Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Suammy Baez,Angels (A),22,47.2,7.93,4.72,1.68,0.19,18.80%,11.20%,7.60%,0.259,1.57,0.327,62.30%,4.72,3.76,0.96,sa502989
Pete Budkevics,Dodgers (A),23,85,7.52,3.39,2.22,0.53,20.10%,9.00%,11.00%,0.243,1.28,0.299,71.00%,3.39,3.76,-0.38,sa551233
Michael Recchia,Yankees (A),22,46.1,5.63,1.94,2.9,0.58,16.00%,5.50%,10.50%,0.216,1.01,0.245,74.80%,2.33,3.76,-1.43,sa550224
Alesone Escalante,Blue Jays (A),22,14.2,8.59,3.68,2.33,0.61,20.30%,8.70%,11.60%,0.371,1.98,0.468,69.90%,6.14,3.77,2.36,sa506196
Anthony Ranaudo,Red Sox (A),21,46,9.78,3.13,3.13,0.78,26.60%,8.50%,18.10%,0.208,1.11,0.272,70.90%,3.33,3.79,-0.46,11424
Joshua Bowman,Athletics (A),22,157.2,5.88,2.51,2.34,0.51,15.60%,6.70%,8.90%,0.244,1.22,0.281,67.40%,3.48,3.79,-0.31,sa548477
Jarrett Miller,Braves (A),21,14.2,11.05,4.91,2.25,0.61,26.10%,11.60%,14.50%,0.25,1.57,0.342,57.50%,4.3,3.8,0.5,sa599218
Ryan Acosta,Dodgers (A),22,41,5.49,2.85,1.92,0.44,15.00%,7.80%,7.20%,0.248,1.24,0.286,73.20%,2.85,3.8,-0.95,sa390653
Vic Black,Pirates (A),23,29,7.14,4.97,1.44,0,17.60%,12.20%,5.30%,0.266,1.59,0.333,56.30%,5.28,3.8,1.47,9195
Jason Chowning,Astros (A),23,57.2,9.21,3.43,2.68,0.78,24.20%,9.00%,15.20%,0.231,1.27,0.293,80.60%,2.5,3.8,-1.31,sa526255
Mike Kickham,Giants (A),22,111.2,8.3,2.98,2.78,0.73,21.60%,7.80%,13.90%,0.257,1.33,0.318,67.40%,4.11,3.8,0.31,11618
Alan Deratt,Rockies (A),25,10,5.4,2.7,2,0,14.00%,7.00%,7.00%,0.316,1.5,0.375,58.80%,6.3,3.83,2.47,sa455356
Alan Oaks,Marlins (A),23,20,4.95,2.25,2.2,0.45,13.40%,6.10%,7.30%,0.26,1.25,0.292,72.00%,3.15,3.83,-0.68,sa547531
Erik Gregersen,Angels (A),24,28,9.64,5.14,1.88,0.32,24.00%,12.80%,11.20%,0.191,1.29,0.257,72.50%,2.25,3.83,-1.58,sa503240
Ryan Kiel,Mariners (A),24,28,9.32,4.5,2.07,0.64,22.30%,10.80%,11.50%,0.278,1.64,0.357,70.10%,3.54,3.83,-0.29,sa550059
Steven Upchurch,White Sox (A),21,89.2,7.03,3.01,2.33,0.5,17.60%,7.60%,10.10%,0.284,1.48,0.34,65.40%,4.62,3.83,0.79,sa455194
Enny Romero,Rays (A),20,114,11.05,5.37,2.06,0.71,27.80%,13.50%,14.30%,0.241,1.51,0.337,66.70%,4.26,3.83,0.43,4001
Matthew Branham,Padres (A),23,47,9.38,2.3,4.08,1.15,24.10%,5.90%,18.20%,0.286,1.4,0.358,62.10%,4.98,3.83,1.15,sa503734
Scott Swinson,Red Sox (A),23,85.1,6.43,1.79,3.59,0.74,17.70%,4.90%,12.80%,0.258,1.18,0.298,70.80%,3.27,3.83,-0.56,sa503625
Reid Kelly,White Sox (A),24,19.1,10.24,3.72,2.75,0.93,27.20%,9.90%,17.30%,0.233,1.29,0.306,67.60%,3.72,3.84,-0.11,sa326429
Zach Lee,Dodgers (A),19,109,7.51,2.64,2.84,0.74,19.40%,6.80%,12.60%,0.235,1.22,0.28,69.90%,3.47,3.84,-0.37,sa548182
Nik Turley,Yankees (A),21,82.1,8.96,2.3,3.9,0.87,23.90%,6.10%,17.80%,0.223,1.11,0.277,76.30%,2.51,3.86,-1.34,sa466024
Eliecer Navarro,Pirates (A),23,57.1,8.48,1.41,6,1.1,23.90%,4.00%,19.90%,0.234,1.03,0.281,80.50%,2.83,3.86,-1.03,sa503034
Nick Wooley,Royals (A),23,20,7.2,3.6,2,0,17.20%,8.60%,8.60%,0.291,1.55,0.365,56.80%,5.85,3.86,1.99,sa501653
Mario Hollands,Phillies (A),22,97.2,6.73,3.32,2.03,0.46,17.00%,8.40%,8.60%,0.279,1.48,0.332,67.10%,4.24,3.87,0.37,10504
Tyler Knigge,Phillies (A),22,65,7.48,3.32,2.25,0.55,20.00%,8.90%,11.10%,0.238,1.26,0.29,70.20%,3.32,3.87,-0.54,sa549105
Sam Strickland,Blue Jays (A),24,77.2,6.72,2.9,2.32,0.58,15.50%,6.70%,8.80%,0.333,1.8,0.39,63.80%,4.87,3.87,1,sa502175
Porfirio Lopez,Pirates (A),21,56,8.2,3.38,2.43,0.64,21.60%,8.90%,12.70%,0.23,1.25,0.285,73.80%,3.38,3.87,-0.49,sa507218
Brandon Sage,Mets (A),24,14.2,3.07,3.07,1,0,8.20%,8.20%,0.00%,0.25,1.3,0.275,73.70%,2.45,3.87,-1.41,sa503225
Casey Sadler,Pirates (A),20,66.2,7.7,2.3,3.35,0.68,21.30%,6.30%,14.90%,0.209,1.02,0.253,80.90%,2.43,3.87,-1.44,11209
Dayton Marze,Blue Jays (A),22,85.2,7.46,3.26,2.29,0.63,19.30%,8.40%,10.90%,0.259,1.37,0.314,71.30%,4.1,3.88,0.22,sa549124
Blayne Weller,Twins (A),21,85.2,7.67,3.99,1.92,0.53,19.50%,10.20%,9.40%,0.274,1.51,0.339,69.10%,3.99,3.89,0.1,sa455271
Sugar Ray Marimon,Royals (A),22,66,7.36,2.73,2.7,0.82,20.10%,7.40%,12.60%,0.223,1.14,0.262,68.50%,3.68,3.91,-0.23,sa455795
Tyler Kehrer,Angels (A),23,47.1,10.46,6.65,1.57,0.19,25.40%,16.10%,9.20%,0.205,1.5,0.292,67.50%,3.99,3.91,0.08,sa501207
Jimmy Ballinger,White Sox (A),23,20.2,6.1,3.92,1.56,0,14.40%,9.30%,5.20%,0.306,1.69,0.366,81.60%,2.18,3.91,-1.74,sa501649
Blake Hassebrock,Athletics (A),21,139.2,7.09,2.96,2.39,0.58,18.20%,7.60%,10.60%,0.245,1.28,0.292,71.50%,2.64,3.91,-1.27,sa548444
Jay Johnson,Phillies (A),21,49,9,6.43,1.4,0,22.00%,15.70%,6.30%,0.223,1.55,0.304,72.50%,2.94,3.91,-0.98,sa502141
Jason Adam,Royals (A),19,104.1,6.56,2.16,3.04,0.78,17.50%,5.80%,11.70%,0.235,1.15,0.27,58.20%,4.4,3.92,0.48,sa548332
Alvaro Sosa,Cubs (A),25,55.1,5.69,3.42,1.67,0.33,14.80%,8.90%,5.90%,0.245,1.32,0.286,64.70%,3.42,3.92,-0.51,sa456344
Justin Grimm,Rangers (A),22,50.1,9.66,3.22,3,0.89,25.80%,8.60%,17.20%,0.239,1.25,0.31,72.90%,3.4,3.92,-0.53,11720
B.J. Hermsen,Twins (A),21,124.2,5.85,2.24,2.61,0.72,15.40%,5.90%,9.50%,0.266,1.3,0.302,68.20%,3.25,3.93,-0.68,sa454729
Eric Jokisch,Cubs (A),21,118.2,7.81,2.43,3.22,0.99,21.30%,6.60%,14.70%,0.237,1.16,0.28,81.40%,2.96,3.94,-0.98,11157
Dan Britt,Brewers (A),23,70,7.2,2.44,2.95,0.77,19.40%,6.60%,12.80%,0.254,1.23,0.302,68.20%,3.99,3.95,0.04,sa549806
Colton Cain,Pirates (A),20,106.1,6.86,2.62,2.61,0.51,18.20%,7.00%,11.30%,0.229,1.16,0.274,63.20%,3.64,3.95,-0.31,sa501545
Ty Kelley,Angels (A),22,17,4.76,2.12,2.25,0.53,11.70%,5.20%,6.50%,0.319,1.59,0.355,75.20%,3.71,3.95,-0.25,sa551371
Matt Swynenberg,Nationals (A),22,102.2,6.49,1.93,3.36,0.79,17.50%,5.20%,12.30%,0.259,1.22,0.299,70.20%,3.68,3.96,-0.27,sa502344
Sean Watson,Marlins (A),25,14,11.57,8.36,1.38,0,27.70%,20.00%,7.70%,0.196,1.64,0.303,83.30%,2.57,3.96,-1.38,sa326526
Wilking Rodriguez,Rays (A),21,36.2,8.35,3.44,2.43,0.74,21.30%,8.80%,12.50%,0.266,1.42,0.33,66.90%,4.66,3.96,0.7,8801
Jeff Urlaub,Athletics (A),24,18.1,11.29,2.95,3.83,1.47,28.10%,7.30%,20.70%,0.237,1.31,0.3,60.60%,3.93,3.96,-0.04,sa549814
Steven Matre,Dodgers (A),23,1.2,5.4,5.4,1,0,12.50%,12.50%,0.00%,0.286,1.8,0.333,100.00%,0,3.96,-3.96,sa550128
Brooks Hall,Brewers (A),21,100.1,5.65,2.24,2.52,0.63,14.70%,5.80%,8.90%,0.275,1.34,0.312,68.60%,4.13,3.97,0.15,sa501327
Dan Jurik,Braves (A),24,45,7,3.2,2.19,0.6,17.90%,8.20%,9.70%,0.263,1.4,0.312,68.60%,4.2,3.97,0.23,sa549739
Tyler Lockwood,Red Sox (A),23,69,8.09,1.17,6.89,1.04,19.10%,2.80%,16.40%,0.345,1.67,0.414,63.50%,6,3.98,2.02,sa549767
Patrick Schuster,Diamondbacks (A),20,119,6.35,3.1,2.05,0.53,17.00%,8.30%,8.70%,0.239,1.24,0.281,71.10%,3.33,3.98,-0.65,sa501734
Jimmy Nelson,Brewers (A),22,146,7.4,4.01,1.85,0.55,19.10%,10.30%,8.70%,0.261,1.45,0.319,66.50%,4.38,3.98,0.4,10547
Anthony Ferrara,Cardinals (A),21,127.2,6.56,3.74,1.75,0.49,17.80%,10.10%,7.60%,0.221,1.22,0.262,74.70%,3.03,3.98,-0.95,sa454787
Roderick Pichardo,Cubs (A),20,16,6.75,3.94,1.71,0.56,17.10%,10.00%,7.10%,0.254,1.44,0.3,88.00%,1.69,3.99,-2.3,sa506690
Juan Yasser Serrano,Cubs (A),23,12.2,2.84,0.71,4,0.71,8.70%,2.20%,6.50%,0.156,0.63,0.15,75.80%,2.13,4,-1.86,sa540691
Eric Pettis,Phillies (A),23,14.2,5.52,2.45,2.25,0.61,15.80%,7.00%,8.80%,0.17,0.89,0.186,69.00%,1.23,4,-2.78,sa545224
Tim Mowry,Tigers (A),23,4.2,5.79,3.86,1.5,0,13.00%,8.70%,4.40%,0.35,1.93,0.412,40.00%,9.64,4.01,5.64,sa549684
Kevin Moran,White Sox (A),21,27,8.33,5.33,1.56,0,18.50%,11.90%,6.70%,0.254,1.67,0.326,54.00%,7.33,4.01,3.32,sa526281
Greg Nappo,Marlins (A),22,41,7.9,1.98,4,1.1,21.30%,5.30%,16.00%,0.263,1.24,0.311,63.60%,4.61,4.02,0.59,sa599112
Randol Rojas,Rangers (A),20,38.1,5.4,2.58,2.09,0.47,14.40%,6.90%,7.50%,0.272,1.33,0.312,69.70%,3.52,4.02,-0.5,sa506015
Matt Grace,Nationals (A),22,132.1,5.78,2.58,2.24,0.54,14.40%,6.40%,8.00%,0.307,1.56,0.352,59.80%,5.17,4.03,1.14,sa526941
Ryan Demmin,Nationals (A),23,45,8.6,3.4,2.53,0.8,22.60%,9.00%,13.70%,0.193,1.11,0.234,73.30%,2.8,4.04,-1.24,sa551725
Philip Negus,White Sox (A),23,91.2,8.05,3.14,2.56,0.79,20.60%,8.00%,12.50%,0.242,1.31,0.293,68.30%,3.14,4.05,-0.91,sa502063
Jared Rogers,Marlins (A),23,79.2,6.1,1.81,3.38,0.68,15.80%,4.70%,11.10%,0.274,1.29,0.315,76.00%,3.16,4.05,-0.89,sa550017
Justin Edwards,Cardinals (A),23,31.2,7.39,4.26,1.73,0.57,19.10%,11.00%,8.10%,0.233,1.36,0.283,80.10%,2.27,4.06,-1.78,sa502388
A.J. Achter,Twins (A),22,99.2,9.75,3.16,3.09,1.17,25.30%,8.20%,17.10%,0.25,1.32,0.315,65.40%,4.52,4.07,0.45,11387
Jameson Dunn,Brewers (A),24,27,6.67,3.33,2,0.67,18.70%,9.40%,9.40%,0.219,1.15,0.257,78.80%,3,4.07,-1.07,sa595622
Tyler Powell,Blue Jays (A),22,65,4.98,2.63,1.89,0.55,12.90%,6.80%,6.10%,0.271,1.37,0.303,67.10%,4.57,4.07,0.5,sa549948
Steve Kent,Braves (A),22,48.2,6.84,1.66,4.11,0.92,16.30%,4.00%,12.30%,0.344,1.71,0.399,53.20%,7.77,4.08,3.69,sa329072
Michael Gleason,Red Sox (A),23,25,8.64,3.6,2.4,0.72,23.50%,9.80%,13.70%,0.2,1.12,0.25,80.90%,2.88,4.09,-1.21,sa549970
Cameron Roth,Orioles (A),22,82,6.26,3.62,1.73,0.44,15.80%,9.10%,6.70%,0.28,1.51,0.33,65.10%,5.05,4.09,0.96,sa526327
Christopher Franklin,Padres (A),23,72.2,5.94,3.22,1.85,0.62,15.60%,8.40%,7.10%,0.239,1.28,0.273,69.30%,3.1,4.09,-1,sa549092
Braulio Lara,Rays (A),22,120.1,8.3,4.11,2.02,0.75,21.40%,10.60%,10.80%,0.254,1.43,0.316,63.20%,4.94,4.09,0.84,sa506176
Mario Rodriguez,Giants (A),22,90.1,4.98,2.19,2.27,0.5,12.60%,5.60%,7.10%,0.311,1.51,0.349,67.70%,4.28,4.1,0.18,sa456362
Jose Monegro,Rangers (A),21,17.1,9.87,1.56,6.33,1.56,26.80%,4.20%,22.50%,0.221,1.04,0.261,58.00%,5.19,4.1,1.09,sa503000
Kyle Winters,Marlins (A),24,96.2,6.98,2.51,2.78,0.74,18.70%,6.70%,12.00%,0.232,1.16,0.271,63.10%,4.19,4.11,0.08,sa291447
Jon Keck,Royals (A),23,38.2,8.15,4.19,1.94,0.7,20.80%,10.70%,10.10%,0.23,1.34,0.282,70.30%,3.26,4.11,-0.85,sa503418
Kevin Johnson,Angels (A),22,13.1,6.08,2.7,2.25,0.68,16.70%,7.40%,9.30%,0.184,0.98,0.205,71.40%,3.38,4.11,-0.74,sa549486
David Baker,Orioles (A),20,54.1,7.95,3.15,2.53,0.83,22.40%,8.90%,13.60%,0.207,1.09,0.25,74.10%,2.82,4.12,-1.3,sa501695
Matthew Miller,Brewers (A),22,111,7.22,4.46,1.62,0.32,18.20%,11.20%,6.90%,0.243,1.41,0.3,64.90%,4.38,4.12,0.26,sa548353
Austin Kirk,Cubs (A),21,151,7.27,2.26,3.21,1.01,19.50%,6.10%,13.40%,0.245,1.19,0.283,65.20%,4.23,4.13,0.11,sa501263
Matt Heidenreich,White Sox (A),20,154.1,5.89,1.81,3.26,0.76,14.90%,4.60%,10.40%,0.274,1.33,0.31,63.20%,4.32,4.13,0.19,sa501303
Gabriel Garcia,Astros (A),22,69.1,8.83,2.08,4.25,1.3,23.50%,5.50%,18.00%,0.249,1.21,0.297,72.90%,3.76,4.13,-0.37,sa504069
Ben Henry,Rangers (A),22,64.1,9.37,4.34,2.16,0.7,25.40%,11.70%,13.60%,0.193,1.17,0.25,79.50%,2.38,4.13,-1.76,sa392234
Nick Tepesch,Rangers (A),22,138.1,7.68,2.15,3.58,0.91,20.20%,5.70%,14.60%,0.274,1.3,0.328,70.90%,4.03,4.13,-0.1,11716
Jordan Flasher,Red Sox (A),23,32.2,10.47,4.96,2.11,0.83,26.40%,12.50%,13.90%,0.224,1.41,0.298,60.80%,4.96,4.14,0.82,sa502130
John Taylor,Mariners (A),22,16.2,6.48,4.32,1.5,0.54,17.10%,11.40%,5.70%,0.194,1.2,0.225,64.50%,3.78,4.14,-0.36,sa599221
Carlos Perez,Braves (A),19,126,7.93,4.71,1.68,0.5,19.00%,11.30%,7.70%,0.263,1.6,0.323,59.40%,4.79,4.15,0.63,sa503632
Wesley Alsup,Braves (A),24,14.1,8.79,3.14,2.8,0.63,20.00%,7.10%,12.90%,0.339,1.81,0.426,50.70%,8.79,4.16,4.64,sa594196
Pedro Guerra,Twins (A),21,24,13.5,4.13,3.27,1.5,31.90%,9.70%,22.10%,0.28,1.63,0.4,73.50%,5.25,4.16,1.09,sa506787
Hector Neris,Phillies (A),22,35,11.06,2.31,4.78,1.54,28.50%,6.00%,22.50%,0.241,1.23,0.304,64.60%,3.86,4.16,-0.3,11804
Nate Newman,Tigers (A),24,25,8.64,4.68,1.85,0.72,21.40%,11.60%,9.80%,0.255,1.52,0.319,63.50%,3.24,4.16,-0.92,sa454786
Spencer Arroyo,White Sox (A),22,170.1,6.87,2.17,3.17,0.95,17.90%,5.70%,12.30%,0.277,1.34,0.32,69.80%,3.7,4.17,-0.47,sa454994
Thomas Walz,Athletics (A),22,18.2,7.71,3.38,2.29,0.96,21.30%,9.30%,12.00%,0.191,1.07,0.22,64.00%,3.86,4.17,-0.31,sa550379
David Walters,Orioles (A),23,51.1,6.49,2.1,3.08,0.88,15.60%,5.10%,10.60%,0.292,1.5,0.332,65.30%,4.03,4.17,-0.14,sa504082
Rinku Singh,Pirates (A),22,17,6.88,3.71,1.86,0.53,17.80%,9.60%,8.20%,0.292,1.53,0.353,82.00%,3.18,4.17,-1,sa505589
Kramer Sneed,Yankees (A),22,64.2,9.46,1.81,5.23,1.39,25.50%,4.90%,20.60%,0.231,1.1,0.278,68.30%,4.18,4.18,0,sa549965
Ervis Manzanillo,Phillies (A),19,118.1,7.99,5.4,1.48,0.38,19.90%,13.50%,6.50%,0.252,1.56,0.318,63.50%,5.02,4.18,0.84,sa504899
Jeffrey Shields,Diamondbacks (A),21,136,5.03,2.05,2.45,0.79,12.80%,5.20%,7.60%,0.27,1.33,0.295,61.50%,4.63,4.19,0.45,sa548358
Victor Larez,Tigers (A),24,29,4.66,1.55,3,0.93,12.30%,4.10%,8.20%,0.274,1.28,0.293,61.00%,5.28,4.19,1.08,sa455798
Victor Mateo,Rays (A),21,124.1,7.38,2.68,2.76,1.01,19.20%,7.00%,12.20%,0.274,1.38,0.322,71.00%,3.98,4.2,-0.22,sa504206
Sean Murphy,Athletics (A),22,42.2,7.17,2.11,3.4,1.05,17.80%,5.20%,12.60%,0.32,1.57,0.374,61.90%,6.33,4.21,2.12,sa549877
Justin Schumer,Giants (A),22,80.2,5.47,3.35,1.63,0.33,13.40%,8.20%,5.20%,0.292,1.56,0.336,58.60%,5.24,4.21,1.03,sa555097
Stephen Harrold,Giants (A),22,41,8.56,3.73,2.29,0.88,23.20%,10.10%,13.10%,0.193,1.12,0.234,91.80%,1.54,4.21,-2.67,sa526131
Keith Cantwell,Diamondbacks (A),23,44.2,9.87,2.42,4.08,1.41,24.40%,6.00%,18.40%,0.28,1.43,0.346,64.70%,5.44,4.21,1.23,sa502725
Shane Greene,Yankees (A),22,138,8.35,4.43,1.88,0.59,20.80%,11.10%,9.80%,0.263,1.51,0.33,63.50%,4.37,4.22,0.15,10756
Ben Graham,Nationals (A),23,46.1,6.22,2.72,2.29,0.58,15.80%,6.90%,8.90%,0.25,1.29,0.289,72.40%,3.3,4.22,-0.92,sa549587
Nicholas Schnaitmann,Rockies (A),21,60,4.8,2.25,2.13,0.6,13.20%,6.20%,7.00%,0.244,1.17,0.27,75.70%,2.7,4.23,-1.53,sa455457
Manuel Barreda,Yankees (A),22,74,9.97,5.96,1.67,0.49,24.60%,14.70%,9.90%,0.241,1.57,0.328,67.00%,4.5,4.24,0.26,sa390658
Wilton Rodriguez,Yankees (A),20,16.2,11.88,4.32,2.75,1.08,28.20%,10.30%,18.00%,0.294,1.68,0.409,66.20%,5.94,4.25,1.69,sa509218
Stosh Wawrzasek,Brewers (A),20,52.2,9.23,4.61,2,0.85,22.80%,11.40%,11.40%,0.251,1.5,0.318,73.30%,4.1,4.26,-0.15,sa455325
Tyler Matzek,Rockies (A),20,64,10.41,7.03,1.48,0.42,26.50%,17.90%,8.60%,0.198,1.48,0.28,66.80%,4.36,4.26,0.1,10058
Christopher Shafer,Marlins (A),22,65,7.62,4.15,1.83,0.69,19.60%,10.70%,8.90%,0.244,1.4,0.295,70.60%,3.6,4.27,-0.67,sa390458
Parker Bridwell,Orioles (A),19,21.2,5.4,5.4,1,0,12.90%,12.90%,0.00%,0.264,1.66,0.311,51.40%,7.06,4.27,2.8,sa548445
Cole White,Royals (A),23,15.1,9.39,5.28,1.78,0.59,20.00%,11.30%,8.80%,0.348,2.15,0.442,71.40%,6.46,4.28,2.18,sa455563
Austin Fleet,Giants (A),24,66.2,6.48,3.24,2,0.68,16.60%,8.30%,8.30%,0.275,1.44,0.321,64.10%,4.32,4.28,0.04,sa549259
Mathew Price,Red Sox (A),21,1.1,6.75,6.75,1,0,14.30%,14.30%,0.00%,0.5,3,0.6,75.00%,6.75,4.28,2.47,sa526217
Michael Goodnight,Indians (A),22,130,8.1,4.57,1.77,0.62,20.90%,11.80%,9.10%,0.216,1.31,0.267,65.10%,4.15,4.29,-0.13,sa455520
Luca Panerati,Reds (A),21,34.2,6.49,2.34,2.78,1.04,17.70%,6.40%,11.40%,0.237,1.15,0.265,70.60%,4.15,4.29,-0.13,sa462404
Chris Wilkes,Padres (A),21,4.1,2.08,4.15,0.5,0,4.80%,9.50%,-4.80%,0.368,2.08,0.389,44.40%,8.31,4.29,4.02,sa455456
Greg Holt,Nationals (A),22,21,7.71,3.86,2,0.43,18.40%,9.20%,9.20%,0.271,1.52,0.333,60.70%,6,4.29,1.71,sa546954
Aaron Northcraft,Braves (A),21,113.1,6.99,3.26,2.15,0.64,18.10%,8.50%,9.70%,0.25,1.31,0.298,72.10%,3.34,4.29,-0.96,sa501597
Andrew Bowlin,Giants (A),24,51.2,5.75,4.53,1.27,0.17,15.00%,11.80%,3.20%,0.222,1.32,0.265,71.20%,3.66,4.3,-0.64,sa392146
Chad Jenkins,Nationals (A),23,9,7,6,1.17,0,17.50%,15.00%,2.50%,0.212,1.44,0.269,64.30%,5,4.31,0.69,sa501945
Jacob Pettit,Orioles (A),24,93.2,6.25,2.88,2.17,0.77,16.10%,7.40%,8.60%,0.29,1.47,0.334,68.60%,4.42,4.31,0.11,sa550144
Brett Wallach,Cubs (A),22,26.1,8.54,7.86,1.09,0,18.80%,17.30%,1.50%,0.269,1.97,0.349,51.90%,6.49,4.31,2.18,sa501233
Pil Joon Jang,Angels (A),23,74.2,5.42,3.13,1.73,0.6,13.30%,7.70%,5.60%,0.29,1.54,0.327,61.40%,5.06,4.31,0.75,sa488314
Ruben Alaniz,Astros (A),20,115.2,7.47,2.96,2.53,0.86,19.10%,7.60%,11.50%,0.246,1.3,0.289,56.40%,4.59,4.32,0.27,sa550438
Tyler Hess,Braves (A),22,47.2,7.93,4.34,1.83,0.38,19.40%,10.70%,8.80%,0.234,1.38,0.293,62.30%,4.34,4.32,0.02,sa549444
Gustavo Gomez,Dodgers (A),20,11.1,12.71,7.15,1.78,0.79,29.10%,16.40%,12.70%,0.289,1.94,0.429,41.70%,11.12,4.33,6.78,sa506951
Brooks Pounders,Pirates (A),20,66,9.82,1.91,5.14,1.23,25.40%,5.00%,20.50%,0.238,1.14,0.297,78.30%,3.68,4.35,-0.66,sa500804
Nickolas Sarianides,Indians (A),21,67.2,7.18,3.33,2.16,0.93,18.40%,8.50%,9.90%,0.263,1.4,0.307,72.60%,3.86,4.35,-0.5,sa502369
Shawn Griffith,Blue Jays (A),24,37.1,9.88,7.23,1.37,0.48,23.80%,17.40%,6.40%,0.213,1.61,0.286,67.00%,4.82,4.35,0.47,sa503221
Adam Veres,Marlins (A),23,24,6.75,2.63,2.57,0.75,17.70%,6.90%,10.80%,0.272,1.33,0.319,68.30%,4.88,4.36,0.51,sa455036
Andrew Moss,Cardinals (A),24,14,7.71,2.57,3,1.29,21.40%,7.10%,14.30%,0.231,1.14,0.263,53.00%,5.79,4.36,1.42,sa503064
Alex Pepe,Blue Jays (A),24,17,10.59,8.47,1.25,0,22.00%,17.60%,4.40%,0.25,2,0.346,54.10%,6.35,4.36,1.99,sa503150
Harold Guerrero,Indians (A),21,5,9,5.4,1.67,0,21.70%,13.00%,8.70%,0.167,1.2,0.231,87.50%,1.8,4.36,-2.56,sa506060
Christopher Haney,Padres (A),22,3,0,3,0,0,0.00%,6.30%,-6.30%,0.533,3,0.533,66.70%,9,4.36,4.64,sa598486
Keli'i Zablan,Mariners (A),24,20.2,7.4,4.35,1.7,0.44,17.40%,10.20%,7.10%,0.262,1.55,0.318,63.60%,3.92,4.38,-0.46,sa596152
Edward Concepcion,Giants (A),22,52.1,10.66,6.19,1.72,0.69,24.90%,14.50%,10.40%,0.252,1.7,0.34,74.10%,3.61,4.39,-0.78,sa502851
Ronan Pacheco,Braves (A),22,95.1,5.57,3.78,1.48,0.47,13.90%,9.40%,4.50%,0.267,1.48,0.305,61.20%,5,4.39,0.62,sa503627
George Mieses,Mariners (A),20,114.2,4.4,2.83,1.56,0.63,11.10%,7.20%,4.00%,0.286,1.47,0.312,61.40%,4.87,4.39,0.47,sa506625
Kevin Cravey,Marlins (A),23,15,7.2,4.8,1.5,0.6,17.40%,11.60%,5.80%,0.279,1.67,0.333,55.10%,6,4.39,1.61,sa550939
Maverick Lasker,Brewers (A),21,43.2,7.01,2.27,3.09,1.03,18.00%,5.80%,12.20%,0.254,1.26,0.291,56.60%,5.56,4.39,1.17,sa454585
Carlos Quevedo,Astros (A),21,151,6.56,1.13,5.79,1.31,16.80%,2.90%,13.90%,0.305,1.4,0.341,69.00%,4.53,4.4,0.13,sa503635
Isaiah Froneberger,Rockies (A),22,23.2,11.41,4.56,2.5,1.14,27.30%,10.90%,16.40%,0.302,1.73,0.413,85.10%,3.8,4.41,-0.61,sa390234
Jeff Ferrell,Tigers (A),20,28.1,7.62,3.81,2,0.95,20.20%,10.10%,10.10%,0.264,1.41,0.317,76.10%,3.49,4.42,-0.93,sa549736
Cale Johnson,Cardinals (A),23,51.2,6.62,3.48,1.9,0.87,17.00%,8.90%,8.00%,0.282,1.49,0.327,73.60%,4.18,4.43,-0.25,sa503388
Bryce Shafer,Cubs (A),22,29,7.45,4.66,1.6,0.31,18.20%,11.40%,6.80%,0.246,1.45,0.306,77.70%,2.48,4.43,-1.95,sa550400
Luis Cruz,Astros (A),20,91,9.1,2.27,4,1.48,23.70%,5.90%,17.80%,0.272,1.34,0.327,68.60%,4.45,4.44,0.01,sa454687
Matthew Mitchell,Royals (A),22,24,4.88,4.88,1,0.38,11.10%,11.10%,0.00%,0.365,2.13,0.411,66.50%,6,4.45,1.55,sa389864
Kyle Simon,Orioles (A),20,8.2,7.27,2.08,3.5,1.04,20.00%,5.70%,14.30%,0.188,0.92,0.208,65.80%,4.15,4.45,-0.3,sa577011
Drew Benes,Cardinals (A),22,30.1,5.64,3.86,1.46,0.59,13.50%,9.20%,4.30%,0.294,1.65,0.333,52.90%,5.93,4.45,1.48,sa550020
Kevan Hess,Tigers (A),23,18.1,5.4,6.38,0.85,0,13.10%,15.50%,-2.40%,0.271,1.75,0.322,51.50%,7.85,4.45,3.4,sa501706
Stephen Kohlscheen,Mariners (A),22,73,8.75,4.07,2.15,1.11,21.70%,10.10%,11.60%,0.264,1.51,0.321,73.40%,4.44,4.46,-0.02,sa502700
Tyler Green,Diamondbacks (A),19,114,6.24,3.87,1.61,0.79,16.00%,9.90%,6.10%,0.266,1.46,0.304,63.90%,4.97,4.46,0.51,sa548435
Jason Mceachern,Rays (A),20,20,6.3,2.25,2.8,0.9,15.60%,5.60%,10.00%,0.342,1.65,0.394,60.20%,7.2,4.46,2.74,sa454924
Mitch Hodge Nielsen,Royals (A),22,49,6.98,4.59,1.52,0.73,16.10%,10.60%,5.50%,0.314,1.86,0.369,62.50%,6.43,4.47,1.96,sa389854
Zachary Von Rosenberg,Pirates (A),20,125.2,8.16,1.65,4.96,1.36,21.40%,4.30%,17.00%,0.285,1.32,0.337,60.20%,5.73,4.47,1.26,sa501498
Brandon Cumpton,Pirates (A),22,67,6.45,2.42,2.67,0.81,17.10%,6.40%,10.70%,0.237,1.16,0.271,67.40%,4.3,4.47,-0.17,11366
