Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Chadwick Bell,Rangers (A),21,60.1,7.46,2.69,2.78,0.75,19.80%,7.10%,12.70%,0.214,1.13,0.251,63.90%,2.98,3.84,-0.85,sa392168
Jake Cowan,Orioles (A),22,41,8.78,3.95,2.22,0.66,23.10%,10.40%,12.70%,0.258,1.41,0.33,74.40%,3.51,3.84,-0.33,sa390673
Kevin Landry,Orioles (A),22,25,7.56,2.52,3,0.72,19.60%,6.50%,13.10%,0.273,1.36,0.329,71.40%,2.88,3.84,-0.96,sa501994
Drew O'Neil,White Sox (A),24,31,8.13,5.52,1.47,0,19.60%,13.30%,6.30%,0.265,1.65,0.344,68.50%,4.06,3.84,0.22,sa388819
Cory Rasmus,Braves (A),22,83,7.81,3.14,2.48,0.65,20.40%,8.20%,12.20%,0.239,1.28,0.291,69.30%,3.14,3.85,-0.7,2413
Nelvin Fuentes,Twins (A),21,29.1,12.58,3.38,3.73,1.23,32.00%,8.60%,23.40%,0.224,1.26,0.31,55.60%,4.6,3.85,0.75,sa392078
Antonio Cruz,Tigers (A),18,19.1,6.05,4.66,1.3,0,15.10%,11.60%,3.50%,0.25,1.5,0.302,79.30%,2.79,3.85,-1.06,sa506741
Suammy Baez,Angels (A),21,9.2,10.24,7.45,1.38,0,25.00%,18.20%,6.80%,0.222,1.66,0.32,81.30%,2.79,3.85,-1.06,sa502989
Chad James,Marlins (A),19,114.1,8.27,5.12,1.62,0.24,20.50%,12.70%,7.80%,0.262,1.58,0.337,63.80%,5.12,3.86,1.26,sa500729
Scott Gracey,Blue Jays (A),23,59.2,6.18,3.17,1.95,0.3,15.00%,7.70%,7.30%,0.3,1.61,0.353,58.80%,5.28,3.86,1.41,sa454894
Jose De Paula,Padres (A),22,85.2,7.25,2.1,3.45,0.74,20.10%,5.80%,14.20%,0.221,1.06,0.26,72.10%,3.26,3.87,-0.61,sa456462
Yeison Almeida,Angels (A),20,18,6.5,5,1.3,0,15.50%,11.90%,3.60%,0.243,1.56,0.295,60.70%,5.5,3.87,1.63,sa466023
Edinson Volquez,Reds (A),26,13,13.15,2.77,4.75,1.38,35.20%,7.40%,27.80%,0.225,1.15,0.321,90.90%,1.38,3.88,-2.49,3990
Brandon Maurer,Mariners (A),19,4.1,12.46,0,6,2.08,35.30%,0.00%,35.30%,0.294,1.15,0.4,83.30%,2.08,3.88,-1.8,4878
Jeff Suppan,Brewers (A),35,4.1,8.31,6.23,1.33,0,19.10%,14.30%,4.80%,0.389,2.31,0.5,90.00%,2.08,3.88,-1.8,633
Dan Keefe,Cubs (A),22,30,7.2,3.6,2,0.3,20.30%,10.20%,10.20%,0.221,1.17,0.279,84.30%,1.5,3.88,-2.38,sa501756
Mike Kenney,Angels (A),23,51.1,7.71,2.63,2.93,0.7,21.50%,7.30%,14.20%,0.217,1.09,0.262,70.00%,3.51,3.88,-0.37,sa455347
Elisaul Pimentel,- - -,21,115.1,9.05,3.98,2.27,0.55,23.70%,10.40%,13.30%,0.231,1.31,0.3,70.50%,3.98,3.88,0.1,sa456116
Jordan Roberts,Dodgers (A),24,64,6.61,2.25,2.94,0.56,18.70%,6.40%,12.30%,0.228,1.08,0.269,72.30%,2.95,3.88,-0.93,sa455529
Francisco Jimenez,Indians (A),21,80.1,8.07,2.35,3.43,0.78,21.60%,6.30%,15.30%,0.256,1.24,0.313,74.00%,3.59,3.88,-0.3,sa503600
Erasmo Ramirez,Mariners (A),20,151.2,6.94,1.25,5.57,0.77,19.20%,3.40%,15.70%,0.244,1.07,0.286,71.40%,2.91,3.89,-0.98,10314
Brad Stillings,Twins (A),22,98,6.89,3.67,1.88,0.28,17.30%,9.20%,8.10%,0.263,1.45,0.319,69.30%,3.4,3.89,-0.49,sa501518
Luis Garcia,Nationals (A),23,51,7.59,3,2.53,0.53,19.50%,7.70%,11.80%,0.241,1.27,0.294,68.40%,3.88,3.89,-0.01,6984
Casey Lawrence,Blue Jays (A),22,20.1,5.75,1.33,4.33,0.44,15.70%,3.60%,12.10%,0.273,1.18,0.318,70.30%,3.98,3.89,0.09,sa549433
Dan Cooper,Mariners (A),23,56.2,5.88,3.34,1.76,0.16,15.20%,8.60%,6.60%,0.257,1.36,0.306,69.10%,3.49,3.89,-0.4,sa501987
Sean Black,Yankees (A),22,116,7.14,3.1,2.3,0.47,17.90%,7.80%,10.10%,0.256,1.37,0.308,58.50%,3.88,3.9,-0.02,sa326533
Kyle Carr,Phillies (A),23,26.1,6.49,5.47,1.19,0,18.10%,15.20%,2.90%,0.202,1.29,0.257,91.20%,0.68,3.9,-3.22,sa455198
Chad Rose,Rockies (A),22,86.2,9.76,3.22,3.03,0.83,25.10%,8.30%,16.80%,0.247,1.32,0.321,74.90%,3.63,3.9,-0.27,sa455328
Miguel Munoz,Twins (A),21,131.2,8.27,3.28,2.52,0.62,21.50%,8.50%,13.00%,0.261,1.37,0.326,68.10%,4.37,3.91,0.47,sa455901
Kevin Moran,White Sox (A),20,7.2,7.04,5.87,1.2,0,17.70%,14.70%,2.90%,0.172,1.3,0.217,70.00%,3.52,3.91,-0.39,sa526281
Kelvin Perez,Yankees (A),24,104.2,6.88,3.1,2.22,0.52,18.10%,8.10%,9.90%,0.231,1.23,0.275,64.50%,3.18,3.91,-0.73,sa393322
Maverick Lasker,Brewers (A),20,105.1,5.98,2.99,2,0.26,15.30%,7.60%,7.60%,0.255,1.34,0.301,60.10%,4.7,3.91,0.79,sa454585
Jerry Sullivan,Padres (A),22,116,7.14,2.25,3.17,0.7,18.60%,5.90%,12.70%,0.258,1.28,0.305,63.90%,4.03,3.92,0.11,sa501200
Eric Smith,Diamondbacks (A),21,86.2,6.75,3.22,2.1,0.42,17.50%,8.30%,9.10%,0.252,1.34,0.301,65.30%,3.53,3.92,-0.39,sa500819
Shane Greene,Yankees (A),21,19.2,10.07,3.66,2.75,0.46,26.80%,9.80%,17.10%,0.203,1.12,0.283,66.40%,4.58,3.93,0.65,10756
Daniel Corcino,Reds (A),19,31.1,8.33,4.31,1.93,0.29,20.40%,10.60%,9.90%,0.25,1.47,0.319,69.30%,4.31,3.93,0.37,9266
Brian Irving,Giants (A),24,106,6.79,3.14,2.16,0.51,17.10%,7.90%,9.20%,0.279,1.47,0.331,64.20%,4.42,3.94,0.48,sa454763
Blaine Howell,Reds (A),21,17.1,5.19,2.08,2.5,0.52,14.50%,5.80%,8.70%,0.2,0.98,0.222,64.10%,2.08,3.94,-1.86,sa328243
Evan Bronson,Nationals (A),23,43.1,4.98,1.25,4,0.62,12.30%,3.10%,9.20%,0.312,1.48,0.346,55.70%,5.19,3.94,1.26,sa502411
James Gillheeney,Mariners (A),22,117.2,7.8,3.37,2.32,0.54,21.30%,9.20%,12.10%,0.225,1.2,0.28,74.20%,2.83,3.94,-1.11,sa501532
Allen Webster,Dodgers (A),20,131.1,7.81,3.63,2.15,0.41,20.10%,9.30%,10.70%,0.238,1.32,0.296,73.30%,3.02,3.94,-0.93,3993
Neil Ramirez,Rangers (A),21,140.1,9.11,2.37,3.84,0.9,23.60%,6.20%,17.50%,0.274,1.33,0.348,67.80%,4.49,3.95,0.54,7677
Craig Clark,Giants (A),25,46.2,8.29,2.51,3.31,0.77,20.60%,6.20%,14.40%,0.278,1.41,0.34,61.20%,5.21,3.95,1.26,sa388821
Mitchell Clegg,Nationals (A),23,93,5.32,2.13,2.5,0.58,14.50%,5.80%,8.70%,0.267,1.26,0.302,71.40%,3.48,3.95,-0.47,sa501986
Andrew Sauter,Brewers (A),23,29.2,6.98,3.64,1.92,0.3,16.00%,8.30%,7.60%,0.346,1.92,0.415,57.30%,7.58,3.95,3.63,sa507428
Andrew Wolcott,Diamondbacks (A),22,61.2,7.15,2.77,2.58,0.44,17.10%,6.60%,10.50%,0.304,1.59,0.365,62.50%,5.25,3.96,1.3,sa501957
Pedro Perez,Red Sox (A),22,93.2,7.21,3.46,2.08,0.48,18.00%,8.70%,9.40%,0.267,1.45,0.323,69.60%,3.94,3.96,-0.02,sa393267
Josh Smith,Reds (A),22,12.2,10.66,4.26,2.5,0.71,27.80%,11.10%,16.70%,0.17,1.11,0.226,80.90%,2.13,3.96,-1.83,sa549494
Jesse Beal,Orioles (A),19,114.1,5.04,1.81,2.78,0.63,13.10%,4.70%,8.40%,0.264,1.27,0.292,67.00%,3.86,3.97,-0.11,sa455269
Fabio Martinez,Angels (A),20,103.1,12.28,6.62,1.86,0.52,31.20%,16.80%,14.40%,0.215,1.51,0.327,73.00%,3.92,3.97,-0.05,sa503611
Guillaume Leduc,Mets (A),22,33.1,8.91,3.78,2.36,0.81,23.10%,9.80%,13.30%,0.264,1.44,0.333,66.20%,4.32,3.97,0.35,sa389838
Blair Carson,Reds (A),22,64.1,5.04,2.52,2,0.42,13.10%,6.60%,6.60%,0.261,1.32,0.294,65.60%,3.78,3.97,-0.2,sa503413
Kyle Mcpherson,Pirates (A),22,117.2,9.48,2.37,4,1.07,25.40%,6.40%,19.10%,0.214,1.08,0.265,67.00%,3.59,3.98,-0.38,5009
Josh Worrell,Royals (A),23,6,7.5,3,2.5,0,19.20%,7.70%,11.50%,0.182,1,0.235,75.00%,1.5,3.98,-2.48,sa502683
Aaron Dott,Rays (A),22,77.2,8.81,4.4,2,0.46,21.60%,10.80%,10.80%,0.277,1.6,0.357,68.60%,4.17,3.98,0.19,sa502740
Wander Alvino,Astros (A),23,87,7.55,2.79,2.7,0.72,19.70%,7.30%,12.40%,0.249,1.28,0.298,78.20%,3.1,3.99,-0.89,sa456067
Evan Crawford,Blue Jays (A),23,49.1,7.11,3.65,1.95,0.36,18.30%,9.40%,8.90%,0.268,1.44,0.329,70.20%,4.01,3.99,0.02,7249
Michael Powers,Mets (A),24,50.1,8.94,4.11,2.17,0.72,23.60%,10.90%,12.70%,0.202,1.21,0.254,81.60%,2.32,4,-1.67,sa455686
Brett Brach,Indians (A),22,119.2,6.77,2.11,3.21,0.68,19.00%,5.90%,13.10%,0.262,1.19,0.312,73.50%,3.53,4,-0.46,sa501623
Benjamin Watkins,Yankees (A),23,58,5.28,2.48,2.13,0.47,13.70%,6.40%,7.20%,0.252,1.28,0.285,67.30%,3.72,4,-0.28,sa502534
Brian Pearl,Reds (A),22,22,5.32,2.45,2.17,0.41,14.10%,6.50%,7.60%,0.247,1.23,0.282,60.20%,4.5,4.01,0.49,sa501550
Ryan Searle,Cubs (A),21,109,7.43,3.06,2.43,0.58,19.00%,7.80%,11.20%,0.267,1.39,0.324,66.10%,4.38,4.01,0.36,sa377586
Casey Beck,Blue Jays (A),23,43.1,11.22,4.78,2.35,0.83,29.80%,12.70%,17.10%,0.198,1.25,0.273,72.90%,3.74,4.02,-0.28,sa327048
Jose Pina,Athletics (A),24,21.2,12.05,2.49,4.83,1.25,29.00%,6.00%,23.00%,0.297,1.52,0.407,66.00%,3.74,4.02,-0.28,sa294474
Bo Schultz,Athletics (A),24,75.1,7.77,4.06,1.91,0.24,20.30%,10.60%,9.70%,0.202,1.19,0.257,71.00%,2.99,4.02,-1.03,5028
Travis Keating,Orioles (A),24,14,3.86,0.64,6,0.64,10.50%,1.80%,8.80%,0.2,0.86,0.208,60.30%,2.57,4.02,-1.45,sa455785
Brian Anderson,Royals (A),28,5.1,8.44,6.75,1.25,0,21.70%,17.40%,4.40%,0.211,1.5,0.286,62.50%,3.38,4.02,-0.65,6144
Wilmer Font,Rangers (A),20,29.2,10.01,3.94,2.54,0.91,24.30%,9.60%,14.70%,0.287,1.62,0.372,69.20%,5.16,4.03,1.13,5257
Aaron Terry,Cardinals (A),23,55.1,8.95,3.58,2.5,0.81,23.10%,9.20%,13.90%,0.255,1.39,0.321,74.30%,3.9,4.03,-0.12,sa503424
Samuel Martinez,Mets (A),22,19.2,8.24,4.58,1.8,0.46,20.20%,11.20%,9.00%,0.244,1.47,0.305,59.40%,5.95,4.03,1.92,sa392371
Edgar Ibarra,Twins (A),21,112.1,9.77,4.81,2.03,0.48,23.70%,11.70%,12.10%,0.252,1.53,0.335,63.90%,4.81,4.04,0.77,sa456481
Ryan Kelly,Pirates (A),22,75,9,1.68,5.36,1.08,23.20%,4.30%,18.80%,0.25,1.19,0.306,60.20%,4.2,4.04,0.16,sa328265
Braden Tullis,Rangers (A),20,92,7.63,2.54,3,0.88,19.50%,6.50%,13.00%,0.288,1.45,0.344,61.60%,4.4,4.04,0.36,sa501572
Zach Piccola,White Sox (A),25,32,9.28,5.06,1.83,0.56,21.20%,11.50%,9.60%,0.336,2,0.431,54.70%,7.88,4.05,3.82,sa327062
Ryan Doolittle,Athletics (A),22,24.1,7.03,0.37,19,1.11,17.80%,0.90%,16.80%,0.327,1.44,0.378,79.30%,4.07,4.06,0.01,sa454858
Graham Hicks,Nationals (A),20,66.2,7.83,3.38,2.32,0.68,18.80%,8.10%,10.70%,0.301,1.64,0.366,67.00%,5.27,4.06,1.2,sa454521
Manuel Barreda,Yankees (A),21,7.1,8.59,7.36,1.17,0,21.20%,18.20%,3.00%,0.296,1.91,0.4,100.00%,0,4.07,-4.07,sa390658
Matthew Jackson,Padres (A),22,50,5.94,2.16,2.75,0.54,14.90%,5.40%,9.50%,0.288,1.42,0.331,60.70%,5.22,4.07,1.15,sa502709
Robert Whitenack,Cubs (A),21,103.1,5.49,2.61,2.1,0.44,14.50%,6.90%,7.60%,0.256,1.28,0.293,56.20%,4.96,4.07,0.89,sa501603
Joseph Esposito,Phillies (A),25,14.1,11.3,3.14,3.6,1.26,25.70%,7.10%,18.60%,0.375,2.02,0.5,73.50%,3.77,4.08,-0.31,sa393235
Luis Chirinos,Marlins (A),20,5.1,5.06,5.06,1,0,12.50%,12.50%,0.00%,0.238,1.5,0.278,75.00%,1.69,4.08,-2.4,sa503965
Josh Acord,Braves (A),20,17.2,8.66,3.06,2.83,1.02,23.00%,8.10%,14.90%,0.221,1.19,0.265,60.40%,5.09,4.09,1.01,sa508556
Jose Jimenez,Mariners (A),23,61.1,7.48,3.96,1.89,0.44,19.00%,10.10%,9.00%,0.256,1.43,0.315,66.80%,3.08,4.09,-1.01,sa455777
Clayton Cook,Indians (A),19,118.1,6.31,2.81,2.24,0.53,16.80%,7.50%,9.30%,0.242,1.23,0.283,72.40%,3.35,4.1,-0.76,sa454928
Ryan Weber,Braves (A),19,59.2,5.88,2.11,2.79,0.75,14.80%,5.30%,9.50%,0.298,1.47,0.338,54.20%,5.13,4.11,1.02,sa455204
Vidal Nuno,Indians (A),22,94.1,8.97,1.34,6.71,1.24,23.90%,3.60%,20.30%,0.279,1.25,0.342,66.50%,4.96,4.11,0.85,9674
Hector Nelo,Rangers (A),23,31.2,8.81,3.13,2.82,0.85,21.20%,7.50%,13.70%,0.303,1.61,0.378,56.20%,6.82,4.12,2.7,sa392069
Taylor Jordan,Nationals (A),21,3.1,13.5,8.1,1.67,0,27.80%,16.70%,11.10%,0.286,2.1,0.444,37.50%,13.5,4.12,9.38,10466
Cole Mccurry,Orioles (A),24,1.2,21.6,16.2,1.33,0,40.00%,30.00%,10.00%,0.286,3,0.667,40.00%,10.8,4.12,6.68,sa396259
Ryan Pressly,Red Sox (A),21,113.2,7.6,3.4,2.23,0.71,20.00%,8.90%,11.00%,0.254,1.35,0.308,70.80%,3.72,4.13,-0.41,7005
Zach Samuels,Tigers (A),23,66.1,7.19,3.39,2.12,0.41,18.60%,8.80%,9.80%,0.25,1.33,0.306,75.20%,2.98,4.13,-1.14,sa506478
Justin Beal,Phillies (A),24,34.1,6.03,3.67,1.64,0.26,15.40%,9.40%,6.00%,0.29,1.51,0.346,80.60%,2.88,4.13,-1.25,sa502402
Taylor Stanton,Mariners (A),22,138,7.24,2.28,3.17,0.85,18.80%,5.90%,12.90%,0.28,1.37,0.33,68.30%,4.3,4.13,0.17,sa455503
Ronny Marte,Yankees (A),24,54.2,5.93,2.47,2.4,0.66,14.90%,6.20%,8.70%,0.299,1.5,0.342,69.30%,3.13,4.14,-1.01,sa456484
Justin Marks,Athletics (A),22,109.2,9.77,3.36,2.9,0.9,25.20%,8.70%,16.50%,0.26,1.38,0.338,65.00%,5.17,4.15,1.02,10265
Dan Straily,Athletics (A),21,148,9.06,3.71,2.44,0.79,23.90%,9.80%,14.10%,0.247,1.34,0.316,69.60%,4.26,4.15,0.1,9460
Ben Graham,Nationals (A),22,32.2,7.16,1.38,5.2,1.1,19.10%,3.70%,15.40%,0.264,1.19,0.303,65.00%,4.13,4.16,-0.03,sa549587
Colton Pitkin,Astros (A),20,73,5.67,3.33,1.7,0.49,13.70%,8.10%,5.70%,0.304,1.64,0.348,62.70%,5.05,4.16,0.89,sa395349
Ramon Benjamin,Marlins (A),23,67.2,9.44,4.52,2.09,0.8,23.80%,11.40%,12.40%,0.217,1.34,0.274,61.50%,3.46,4.17,-0.71,sa393218
Pedro Villarreal,Reds (A),22,96,7.22,2.72,2.66,0.66,18.60%,7.00%,11.60%,0.237,1.23,0.281,64.00%,3.84,4.18,-0.33,9904
Nick Struck,Cubs (A),20,114.2,6.59,3.14,2.1,0.55,18.00%,8.60%,9.40%,0.221,1.16,0.261,68.90%,3.22,4.18,-0.96,sa503356
Juan Gonzalez,Rockies (A),20,115,5.4,2.43,2.23,0.55,13.90%,6.30%,7.70%,0.293,1.43,0.333,66.40%,4.54,4.18,0.36,sa504209
Kyle Vazquez,Giants (A),22,74.1,5.57,3.39,1.64,0.48,14.30%,8.70%,5.60%,0.272,1.44,0.311,61.90%,4.84,4.19,0.65,sa501716
Eliecer Navarro,Pirates (A),22,49,7.71,2.2,3.5,1.1,20.80%,5.90%,14.90%,0.243,1.18,0.284,77.10%,3.49,4.19,-0.7,sa503034
Jason Markovitz,Mariners (A),21,20,6.75,2.25,3,0.9,18.80%,6.30%,12.50%,0.267,1.25,0.31,67.60%,4.5,4.2,0.3,sa549167
Jade Todd,Tigers (A),20,68.2,7.34,3.15,2.33,0.79,18.50%,7.90%,10.60%,0.28,1.49,0.332,63.00%,5.11,4.2,0.91,sa454950
Matt Magill,Dodgers (A),20,126.1,9.62,3.7,2.6,0.93,26.50%,10.20%,16.30%,0.192,1.1,0.243,74.70%,3.28,4.2,-0.92,3950
Wilking Rodriguez,Rays (A),20,106.1,7.87,2.37,3.32,0.93,20.50%,6.20%,14.40%,0.263,1.3,0.314,60.70%,4.32,4.2,0.11,8801
B.J. Hermsen,Twins (A),20,72,5.75,1.88,3.07,0.75,14.80%,4.80%,10.00%,0.29,1.39,0.328,60.30%,5,4.2,0.8,sa454729
Taylor Whitenton,Mets (A),22,108.1,9.39,5.65,1.66,0.5,23.00%,13.80%,9.20%,0.263,1.64,0.348,70.60%,4.57,4.2,0.37,sa513151
Rhett Ballard,Rockies (A),24,52,7.96,4.15,1.92,0.35,19.70%,10.30%,9.40%,0.265,1.48,0.336,68.90%,4.67,4.21,0.46,sa502310
Josh Wall,Dodgers (A),23,153,8.88,4,2.22,0.65,22.50%,10.20%,12.40%,0.245,1.39,0.312,69.30%,4.24,4.22,0.02,4436
Doug Davis,Brewers (A),34,7,5.14,3.86,1.33,0,13.80%,10.30%,3.50%,0.24,1.29,0.286,90.00%,1.29,4.22,-2.93,1244
Jordan Flasher,Red Sox (A),22,45.1,10.13,4.17,2.43,0.99,25.60%,10.60%,15.10%,0.256,1.46,0.333,72.10%,4.57,4.23,0.34,sa502130
Marty Popham,Indians (A),22,34,7.41,1.85,4,1.06,19.70%,4.90%,14.80%,0.269,1.26,0.314,72.90%,3.71,4.24,-0.53,sa455066
Dakota Watts,Twins (A),22,47.1,10.65,5.89,1.81,0.38,26.80%,14.80%,12.00%,0.193,1.35,0.274,80.70%,2.85,4.24,-1.39,sa501935
Alex Koronis,Rays (A),22,84,10.61,4.29,2.48,0.86,27.10%,11.00%,16.20%,0.218,1.3,0.291,63.30%,4.29,4.24,0.04,sa501664
Jake Petricka,White Sox (A),22,9.2,9.31,7.45,1.25,0,18.20%,14.60%,3.60%,0.283,2.17,0.361,50.00%,3.72,4.24,-0.52,10534
Miguel Mejia,Tigers (A),22,13.1,8.78,4.05,2.17,0.68,22.00%,10.20%,11.90%,0.25,1.43,0.316,75.30%,4.05,4.25,-0.2,sa514279
Jhon Garcia,Twins (A),23,43,4.6,3.56,1.29,0.21,11.70%,9.00%,2.70%,0.266,1.44,0.301,71.90%,3.35,4.25,-0.9,sa504229
Stephen Locke,Angels (A),24,117.1,5.91,2.38,2.48,0.69,15.10%,6.10%,9.00%,0.288,1.42,0.328,68.40%,4.37,4.25,0.12,sa502135
Brian Slover,Blue Jays (A),22,58.2,5.68,3.84,1.48,0.31,14.30%,9.70%,4.70%,0.261,1.45,0.304,54.00%,5.52,4.26,1.26,sa501584
Matt Costello,Brewers (A),23,46.2,7.14,3.28,2.18,0.77,19.20%,8.80%,10.40%,0.222,1.2,0.259,69.40%,3.66,4.27,-0.6,sa502843
Matthew Tone,Twins (A),22,69,9.91,5.74,1.73,0.52,23.90%,13.80%,10.10%,0.263,1.67,0.353,67.00%,5.09,4.28,0.8,sa501739
Chris Court,Red Sox (A),23,43,7.33,3.14,2.33,0.84,18.90%,8.10%,10.80%,0.268,1.4,0.318,79.80%,3.56,4.29,-0.73,sa502183
Caleb Thielbar,Brewers (A),23,53,7.3,2.38,3.07,1.02,17.80%,5.80%,12.00%,0.286,1.49,0.332,53.80%,5.6,4.29,1.32,10078
Ryan Tepera,Blue Jays (A),22,120,5.93,3.3,1.8,0.53,15.70%,8.80%,7.00%,0.249,1.31,0.288,66.10%,3.98,4.29,-0.31,sa502039
Kyle Lobstein,Rays (A),20,148,7.78,3.28,2.37,0.85,20.60%,8.70%,11.90%,0.25,1.32,0.3,68.40%,4.2,4.3,-0.11,9178
Dean Kiekhefer,Cardinals (A),21,27,9,3,3,1,22.30%,7.40%,14.90%,0.246,1.33,0.3,65.10%,5,4.31,0.69,sa526393
Kirby Yates,Rays (A),23,90,9.7,4.1,2.37,0.9,25.60%,10.80%,14.80%,0.219,1.27,0.282,73.30%,3.3,4.32,-1.02,9073
Chris Masters,Braves (A),22,136,8.14,3.44,2.37,0.93,20.70%,8.80%,12.00%,0.25,1.37,0.301,65.00%,4.3,4.33,-0.03,sa501617
Jon Bachanov,Angels (A),21,26.1,7.86,4.78,1.64,0.34,19.00%,11.60%,7.40%,0.298,1.71,0.375,66.50%,5.47,4.33,1.14,sa389939
Angel Garcia,White Sox (A),26,7.1,3.68,4.91,0.75,0,11.10%,14.80%,-3.70%,0.13,0.95,0.15,100.00%,0,4.34,-4.34,sa201015
Shawn Teufel,Tigers (A),23,17.1,7.27,4.15,1.75,0.52,19.70%,11.30%,8.50%,0.177,1.1,0.213,75.30%,2.6,4.34,-1.74,sa549351
Paul Demny,Nationals (A),20,129.2,7.36,3.26,2.26,0.69,18.30%,8.10%,10.20%,0.249,1.35,0.296,63.80%,4.23,4.35,-0.11,sa392068
Devan Kline,Giants (A),22,31.1,10.05,5.17,1.94,0.86,26.50%,13.60%,12.90%,0.23,1.4,0.307,85.80%,2.87,4.35,-1.48,sa509069
Jonathan Pettibone,Phillies (A),19,131.1,5.76,2.81,2.05,0.69,15.50%,7.60%,7.90%,0.231,1.18,0.26,67.10%,3.49,4.35,-0.86,7106
Jacob Smith,Orioles (A),24,33.2,5.88,2.67,2.2,0.8,14.90%,6.80%,8.10%,0.314,1.57,0.357,70.30%,4.54,4.35,0.19,sa393236
Austin Kirk,Cubs (A),20,12.2,12.08,6.39,1.89,0.71,29.80%,15.80%,14.00%,0.17,1.34,0.241,78.30%,3.55,4.36,-0.81,sa501263
Hayden Beard,Padres (A),25,36.1,5.45,3.96,1.38,0.25,13.50%,9.80%,3.70%,0.257,1.46,0.298,53.10%,6.19,4.36,1.83,sa329007
Jake Sullivan,Rays (A),23,62.2,7.61,4.74,1.61,0.57,18.80%,11.70%,7.10%,0.249,1.52,0.302,55.90%,4.31,4.37,-0.06,sa502132
Darin Gorski,Mets (A),22,114,8.61,3.39,2.53,0.95,21.30%,8.40%,12.90%,0.273,1.47,0.335,67.00%,4.66,4.37,0.29,sa501520
Dusty Odenbach,Royals (A),22,102,8.12,4.94,1.64,0.53,19.90%,12.10%,7.80%,0.283,1.67,0.354,65.20%,5.21,4.37,0.83,sa501568
Robert Morey,Marlins (A),21,44.1,8.32,2.44,3.42,1.22,21.50%,6.30%,15.20%,0.254,1.29,0.3,81.00%,3.65,4.38,-0.72,sa392218
Patrick Arnold,Nationals (A),21,46.1,6.41,3.11,2.06,0.78,15.60%,7.60%,8.10%,0.29,1.55,0.333,67.30%,4.27,4.38,-0.11,sa389699
Dan Sarisky,Astros (A),22,25.1,7.11,3.55,2,0.71,16.10%,8.10%,8.10%,0.348,1.93,0.411,72.60%,4.62,4.39,0.23,sa503385
Larry Suarez,Cubs (A),20,47,9.77,4.21,2.32,0.96,24.10%,10.40%,13.70%,0.271,1.55,0.349,58.80%,5.17,4.39,0.78,sa393078
Andrew Suiter,Dodgers (A),23,53,12.91,7.81,1.65,0.51,31.00%,18.80%,12.20%,0.201,1.6,0.313,74.60%,3.91,4.4,-0.5,sa501630
Erick Carillo,Marlins (A),23,117.2,6.88,2.68,2.57,0.84,17.70%,6.90%,10.80%,0.269,1.35,0.314,71.30%,4.36,4.4,-0.04,sa502031
Anvioris Ramirez,Athletics (A),22,18.1,4.91,3.44,1.43,0.49,12.50%,8.80%,3.80%,0.315,1.64,0.355,55.90%,5.89,4.41,1.48,sa456352
Su-Min Jung,Cubs (A),20,89,7.99,3.94,2.03,0.71,20.70%,10.20%,10.50%,0.253,1.39,0.312,66.60%,3.94,4.41,-0.47,sa502997
Mike Williams,Pirates (A),23,56,4.82,2.09,2.31,0.8,11.70%,5.10%,6.60%,0.281,1.45,0.304,54.00%,4.98,4.41,0.57,sa455186
Jeffry Antigua,Cubs (A),20,93,8.52,3.19,2.67,1.06,22.50%,8.40%,14.10%,0.247,1.3,0.3,70.60%,4.16,4.42,-0.26,sa456113
Colby Shreve,Phillies (A),22,109.1,6.26,2.47,2.53,0.91,17.00%,6.70%,10.30%,0.232,1.14,0.26,63.20%,3.95,4.43,-0.47,sa390625
Jose Ortega,Tigers (A),21,25.2,7.71,5.96,1.29,0.35,18.30%,14.20%,4.20%,0.272,1.75,0.338,71.10%,4.56,4.43,0.13,9651
Thomas Phelps,Orioles (A),22,28.1,5.72,3.81,1.5,0.64,14.30%,9.50%,4.80%,0.29,1.59,0.33,56.90%,5.72,4.44,1.28,sa456073
Marc Baca,Pirates (A),23,65,6.92,4.29,1.61,0.55,16.40%,10.20%,6.20%,0.279,1.63,0.33,60.70%,5.26,4.44,0.82,sa502532
Brad Gemberling,Diamondbacks (A),23,80.2,8.26,4.46,1.85,0.67,19.70%,10.70%,9.10%,0.285,1.66,0.352,55.10%,6.36,4.45,1.91,sa502160
Kirk Clark,Astros (A),21,55.1,8.95,3.58,2.5,0.98,23.30%,9.30%,14.00%,0.255,1.36,0.32,75.80%,4.07,4.46,-0.39,sa511138
Zachary Grimmett,Astros (A),20,97.2,7.74,2.95,2.63,1.01,20.60%,7.80%,12.80%,0.241,1.24,0.285,66.60%,4.61,4.46,0.15,sa455527
Alex Colome,Rays (A),21,114,9.32,3.55,2.62,1.11,24.80%,9.50%,15.40%,0.228,1.25,0.282,68.80%,3.87,4.46,-0.59,6661
Carson Andrew,Angels (A),22,26.2,6.75,3.04,2.22,0.68,16.50%,7.40%,9.10%,0.294,1.54,0.345,65.50%,3.38,4.47,-1.1,sa502406
Jason Novak,Cardinals (A),22,36.1,11.15,3.22,3.46,1.49,29.00%,8.40%,20.70%,0.227,1.24,0.289,71.80%,3.47,4.47,-1,sa503622
