Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Josh Tomlin,Indians (AAA),25,107.1,6.71,2.77,2.42,0.92,18.70%,7.70%,11.00%,0.211,1.08,0.238,81.90%,2.68,4.08,-1.4,9388
Sam Narron,Brewers (AAA),28,104.1,4.66,1.81,2.57,0.6,12.20%,4.80%,7.50%,0.299,1.4,0.331,68.70%,4.14,4.09,0.05,4516
Roman Colon,Royals (AAA),30,2,4.5,4.5,1,0,12.50%,12.50%,0.00%,0.143,1,0.167,50.00%,0,4.09,-4.09,2242
Nick Blackburn,Twins (AAA),28,21.2,5.4,2.49,2.17,0.83,14.60%,6.70%,7.90%,0.229,1.15,0.25,81.10%,2.49,4.09,-1.6,4270
Adam Ottavino,Cardinals (AAA),24,47.2,8.12,2.27,3.58,0.94,21.90%,6.10%,15.80%,0.238,1.15,0.286,68.60%,3.97,4.09,-0.13,1247
James Avery,Reds (AAA),26,6,6,0,4,1.5,16.00%,0.00%,16.00%,0.28,1.17,0.3,71.40%,4.5,4.09,0.41,sa294384
Aneury Rodriguez,Rays (AAA),22,113.2,7.44,3.88,1.92,0.79,19.20%,10.00%,9.20%,0.237,1.35,0.281,73.10%,3.8,4.09,-0.29,8948
Ryan Rowland-Smith,Mariners (AAA),27,37,5.84,1.22,4.8,0.97,14.90%,3.10%,11.80%,0.289,1.35,0.32,63.10%,5.11,4.1,1.01,3245
Mark Melancon,- - -,25,60.2,8.9,4.75,1.88,0.74,21.70%,11.60%,10.10%,0.281,1.65,0.356,82.30%,3.41,4.11,-0.69,4264
Brian Mazone,Phillies (AAA),33,165,5.67,1.64,3.47,1.04,15.00%,4.30%,10.70%,0.263,1.24,0.288,67.80%,3.87,4.11,-0.24,sa209900
Cole De Vries,Twins (AAA),25,23.1,9.26,5.4,1.71,0.77,22.00%,12.80%,9.20%,0.274,1.71,0.348,61.80%,5.79,4.12,1.67,8201
Cory Gearrin,Braves (AAA),24,80.1,7.39,3.59,2.06,0.67,19.50%,9.40%,10.00%,0.242,1.29,0.292,77.40%,3.36,4.12,-0.76,7947
Tim Dillard,Brewers (AAA),26,109.1,6.75,2.63,2.56,0.49,17.90%,7.00%,10.90%,0.237,1.18,0.284,67.40%,4.12,4.12,0,5518
P.J. Walters,Cardinals (AAA),25,108.2,8.78,2.48,3.53,0.99,23.00%,6.50%,16.50%,0.251,1.25,0.308,73.10%,3.81,4.12,-0.31,9557
Tanner Scheppers,Rangers (AAA),23,69,9.26,3.91,2.37,0.65,22.20%,9.40%,12.80%,0.291,1.62,0.374,66.40%,5.48,4.13,1.35,10267
Amalio Diaz,Angels (AAA),23,90.1,6.87,3.99,1.73,0.4,16.80%,9.80%,7.10%,0.304,1.67,0.366,63.20%,5.68,4.13,1.55,sa294349
Jeff Gogal,Marlins (AAA),28,3.2,4.91,4.91,1,0,15.40%,15.40%,0.00%,0.182,1.09,0.222,100.00%,0,4.13,-4.13,sa254433
Glen Perkins,Twins (AAA),27,124,7.11,2.61,2.72,1.02,17.30%,6.30%,10.90%,0.304,1.58,0.352,60.60%,5.81,4.14,1.67,8041
Romulo Sanchez,Yankees (AAA),26,104.1,8.28,5.09,1.63,0.69,21.60%,13.30%,8.30%,0.229,1.41,0.286,71.60%,3.97,4.14,-0.17,4170
Donnie Veal,Pirates (AAA),25,49.2,7.43,4.17,1.78,0.54,19.20%,10.80%,8.40%,0.227,1.31,0.277,67.40%,4.35,4.14,0.2,4741
Cody Eppley,Rangers (AAA),24,28.2,9.73,4.08,2.38,0.94,24.20%,10.20%,14.10%,0.278,1.57,0.358,78.40%,4.08,4.15,-0.07,9095
Jay Buente,Marlins (AAA),26,30.1,11.27,5.34,2.11,0.89,29.20%,13.90%,15.40%,0.188,1.29,0.254,74.70%,2.67,4.15,-1.48,9494
Warner Madrigal,Rangers (AAA),26,41,7.24,1.54,4.71,1.1,20.30%,4.30%,16.00%,0.213,0.98,0.239,70.60%,3.73,4.15,-0.42,6419
Chris Seddon,Mariners (AAA),26,101,5.79,2.58,2.24,0.62,15.50%,6.90%,8.60%,0.245,1.23,0.279,70.00%,3.39,4.15,-0.77,3833
Steve Palazzolo,Mariners (AAA),28,12.1,8.76,3.65,2.4,0.73,21.40%,8.90%,12.50%,0.32,1.7,0.405,72.80%,5.11,4.16,0.95,sa323450
Joe Nelson,- - -,35,29.2,8.8,6.67,1.32,0.3,21.60%,16.40%,5.20%,0.252,1.69,0.333,76.60%,3.64,4.16,-0.52,108
Craig Stammen,Nationals (AAA),26,20,4.5,1.35,3.33,0.9,12.40%,3.70%,8.60%,0.234,1.05,0.246,88.50%,2.25,4.16,-1.91,7274
Jason Hammel,Rockies (AAA),27,7,7.71,1.29,6,1.29,20.70%,3.50%,17.20%,0.321,1.43,0.381,69.80%,5.14,4.16,0.98,4538
Adalberto Mendez,Marlins (AAA),28,71.2,9.17,3.64,2.52,0.88,23.80%,9.50%,14.30%,0.229,1.28,0.287,70.40%,4.14,4.16,-0.02,3752
Saul Rivera,- - -,32,38,4.74,4.26,1.11,0.24,12.20%,11.00%,1.20%,0.241,1.39,0.274,72.20%,3.55,4.17,-0.62,2027
Jonah Bayliss,Astros (AAA),29,65.1,8.4,2.89,2.9,0.96,21.90%,7.60%,14.40%,0.255,1.32,0.31,78.00%,3.58,4.17,-0.59,4560
Anthony Varvaro,Mariners (AAA),25,25.2,9.12,4.91,1.86,0.35,21.90%,11.80%,10.10%,0.238,1.48,0.311,61.60%,5.26,4.17,1.09,2385
Jesse English,Nationals (AAA),25,19.2,6.41,4.58,1.4,0.46,16.90%,12.10%,4.80%,0.25,1.42,0.298,65.20%,5.03,4.17,0.86,4454
Jared Burton,Reds (AAA),29,38,8.05,3.79,2.13,0.95,21.40%,10.10%,11.30%,0.204,1.18,0.24,79.20%,2.61,4.18,-1.57,8346
Vladimir Nunez,Braves (AAA),35,52,7.1,4.33,1.64,0.69,17.30%,10.60%,6.80%,0.289,1.65,0.343,70.00%,4.5,4.18,0.32,532
Dylan Owen,Mets (AAA),23,44.1,8.32,2.84,2.93,1.22,20.10%,6.90%,13.20%,0.312,1.65,0.373,57.90%,7.11,4.18,2.92,sa389225
David Huff,Indians (AAA),25,74.1,6.3,2.54,2.48,0.97,16.30%,6.60%,9.70%,0.284,1.41,0.322,73.10%,4.36,4.19,0.17,4257
Casey Fien,Tigers (AAA),26,62.1,6.35,1.88,3.38,1.16,17.90%,5.30%,12.60%,0.233,1.07,0.256,82.80%,2.6,4.19,-1.59,3926
Justin Lehr,Reds (AAA),32,37,3.65,2.92,1.25,0.49,8.40%,6.70%,1.70%,0.358,1.92,0.385,62.10%,6.57,4.2,2.36,2163
Bryan Bullington,Royals (AAA),29,102,6.44,2.47,2.61,0.71,17.70%,6.80%,10.90%,0.228,1.12,0.264,78.30%,2.82,4.21,-1.38,5066
John Gaub,Cubs (AAA),25,29,11.79,7.76,1.52,0.31,27.30%,18.00%,9.40%,0.241,1.79,0.356,62.70%,6.52,4.21,2.31,2857
Enrique Gonzalez,Tigers (AAA),27,66,7.36,2.18,3.38,1.23,19.20%,5.70%,13.50%,0.261,1.29,0.299,78.00%,3.41,4.21,-0.8,2568
Chris Smith,Brewers (AAA),29,48,11.63,3.94,2.95,1.31,30.00%,10.10%,19.80%,0.253,1.42,0.342,77.30%,3.75,4.21,-0.46,4544
Chris George,Orioles (AAA),30,124.1,7.31,2.61,2.81,1.16,19.00%,6.80%,12.20%,0.261,1.33,0.3,69.90%,4.2,4.22,-0.03,601
Victor Marte,Royals (AAA),29,40.2,6.42,3.32,1.93,0.66,16.60%,8.60%,8.00%,0.25,1.35,0.289,74.80%,3.32,4.23,-0.91,5158
Mauricio Robles,Mariners (AAA),21,28,10.93,6.43,1.7,0.64,27.90%,16.40%,11.50%,0.186,1.39,0.258,74.60%,3.54,4.23,-0.7,8895
Jesus Colome,- - -,32,4.2,5.79,5.79,1,0,11.50%,11.50%,0.00%,0.304,2.14,0.35,0.00%,15.43,4.23,11.2,1198
A.J. Murray,Brewers (AAA),28,26.1,7.52,4.44,1.69,0.34,19.00%,11.20%,7.80%,0.25,1.44,0.312,65.70%,4.44,4.23,0.21,3422
Josh Rainwater,Tigers (AAA),25,75.2,6.42,2.38,2.7,0.95,16.20%,6.00%,10.20%,0.296,1.47,0.337,72.80%,4.64,4.24,0.4,sa244005
Scott Maine,Cubs (AAA),25,41,10.32,4.61,2.24,0.88,26.10%,11.70%,14.40%,0.21,1.32,0.274,77.40%,3.51,4.25,-0.74,885
Bryan Augenstein,Diamondbacks (AAA),23,120.2,7.53,2.61,2.89,0.9,18.10%,6.30%,11.80%,0.314,1.63,0.372,58.20%,6.56,4.25,2.31,936
Jordan Lyles,Astros (AAA),19,31.2,6.25,3.13,2,0.57,14.40%,7.20%,7.20%,0.343,1.86,0.397,68.70%,5.4,4.25,1.15,7593
Brandon Durden,Rockies (AAA),25,15,4.2,4.8,0.88,0,9.90%,11.30%,-1.40%,0.302,1.8,0.339,48.20%,7.8,4.26,3.54,sa294473
Matt Yourkin,Giants (AAA),28,136,7.28,2.58,2.82,0.93,18.90%,6.70%,12.20%,0.271,1.36,0.319,72.00%,4.24,4.26,-0.02,sa245874
Charlie Morton,Pirates (AAA),26,80,5.96,3.38,1.77,0.68,15.10%,8.60%,6.60%,0.264,1.41,0.301,66.00%,3.83,4.26,-0.43,4676
John Ennis,Phillies (AAA),30,1,9,9,1,0,16.70%,16.70%,0.00%,0.4,3,0.5,66.70%,9,4.26,4.74,85
Andy Van Hekken,Astros (AAA),30,177.1,5.79,2.54,2.28,0.71,15.20%,6.70%,8.50%,0.266,1.33,0.301,67.20%,4.36,4.26,0.1,1630
Esmil Rogers,Rockies (AAA),24,61,7.82,2.8,2.79,0.89,20.10%,7.20%,12.90%,0.257,1.33,0.308,57.40%,5.75,4.26,1.49,6317
David Pauley,Mariners (AAA),27,85.2,5.88,2.73,2.15,0.63,15.60%,7.20%,8.30%,0.249,1.26,0.285,71.70%,3.68,4.28,-0.6,3625
Roy Corcoran,Astros (AAA),30,72.1,6.22,2.86,2.17,0.75,16.20%,7.40%,8.70%,0.267,1.37,0.306,66.60%,4.6,4.28,0.32,1780
Erik Bedard,Mariners (AAA),31,4.1,6.23,6.23,1,0,15.80%,15.80%,0.00%,0.188,1.38,0.231,83.30%,0,4.28,-4.28,126
Mark Rogers,Brewers (AAA),24,4.1,6.23,6.23,1,0,15.80%,15.80%,0.00%,0.188,1.38,0.231,83.30%,2.08,4.28,-2.2,4083
Brad Bergesen,Orioles (AAA),24,14.2,6.14,1.84,3.33,1.23,15.40%,4.60%,10.80%,0.274,1.36,0.3,75.60%,4.3,4.28,0.01,8375
Jo-Jo Reyes,Braves (AAA),25,47.1,9.51,2.85,3.33,1.52,23.80%,7.10%,16.70%,0.292,1.52,0.358,64.10%,5.7,4.29,1.41,5559
Yoervis Medina,Mariners (AAA),21,5.2,6.35,6.35,1,0,17.40%,17.40%,0.00%,0.158,1.24,0.2,100.00%,0,4.29,-4.29,10498
Ysmael Carmona,Angels (AAA),25,5.2,11.12,9.53,1.17,0,24.10%,20.70%,3.50%,0.217,1.94,0.313,81.80%,3.18,4.29,-1.12,sa328824
Matt Chico,Nationals (AAA),27,115.2,5.37,2.65,2.03,0.93,14.10%,6.90%,7.10%,0.263,1.33,0.287,73.60%,3.73,4.3,-0.56,6068
Jon Adkins,- - -,32,53,3.23,2.89,1.12,0.51,7.90%,7.10%,0.80%,0.306,1.6,0.325,62.40%,4.92,4.3,0.63,1799
Cory Luebke,Padres (AAA),25,57.2,6.87,2.65,2.59,0.94,19.40%,7.50%,11.90%,0.2,1.02,0.225,73.10%,2.97,4.3,-1.33,1984
Sergio Mitre,Yankees (AAA),29,7.2,8.22,2.35,3.5,1.17,20.60%,5.90%,14.70%,0.29,1.43,0.348,56.60%,7.04,4.3,2.74,1773
Steven Shell,Mariners (AAA),27,72.2,6.32,2.35,2.68,0.87,16.30%,6.10%,10.20%,0.26,1.31,0.295,73.40%,3.59,4.3,-0.71,3681
Ryan Vogelsong,- - -,32,95.1,10.38,5.85,1.77,0.76,24.20%,13.70%,10.60%,0.277,1.77,0.369,69.60%,4.81,4.31,0.51,1011
Scot Drucker,Tigers (AAA),28,86.2,7.17,3.01,2.38,1.04,17.80%,7.50%,10.30%,0.301,1.57,0.351,65.10%,5.61,4.31,1.3,sa262539
Taylor Tankersley,Marlins (AAA),27,26.1,7.52,2.73,2.75,1.03,20.80%,7.60%,13.20%,0.204,1.06,0.233,67.20%,3.42,4.31,-0.89,8249
Jesse Carlson,Blue Jays (AAA),29,51,7.59,1.94,3.91,1.06,19.60%,5.00%,14.60%,0.273,1.31,0.321,62.30%,4.24,4.31,-0.08,4391
Jeff Stevens,Cubs (AAA),26,42.2,9.07,5.48,1.65,0.63,23.10%,14.00%,9.10%,0.194,1.34,0.246,77.70%,3.16,4.32,-1.15,3367
Brad Stone,Marlins (AAA),26,35.2,4.04,3.53,1.14,0.25,9.80%,8.50%,1.20%,0.269,1.51,0.296,69.00%,4.29,4.32,-0.03,sa327710
Jeff Mandel,Nationals (AAA),25,94.2,5.7,3.14,1.82,0.76,13.70%,7.50%,6.20%,0.3,1.62,0.337,65.60%,4.75,4.33,0.43,sa389701
David Cales,Cubs (AAA),22,27,7,4,1.75,0.67,17.10%,9.80%,7.30%,0.279,1.59,0.33,54.70%,6.67,4.33,2.34,sa455474
Jean Machi,Pirates (AAA),28,59.2,8.75,4.83,1.81,0.91,22.30%,12.30%,10.00%,0.226,1.39,0.278,73.10%,3.92,4.33,-0.41,3220
Burke Badenhop,Marlins (AAA),27,16,5.06,3.94,1.29,0,12.50%,9.70%,2.80%,0.258,1.44,0.302,76.90%,2.81,4.34,-1.53,9736
Tim Corcoran,Dodgers (AAA),32,107,7.74,2.78,2.79,0.84,19.10%,6.80%,12.20%,0.32,1.62,0.387,62.60%,6.31,4.35,1.96,2351
Shane Loux,Astros (AAA),30,108,5.17,1.33,3.88,0.92,13.10%,3.40%,9.70%,0.297,1.39,0.325,59.50%,5.25,4.35,0.9,1613
Ryan Perry,Tigers (AAA),23,3.2,9.82,9.82,1,0,23.50%,23.50%,0.00%,0.077,1.36,0.111,80.00%,0,4.35,-4.35,8799
Andy Oliver,Tigers (AAA),22,53,8.32,4.25,1.96,1.02,22.30%,11.40%,10.90%,0.222,1.28,0.266,75.90%,3.23,4.35,-1.13,10257
Josh Butler,Brewers (AAA),25,45.2,5.32,3.94,1.35,0.39,13.80%,10.20%,3.60%,0.246,1.38,0.281,63.70%,4.53,4.36,0.18,1141
Chris Hayes,Royals (AAA),27,27.1,3.29,1.65,2,0.66,8.30%,4.20%,4.20%,0.313,1.5,0.33,55.00%,3.95,4.36,-0.41,sa323258
Sean White,Mariners (AAA),29,13,6.92,5.54,1.25,0,18.50%,14.80%,3.70%,0.159,1.15,0.206,94.10%,0,4.36,-4.36,5564
Jeff Marquez,White Sox (AAA),25,144.2,5.54,3.05,1.82,0.87,14.30%,7.90%,6.40%,0.28,1.44,0.312,69.10%,4.48,4.36,0.11,7456
Atahualpa Severino,Nationals (AAA),25,67.1,6.15,3.88,1.59,0.67,15.80%,9.90%,5.80%,0.233,1.32,0.266,77.00%,3.34,4.37,-1.03,5332
Shairon Martis,Nationals (AAA),23,152,5.86,3.55,1.65,0.83,15.00%,9.10%,5.90%,0.261,1.42,0.293,73.10%,4.09,4.38,-0.29,6781
Brett Sinkbeil,Marlins (AAA),25,62,7.84,4.35,1.8,0.58,18.50%,10.30%,8.20%,0.284,1.66,0.347,64.50%,5.52,4.38,1.14,9364
Jim Miller,Orioles (AAA),28,57.2,8.27,2.81,2.94,1.4,21.80%,7.40%,14.40%,0.267,1.35,0.313,68.80%,4.84,4.39,0.45,7458
Victor Garate,Nationals (AAA),25,25.2,11.92,5.26,2.27,1.4,30.10%,13.30%,16.80%,0.204,1.36,0.267,71.40%,4.91,4.39,0.52,4036
Jhonny Nunez,White Sox (AAA),24,44.1,9.14,3.86,2.37,1.22,22.60%,9.60%,13.10%,0.258,1.47,0.315,56.30%,5.48,4.41,1.07,6640
Osiris Matos,Giants (AAA),25,51,6.88,4.41,1.56,0.53,17.70%,11.40%,6.40%,0.249,1.43,0.298,63.60%,5.29,4.41,0.88,4100
Chris Volstad,Marlins (AAA),23,17,6.88,4.76,1.44,0.53,18.30%,12.70%,5.60%,0.21,1.29,0.25,77.70%,3.18,4.41,-1.24,9901
Brent Leach,Dodgers (AAA),27,39.2,8.39,5.45,1.54,0.45,19.20%,12.40%,6.70%,0.289,1.82,0.362,65.10%,6.35,4.42,1.93,4576
Trevor Bell,Angels (AAA),23,30,5.7,1.8,3.17,0.9,15.00%,4.70%,10.20%,0.252,1.2,0.278,76.90%,3,4.42,-1.42,7074
Joe Martinez,- - -,27,109.2,6.81,2.71,2.52,0.98,17.40%,6.90%,10.50%,0.283,1.43,0.326,72.10%,3.94,4.42,-0.49,3935
Jonathon Niese,Mets (AAA),23,6,4.5,0,3,1.5,12.00%,0.00%,12.00%,0.32,1.33,0.333,90.90%,3,4.43,-1.43,4424
Brian Baker,Rays (AAA),27,105,6.17,3.69,1.67,0.86,16.00%,9.60%,6.40%,0.245,1.35,0.276,72.50%,3.77,4.44,-0.67,sa295129
Justin Germano,Indians (AAA),27,53.1,6.24,1.69,3.7,1.35,17.10%,4.60%,12.40%,0.233,1.09,0.248,75.30%,3.38,4.44,-1.07,1938
Mike Maroth,Twins (AAA),32,11,9,2.45,3.67,1.64,22.00%,6.00%,16.00%,0.255,1.36,0.294,57.40%,1.64,4.44,-2.8,1508
Rick Van Den Hurk,- - -,25,118.2,7.13,3.34,2.14,0.83,18.30%,8.50%,9.70%,0.248,1.34,0.29,69.70%,4.25,4.44,-0.19,5099
Geno Espineli,Giants (AAA),27,60.2,5.64,2.52,2.24,0.74,14.80%,6.60%,8.20%,0.28,1.37,0.316,77.50%,3.26,4.45,-1.18,7405
Kevin Mulvey,Diamondbacks (AAA),25,156.2,6.26,3.45,1.82,0.63,16.00%,8.80%,7.20%,0.263,1.41,0.305,67.70%,4.65,4.45,0.2,6947
Dana Eveland,Pirates (AAA),26,26,9,2.08,4.33,1.73,21.00%,4.80%,16.10%,0.348,1.81,0.414,55.00%,7.96,4.45,3.51,5508
Dan Leatherman,Nationals (AAA),24,6.2,9.45,4.05,2.33,1.35,21.20%,9.10%,12.10%,0.4,2.25,0.5,66.20%,8.1,4.46,3.64,sa329241
Ryan Madson,Phillies (AAA),29,1.2,10.8,10.8,1,0,25.00%,25.00%,0.00%,0.167,1.8,0.25,66.70%,5.4,4.46,0.94,1852
Kurt Birkins,Rockies (AAA),29,80.1,6.5,2.46,2.64,1.01,16.00%,6.10%,9.90%,0.301,1.54,0.342,59.60%,5.83,4.46,1.37,7266
Jeremy Powell,Pirates (AAA),34,134.1,5.83,2.61,2.23,1,15.10%,6.80%,8.30%,0.262,1.33,0.289,67.30%,4.76,4.46,0.29,1010490
Craig Whitaker,Giants (AAA),25,21.2,7.89,6.65,1.19,0,19.40%,16.30%,3.10%,0.215,1.52,0.283,83.30%,2.49,4.47,-1.97,sa231134
Andrew Brown,- - -,29,31.1,8.04,5.74,1.4,0.57,20.10%,14.40%,5.80%,0.235,1.53,0.292,57.50%,5.74,4.47,1.28,2115
Erik Arnesen,Nationals (AAA),26,107,5.89,2.61,2.26,1.01,15.20%,6.70%,8.50%,0.254,1.29,0.279,71.80%,3.95,4.47,-0.52,sa328003
Travis Banwart,Athletics (AAA),24,73,8.75,3.58,2.45,1.11,22.10%,9.00%,13.00%,0.267,1.47,0.326,71.30%,4.81,4.48,0.33,sa389775
Bryce Stowell,Indians (AAA),23,19.2,12.81,7.78,1.65,0.92,32.60%,19.80%,12.80%,0.162,1.42,0.237,64.90%,5.49,4.48,1.01,sa455267
Alex Hinshaw,Giants (AAA),27,56,10.45,6.43,1.63,0.48,24.80%,15.30%,9.50%,0.219,1.55,0.299,65.70%,4.82,4.48,0.34,3941
Andrew Carpenter,Phillies (AAA),25,151,6.91,3.22,2.15,1.07,17.90%,8.30%,9.60%,0.259,1.36,0.295,73.50%,4.05,4.48,-0.43,9533
Carlos Rosa,- - -,25,40,9.23,4.73,1.95,0.9,24.70%,12.70%,12.10%,0.229,1.35,0.293,91.10%,2.25,4.49,-2.24,8529
Fernando Hernandez,Athletics (AAA),25,77.1,7.56,3.03,2.5,0.93,18.70%,7.50%,11.20%,0.26,1.4,0.306,60.30%,4.77,4.49,0.28,5536
Boof Bonser,- - -,28,56.1,6.71,3.99,1.68,0.8,17.10%,10.20%,6.90%,0.262,1.46,0.304,61.00%,5.59,4.5,1.09,2159
Alan Johnson,Rockies (AAA),26,141.2,6.35,2.73,2.33,0.89,15.70%,6.70%,8.90%,0.321,1.64,0.368,60.40%,5.91,4.5,1.41,917
Michael Bowden,Red Sox (AAA),23,105.2,6.56,3.15,2.08,1.11,18.00%,8.70%,9.40%,0.217,1.15,0.238,76.30%,3.66,4.51,-0.85,4440
Robert Coello,Red Sox (AAA),25,64,11.11,4.22,2.63,1.41,29.40%,11.20%,18.20%,0.189,1.16,0.236,71.20%,4.22,4.51,-0.29,1149
Troy Patton,Orioles (AAA),24,136,5.89,2.85,2.07,0.99,15.00%,7.30%,7.80%,0.266,1.38,0.295,66.70%,4.43,4.51,-0.08,8368
Scott Rice,Rockies (AAA),28,22.2,5.96,5.96,1,0,13.90%,13.90%,0.00%,0.286,1.81,0.342,60.50%,6.35,4.52,1.84,2743
Lucas Harrell,White Sox (AAA),25,137.2,5.49,3.99,1.38,0.72,14.00%,10.10%,3.80%,0.263,1.47,0.295,66.80%,4.58,4.52,0.06,7541
Matt Palmer,Angels (AAA),31,46.1,6.99,3.69,1.89,0.78,19.60%,10.30%,9.20%,0.196,1.1,0.228,76.00%,2.72,4.52,-1.8,4457
Cla Meredith,Orioles (AAA),27,27,5.67,4,1.42,0.67,13.30%,9.40%,3.90%,0.281,1.63,0.316,57.90%,6,4.52,1.48,7613
Seth Etherton,Dodgers (AAA),33,103,8.3,2.01,4.13,1.4,21.20%,5.10%,16.00%,0.286,1.4,0.337,65.00%,5.42,4.52,0.9,322
Chris Sale,White Sox (AAA),21,6.1,21.32,5.68,3.75,2.84,57.70%,15.40%,42.30%,0.136,1.11,0.2,100.00%,2.84,4.52,-1.68,10603
Jared Lansford,Athletics (AAA),23,17,7.94,4.24,1.88,0.53,18.10%,9.60%,8.40%,0.306,1.76,0.375,53.80%,7.94,4.53,3.41,sa294461
Pat Neshek,Twins (AAA),29,39.1,5.72,2.97,1.92,0.92,14.70%,7.70%,7.10%,0.26,1.35,0.288,69.40%,3.89,4.53,-0.64,4682
Jeff Gray,Cubs (AAA),28,35,6.43,3.86,1.67,0.51,15.20%,9.10%,6.10%,0.301,1.69,0.353,59.80%,5.91,4.53,1.38,7718
Brian Bannister,Royals (AAA),29,7.1,3.68,0,3,1.23,10.00%,0.00%,10.00%,0.333,1.36,0.346,81.40%,3.68,4.54,-0.86,5718
John Van Benschoten,Yankees (AAA),30,11.2,6.17,4.63,1.33,0.77,15.40%,11.50%,3.90%,0.283,1.63,0.324,90.90%,2.31,4.54,-2.23,2228
Steven Register,Blue Jays (AAA),27,82,6.37,2.74,2.32,0.99,15.60%,6.70%,8.90%,0.282,1.5,0.318,53.00%,5.38,4.55,0.83,7463
Jason Bulger,Angels (AAA),31,9.1,11.57,8.68,1.33,0,29.30%,22.00%,7.30%,0.1,1.29,0.167,92.90%,0.96,4.55,-3.59,3915
Enerio Del Rosario,Reds (AAA),24,64,4.78,2.39,2,0.98,12.90%,6.40%,6.40%,0.25,1.22,0.266,82.90%,3.09,4.56,-1.46,4204
Michael Stutes,Phillies (AAA),23,40.2,9.3,5.09,1.83,1.11,24.70%,13.50%,11.20%,0.199,1.28,0.242,82.60%,3.1,4.56,-1.46,6550
Josh Rupe,Royals (AAA),27,52.1,8.43,3.96,2.13,0.86,21.30%,10.00%,11.30%,0.243,1.38,0.297,82.90%,2.92,4.56,-1.64,7206
Andrew Baldwin,Mariners (AAA),27,117.2,6.65,2.83,2.35,0.99,16.50%,7.00%,9.50%,0.279,1.47,0.317,61.50%,4.9,4.57,0.33,sa253988
Yusmeiro Petit,Mariners (AAA),25,59.1,8.34,2.43,3.44,1.37,22.20%,6.50%,15.70%,0.234,1.18,0.27,59.90%,4.85,4.57,0.29,4020
Scott Patterson,Mariners (AAA),31,33.2,9.62,2.41,4,1.6,26.10%,6.50%,19.60%,0.225,1.13,0.264,91.20%,2.67,4.57,-1.9,5
Jeff Karstens,Pirates (AAA),27,16,6.75,1.13,6,1.69,16.90%,2.80%,14.10%,0.304,1.44,0.333,47.90%,7.31,4.57,2.74,5879
John Parrish,Royals (AAA),32,2,9,9,1,0,22.20%,22.20%,0.00%,0.143,1.5,0.2,33.30%,9,4.59,4.41,160
Jason Jennings,Athletics (AAA),31,13,6.23,2.77,2.25,0.69,14.80%,6.60%,8.20%,0.291,1.54,0.333,63.10%,6.23,4.59,1.64,434
Erik Davis,Padres (AAA),23,5,12.6,3.6,3.5,1.8,36.80%,10.50%,26.30%,0.177,1,0.222,83.30%,3.6,4.59,-0.99,8422
Jared Price,Athletics (AAA),28,1,9,9,1,0,25.00%,25.00%,0.00%,0,1,0,100.00%,0,4.59,-4.59,sa199134
Jon Hunton,Athletics (AAA),27,63,5.71,3.57,1.6,0.71,14.00%,8.80%,5.30%,0.278,1.54,0.313,69.20%,3.57,4.59,-1.02,sa254186
David Riske,Brewers (AAA),33,9,8,4,2,1,21.60%,10.80%,10.80%,0.242,1.33,0.292,56.60%,4,4.59,-0.59,402
Brett Tomko,Athletics (AAA),37,27.2,4.55,2.93,1.56,0.65,10.90%,7.00%,3.90%,0.353,1.84,0.388,61.00%,7.16,4.6,2.56,1056
Claudio Vargas,Dodgers (AAA),32,47.1,8.56,3.8,2.25,1.14,21.50%,9.60%,12.00%,0.275,1.52,0.333,59.80%,5.89,4.6,1.29,1695
Steven Jackson,Pirates (AAA),28,56.1,5.91,3.04,1.95,0.96,15.00%,7.70%,7.30%,0.265,1.38,0.294,79.10%,3.51,4.61,-1.09,7341
L.J. Gagnier,Tigers (AAA),25,120.2,7.01,3.28,2.14,1.12,18.10%,8.50%,9.60%,0.237,1.28,0.267,72.50%,3.51,4.61,-1.1,sa327100
Doug Mathis,Rangers (AAA),27,89,5.46,3.13,1.74,0.71,13.30%,7.60%,5.70%,0.314,1.65,0.353,64.00%,5.66,4.61,1.05,3944
Cory Wade,Dodgers (AAA),27,29.1,6.14,0.92,6.67,1.23,15.50%,2.30%,13.20%,0.285,1.3,0.313,70.60%,4.91,4.61,0.3,7570
Mumba Rivera,Mariners (AAA),29,14.2,4.91,2.45,2,0.61,12.90%,6.50%,6.50%,0.214,1.09,0.234,84.30%,2.45,4.61,-2.16,sa254217
Rich Rundles,Cardinals (AAA),29,56.2,5.56,3.02,1.84,0.79,14.80%,8.10%,6.80%,0.265,1.34,0.297,73.20%,3.49,4.61,-1.12,2760
Bobby Livingston,- - -,27,127,5.39,3.19,1.69,0.92,13.10%,7.80%,5.30%,0.299,1.6,0.33,61.30%,5.81,4.61,1.2,3876
Jose Ortegano,Braves (AAA),22,103,7.43,3.84,1.93,1.14,18.20%,9.40%,8.80%,0.291,1.61,0.339,61.00%,6.2,4.62,1.59,sa328517
Brandon Mccarthy,Rangers (AAA),26,56.1,7.03,1.76,4,1.28,18.90%,4.70%,14.20%,0.233,1.1,0.258,79.90%,3.36,4.62,-1.26,4662
Aaron Laffey,Indians (AAA),25,27,4,5.33,0.75,0.33,9.70%,12.90%,-3.20%,0.269,1.67,0.295,78.00%,3.67,4.63,-0.96,6248
