Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Carlos Frias,Dodgers (A+),23,46,9.39,2.15,4.36,0.78,24.00%,5.50%,18.50%,0.277,1.37,0.353,71.90%,4.11,3.6,0.51,3547
Pedro Vidal,Athletics (A+),25,40.1,9.15,2.45,3.73,0.67,24.40%,6.60%,17.90%,0.237,1.19,0.304,71.40%,3.57,3.6,-0.03,sa456353
Kevin Cravey,Marlins (A+),25,58,8.07,4.34,1.86,0.31,20.10%,10.80%,9.30%,0.27,1.53,0.343,63.60%,4.66,3.6,1.05,sa550939
Tom Stuifbergen,Twins (A+),24,56.2,4.45,0.32,14,0.79,12.10%,0.90%,11.30%,0.247,1.02,0.263,54.70%,3.65,3.61,0.04,sa397814
Wilsen Palacios,Tigers (A+),23,134.2,7.28,2.94,2.48,0.67,19.50%,7.90%,11.70%,0.236,1.23,0.282,76.50%,3.07,3.61,-0.54,sa510106
Cameron Lamb,Astros (A+),24,27.1,6.59,3.29,2,0,16.30%,8.10%,8.10%,0.243,1.35,0.297,56.40%,3.95,3.63,0.33,sa377589
Sammy Solis,Nationals (A+),24,57.2,6.24,2.97,2.11,0.47,16.90%,8.00%,8.90%,0.266,1.34,0.314,74.20%,3.43,3.63,-0.19,sa392088
Jose Casilla,Giants (A+),24,67,6.45,1.75,3.69,0.4,16.70%,4.50%,12.20%,0.273,1.3,0.323,72.30%,3.22,3.64,-0.41,sa456056
Taylor Cole,Blue Jays (A+),23,5,3.6,3.6,1,0,9.10%,9.10%,0.00%,0.3,1.6,0.333,75.00%,1.8,3.64,-1.84,sa392184
Rob Wort,Nationals (A+),24,34,12.71,7.68,1.66,0.26,31.60%,19.10%,12.50%,0.207,1.59,0.333,73.30%,3.71,3.64,0.06,sa502647
Seth Simmons,Diamondbacks (A+),25,73.2,12.95,3.67,3.53,0.98,35.80%,10.10%,25.70%,0.183,1.06,0.269,83.10%,2.44,3.65,-1.21,sa598797
Sheldon Mcdonald,Cubs (A+),24,29.1,5.52,4.3,1.29,0,13.70%,10.70%,3.10%,0.261,1.5,0.309,67.40%,3.68,3.65,0.03,sa599512
Adrian Salcedo,Twins (A+),22,58.1,8.33,2.31,3.6,0.93,22.20%,6.20%,16.10%,0.236,1.17,0.285,73.50%,3.7,3.65,0.05,sa504003
Hunter Cervenka,Cubs (A+),23,21.2,8.72,6.23,1.4,0,22.30%,16.00%,6.40%,0.169,1.29,0.232,73.30%,2.91,3.66,-0.75,sa455521
Robinson Yambati,Royals (A+),22,35.1,10.7,4.58,2.33,0.51,26.10%,11.20%,14.90%,0.239,1.44,0.33,63.90%,3.82,3.66,0.16,sa504430
Austin Fleet,Giants (A+),26,57.1,8.48,2.51,3.38,0.47,22.20%,6.60%,15.60%,0.239,1.2,0.303,67.30%,3.92,3.67,0.26,sa549259
Evan Crawford,Blue Jays (A+),26,7,14.14,5.14,2.75,1.29,36.70%,13.30%,23.30%,0.231,1.43,0.357,69.80%,5.14,3.67,1.47,7249
Juan Bautista,Cardinals (A+),20,14,3.86,2.57,1.5,0,10.50%,7.00%,3.50%,0.216,1.07,0.244,70.60%,3.21,3.67,-0.46,sa551332
Aaron Sanchez,Blue Jays (A+),20,86.1,7.82,4.17,1.88,0.42,20.80%,11.10%,9.70%,0.2,1.19,0.25,66.40%,3.34,3.67,-0.33,11490
Sergio Santos,Blue Jays (A+),29,4.2,3.86,3.86,1,0,10.00%,10.00%,0.00%,0.222,1.29,0.25,50.00%,5.79,3.67,2.12,4734
Hoby Milner,Phillies (A+),22,143.1,6.78,2.45,2.77,0.69,18.20%,6.60%,11.60%,0.267,1.3,0.316,73.60%,3.83,3.67,0.16,sa503539
Blake Schwartz,Nationals (A+),23,132.2,5.43,1.76,3.08,0.54,15.00%,4.90%,10.20%,0.235,1.08,0.265,74.20%,2.65,3.67,-1.03,sa579541
Williams Perez,Braves (A+),22,55,7.69,2.95,2.61,0.65,20.30%,7.80%,12.50%,0.236,1.24,0.286,76.10%,2.62,3.68,-1.06,sa506547
Eduardo Figueroa,Cubs (A+),24,52.2,6.32,4.78,1.32,0.17,15.60%,11.80%,3.80%,0.305,1.75,0.366,70.60%,4.1,3.68,0.42,sa502994
Michael Torrealba,Tigers (A+),23,34,8.21,3.71,2.21,0.53,19.10%,8.60%,10.50%,0.29,1.65,0.357,62.30%,6.09,3.68,2.41,sa503008
Kraig Sitton,Rockies (A+),24,67.2,8.38,3.59,2.33,0.4,22.00%,9.40%,12.60%,0.236,1.3,0.301,74.00%,2.93,3.68,-0.76,sa501975
Rainy Lara,Mets (A+),22,79,6.15,2.28,2.7,0.57,16.10%,6.00%,10.10%,0.252,1.24,0.291,66.00%,3.76,3.68,0.08,sa550638
David Goforth,Brewers (A+),24,78.1,6.66,3.22,2.07,0.46,17.70%,8.50%,9.20%,0.227,1.21,0.27,71.00%,3.1,3.69,-0.59,sa526815
A.J. Cole,Nationals (A+),21,97.1,9.43,2.13,4.43,1.11,25.10%,5.70%,19.50%,0.253,1.22,0.317,68.70%,4.25,3.69,0.56,sa548284
Robert Fish,Braves (A+),25,20,7.2,4.95,1.45,0,18.60%,12.80%,5.80%,0.233,1.4,0.298,83.30%,2.25,3.7,-1.45,sa326802
Jose Mavare,Rangers (A+),23,11.1,9.53,2.38,4,0.79,26.10%,6.50%,19.60%,0.171,0.88,0.214,66.00%,2.38,3.7,-1.32,sa507733
Chasen Shreve,Braves (A+),22,19.2,6.86,3.66,1.88,0.46,17.90%,9.50%,8.30%,0.197,1.17,0.233,74.10%,2.75,3.71,-0.96,10855
Lenny Linsky,Rays (A+),23,72.2,6.44,3.34,1.93,0.37,16.50%,8.50%,7.90%,0.258,1.38,0.307,72.70%,3.22,3.71,-0.49,sa597806
Eric Beaulac,Orioles (A+),26,11,10.64,8.18,1.3,0,26.00%,20.00%,6.00%,0.15,1.45,0.222,87.50%,1.64,3.71,-2.08,sa455051
Zach Jadofsky,Braves (A+),23,11,5.73,4.09,1.4,0,14.00%,10.00%,4.00%,0.318,1.73,0.378,55.00%,4.91,3.71,1.2,sa599881
J.D. Reichenbach,Indians (A+),25,57.1,5.97,3.77,1.58,0.16,15.60%,9.80%,5.70%,0.236,1.31,0.283,69.60%,3.3,3.72,-0.42,sa328119
Matt Purke,Nationals (A+),22,61,6.05,2.66,2.28,0.44,15.60%,6.80%,8.80%,0.278,1.39,0.325,62.50%,4.43,3.73,0.7,sa500726
Matt Tomshaw,Twins (A+),24,96,5.44,1.97,2.76,0.66,14.50%,5.20%,9.20%,0.276,1.3,0.311,71.10%,3.94,3.73,0.21,sa598974
Ashur Tolliver,Orioles (A+),25,31,6.39,2.61,2.44,0.58,17.50%,7.10%,10.30%,0.233,1.16,0.272,81.90%,2.61,3.74,-1.12,sa501453
Jaron Long,Yankees (A+),21,4,4.5,4.5,1,0,10.00%,10.00%,0.00%,0.333,2,0.375,37.50%,9,3.74,5.26,sa706969
Christian Meza,Nationals (A+),22,17.2,12.23,6.11,2,0.51,25.80%,12.90%,12.90%,0.329,2.15,0.463,59.60%,6.62,3.75,2.88,sa549689
Bryce Bandilla,Giants (A+),23,44.1,14.62,5.08,2.88,1.02,39.30%,13.70%,25.70%,0.166,1.15,0.263,71.10%,3.65,3.75,-0.09,sa455525
Robert Nixon,Indians (A+),24,70,7.71,3.73,2.07,0.51,18.80%,9.10%,9.70%,0.302,1.66,0.371,65.30%,5.01,3.75,1.26,sa598775
Nate Garcia,Rays (A+),25,54.1,8.12,3.98,2.04,0.5,20.90%,10.30%,10.70%,0.224,1.29,0.281,72.00%,3.48,3.76,-0.28,sa545279
Tommy Collier,Tigers (A+),23,62,7.55,3.34,2.26,0.58,19.10%,8.50%,10.70%,0.279,1.47,0.34,70.80%,4.35,3.76,0.6,sa503829
Austin Reed,Cubs (A+),21,66.1,5.43,3.8,1.43,0.14,13.50%,9.40%,4.00%,0.262,1.46,0.306,67.90%,4.07,3.77,0.3,sa549098
Eric Marzec,Brewers (A+),25,5.2,7.94,0,5,1.59,29.40%,0.00%,29.40%,0.177,0.53,0.182,100.00%,1.59,3.77,-2.18,sa546696
Jesse Hernandez,Blue Jays (A+),24,134,5.98,2.55,2.34,0.6,15.60%,6.70%,9.00%,0.255,1.28,0.292,68.90%,3.49,3.77,-0.28,sa550051
Kevin Jepsen,Angels (A+),28,1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.77,-3.77,6475
Huston Street,Padres (A+),29,1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.77,-3.77,8258
Bruce Kern,Rockies (A+),25,18.2,8.2,3.38,2.43,0.48,21.50%,8.90%,12.70%,0.222,1.23,0.278,78.70%,2.41,3.77,-1.36,sa526391
Juan Noriega,Dodgers (A+),22,18.2,9.64,3.38,2.86,0.48,26.00%,9.10%,16.90%,0.235,1.23,0.319,93.20%,1.45,3.77,-2.33,sa543294
Heri Quevedo,Red Sox (A+),23,97,8.44,4.82,1.75,0.37,21.30%,12.20%,9.10%,0.226,1.4,0.29,65.70%,4.18,3.77,0.4,sa731180
Brent Suter,Brewers (A+),23,124,7.04,2.61,2.69,0.8,18.60%,6.90%,11.70%,0.259,1.3,0.305,72.00%,3.63,3.77,-0.14,sa621681
Matt Benedict,Pirates (A+),24,86.1,5,2.5,2,0.42,12.30%,6.20%,6.20%,0.303,1.54,0.341,66.00%,4.17,3.77,0.4,sa598565
Luis Liria,Cubs (A+),23,30,8.4,6,1.4,0,19.10%,13.60%,5.40%,0.285,1.83,0.368,59.30%,6.9,3.77,3.13,sa506679
Manuel Barreda,Yankees (A+),24,52.1,9.97,3.27,3.05,1.03,25.60%,8.40%,17.20%,0.224,1.24,0.284,67.10%,3.96,3.78,0.18,sa390658
Daniel Child,Phillies (A+),20,13,2.77,3.46,0.8,0,8.20%,10.20%,-2.00%,0.205,1.08,0.225,85.70%,1.38,3.78,-2.39,sa550331
Diego Moreno,Yankees (A+),26,27.2,8.13,3.25,2.5,0.65,20.50%,8.20%,12.30%,0.239,1.3,0.293,63.50%,4.88,3.78,1.1,sa502563
Joe Van Meter,Rangers (A+),24,54.2,10.54,4.28,2.46,0.82,27.00%,11.00%,16.00%,0.255,1.45,0.345,74.70%,3.62,3.79,-0.17,sa546681
Lendy Castillo,Cubs (A+),24,20,9.45,3.15,3,0.9,23.90%,8.00%,15.90%,0.266,1.4,0.339,73.50%,3.6,3.79,-0.19,11562
Brandon Cunniff,Braves (A+),24,31.2,11.08,5.97,1.86,0.57,29.30%,15.80%,13.50%,0.18,1.29,0.257,86.70%,1.99,3.79,-1.8,sa549772
Scott Lyman,Marlins (A+),23,32.1,4.18,4.45,0.94,0,10.80%,11.50%,-0.70%,0.244,1.42,0.278,69.60%,3.62,3.8,-0.18,sa526467
Iden Nazario,Cardinals (A+),24,55,10.47,3.93,2.67,0.98,26.80%,10.00%,16.70%,0.231,1.33,0.303,68.10%,4.42,3.8,0.61,sa545221
Miguel Pena,Red Sox (A+),22,81,6,3,2,0.44,15.70%,7.90%,7.90%,0.268,1.37,0.314,69.50%,4,3.81,0.19,sa501449
Angel Sanchez,- - -,23,59.1,8.19,3.49,2.35,0.76,21.50%,9.20%,12.40%,0.234,1.28,0.286,77.10%,3.19,3.81,-0.62,sa596521
Robert Stephenson,Reds (A+),20,20.2,9.58,0.87,11,1.31,26.50%,2.40%,24.10%,0.235,1.02,0.286,71.40%,3.05,3.82,-0.77,sa597792
Drew Verhagen,Tigers (A+),22,67.1,4.68,3.61,1.3,0.13,12.70%,9.80%,2.90%,0.201,1.13,0.231,67.80%,2.81,3.82,-1.01,13424
Eric Arnett,Brewers (A+),25,10.1,6.97,1.74,4,0.87,20.50%,5.10%,15.40%,0.306,1.26,0.37,87.30%,0.87,3.82,-2.95,sa500738
Alex Burgos,Tigers (A+),22,65.1,6.61,4.41,1.5,0.28,16.80%,11.20%,5.60%,0.261,1.48,0.317,77.40%,2.89,3.82,-0.93,sa548431
Travis Ballew,Astros (A+),22,53,13.25,3.74,3.55,1.02,32.40%,9.10%,23.20%,0.243,1.4,0.354,65.20%,4.42,3.83,0.59,sa658550
Joshua Hodges,Marlins (A+),22,132.1,5.71,2.11,2.71,0.61,15.30%,5.60%,9.60%,0.256,1.22,0.292,68.00%,3.6,3.83,-0.23,sa501515
Lindsey Caughel,Dodgers (A+),22,116.2,8.64,1.62,5.33,0.93,22.20%,4.20%,18.10%,0.274,1.3,0.335,66.80%,4.01,3.83,0.18,sa578783
Jerad Eickhoff,Rangers (A+),22,116,6.21,2.02,3.08,0.7,16.80%,5.50%,11.30%,0.248,1.17,0.285,69.80%,3.41,3.83,-0.42,sa550286
Kurt Heyer,Cardinals (A+),22,84.1,6.51,2.35,2.77,0.75,18.00%,6.50%,11.50%,0.24,1.15,0.279,72.70%,3.42,3.83,-0.42,sa621615
Eric Surkamp,Giants (A+),25,15.1,9.98,1.76,5.67,1.17,30.90%,5.50%,25.50%,0.154,0.72,0.182,61.00%,2.93,3.84,-0.9,2540
Jacob Barnes,Brewers (A+),23,105.1,5.64,3.08,1.83,0.51,14.90%,8.10%,6.80%,0.243,1.27,0.278,73.10%,3.08,3.84,-0.76,sa579271
Patrick Schuster,Diamondbacks (A+),22,44.1,9.14,3.65,2.5,0.61,25.70%,10.30%,15.40%,0.191,1.08,0.248,77.60%,1.83,3.84,-2.01,sa501734
Tim Berry,Orioles (A+),22,152,7.05,2.37,2.98,0.77,18.50%,6.20%,12.30%,0.262,1.29,0.309,66.70%,3.85,3.84,0.01,sa503777
Andrew Edwards,Royals (A+),21,6,4.5,3,1.5,0,13.60%,9.10%,4.60%,0.105,0.67,0.125,100.00%,0,3.85,-3.85,sa738219
Nicholas Mcbride,Rangers (A+),22,53.1,5.23,3.21,1.63,0.34,13.50%,8.30%,5.20%,0.279,1.44,0.32,69.60%,3.88,3.86,0.03,sa501460
Matt Davenport,Tigers (A+),23,26,6.58,4.85,1.36,0,16.10%,11.90%,4.20%,0.22,1.38,0.272,67.50%,3.81,3.86,-0.05,sa658987
Michael Fulmer,Mets (A+),20,34,7.68,4.76,1.61,0.26,19.90%,12.30%,7.50%,0.194,1.24,0.245,74.00%,3.44,3.86,-0.42,sa597764
Clayton Blackburn,Giants (A+),20,133,9.34,2.37,3.94,0.81,25.20%,6.40%,18.80%,0.22,1.1,0.28,63.70%,3.65,3.86,-0.21,sa598302
Matt Lollis,Padres (A+),22,31,9,3.19,2.82,0.58,23.30%,8.30%,15.00%,0.233,1.26,0.299,78.50%,2.32,3.87,-1.55,sa501704
Dennis O'Grady,Padres (A+),24,70,8.87,3.73,2.38,0.51,22.40%,9.40%,13.00%,0.253,1.41,0.324,69.20%,3.86,3.87,-0.01,sa546796
Alex Gonzalez,Rangers (A+),21,19,7.11,4.26,1.67,0.47,19.20%,11.50%,7.70%,0.217,1.26,0.264,70.80%,2.84,3.88,-1.03,sa709714
Jordan Cooper,Indians (A+),24,24.2,6.2,2.55,2.43,0.73,17.70%,7.30%,10.40%,0.18,0.93,0.2,79.20%,2.19,3.88,-1.69,sa455417
Wilson Rivera,Braves (A+),23,62.1,12.42,6.35,1.95,0.58,31.70%,16.20%,15.50%,0.205,1.43,0.315,85.20%,2.6,3.88,-1.28,sa506238
Jarrett Miller,Braves (A+),23,147,7.47,3.86,1.94,0.43,19.20%,9.90%,9.30%,0.241,1.35,0.297,70.70%,3.73,3.88,-0.15,sa599218
Andrew Granier,Athletics (A+),24,83,10.52,4.34,2.43,0.54,26.90%,11.10%,15.80%,0.225,1.34,0.31,77.30%,3.25,3.88,-0.63,sa599479
Domingo Tapia,Mets (A+),21,101.1,7.9,5.6,1.41,0.27,19.80%,14.00%,5.80%,0.228,1.48,0.291,63.00%,4.62,3.88,0.74,sa547834
Leuris Gomez,Rockies (A+),26,18,10.5,2.5,4.2,1,31.30%,7.50%,23.90%,0.18,0.89,0.237,98.60%,1.5,3.88,-2.38,sa455628
Shay Crawford,Rays (A+),25,53.2,7.21,4.86,1.48,0.17,19.00%,12.80%,6.20%,0.179,1.17,0.226,88.90%,1.34,3.89,-2.55,sa599706
Tyler Wilson,Orioles (A+),23,62.1,6.93,3.61,1.92,0.58,18.20%,9.50%,8.70%,0.24,1.32,0.285,63.30%,4.48,3.89,0.58,sa526290
Scott Copeland,Blue Jays (A+),25,146.2,6.08,3.19,1.9,0.55,15.50%,8.20%,7.40%,0.273,1.43,0.316,69.50%,3.74,3.9,-0.15,sa549354
Jhondaniel Medina,Pirates (A+),20,10.2,10.97,9.28,1.18,0,28.90%,24.40%,4.40%,0.088,1.31,0.143,78.60%,2.53,3.9,-1.37,sa550551
Chris Bassitt,White Sox (A+),24,101.1,8.97,3.73,2.4,0.8,22.80%,9.50%,13.30%,0.227,1.3,0.283,69.90%,3.46,3.9,-0.44,12304
Lex Rutledge,Orioles (A+),22,12.2,10.66,4.97,2.14,0.71,23.40%,10.90%,12.50%,0.321,1.97,0.425,61.00%,7.82,3.9,3.91,sa502919
Andre Lamontagne,Brewers (A+),27,21,8.14,5.14,1.58,0.43,19.80%,12.50%,7.30%,0.241,1.52,0.302,79.10%,3,3.91,-0.91,sa501659
Mason Radeke,Indians (A+),23,5.1,10.13,6.75,1.5,0,17.70%,11.80%,5.90%,0.414,3,0.522,35.30%,16.88,3.91,12.96,sa599737
Felipe Rivero,Rays (A+),21,127,6.45,3.69,1.75,0.5,16.80%,9.60%,7.20%,0.253,1.37,0.299,68.90%,3.4,3.92,-0.52,sa505018
Matthew Shelton,Dodgers (A+),24,47.2,8.87,3.4,2.61,0.38,23.20%,8.90%,14.30%,0.225,1.22,0.295,78.80%,2.45,3.92,-1.46,sa599286
Pete Andrelczyk,Marlins (A+),27,17.2,10.7,2.55,4.2,1.53,29.20%,6.90%,22.20%,0.209,1.08,0.256,87.80%,2.55,3.92,-1.37,sa454557
Matt Chaffee,Braves (A+),24,36.2,10.31,4.42,2.33,0.74,24.40%,10.50%,14.00%,0.273,1.61,0.362,66.30%,5.15,3.92,1.23,sa578979
Brandon Alger,Padres (A+),21,90.1,6.68,1.79,3.72,0.7,16.20%,4.40%,11.90%,0.325,1.62,0.378,55.40%,5.68,3.93,1.75,sa658767
Ronan Pacheco,Braves (A+),24,38,8.53,5.92,1.44,0.24,21.20%,14.70%,6.50%,0.189,1.37,0.245,70.30%,2.37,3.93,-1.56,sa503627
Chad Rodgers,Twins (A+),25,52.1,6.54,3.27,2,0.69,16.70%,8.40%,8.40%,0.271,1.43,0.315,59.70%,4.13,3.93,0.2,sa326689
Michael Johnson,Angels (A+),22,37.1,8.44,4.1,2.06,0.24,19.60%,9.50%,10.10%,0.304,1.74,0.385,53.30%,6.99,3.93,3.06,sa602816
Michael Nesseth,Phillies (A+),25,17.1,4.15,2.6,1.6,0.52,10.40%,6.50%,3.90%,0.347,1.73,0.381,66.40%,5.71,3.93,1.78,sa501774
Kyle Stroup,Red Sox (A+),23,87,6,3,2,0.52,14.80%,7.40%,7.40%,0.307,1.6,0.356,65.70%,5.17,3.94,1.24,sa503990
Parker Markel,Rays (A+),22,82,7.79,3.84,2.03,0.77,19.00%,9.40%,9.60%,0.293,1.63,0.354,56.70%,6.37,3.94,2.43,sa502751
Jose Gonzalez,Twins (A+),23,14.1,11.93,1.88,6.33,1.88,33.30%,5.30%,28.10%,0.204,0.98,0.25,100.00%,2.51,3.94,-1.43,sa504004
Luis Cruz,Astros (A+),22,113.1,10.24,3.18,3.23,0.79,26.20%,8.10%,18.10%,0.25,1.33,0.331,63.70%,5.16,3.94,1.22,sa454687
Trey Barham,Athletics (A+),27,11.2,12.34,5.4,2.29,0.77,27.60%,12.10%,15.50%,0.314,1.97,0.441,69.40%,3.86,3.94,-0.09,sa454856
Jacob Partridge,Rays (A+),22,93.2,7.69,5.28,1.45,0.38,20.40%,14.00%,6.40%,0.194,1.28,0.243,69.90%,3.75,3.95,-0.2,sa502080
Bryan Blough,White Sox (A+),23,172.2,5.11,2.87,1.78,0.42,13.20%,7.40%,5.80%,0.271,1.38,0.308,66.90%,3.81,3.95,-0.14,sa599715
Chris Balcom-Miller,Red Sox (A+),24,6.2,1.35,2.7,0.5,0,3.50%,6.90%,-3.50%,0.222,1.2,0.231,75.00%,1.35,3.95,-2.6,sa501527
Colton Cain,Astros (A+),22,33.1,5.94,1.62,3.67,0.54,15.60%,4.30%,11.40%,0.271,1.26,0.312,65.50%,3.24,3.95,-0.71,sa501545
Efrain Nieves,Blue Jays (A+),23,19.2,5.95,3.2,1.86,0.46,14.60%,7.90%,6.70%,0.288,1.53,0.333,55.60%,5.49,3.95,1.54,sa389754
Jacob Dunnington,Giants (A+),22,5.1,15.19,3.38,4.5,1.69,42.90%,9.50%,33.30%,0.211,1.13,0.333,100.00%,1.69,3.96,-2.27,sa549914
William Cuevas,Red Sox (A+),22,135.1,7.25,2.66,2.73,0.86,19.00%,7.00%,12.00%,0.263,1.32,0.31,61.30%,5.05,3.96,1.09,sa506245
Owen Jones,Dodgers (A+),24,10.1,11.32,4.35,2.6,0.87,25.50%,9.80%,15.70%,0.326,1.94,0.438,53.80%,7.84,3.97,3.87,sa580373
Robbie Ray,Nationals (A+),21,84,10.71,4.39,2.44,0.96,29.30%,12.00%,17.30%,0.203,1.2,0.273,81.20%,3.11,3.97,-0.86,11486
Andrew Bowlin,Giants (A+),26,5,12.6,7.2,1.75,0,28.00%,16.00%,12.00%,0.3,2,0.462,72.70%,5.4,3.97,1.43,sa392146
Trevor Oakes,Rockies (A+),22,5,12.6,7.2,1.75,0,33.30%,19.10%,14.30%,0.25,1.6,0.444,66.70%,5.4,3.97,1.43,sa602609
Scott Oberg,Rockies (A+),23,53.1,10.29,4.56,2.26,0.68,27.60%,12.20%,15.40%,0.175,1.14,0.233,84.80%,1.86,3.98,-2.12,sa526291
Ryan O'Rourke,Twins (A+),25,28.1,6.67,2.54,2.63,0.95,19.10%,7.30%,11.80%,0.186,0.95,0.205,87.70%,2.22,3.98,-1.76,sa549170
Kyler Burke,Cubs (A+),25,51,7.06,3.18,2.22,0.71,18.80%,8.50%,10.30%,0.209,1.14,0.245,74.50%,3.35,3.99,-0.63,sa326508
Sam Selman,Royals (A+),22,125.1,9.19,6.1,1.51,0.22,23.10%,15.30%,7.80%,0.193,1.38,0.262,67.80%,3.38,3.99,-0.61,sa501758
Scott Allen,Yankees (A+),21,112,6.03,2.57,2.34,0.72,16.10%,6.90%,9.20%,0.253,1.25,0.289,72.20%,3.54,3.99,-0.46,sa501628
Tyler Waldron,Pirates (A+),24,8,12.38,4.5,2.75,1.13,26.20%,9.50%,16.70%,0.297,1.88,0.4,48.00%,7.88,3.99,3.88,sa545242
Montreal Robertson,Tigers (A+),23,4,0,2.25,0,0,0.00%,5.90%,-5.90%,0.25,1.25,0.25,60.00%,4.5,3.99,0.51,sa598657
Danny Winkler,Rockies (A+),23,130.1,10.5,2.55,4.11,1.04,29.80%,7.30%,22.60%,0.181,0.93,0.232,75.20%,2.97,3.99,-1.02,sa550188
Omar Duran,Athletics (A+),23,53,14.09,6.96,2.02,0.68,35.30%,17.50%,17.90%,0.197,1.49,0.321,67.20%,4.58,4,0.59,sa503579
Kyle Smith,- - -,20,127.2,8.25,2.68,3.08,0.92,21.80%,7.10%,14.70%,0.243,1.23,0.294,73.60%,3.67,4,-0.33,sa597834
Jason Van Skike,White Sox (A+),24,74,5.47,3.04,1.8,0.49,14.10%,7.80%,6.30%,0.262,1.36,0.299,70.40%,2.8,4.01,-1.21,sa579046
Cody Hebner,Padres (A+),22,74.2,9.4,4.94,1.9,0.36,23.90%,12.60%,11.40%,0.203,1.31,0.27,72.60%,3.62,4.01,-0.4,sa597962
Myles Jaye,White Sox (A+),21,118.1,6.77,3.35,2.02,0.61,17.40%,8.60%,8.80%,0.264,1.4,0.312,69.80%,4.11,4.02,0.09,sa549275
Nathan Eovaldi,Marlins (A+),23,9,6,2,3,1,16.70%,5.60%,11.10%,0.265,1.22,0.296,83.30%,3,4.02,-1.02,9132
Mike Piazza,Angels (A+),26,8,5.63,4.5,1.25,0,13.50%,10.80%,2.70%,0.303,1.75,0.357,71.40%,4.5,4.02,0.48,sa504063
Kyle Ryan,Tigers (A+),21,142,5.7,2.35,2.43,0.76,15.40%,6.30%,9.10%,0.245,1.19,0.275,74.30%,3.17,4.02,-0.85,11753
Taylor Mangum,Brewers (A+),24,23,6.26,3.13,2,0.78,16.00%,8.00%,8.00%,0.283,1.48,0.324,64.10%,5.09,4.02,1.06,sa659568
Benjamin Wells,Cubs (A+),20,112.1,5.53,3.2,1.73,0.56,14.90%,8.60%,6.30%,0.23,1.21,0.26,69.40%,3.28,4.02,-0.74,sa548384
Nelson Gonzalez,Rockies (A+),23,77.1,9.54,1.86,5.13,1.16,25.90%,5.10%,20.80%,0.254,1.19,0.319,60.00%,5,4.03,0.97,sa506311
Nick Hernandez,Phillies (A+),24,88.2,8.73,3.65,2.39,0.81,21.30%,8.90%,12.40%,0.286,1.56,0.357,65.80%,5.28,4.03,1.25,sa501682
Patrick Doyle,Reds (A+),25,72.2,8.55,2.11,4.06,0.87,23.90%,5.90%,18.00%,0.214,1.02,0.262,78.00%,2.97,4.03,-1.06,sa549680
Sean Donatello,Marlins (A+),22,11.1,6.35,2.38,2.67,0.79,13.10%,4.90%,8.20%,0.456,2.56,0.521,49.00%,11.12,4.04,7.08,sa599283
Tyler Melling,Cardinals (A+),24,73,5.3,2.59,2.05,0.74,13.40%,6.60%,6.90%,0.269,1.38,0.297,59.80%,4.93,4.04,0.9,sa599701
Jonas Dufek,Astros (A+),25,48.1,10.06,3.54,2.84,0.74,24.70%,8.70%,16.00%,0.255,1.43,0.333,65.30%,4.28,4.04,0.24,sa578908
Daniel Norris,Blue Jays (A+),20,5,1.8,3.6,0.5,0,5.60%,11.10%,-5.60%,0.063,0.6,0.067,100.00%,0,4.04,-4.04,13475
Perci Garner,Phillies (A+),24,121.1,7.05,4.6,1.53,0.45,17.50%,11.40%,6.10%,0.275,1.58,0.334,65.20%,4.3,4.05,0.25,sa548275
Ryan Woolley,Braves (A+),25,21.1,7.17,5.06,1.42,0.42,16.40%,11.50%,4.80%,0.283,1.78,0.338,51.90%,6.33,4.05,2.28,sa501505
Jeremy Dobbs,Mariners (A+),23,49.2,8.88,3.26,2.72,0.72,22.20%,8.10%,14.00%,0.279,1.49,0.351,59.70%,5.62,4.05,1.56,sa455556
Thomas Shirley,Astros (A+),24,75.1,7.65,2.87,2.67,0.72,20.70%,7.80%,12.90%,0.232,1.19,0.279,72.30%,3.35,4.06,-0.72,sa548448
Shaun Ellis,Reds (A+),26,17,5.29,2.12,2.5,0.53,13.90%,5.60%,8.30%,0.265,1.29,0.298,68.00%,2.65,4.07,-1.42,sa626828
Blake Hassebrock,Athletics (A+),23,61,10.03,4.28,2.34,0.59,25.30%,10.80%,14.50%,0.243,1.41,0.325,66.70%,4.28,4.07,0.21,sa548444
Mike Augliera,Red Sox (A+),23,140.1,4.87,2.44,2,0.64,13.00%,6.50%,6.50%,0.267,1.31,0.296,65.30%,4.23,4.07,0.16,sa621541
Eric Cendejas,Angels (A+),25,63.1,6.82,2.42,2.82,0.57,18.30%,6.50%,11.80%,0.24,1.18,0.284,72.20%,3.69,4.07,-0.38,sa549941
Wade Kirkland,Athletics (A+),24,3.1,2.7,2.7,1,0,7.10%,7.10%,0.00%,0.231,1.2,0.25,75.00%,2.7,4.07,-1.37,sa549069
Matt Brazis,Mariners (A+),23,58.2,8.74,4.14,2.11,0.46,21.40%,10.20%,11.30%,0.26,1.5,0.331,58.10%,4.6,4.08,0.52,sa577669
