Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Brandon Wood,Rockies (AAA),27,438,6.40%,22.10%,0.29,0.259,0.313,0.409,0.722,0.15,3.7,0.315,0.4,48,-10,0.316,83,6592
Matt Pagnozzi,Indians (AAA),29,292,11.30%,24.30%,0.46,0.224,0.324,0.359,0.683,0.135,1.1,0.281,-0.1,31,-2.2,0.316,93,6046
John Hester,- - -,28,143,8.40%,28.00%,0.3,0.23,0.298,0.421,0.719,0.19,4.3,0.298,-0.5,15,-2.9,0.316,85,877
Raul Reyes,Mets (AAA),25,145,13.10%,29.00%,0.45,0.25,0.354,0.315,0.669,0.065,2.2,0.37,-0.7,15,-1.2,0.315,93,sa328741
Mark Teahen,Nationals (AAA),30,500,9.00%,20.40%,0.44,0.26,0.328,0.36,0.688,0.1,5.4,0.328,0.4,53,-4.4,0.314,92,4511
Didi Gregorius,Reds (AAA),22,202,5.90%,15.30%,0.39,0.243,0.288,0.427,0.715,0.184,4.8,0.262,-0.8,21,-1.8,0.314,92,6012
Denis Phipps,Reds (AAA),26,398,8.30%,25.90%,0.32,0.221,0.293,0.401,0.693,0.179,3.3,0.266,-0.1,42,-3.7,0.314,92,6968
Charlie Culberson,- - -,23,508,4.10%,18.50%,0.22,0.263,0.298,0.42,0.719,0.158,7.3,0.302,0.9,54,-12.7,0.314,81,3298
Reid Brignac,Rays (AAA),26,400,11.30%,19.80%,0.57,0.231,0.323,0.353,0.676,0.121,3.6,0.276,-0.7,42,-3.8,0.313,92,8380
Matt Hague,Pirates (AAA),26,399,6.50%,12.50%,0.52,0.283,0.332,0.351,0.683,0.068,2.8,0.316,0.1,42,-3.9,0.313,91,7772
Justin Greene,White Sox (AAA),26,205,8.30%,24.40%,0.34,0.238,0.307,0.378,0.686,0.141,6.5,0.292,0.7,21,-2,0.313,91,sa455434
Anthony Contreras,Padres (AAA),28,423,2.80%,14.40%,0.2,0.28,0.3,0.415,0.715,0.135,5.1,0.315,0.2,45,-10.8,0.313,81,sa291727
Ray Olmedo,White Sox (AAA),31,310,8.70%,13.50%,0.64,0.273,0.34,0.335,0.674,0.062,4.3,0.322,0.5,32,-3.1,0.313,91,1718
Tim Beckham,Rays (AAA),22,323,9.00%,22.00%,0.41,0.256,0.325,0.361,0.686,0.105,5.2,0.316,1.1,34,-3.3,0.313,91,7949
Kevin Mattison,Marlins (AAA),26,538,8.20%,27.00%,0.3,0.241,0.31,0.394,0.704,0.154,7.5,0.315,-0.4,57,-14.2,0.312,80,6635
Tyler Kuhn,- - -,25,525,4.40%,14.70%,0.3,0.272,0.306,0.391,0.697,0.119,5.6,0.31,-0.8,54,-6.9,0.312,89,sa455308
Zack Cox,Cardinals (AAA),23,316,3.80%,19.90%,0.19,0.254,0.294,0.421,0.716,0.167,2,0.295,0.2,33,-8.6,0.311,79,sa455436
Jonathan Hee,Red Sox (AAA),26,223,7.20%,17.90%,0.4,0.253,0.324,0.348,0.673,0.096,2.6,0.304,-0.9,23,-2.6,0.311,90,sa454891
Michael Hollimon,Twins (AAA),30,191,11.00%,26.20%,0.42,0.223,0.305,0.38,0.685,0.157,5.5,0.281,0.3,20,-2.2,0.311,90,3674
Carlos Triunfel,Mariners (AAA),22,543,4.20%,16.40%,0.26,0.26,0.308,0.391,0.699,0.131,4.2,0.297,-0.4,57,-14.9,0.311,79,193
Chase Lambin,Marlins (AAA),32,283,6.70%,18.70%,0.36,0.253,0.306,0.402,0.707,0.149,3.6,0.282,-1.9,30,-7.9,0.31,79,sa201847
Sean Burroughs,Twins (AAA),31,240,6.70%,10.40%,0.64,0.271,0.326,0.348,0.675,0.077,3.2,0.303,0.3,24,-3,0.31,89,1021
Rob Brantly,- - -,22,193,4.10%,17.60%,0.24,0.286,0.321,0.363,0.684,0.077,1.2,0.34,0,20,-2.8,0.309,85,10655
Bill Rhinehart,Reds (AAA),27,326,9.50%,19.60%,0.48,0.233,0.31,0.37,0.68,0.137,2.6,0.271,-1.1,33,-4.2,0.309,89,sa389695
Wes Timmons,Athletics (AAA),32,181,13.30%,7.20%,1.85,0.228,0.344,0.309,0.653,0.081,4.1,0.234,-0.1,19,-5.2,0.309,78,sa201757
Francisco Cervelli,Yankees (AAA),26,417,9.40%,19.70%,0.48,0.246,0.341,0.316,0.657,0.071,5,0.308,1.1,42,-5.4,0.309,89,5275
Derrick Robinson,Royals (AAA),24,488,10.20%,17.20%,0.6,0.268,0.344,0.325,0.668,0.057,6.4,0.325,0.4,50,-14.3,0.309,78,2784
Dave Sappelt,Cubs (AAA),25,550,6.50%,13.30%,0.49,0.266,0.314,0.376,0.69,0.11,4.9,0.296,0.2,56,-16.6,0.308,77,6898
Collin Cowgill,Athletics (AAA),26,285,7.00%,17.50%,0.4,0.254,0.312,0.373,0.685,0.119,5.3,0.298,0.7,29,-8.6,0.308,77,7250
Tony Campana,Cubs (AAA),26,165,7.30%,20.60%,0.35,0.28,0.338,0.329,0.666,0.049,7.4,0.358,0.3,17,-5,0.308,77,4964
Josh Phegley,White Sox (AAA),24,421,4.80%,14.30%,0.33,0.266,0.306,0.373,0.68,0.107,3.5,0.299,0.5,42,-6,0.307,87,9308
Cody Decker,Padres (AAA),25,121,9.10%,22.30%,0.41,0.215,0.298,0.393,0.69,0.178,1.2,0.247,0,12,-3.8,0.307,77,sa502081
Clete Thomas,Twins (AAA),28,426,6.30%,25.60%,0.25,0.232,0.281,0.405,0.686,0.173,6.8,0.288,1.3,42,-6.5,0.306,87,3373
Ryan Adams,Orioles (AAA),25,264,10.20%,22.70%,0.45,0.224,0.312,0.353,0.665,0.129,2.5,0.284,-0.5,26,-4.1,0.306,86,6343
Mike Rivera,Red Sox (AAA),35,154,5.20%,22.70%,0.23,0.25,0.312,0.35,0.662,0.1,0.9,0.311,-0.9,15,-2.4,0.305,86,493
Jeremy Hermida,Padres (AAA),28,170,8.80%,25.30%,0.35,0.252,0.318,0.358,0.675,0.106,3.3,0.324,0.2,17,-5.5,0.305,75,7208
Jake Fox,- - -,29,173,7.50%,17.30%,0.43,0.242,0.312,0.366,0.678,0.124,1.6,0.282,0,17,-2.8,0.305,86,6267
Pete Orr,Phillies (AAA),33,332,6.90%,16.00%,0.43,0.258,0.314,0.354,0.668,0.096,6.8,0.301,2.3,32,-5.6,0.304,85,2748
Matt Dominguez,- - -,22,492,6.90%,10.60%,0.65,0.257,0.311,0.371,0.682,0.114,1.4,0.271,-0.5,49,-16.5,0.304,75,4903
Ramiro Pena,Yankees (AAA),26,404,8.40%,18.30%,0.46,0.258,0.325,0.328,0.653,0.069,3.5,0.317,-1.1,39,-7.1,0.303,85,8841
Josh Wilson,Braves (AAA),31,452,7.50%,21.50%,0.35,0.241,0.306,0.356,0.662,0.115,4.7,0.301,-0.3,44,-8,0.303,85,2102
Chris Marrero,Nationals (AAA),23,144,11.10%,19.40%,0.57,0.244,0.333,0.307,0.64,0.063,2.5,0.313,0,14,-2.6,0.303,84,2852
Andy Gonzalez,Brewers (AAA),30,319,10.30%,16.90%,0.61,0.221,0.304,0.375,0.679,0.154,3.3,0.243,-0.3,31,-11,0.303,74,3669
Hainley Statia,Brewers (AAA),26,143,8.40%,18.20%,0.46,0.279,0.336,0.318,0.653,0.039,2.4,0.343,0.2,14,-5,0.302,74,sa254151
Francisco Peguero,Giants (AAA),24,476,3.20%,17.20%,0.18,0.272,0.297,0.394,0.691,0.122,4.7,0.319,0.2,46,-16.7,0.302,73,5496
Donovan Solano,Marlins (AAA),24,160,6.30%,16.90%,0.37,0.262,0.327,0.326,0.653,0.064,5.7,0.322,0.8,16,-5.7,0.302,73,8623
Paul Phillips,- - -,35,111,8.10%,10.80%,0.75,0.278,0.343,0.299,0.642,0.021,1.2,0.314,-0.5,11,-3.8,0.301,74,2032
Blake Tekotte,Padres (AAA),25,347,5.20%,26.50%,0.2,0.243,0.284,0.402,0.686,0.159,5.1,0.312,-1.9,33,-12.5,0.301,73,8810
Jackson Williams,Giants (AAA),26,314,4.10%,19.70%,0.21,0.247,0.281,0.417,0.698,0.169,2.2,0.276,0,30,-11.5,0.3,72,8524
Jay Gibbons,Brewers (AAA),35,109,8.30%,13.80%,0.6,0.204,0.275,0.439,0.714,0.235,2,0.179,0,10,-4,0.3,72,141
Rusty Ryal,- - -,29,313,3.50%,23.30%,0.15,0.257,0.294,0.384,0.677,0.127,5.5,0.318,1.4,29,-10.1,0.3,76,9698
Luis Hernandez,Rangers (AAA),28,572,5.20%,14.00%,0.38,0.262,0.303,0.376,0.679,0.114,5.6,0.29,0.4,54,-21.3,0.299,72,3206
Blake Lalli,- - -,29,340,5.30%,16.20%,0.33,0.256,0.291,0.396,0.687,0.139,1.8,0.282,-0.9,32,-12.7,0.299,72,9246
Lou Montanez,- - -,30,359,11.70%,13.40%,0.88,0.241,0.337,0.293,0.63,0.052,1.9,0.275,-1.2,34,-12.4,0.299,72,2923
Corey Patterson,Brewers (AAA),32,387,3.90%,20.20%,0.19,0.251,0.285,0.41,0.695,0.16,7.3,0.292,2.2,37,-14.7,0.299,71,300
Che-Hsuan Lin,Red Sox (AAA),23,445,9.40%,14.60%,0.65,0.247,0.323,0.316,0.638,0.068,5.9,0.29,1.2,41,-9.5,0.298,81,3734
Jonathan Roof,Padres (AAA),23,138,10.90%,13.80%,0.79,0.25,0.348,0.267,0.614,0.017,2.8,0.297,-0.3,13,-5.3,0.298,71,sa546779
Pedro Florimon,Twins (AAA),25,345,6.70%,25.80%,0.26,0.251,0.308,0.344,0.652,0.093,4.6,0.341,-1.7,32,-7.3,0.298,81,8385
Alexi Amarista,- - -,23,134,3.00%,9.00%,0.33,0.278,0.293,0.389,0.682,0.111,7.5,0.293,0.8,12,-5.2,0.297,70,9063
Beamer Weems,Padres (AAA),24,270,7.40%,21.10%,0.35,0.241,0.305,0.351,0.656,0.11,2.2,0.293,-0.5,25,-10.6,0.297,70,sa454985
Ryan Strieby,- - -,26,382,9.90%,29.10%,0.34,0.195,0.28,0.372,0.652,0.177,2.7,0.244,-0.1,35,-8.9,0.296,80,sa326701
Jason Bourgeois,Royals (AAA),30,247,8.50%,9.70%,0.88,0.243,0.314,0.324,0.639,0.081,5.6,0.262,-0.9,22,-10.2,0.295,69,2225
Kyle Hudson,- - -,25,462,9.30%,16.00%,0.58,0.264,0.335,0.286,0.621,0.022,5.3,0.321,-0.2,41,-11.2,0.294,79,3658
Bryan Holaday,Tigers (AAA),24,282,7.80%,15.20%,0.51,0.24,0.312,0.32,0.632,0.08,3.2,0.28,0.3,25,-6.9,0.294,79,11287
Tsuyoshi Nishioka,Twins (AAA),27,431,7.40%,12.30%,0.6,0.258,0.315,0.324,0.639,0.066,3.5,0.293,-1.5,38,-10.7,0.294,78,11531
Blake Davis,Orioles (AAA),28,390,6.40%,15.60%,0.41,0.251,0.299,0.346,0.646,0.096,5.5,0.293,1.1,35,-9.8,0.293,78,5812
Jesus Feliciano,Rays (AAA),33,466,5.40%,9.20%,0.58,0.27,0.312,0.326,0.638,0.056,4.1,0.295,0.2,41,-11.8,0.293,78,2448
Andres Blanco,Phillies (AAA),28,461,8.50%,16.70%,0.51,0.235,0.301,0.346,0.648,0.111,3.4,0.264,-0.9,41,-11.7,0.293,78,1907
Matt Antonelli,- - -,27,183,13.10%,17.50%,0.75,0.201,0.324,0.286,0.61,0.084,3.9,0.242,-0.7,16,-4.8,0.292,77,9343
Daryl Jones,Reds (AAA),25,104,10.60%,29.80%,0.35,0.187,0.282,0.363,0.644,0.176,8.9,0.246,1,9,-2.8,0.291,77,sa291097
Kevin Kouzmanoff,Royals (AAA),30,228,5.70%,17.50%,0.33,0.262,0.301,0.352,0.653,0.09,3.6,0.318,-0.3,20,-10.3,0.29,66,5995
Jose Iglesias,Red Sox (AAA),22,396,6.80%,11.60%,0.59,0.266,0.318,0.306,0.624,0.04,5.1,0.299,1.1,34,-11.1,0.29,75,10231
Josh Johnson,Nationals (AAA),26,277,12.60%,10.80%,1.17,0.231,0.333,0.265,0.598,0.034,3.5,0.265,-1.7,24,-7.8,0.29,75,sa254333
Vinnie Catricala,Mariners (AAA),23,507,7.30%,17.40%,0.42,0.229,0.292,0.348,0.64,0.119,3.7,0.262,-0.2,44,-23.4,0.289,65,sa501575
Kristopher Negron,Reds (AAA),26,319,6.90%,24.10%,0.29,0.218,0.287,0.342,0.628,0.123,6.8,0.276,2.1,27,-9.2,0.289,75,5306
Pete Kozma,Cardinals (AAA),24,500,8.20%,14.80%,0.55,0.232,0.292,0.355,0.647,0.123,4.9,0.251,-0.5,43,-23.3,0.289,65,2539
Jeff Larish,Pirates (AAA),29,214,15.40%,30.40%,0.51,0.182,0.308,0.298,0.607,0.116,3.1,0.272,-0.5,18,-6.4,0.287,74,5128
Drew Garcia,White Sox (AAA),26,408,6.90%,20.30%,0.34,0.234,0.294,0.335,0.629,0.102,4.1,0.285,-0.5,34,-12.2,0.287,74,sa455332
Audy Ciriaco,Tigers (AAA),25,369,4.60%,20.10%,0.23,0.224,0.262,0.374,0.636,0.149,5.2,0.252,0.5,31,-11.2,0.287,73,sa294300
Anderson Hernandez,Pirates (AAA),29,397,4.50%,14.60%,0.31,0.268,0.301,0.328,0.629,0.06,4.7,0.314,-1.1,33,-12.2,0.286,73,3366
Cody Puckett,Reds (AAA),25,342,7.30%,23.70%,0.31,0.219,0.278,0.352,0.629,0.132,5.3,0.262,1.1,28,-10.6,0.286,73,sa454975
Derrick Mitchell,Phillies (AAA),25,263,7.20%,20.20%,0.36,0.218,0.279,0.353,0.632,0.134,4,0.249,0.3,22,-8.2,0.286,73,sa295726
Jamie Romak,- - -,26,161,6.20%,19.90%,0.31,0.247,0.3,0.329,0.629,0.082,2.7,0.31,0,13,-7.9,0.285,63,5552
Bryan Anderson,Cardinals (AAA),25,392,9.20%,22.70%,0.4,0.225,0.302,0.317,0.619,0.092,1.9,0.281,0,32,-19.6,0.285,62,9871
Shawn O'Malley,Rays (AAA),24,247,6.90%,19.80%,0.35,0.245,0.304,0.31,0.614,0.065,7.3,0.302,1.7,20,-7.9,0.285,72,9629
Jeff Salazar,Rays (AAA),31,234,8.50%,20.50%,0.42,0.216,0.287,0.327,0.614,0.111,3.2,0.256,-0.1,19,-7.6,0.284,72,4507
Tuffy Gosewisch,- - -,28,325,5.50%,18.20%,0.31,0.216,0.278,0.345,0.622,0.128,2.7,0.252,-0.5,27,-11.9,0.283,68,5277
Miguel Tejada,Orioles (AAA),38,151,7.30%,10.60%,0.69,0.259,0.325,0.296,0.621,0.037,2.5,0.289,0.2,12,-5,0.283,71,941
Brad Emaus,Mets (AAA),26,232,9.90%,12.90%,0.77,0.212,0.297,0.315,0.612,0.103,2,0.229,-0.1,19,-7.8,0.283,71,2020
Matt Tolbert,Cubs (AAA),30,375,9.10%,17.60%,0.52,0.24,0.313,0.304,0.617,0.064,4.3,0.295,-0.5,30,-19.5,0.282,61,7365
Colin Curtis,Yankees (AAA),27,286,11.20%,19.20%,0.58,0.22,0.308,0.3,0.608,0.08,5.7,0.274,1.1,23,-9.7,0.282,70,6288
Jimmy Gallagher,White Sox (AAA),26,314,10.20%,17.20%,0.59,0.225,0.304,0.304,0.608,0.08,4.6,0.271,0.3,25,-10.6,0.282,70,sa389255
Brian Dozier,Twins (AAA),25,200,7.00%,17.00%,0.41,0.232,0.286,0.337,0.623,0.105,3.8,0.27,-0.3,16,-6.8,0.282,70,9810
Chris Robinson,Orioles (AAA),28,198,7.60%,13.60%,0.56,0.232,0.298,0.311,0.609,0.079,3.9,0.268,-0.9,16,-6.8,0.282,70,3443
Brian Friday,- - -,26,323,10.50%,17.60%,0.6,0.213,0.305,0.294,0.6,0.082,5.6,0.259,-0.5,26,-11.2,0.281,70,sa389902
Scott Podsednik,- - -,36,187,8.60%,13.40%,0.64,0.242,0.308,0.291,0.599,0.048,6.3,0.275,0.7,15,-6.6,0.28,69,1095
Amaury Cazana,Cardinals (AAA),33,111,8.10%,24.30%,0.33,0.238,0.297,0.327,0.624,0.089,0.3,0.301,0,9,-6,0.28,59,sa509692
Beau Mills,Indians (AAA),25,138,5.10%,24.60%,0.21,0.197,0.239,0.394,0.633,0.197,1,0.202,0,11,-4.9,0.28,69,sa388399
Seth Bynum,Nationals (AAA),31,313,8.30%,28.40%,0.29,0.205,0.282,0.324,0.605,0.119,4.9,0.277,-0.3,24,-11.4,0.279,68,sa252882
Matt Den Dekker,Mets (AAA),24,317,4.40%,28.40%,0.16,0.22,0.256,0.373,0.629,0.153,7.6,0.279,1.3,25,-11.5,0.279,68,11385
Tyler Bortnick,Diamondbacks (AAA),24,151,9.30%,17.20%,0.54,0.212,0.293,0.311,0.603,0.098,3.7,0.25,0.1,12,-8.3,0.279,58,sa501942
Aaron Bates,- - -,28,161,13.00%,22.40%,0.58,0.209,0.317,0.259,0.576,0.05,1,0.282,0,12,-7.4,0.279,65,2777
Juan Miranda,Rays (AAA),29,176,13.10%,23.90%,0.55,0.187,0.307,0.273,0.58,0.087,3.3,0.245,0.1,14,-6.5,0.278,68,7783
Chris Valaika,Reds (AAA),26,316,4.70%,19.90%,0.24,0.223,0.268,0.347,0.615,0.124,3.8,0.261,-0.9,24,-11.8,0.278,67,1165
Willie Harris,Reds (AAA),34,279,8.20%,18.60%,0.44,0.224,0.295,0.312,0.607,0.088,2.8,0.269,-0.5,21,-10.4,0.278,67,236
Wilkin Castillo,Rockies (AAA),28,250,2.80%,11.60%,0.24,0.253,0.273,0.365,0.638,0.112,5.9,0.27,0.3,19,-14,0.278,58,5124
Mike Carp,Mariners (AAA),26,154,7.80%,20.10%,0.39,0.223,0.286,0.324,0.609,0.101,2.3,0.269,-1.2,12,-8.8,0.276,57,7480
Chris Dominguez,Giants (AAA),25,178,1.10%,26.40%,0.04,0.247,0.264,0.362,0.626,0.115,2.3,0.323,-0.7,13,-10.3,0.276,56,9718
Martin Maldonado,Brewers (AAA),25,138,6.50%,26.80%,0.24,0.198,0.27,0.347,0.617,0.149,1.7,0.241,-0.9,10,-8,0.275,56,6887
Eli Whiteside,Giants (AAA),32,229,7.40%,18.80%,0.4,0.224,0.296,0.303,0.6,0.08,3.5,0.275,-0.5,17,-13.3,0.275,56,3536
J.R. Towles,Twins (AAA),28,189,6.30%,19.00%,0.33,0.214,0.28,0.315,0.595,0.101,4,0.263,-1.2,14,-7.5,0.275,65,7348
Argenis Diaz,Tigers (AAA),25,388,7.00%,16.50%,0.42,0.253,0.302,0.287,0.589,0.034,3.6,0.304,-0.5,29,-15.5,0.274,65,6403
Mike Spidale,Phillies (AAA),30,238,2.50%,8.40%,0.3,0.268,0.291,0.311,0.603,0.044,3.8,0.288,-1.1,18,-9.5,0.274,65,sa199288
Humberto Quintero,- - -,32,117,2.60%,20.50%,0.13,0.245,0.276,0.345,0.621,0.1,1.5,0.302,0,8,-7.1,0.273,54,1824
Doug Bernier,Yankees (AAA),32,208,13.00%,23.60%,0.55,0.201,0.307,0.253,0.56,0.052,1.5,0.278,-0.7,15,-8.8,0.271,63,4518
Darnell Mcdonald,- - -,33,147,10.20%,23.80%,0.43,0.194,0.286,0.295,0.58,0.101,3.3,0.239,-0.6,10,-6.3,0.271,63,1867
Joe Benson,Twins (AAA),24,108,10.20%,25.00%,0.41,0.179,0.269,0.316,0.584,0.137,7.4,0.224,0.8,8,-4.7,0.27,62,2845
Henry Rodriguez,Reds (AAA),22,221,2.70%,15.80%,0.17,0.244,0.264,0.333,0.597,0.089,3.9,0.278,-0.7,16,-9.6,0.27,62,7983
Ray Chang,Twins (AAA),28,295,6.80%,13.20%,0.51,0.241,0.304,0.271,0.574,0.03,2.8,0.279,-0.7,21,-13.1,0.269,61,sa295642
Lance Zawadzki,- - -,27,205,4.40%,20.00%,0.22,0.224,0.262,0.323,0.585,0.099,5.3,0.27,0.4,13,-10.8,0.266,57,2369
Brandon Bantz,Mariners (AAA),25,123,4.10%,22.80%,0.18,0.229,0.261,0.349,0.609,0.119,2.8,0.277,-0.3,8,-8.1,0.266,50,9442
Rob Johnson,Mets (AAA),29,178,5.10%,14.60%,0.35,0.207,0.253,0.335,0.588,0.128,5.1,0.219,-0.2,12,-8.3,0.266,59,8029
Edwin Maysonet,Brewers (AAA),30,259,6.20%,16.60%,0.37,0.208,0.268,0.32,0.588,0.113,4.3,0.239,-0.1,17,-17.3,0.265,49,5735
Oswaldo Navarro,Mets (AAA),27,109,4.60%,17.40%,0.26,0.21,0.252,0.33,0.582,0.12,3,0.238,-0.4,7,-5.3,0.264,58,3868
Jeff Frazier,- - -,29,157,3.80%,16.60%,0.23,0.23,0.261,0.324,0.585,0.095,1.2,0.262,0,10,-8.9,0.263,52,8056
Chih-Hsien Chiang,Mariners (AAA),24,168,3.00%,12.50%,0.24,0.245,0.265,0.321,0.586,0.075,2,0.268,-0.9,10,-11.9,0.261,47,sa328920
Diory Hernandez,- - -,28,220,5.90%,15.00%,0.39,0.223,0.269,0.307,0.576,0.084,3.5,0.253,-0.1,14,-15.6,0.26,46,4950
Lucas May,Mets (AAA),27,269,3.70%,27.50%,0.14,0.215,0.245,0.348,0.593,0.133,5.3,0.287,0,17,-13.7,0.26,55,5633
Jason Michaels,Nationals (AAA),36,113,8.00%,16.80%,0.47,0.202,0.265,0.288,0.554,0.087,1.5,0.229,0,7,-5.9,0.259,54,1399
Cesar Hernandez,Phillies (AAA),22,129,3.10%,8.50%,0.36,0.248,0.27,0.298,0.567,0.05,5.9,0.27,-0.2,8,-6.8,0.258,54,10556
Jason Jaramillo,- - -,29,195,9.20%,17.90%,0.51,0.198,0.282,0.262,0.544,0.064,2.1,0.234,-0.1,11,-14.4,0.257,44,8358
Eduardo Escobar,Twins (AAA),23,151,5.30%,17.20%,0.31,0.217,0.259,0.304,0.563,0.087,7.5,0.259,0.2,9,-8.1,0.257,53,6153
J.C. Boscan,Braves (AAA),32,250,7.60%,23.60%,0.32,0.189,0.264,0.284,0.548,0.095,2.8,0.242,0.1,15,-13.7,0.255,52,2324
Joe Becker,Dodgers (AAA),26,126,10.30%,12.70%,0.81,0.202,0.287,0.257,0.544,0.055,5.1,0.237,0.2,7,-9.6,0.255,43,sa392145
Tommy Mendonca,Rangers (AAA),24,251,3.60%,33.50%,0.11,0.208,0.249,0.329,0.578,0.121,2,0.285,0,14,-19.5,0.252,41,sa500821
Zach Walters,Nationals (AAA),22,105,5.70%,26.70%,0.21,0.214,0.26,0.286,0.545,0.071,1.4,0.29,0,6,-6,0.252,50,10622
Brad Davis,- - -,29,217,7.40%,21.20%,0.35,0.196,0.258,0.291,0.55,0.095,6,0.243,0.8,11,-16.3,0.252,44,8250
Brian Esposito,Cubs (AAA),33,127,4.70%,22.00%,0.21,0.225,0.268,0.275,0.543,0.05,0.7,0.293,0,7,-10.1,0.25,40,3085
Ryan Budde,Diamondbacks (AAA),32,201,10.40%,26.40%,0.4,0.184,0.268,0.259,0.526,0.075,4.4,0.252,0.6,10,-16.6,0.247,38,3768
Evan Bigley,Twins (AAA),25,149,3.40%,24.80%,0.14,0.207,0.235,0.321,0.556,0.114,2.4,0.252,-0.2,8,-9.2,0.246,46,sa455109
Eduardo Nunez,Yankees (AAA),25,172,4.10%,16.30%,0.25,0.227,0.256,0.288,0.544,0.061,6.3,0.259,2,9,-10.7,0.246,46,6848
Joey Terdoslavich,Braves (AAA),23,215,8.80%,23.30%,0.38,0.18,0.252,0.263,0.515,0.082,3.9,0.22,0.5,11,-13.9,0.243,43,10593
Clint Sammons,Marlins (AAA),29,147,3.40%,27.20%,0.13,0.188,0.219,0.341,0.56,0.152,0.8,0.213,0,7,-12.7,0.243,35,8243
Gustavo Molina,Yankees (AAA),30,116,3.40%,25.00%,0.14,0.174,0.209,0.33,0.539,0.156,0.5,0.195,0,6,-7.6,0.241,42,2861
Carlos Rojas,Orioles (AAA),28,117,7.70%,17.10%,0.45,0.208,0.27,0.226,0.496,0.019,1.1,0.256,0,5,-8,0.238,40,sa244227
Eric Fryer,Pirates (AAA),26,176,5.70%,21.60%,0.26,0.204,0.257,0.247,0.504,0.043,3.1,0.264,0.2,8,-12.1,0.237,40,8145
Cody Clark,Royals (AAA),30,240,7.10%,16.30%,0.44,0.18,0.246,0.268,0.514,0.088,1.9,0.199,0,10,-22,0.236,31,6019
Koyie Hill,- - -,33,177,7.30%,23.70%,0.31,0.189,0.251,0.258,0.509,0.069,3.4,0.233,0.2,7,-14,0.233,33,1829
Brent Morel,White Sox (AAA),25,132,6.10%,21.20%,0.29,0.194,0.242,0.25,0.492,0.056,1.7,0.242,0,5,-9.8,0.23,35,6402
Ozzie Martinez,- - -,24,340,4.70%,14.10%,0.33,0.203,0.246,0.244,0.489,0.041,3.6,0.239,0.7,13,-27.9,0.229,31,3900
Jeff Dominguez,Marlins (AAA),25,116,3.40%,20.70%,0.17,0.207,0.235,0.27,0.505,0.063,1.2,0.256,0,4,-11.4,0.228,26,sa254034
Miguel Rojas,Reds (AAA),23,144,4.90%,11.10%,0.44,0.186,0.226,0.233,0.459,0.047,1.2,0.204,0,4,-12.5,0.214,24,7802
Blake Dewitt,Cubs (AAA),26,118,11.90%,19.50%,0.61,0.127,0.246,0.157,0.403,0.029,0.7,0.165,0,2,-13.7,0.208,12,7485
Cale Iorg,Tigers (AAA),26,141,4.30%,31.90%,0.13,0.157,0.193,0.246,0.439,0.09,4.9,0.227,-0.4,2,-13.7,0.201,15,sa389445
Nick Derba,Cardinals (AAA),26,122,9.80%,27.00%,0.36,0.138,0.221,0.193,0.414,0.055,1.2,0.184,0,1,-14.9,0.201,7,sa389430
Rocky Gale,Padres (AAA),24,131,4.60%,16.80%,0.27,0.171,0.209,0.22,0.429,0.049,2.3,0.208,0,1,-16.3,0.198,6,sa547031
Amadeo Zazueta,Padres (AAA),26,121,0.80%,15.70%,0.05,0.183,0.195,0.235,0.43,0.052,3,0.216,0,0,-15.8,0.192,2,sa328602
