Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Eduardo Sosa,Yankees (A),20,337,5.90%,23.40%,0.25,0.255,0.303,0.342,0.645,0.087,6.8,0.335,1.8,33,-9.1,0.297,79,sa503877
Wilfredo Tovar,Mets (A),19,553,8.00%,9.60%,0.83,0.251,0.318,0.318,0.636,0.067,5.3,0.273,-1.1,54,-14.9,0.297,78,10416
Carson Blair,Red Sox (A),21,115,12.20%,34.80%,0.35,0.19,0.287,0.36,0.647,0.17,1.4,0.276,0,11,-3.1,0.297,78,sa471753
Kelvin De Leon,Yankees (A),20,493,6.50%,29.80%,0.22,0.221,0.282,0.369,0.651,0.148,2.4,0.294,-0.5,48,-13.5,0.296,78,sa503247
Rafael Valdes,Cubs (A),27,101,3.00%,8.90%,0.33,0.278,0.307,0.33,0.637,0.052,2.9,0.307,-0.7,10,-1.9,0.296,84,sa597076
Jesse Bosnik,Dodgers (A),22,365,5.80%,21.60%,0.27,0.232,0.283,0.363,0.646,0.131,2,0.278,-1.4,36,-7,0.296,84,sa549174
Kevin David,Royals (A),23,169,8.30%,16.60%,0.5,0.24,0.317,0.3,0.617,0.06,1.3,0.289,-0.1,16,-3.3,0.296,83,sa503073
Delino Deshields,Astros (A),18,541,9.60%,21.80%,0.44,0.222,0.307,0.324,0.631,0.102,6.6,0.274,1.1,53,-15.1,0.296,78,sa548171
Adrian Sanchez,Nationals (A),20,577,2.90%,12.30%,0.24,0.262,0.295,0.353,0.648,0.091,6.9,0.295,-0.4,56,-16.3,0.295,77,sa503846
Robert Haney,Giants (A),22,270,10.40%,23.30%,0.44,0.236,0.317,0.308,0.625,0.072,2.8,0.31,-2.1,26,-7.6,0.295,77,sa549576
Ryan Jenkins,Royals (A),24,129,7.00%,16.30%,0.43,0.237,0.302,0.322,0.624,0.085,1.6,0.281,-0.1,12,-2.7,0.294,82,sa549876
Michael Ferraro,Yankees (A),23,130,3.80%,23.80%,0.16,0.254,0.3,0.336,0.636,0.082,3.1,0.333,-0.5,12,-3.8,0.294,77,sa549297
Christopher Lofton,Giants (A),21,481,10.20%,20.40%,0.5,0.237,0.323,0.292,0.615,0.055,5.7,0.305,-1.9,46,-14.2,0.294,76,sa548460
Jacob Kuebler,Royals (A),21,379,10.00%,24.00%,0.42,0.209,0.291,0.333,0.624,0.124,4.2,0.266,-0.4,36,-8.1,0.293,82,sa455078
Tyler Stubblefield,Padres (A),23,173,9.20%,26.00%,0.36,0.223,0.312,0.304,0.616,0.081,5.2,0.308,0.3,16,-3.8,0.293,81,sa502774
Matt Browning,Mariners (A),23,217,7.40%,13.40%,0.55,0.229,0.307,0.307,0.614,0.078,3.4,0.259,-0.5,21,-4.8,0.293,81,sa550190
Jeff Arnold,Giants (A),23,303,8.30%,26.40%,0.31,0.213,0.293,0.34,0.633,0.127,3.2,0.279,0.3,29,-9.3,0.292,76,sa549361
Roberto Ortiz,Diamondbacks (A),22,265,6.80%,25.30%,0.27,0.21,0.292,0.33,0.622,0.12,6.1,0.281,0.3,25,-6,0.292,81,sa506764
Lane Adams,Royals (A),21,171,8.20%,25.70%,0.32,0.23,0.3,0.322,0.622,0.092,7.4,0.312,0.5,16,-3.9,0.292,81,10767
Jesus Campos,Angels (A),23,194,12.40%,19.60%,0.63,0.215,0.339,0.241,0.579,0.025,2.3,0.281,-0.5,18,-4.5,0.291,80,sa549793
Kyle Higashioka,Yankees (A),21,144,6.30%,13.20%,0.47,0.223,0.28,0.362,0.641,0.138,1.4,0.229,0,13,-4.5,0.291,75,sa454957
Kenneth Gilbert,White Sox (A),22,199,6.00%,24.10%,0.25,0.257,0.298,0.339,0.637,0.082,4.4,0.336,-0.9,19,-6.3,0.291,75,sa390635
Smaily Borgues,Cubs (A),27,146,4.10%,21.90%,0.19,0.233,0.278,0.353,0.631,0.12,3.1,0.28,-0.3,14,-3.5,0.29,80,sa506699
Alex Lavisky,Indians (A),20,198,4.50%,33.30%,0.14,0.207,0.251,0.391,0.643,0.185,1.8,0.273,-0.5,18,-4.7,0.29,80,sa548434
Garabez Rosa,Orioles (A),21,257,2.30%,22.20%,0.11,0.262,0.278,0.369,0.647,0.107,4.1,0.328,0.5,24,-8.3,0.29,74,sa455978
Tobias Streich,Twins (A),23,250,8.40%,16.80%,0.5,0.212,0.301,0.304,0.605,0.092,3.7,0.244,-0.9,23,-6.1,0.289,79,sa392187
Argenis Martinez,Indians (A),21,234,12.40%,22.60%,0.55,0.235,0.329,0.265,0.594,0.031,5.3,0.315,1.1,22,-5.7,0.289,79,sa502607
B.J. Guinn,Padres (A),22,472,7.60%,22.00%,0.35,0.245,0.307,0.307,0.613,0.062,7.6,0.32,2.5,43,-11.7,0.289,79,sa390642
Aderlin Rodriguez,Mets (A),19,554,5.20%,19.10%,0.27,0.223,0.267,0.376,0.643,0.153,3.3,0.247,-0.2,51,-18.4,0.289,73,sa511026
Todd Glaesmann,Rays (A),20,228,6.10%,37.30%,0.16,0.224,0.282,0.338,0.62,0.114,7.4,0.355,1.1,21,-5.7,0.289,79,sa501261
Elliott Soto,Cubs (A),21,354,4.80%,16.40%,0.29,0.261,0.309,0.302,0.611,0.041,3.3,0.317,-2.2,32,-9,0.288,78,sa390666
Bryson Namba,Blue Jays (A),20,328,10.70%,32.60%,0.33,0.194,0.293,0.314,0.607,0.12,4.2,0.282,0.1,30,-8.4,0.288,78,sa501672
Wade Kirkland,Athletics (A),22,291,6.90%,25.10%,0.27,0.217,0.291,0.322,0.612,0.105,5.3,0.286,-0.3,27,-7.5,0.288,78,sa549069
Jason Krizan,Tigers (A),22,205,6.30%,14.60%,0.43,0.239,0.293,0.321,0.614,0.082,2.6,0.272,-0.3,19,-5.3,0.288,78,sa546842
Tyler Roberts,Brewers (A),20,168,7.10%,34.50%,0.21,0.211,0.274,0.349,0.622,0.138,2.7,0.304,0.1,15,-4.3,0.288,78,sa501663
Aaron Fields,Indians (A),23,100,4.00%,23.00%,0.17,0.239,0.3,0.304,0.604,0.065,2.7,0.309,-1.3,9,-2.6,0.287,78,sa549356
Nick Schwaner,Rays (A),23,449,5.10%,18.90%,0.27,0.229,0.272,0.357,0.629,0.129,5.4,0.267,-0.2,40,-12.1,0.286,77,sa503411
Jaren Matthews,Reds (A),22,236,7.20%,25.40%,0.28,0.212,0.268,0.359,0.628,0.147,6.9,0.268,-0.3,21,-6.4,0.286,77,sa392083
Mickey Wiswall,Mariners (A),22,546,4.60%,19.00%,0.24,0.238,0.279,0.338,0.617,0.1,2.9,0.278,-1.1,49,-14.9,0.286,77,sa526505
Charlie Mirabal,Dodgers (A),24,120,7.50%,16.70%,0.45,0.25,0.311,0.287,0.598,0.037,2.4,0.303,0.1,11,-3.4,0.285,76,sa506934
Matt Lipka,Braves (A),19,585,7.20%,14.20%,0.51,0.247,0.305,0.304,0.608,0.057,6.2,0.288,-0.7,52,-21.5,0.285,71,sa548175
Luis Nieves,Mets (A),22,321,9.00%,14.00%,0.64,0.234,0.309,0.294,0.603,0.059,6.5,0.278,1.9,28,-11.9,0.284,70,sa455740
Felix Sanchez,Red Sox (A),21,514,8.40%,25.30%,0.33,0.233,0.314,0.279,0.593,0.046,8.6,0.325,6.5,45,-19,0.284,70,sa503859
Sergio Burruel,Cubs (A),19,207,13.00%,17.40%,0.75,0.203,0.325,0.244,0.569,0.041,1.5,0.254,-0.3,18,-5.9,0.284,76,sa502070
Alex Llanos,Royals (A),20,368,3.80%,22.60%,0.17,0.246,0.275,0.347,0.622,0.101,5.1,0.307,-0.4,32,-10.6,0.284,75,sa454706
Wilfredo Gimenez,Marlins (A),20,268,3.40%,16.40%,0.2,0.247,0.28,0.343,0.622,0.096,3.4,0.284,-0.5,23,-10.3,0.283,69,sa504051
Ben Klafczynski,Cubs (A),22,168,8.30%,21.40%,0.39,0.243,0.307,0.283,0.59,0.039,0.4,0.313,-0.1,15,-5,0.282,74,sa526135
Hilton Richardson,Braves (A),22,188,9.00%,28.20%,0.32,0.218,0.295,0.303,0.598,0.085,4.4,0.309,-1,16,-7.4,0.282,69,sa389857
Kevin Mort,Pirates (A),23,366,9.30%,13.40%,0.69,0.234,0.312,0.274,0.586,0.04,2.4,0.27,-1.7,31,-14.5,0.281,68,sa549549
Andy Leer,Twins (A),23,387,9.60%,26.60%,0.36,0.215,0.298,0.29,0.588,0.075,3.6,0.295,-1.4,33,-12,0.281,73,sa549745
Michael Mooney,Orioles (A),23,250,11.60%,17.60%,0.66,0.205,0.321,0.243,0.564,0.038,3.4,0.255,-0.8,21,-10,0.281,68,sa502114
Brian Hernandez,Angels (A),22,106,3.80%,14.20%,0.27,0.227,0.255,0.361,0.616,0.134,2.7,0.238,0.2,9,-3.4,0.28,73,sa503330
Ramon Castillo,Diamondbacks (A),22,242,4.50%,24.00%,0.19,0.196,0.252,0.357,0.609,0.161,5.5,0.231,0.1,21,-7.7,0.28,73,sa455603
Lance Durham,Blue Jays (A),23,183,12.00%,29.50%,0.41,0.176,0.273,0.321,0.594,0.145,3.9,0.233,0.3,16,-5.9,0.28,73,sa501737
Elias Diaz,Pirates (A),20,360,6.40%,19.20%,0.33,0.221,0.279,0.328,0.607,0.107,5.9,0.272,0.7,30,-14.8,0.279,67,sa504943
Miguel Alvarez,Phillies (A),21,337,2.70%,23.10%,0.12,0.257,0.282,0.329,0.611,0.072,6.4,0.335,1.6,28,-13.9,0.279,67,sa503849
Gregory Hopkins,Brewers (A),22,449,4.70%,19.60%,0.24,0.229,0.271,0.333,0.603,0.104,6.6,0.272,1.4,37,-15,0.278,71,sa549602
Giovanny Urshela,Indians (A),19,529,2.60%,13.00%,0.2,0.238,0.262,0.347,0.608,0.109,4.2,0.258,0.4,44,-17.9,0.277,71,sa505997
Yunier Castillo,Cardinals (A),22,116,6.90%,22.40%,0.31,0.219,0.287,0.295,0.582,0.076,6.7,0.291,-0.3,10,-4.1,0.276,70,sa455721
Steven Baron,Mariners (A),20,219,7.80%,22.40%,0.35,0.197,0.266,0.323,0.589,0.126,3.7,0.24,-0.1,18,-7.7,0.275,70,sa500765
Rafael Vera,White Sox (A),23,198,11.10%,21.70%,0.51,0.186,0.306,0.246,0.552,0.06,2.5,0.25,-0.5,16,-9,0.274,64,sa455953
Chris Henderson,Dodgers (A),23,209,9.10%,17.20%,0.53,0.22,0.293,0.28,0.573,0.059,3.4,0.265,-0.5,17,-7.7,0.273,69,sa502045
Nick Ramirez,Brewers (A),21,149,6.00%,24.20%,0.25,0.197,0.248,0.35,0.599,0.153,1,0.24,0,12,-5.5,0.273,69,sa577807
Dixon Machado,Tigers (A),19,491,9.40%,15.70%,0.6,0.235,0.314,0.247,0.561,0.012,5.6,0.285,2.7,39,-18.1,0.273,69,sa505035
Jay Austin,Astros (A),20,144,9.00%,22.20%,0.41,0.203,0.301,0.26,0.561,0.057,4.1,0.269,0.3,11,-6.8,0.272,63,sa454430
Rafael Rodriguez,Giants (A),18,394,6.10%,17.50%,0.35,0.236,0.284,0.297,0.581,0.06,3.5,0.285,-2.5,30,-19.1,0.27,61,sa458870
Steven Moya,Tigers (A),19,337,3.60%,37.70%,0.09,0.204,0.234,0.362,0.597,0.158,4,0.288,-0.1,26,-13.3,0.27,66,11854
Justin Dalles,Orioles (A),22,111,2.70%,22.50%,0.12,0.202,0.243,0.356,0.599,0.154,2,0.224,0,8,-5.4,0.269,61,sa327844
Rogelios Noris,Pirates (A),22,334,2.70%,27.20%,0.1,0.212,0.241,0.367,0.608,0.155,5.2,0.265,-0.7,25,-16.5,0.269,60,sa503032
Jhonny Medrano,Astros (A),23,213,5.60%,24.90%,0.23,0.203,0.255,0.335,0.59,0.132,3.2,0.25,-0.1,16,-10.6,0.269,60,sa502263
Joseph Bonadonna,Marlins (A),25,191,8.90%,22.00%,0.4,0.196,0.289,0.27,0.559,0.074,6,0.248,1.2,14,-9.5,0.268,60,sa502795
Jose Garcia,Red Sox (A),20,231,5.60%,25.10%,0.22,0.214,0.261,0.326,0.586,0.112,7.3,0.268,2.3,17,-11.6,0.268,60,sa503857
Edgar Duran,Phillies (A),20,449,5.30%,17.60%,0.3,0.234,0.28,0.299,0.579,0.065,5.2,0.277,-0.2,34,-22.5,0.268,60,sa503253
Dustin Geiger,Cubs (A),19,180,5.00%,21.10%,0.24,0.227,0.268,0.319,0.587,0.092,2.6,0.279,-0.1,14,-7.5,0.267,64,sa549747
Michael Almanzar,Red Sox (A),20,191,3.10%,19.90%,0.16,0.22,0.267,0.311,0.578,0.09,2.3,0.266,-0.7,14,-9.8,0.266,59,sa455994
Jonathan Burnette,Indians (A),23,132,9.10%,15.90%,0.57,0.203,0.282,0.271,0.554,0.068,2.7,0.247,0.1,10,-5.6,0.266,64,sa549355
Keenyn Walker,White Sox (A),20,180,7.80%,35.60%,0.22,0.228,0.296,0.259,0.555,0.031,8,0.374,0.2,13,-9.3,0.266,59,sa501943
Wes Hatton,Angels (A),20,306,7.50%,25.80%,0.29,0.2,0.265,0.311,0.575,0.111,5.6,0.263,-0.5,23,-13,0.266,64,sa501448
Roberto Pena,Astros (A),19,308,5.80%,18.80%,0.31,0.217,0.266,0.31,0.576,0.093,1.7,0.253,-0.1,22,-16.1,0.265,58,sa548359
Kieron Pope,Orioles (A),24,178,6.20%,29.80%,0.21,0.201,0.264,0.305,0.569,0.104,2.6,0.278,-0.5,13,-9.4,0.265,58,sa294373
Moises Montero,Indians (A),21,116,4.30%,22.40%,0.19,0.193,0.233,0.349,0.581,0.156,1.4,0.222,0,9,-5,0.265,63,sa455505
Eric Avila,Pirates (A),21,419,6.40%,13.60%,0.47,0.216,0.275,0.289,0.565,0.074,4.4,0.243,-1.4,30,-22.2,0.265,58,sa507189
Mills Rogers,Nationals (A),23,267,8.20%,24.30%,0.34,0.215,0.288,0.266,0.554,0.051,3.2,0.29,-0.8,19,-14.2,0.264,57,sa550001
Carlton Tanabe,Mariners (A),19,161,4.30%,28.60%,0.15,0.219,0.272,0.288,0.56,0.068,4,0.317,-0.3,12,-7.1,0.264,62,sa502115
Jose Rivero,Athletics (A),21,226,8.80%,27.40%,0.32,0.196,0.277,0.273,0.55,0.077,5.1,0.271,0.5,16,-10,0.263,62,sa455668
Anthony Phillips,Mariners (A),21,368,7.60%,20.90%,0.36,0.199,0.28,0.266,0.545,0.066,5.3,0.249,-0.1,27,-16.3,0.263,62,sa392886
Roberto Rodriguez,Diamondbacks (A),22,366,5.70%,21.60%,0.27,0.214,0.269,0.292,0.561,0.078,4.6,0.272,-1.8,27,-16.3,0.263,62,sa455605
Jefry Sierra,Reds (A),21,405,4.40%,28.90%,0.15,0.234,0.27,0.297,0.566,0.063,7.9,0.333,1.3,29,-18,0.263,62,sa503861
David Iden,Dodgers (A),24,107,9.30%,18.70%,0.5,0.211,0.29,0.253,0.542,0.042,4.4,0.263,0.1,8,-4.8,0.263,62,sa503062
Brandon May,Cubs (A),23,124,11.30%,32.30%,0.35,0.185,0.282,0.259,0.542,0.074,4,0.29,-0.5,9,-5.6,0.262,61,sa503163
Franklin Romero,Brewers (A),23,326,1.80%,28.20%,0.07,0.227,0.249,0.322,0.572,0.095,7.7,0.315,-1.2,23,-15.2,0.261,60,sa502055
Niko Gallego,Diamondbacks (A),22,183,7.70%,18.00%,0.42,0.205,0.285,0.248,0.533,0.043,5.6,0.258,0.1,13,-8.6,0.26,60,sa526813
Yowill Espinal,Royals (A),20,343,9.30%,28.30%,0.33,0.203,0.277,0.263,0.54,0.06,5,0.284,-0.4,24,-16.4,0.259,59,sa455943
Jean Almanzar,Angels (A),22,342,4.40%,17.80%,0.25,0.226,0.26,0.295,0.555,0.069,3.7,0.267,-1,23,-16.6,0.258,58,sa502565
Shaver Hansen,Mariners (A),23,133,5.30%,19.50%,0.27,0.226,0.263,0.29,0.553,0.065,5.7,0.273,-0.1,9,-6.5,0.257,58,sa501494
Alan Schoenberger,Phillies (A),22,152,6.60%,27.00%,0.24,0.197,0.26,0.292,0.552,0.095,5,0.271,-0.3,10,-9,0.257,53,sa392380
Chris Jarrett,Diamondbacks (A),22,301,7.00%,21.60%,0.32,0.198,0.274,0.272,0.547,0.075,7.5,0.255,0.5,20,-14.9,0.257,58,sa549598
Aaron Altherr,Phillies (A),20,163,6.70%,28.80%,0.23,0.211,0.272,0.272,0.544,0.061,6.9,0.297,2.4,11,-9.7,0.256,52,11270
Kyle Rose,Braves (A),22,245,8.20%,20.80%,0.39,0.206,0.289,0.234,0.522,0.028,5.9,0.27,-0.3,16,-14.7,0.256,52,sa501561
Raul Navarro,Diamondbacks (A),19,167,8.40%,23.40%,0.36,0.205,0.277,0.252,0.529,0.046,7,0.277,1.1,11,-8.5,0.255,57,sa506772
Lucas Leblanc,Red Sox (A),22,249,2.80%,27.70%,0.1,0.223,0.257,0.294,0.551,0.071,7.4,0.31,-0.2,16,-15.3,0.254,51,sa549082
Kyle Knudson,Twins (A),23,125,4.80%,26.40%,0.18,0.226,0.268,0.278,0.547,0.052,2.5,0.305,-0.9,8,-6.5,0.253,55,sa546859
Nicholas Bartolone,Indians (A),20,402,6.20%,17.40%,0.36,0.219,0.272,0.264,0.537,0.045,5.3,0.268,-1.2,26,-21,0.253,55,sa548324
Devin Lohman,Reds (A),22,235,7.20%,20.00%,0.36,0.208,0.269,0.256,0.525,0.048,5.1,0.261,0.9,15,-12.7,0.251,54,sa526331
Gari Pena,Blue Jays (A),19,294,2.70%,27.60%,0.1,0.214,0.235,0.314,0.55,0.1,3.7,0.278,-0.5,18,-15.9,0.251,54,sa503465
Bryant Hernandez,Dodgers (A),23,210,6.70%,28.10%,0.24,0.185,0.246,0.286,0.532,0.101,6,0.248,0.1,13,-11.5,0.25,53,sa501569
Tyreace House,Athletics (A),23,404,10.60%,20.00%,0.53,0.19,0.285,0.21,0.494,0.02,5.9,0.245,2.7,24,-22.9,0.247,51,sa454727
Michael Planeta,Orioles (A),21,410,3.40%,24.10%,0.14,0.22,0.251,0.285,0.536,0.065,6.1,0.288,-0.3,23,-27.8,0.246,46,sa502319
Virgil Hill,Cardinals (A),21,129,5.40%,39.50%,0.14,0.183,0.234,0.292,0.526,0.108,8.7,0.299,1.1,8,-7.5,0.245,50,sa392208
Gunner Glad,Twins (A),24,135,8.90%,16.30%,0.55,0.175,0.248,0.267,0.515,0.092,2.6,0.196,-1.5,8,-7.9,0.245,50,sa545043
Derek Mccallum,Twins (A),23,257,7.40%,25.30%,0.29,0.187,0.259,0.258,0.517,0.071,2.6,0.244,-0.9,15,-15,0.245,50,sa501301
Orlando Caxito,Royals (A),19,317,6.30%,22.10%,0.29,0.208,0.256,0.263,0.519,0.055,4.4,0.259,0.4,18,-19,0.243,49,sa548078
Adam Gaylord,Orioles (A),23,334,5.70%,19.80%,0.29,0.209,0.264,0.252,0.516,0.043,2,0.259,-1.4,18,-23.6,0.243,44,sa547091
Kevin Fontanez,Indians (A),21,125,6.40%,17.60%,0.36,0.188,0.252,0.25,0.502,0.063,1.5,0.222,0,7,-7.7,0.241,47,sa455476
Emmanuel Quiles,Padres (A),21,314,3.50%,20.40%,0.17,0.211,0.241,0.279,0.52,0.067,3,0.259,-0.7,17,-19.5,0.24,47,sa390612
Gustavo Pierre,Blue Jays (A),19,202,6.40%,25.70%,0.25,0.187,0.244,0.262,0.506,0.075,7,0.248,-0.1,11,-12.6,0.24,47,sa503319
Juan Graterol,Royals (A),22,135,7.40%,8.90%,0.83,0.203,0.263,0.228,0.491,0.024,0.4,0.225,-0.1,7,-8.6,0.238,45,sa392987
Mychal Givens,Orioles (A),21,235,4.70%,14.90%,0.31,0.195,0.26,0.229,0.488,0.033,4.2,0.232,-1.5,12,-17.9,0.236,39,sa500805
Robert Garvey,Brewers (A),22,147,5.40%,25.90%,0.21,0.197,0.245,0.248,0.493,0.051,5.8,0.263,-0.3,7,-9.8,0.234,43,sa549644
Tony Mueller,Braves (A),21,196,2.60%,17.90%,0.14,0.217,0.242,0.255,0.498,0.038,5.7,0.268,-0.6,9,-15.7,0.231,36,sa546781
Yadiel Rivera,Brewers (A),19,111,3.60%,30.60%,0.12,0.194,0.224,0.262,0.486,0.068,2.6,0.279,0,5,-8.1,0.226,38,sa548452
Elmer Reyes,Braves (A),20,258,3.50%,13.60%,0.26,0.177,0.228,0.245,0.473,0.068,5.2,0.203,0.5,10,-22.4,0.223,31,sa506274
Frank Pfister,Reds (A),24,160,4.40%,16.30%,0.27,0.192,0.233,0.24,0.472,0.048,4.4,0.213,0.3,7,-12.1,0.223,36,sa455407
Alejandro Torres,Rays (A),22,131,4.60%,22.90%,0.2,0.174,0.217,0.248,0.465,0.074,2.2,0.22,0,5,-10.3,0.218,33,sa503143
Jhoan Pimentel,Diamondbacks (A),21,163,4.90%,16.00%,0.31,0.19,0.228,0.229,0.457,0.039,1.6,0.22,-0.1,6,-13,0.217,32,sa392858
Tony Pechek,Brewers (A),24,167,7.80%,24.60%,0.32,0.159,0.229,0.219,0.447,0.06,2.6,0.216,-0.1,6,-13.4,0.216,31,sa509591
Michael Polk,Tigers (A),22,139,8.60%,20.10%,0.43,0.169,0.254,0.169,0.423,0,3.9,0.219,-0.5,5,-11.3,0.215,31,sa549168
Julio Aparicio,Royals (A),21,243,3.30%,32.10%,0.1,0.169,0.202,0.26,0.462,0.091,3.9,0.238,-1.5,9,-19.9,0.214,30,sa455630
Marcus Littlewood,Mariners (A),19,106,9.40%,21.70%,0.43,0.158,0.236,0.211,0.446,0.053,3.4,0.194,-0.5,4,-8.7,0.213,29,sa548261
Derrick Fitzgerald,Cubs (A),22,163,9.20%,20.90%,0.44,0.128,0.231,0.184,0.416,0.057,7.9,0.168,0.7,5,-13.8,0.21,27,sa502133
Ydwin Villegas,Giants (A),20,142,0.70%,23.90%,0.03,0.201,0.212,0.239,0.45,0.037,3.8,0.267,-0.1,4,-14.2,0.206,20,sa502602
Ramon Morla,Mariners (A),21,113,3.50%,24.80%,0.14,0.17,0.196,0.255,0.451,0.085,7.6,0.225,0.2,3,-10,0.206,24,sa509509
