Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Richard Espy,Royals (A),22,311,5.10%,19.90%,0.26,0.255,0.3,0.338,0.638,0.083,4.5,0.314,1.1,31,-6.9,0.296,82,sa598807
Roberto Reyes,Cardinals (A),23,203,9.40%,21.20%,0.44,0.229,0.313,0.313,0.626,0.084,3.5,0.286,-1,20,-4.6,0.295,81,sa506573
Steven Baron,Mariners (A),21,271,4.80%,18.10%,0.27,0.241,0.28,0.378,0.657,0.137,6.6,0.28,1.5,27,-6.1,0.295,81,sa500765
Jesus Arredondo,Dodgers (A),21,438,6.40%,9.40%,0.68,0.254,0.305,0.34,0.645,0.086,6,0.28,-0.9,43,-9.9,0.295,81,sa635035
Charley Thurber,Mets (A),22,391,9.50%,27.90%,0.34,0.223,0.303,0.321,0.623,0.097,4.6,0.315,-0.9,37,-11.9,0.295,76,sa577878
AJ Pettersen,Twins (A),23,368,7.60%,14.40%,0.53,0.248,0.312,0.32,0.632,0.072,6.5,0.286,1.4,36,-8.6,0.294,81,sa546810
Logan Moore,Phillies (A),21,116,13.80%,25.00%,0.55,0.177,0.319,0.271,0.59,0.094,2,0.242,-0.6,11,-3.6,0.294,75,sa598265
Raul Navarro,Diamondbacks (A),20,250,8.80%,12.40%,0.71,0.249,0.325,0.29,0.615,0.041,6,0.286,-0.2,24,-5.9,0.294,80,sa506772
Jesse Bosnik,Dodgers (A),23,403,6.50%,16.60%,0.39,0.237,0.288,0.358,0.645,0.121,6.5,0.267,2.6,39,-9.5,0.294,80,sa549174
Joe De Pinto,White Sox (A),23,299,9.40%,13.00%,0.72,0.237,0.314,0.302,0.616,0.065,5.5,0.274,-0.6,28,-9.3,0.294,75,sa577723
Wynston Sawyer,Orioles (A),20,337,11.60%,15.40%,0.75,0.221,0.318,0.291,0.608,0.069,2.2,0.258,-0.4,32,-10.5,0.294,75,sa548430
Zack Macphee,Indians (A),22,281,11.70%,17.40%,0.67,0.222,0.319,0.297,0.616,0.075,4.4,0.268,-2.3,27,-6.8,0.293,80,sa455455
Devin Shines,Dodgers (A),24,115,7.00%,23.50%,0.3,0.219,0.287,0.343,0.63,0.124,3.3,0.267,-0.5,11,-2.8,0.293,80,sa598802
Jordan Scott,Astros (A),20,480,11.90%,16.90%,0.7,0.23,0.325,0.28,0.604,0.05,4.8,0.281,-2.8,45,-15.2,0.293,75,sa549122
James Baldwin,Dodgers (A),20,496,9.10%,35.70%,0.25,0.209,0.293,0.334,0.627,0.125,9.2,0.332,7,48,-12.1,0.293,80,sa548307
Juniel Querecuto,Rays (A),19,436,8.70%,18.10%,0.48,0.249,0.316,0.303,0.619,0.054,5.4,0.311,-0.1,42,-10.6,0.293,80,sa549536
Cito Culver,Yankees (A),19,550,12.90%,18.90%,0.68,0.215,0.321,0.283,0.604,0.069,6.6,0.268,-1.1,51,-17.5,0.293,75,sa548315
Austin Nola,Marlins (A),22,205,11.70%,12.70%,0.92,0.217,0.313,0.291,0.605,0.074,3.9,0.248,-0.1,19,-6.6,0.292,74,sa577789
Kirk Singer,Pirates (A),22,209,6.20%,22.00%,0.28,0.262,0.305,0.321,0.626,0.059,5.2,0.336,0.1,19,-6.7,0.292,74,sa577695
Carlos Willoughby,Giants (A),23,247,13.00%,19.40%,0.67,0.212,0.325,0.268,0.592,0.056,6,0.276,-0.5,23,-8.1,0.292,74,sa506975
Gregory Pron,Mets (A),23,436,6.20%,25.70%,0.24,0.24,0.293,0.338,0.631,0.098,7.3,0.323,2.8,40,-14.5,0.291,73,sa599385
Royce Consigli,Athletics (A),20,291,10.30%,16.80%,0.61,0.211,0.292,0.336,0.628,0.125,5.3,0.24,-0.2,27,-7.7,0.29,78,sa502684
Carlos Perdomo,Phillies (A),22,219,5.90%,5.50%,1.08,0.251,0.304,0.312,0.616,0.06,5.1,0.261,-0.6,20,-7.4,0.29,73,sa504867
Sergio Burruel,Cubs (A),20,144,8.30%,19.40%,0.43,0.25,0.314,0.297,0.611,0.047,2.9,0.32,0.1,14,-3.8,0.29,78,sa502070
Zhi Fang Pan,Athletics (A),21,328,6.40%,16.80%,0.38,0.243,0.3,0.324,0.625,0.081,5.6,0.29,0.2,31,-8.8,0.29,78,sa549596
Kevin Moesquit,Angels (A),21,469,9.00%,14.90%,0.6,0.237,0.313,0.295,0.608,0.058,4.5,0.277,-0.4,44,-12.7,0.29,78,sa549289
Christopher Lashmet,Pirates (A),23,344,8.10%,18.00%,0.45,0.23,0.297,0.316,0.613,0.086,4,0.28,-1.7,31,-12.1,0.289,72,sa599509
Rafael Neda,Brewers (A),23,257,8.60%,14.00%,0.61,0.229,0.311,0.291,0.602,0.062,1.6,0.268,-0.5,24,-7.2,0.288,77,sa546791
Reymond Nunez,Yankees (A),21,405,4.90%,26.70%,0.19,0.238,0.286,0.333,0.62,0.095,2.7,0.32,-0.7,36,-14.6,0.287,71,sa505516
Anthony Phillips,Mariners (A),22,442,9.00%,19.70%,0.46,0.214,0.3,0.305,0.605,0.092,4.8,0.263,-1.4,41,-12.8,0.287,76,sa392886
Brandon Loy,Tigers (A),22,566,8.00%,21.00%,0.38,0.24,0.301,0.315,0.616,0.074,7.1,0.307,2.3,52,-16.5,0.287,76,sa597885
Virgil Hill,Cardinals (A),22,176,8.50%,30.10%,0.28,0.204,0.274,0.35,0.625,0.146,7.9,0.275,0.5,16,-5.2,0.287,76,sa392208
Duanel Jones,Padres (A),19,443,8.40%,22.30%,0.37,0.226,0.29,0.33,0.62,0.104,3.1,0.282,-1.1,40,-13.2,0.286,75,sa547235
Robel Garcia,Indians (A),19,264,10.20%,25.80%,0.4,0.21,0.298,0.309,0.607,0.099,3.4,0.284,-0.6,24,-7.9,0.286,75,sa549647
Cole Frenzel,Mets (A),22,182,8.20%,17.00%,0.48,0.204,0.286,0.327,0.613,0.123,3.1,0.233,0,16,-6.8,0.286,70,sa503730
Cole Leonida,Nationals (A),23,204,9.80%,29.90%,0.33,0.191,0.282,0.32,0.602,0.129,4.1,0.263,-0.4,18,-7.9,0.284,69,sa526399
Aaron Shipman,Athletics (A),20,427,14.10%,20.10%,0.7,0.206,0.319,0.261,0.58,0.056,5,0.266,-2.7,38,-13.4,0.284,74,sa548218
Wendell Soto,Angels (A),20,184,7.60%,22.80%,0.33,0.21,0.273,0.341,0.615,0.132,3.6,0.248,-1,16,-5.8,0.284,74,sa548269
Tyler Roberts,Brewers (A),21,102,9.80%,29.40%,0.33,0.185,0.265,0.348,0.613,0.163,0.9,0.224,0,9,-3.2,0.283,74,sa501663
John Nester,Athletics (A),23,260,11.90%,24.60%,0.48,0.203,0.3,0.293,0.592,0.09,3,0.261,-0.6,23,-8.4,0.283,73,sa526557
Jose Cuevas,Giants (A),24,385,7.50%,15.10%,0.5,0.212,0.281,0.323,0.604,0.11,5.4,0.237,0.2,33,-15.4,0.283,68,sa549829
Noel Cuevas,Dodgers (A),20,164,4.90%,15.20%,0.32,0.227,0.282,0.327,0.609,0.1,7,0.258,0.9,14,-5.3,0.282,73,sa549566
Major Blair,Giants (A),24,273,7.00%,22.70%,0.31,0.204,0.29,0.3,0.59,0.096,5.5,0.26,1.1,23,-10.9,0.282,68,sa599407
Michael Crouse,Blue Jays (A),21,141,10.60%,31.20%,0.34,0.194,0.284,0.315,0.598,0.121,5.1,0.26,0.3,12,-4.6,0.282,73,sa454895
Nick Urbanus,Rangers (A),20,162,9.30%,21.00%,0.44,0.231,0.308,0.273,0.581,0.042,4.7,0.303,0,14,-6.6,0.282,67,sa582793
Kelby Tomlinson,Giants (A),22,520,10.20%,20.20%,0.5,0.224,0.309,0.269,0.578,0.044,6.9,0.286,1.8,43,-21.5,0.281,67,sa598999
Oliver Zapata,Cubs (A),19,423,9.50%,22.00%,0.43,0.225,0.305,0.282,0.586,0.057,4.1,0.286,-1.9,37,-14.4,0.281,72,sa547897
Mario Yepez,Mariners (A),24,166,8.40%,19.90%,0.42,0.219,0.293,0.301,0.594,0.082,5,0.265,0.1,14,-5.7,0.28,71,sa502546
Neal Pritchard,Cardinals (A),23,128,10.20%,33.60%,0.3,0.196,0.312,0.252,0.564,0.056,3.4,0.317,-0.9,11,-4.4,0.28,71,sa599386
Lance Roenicke,Brewers (A),24,157,3.20%,23.60%,0.14,0.245,0.284,0.322,0.606,0.077,5.6,0.308,-0.4,13,-5.5,0.28,71,sa658627
Kevin Taylor,Dodgers (A),20,197,4.60%,12.70%,0.36,0.24,0.284,0.317,0.6,0.077,4.6,0.269,-1.4,17,-6.9,0.279,71,sa599801
Roberto Pena,Astros (A),20,239,4.20%,18.00%,0.23,0.245,0.278,0.327,0.605,0.082,2.2,0.292,-0.9,20,-10.3,0.279,66,sa548359
Drew Martinez,Angels (A),23,170,5.30%,14.10%,0.38,0.25,0.302,0.288,0.59,0.038,6.9,0.293,1.3,15,-6,0.279,71,sa549661
Edison Sanchez,Braves (A),21,120,14.20%,35.00%,0.4,0.18,0.308,0.25,0.558,0.07,4.8,0.305,0.1,10,-5.2,0.278,65,sa506234
Shane Opitz,Blue Jays (A),20,354,7.10%,18.40%,0.38,0.225,0.282,0.317,0.599,0.092,5.1,0.275,0,30,-12.7,0.278,70,sa549070
Markus Brisker,Blue Jays (A),21,183,10.40%,25.10%,0.41,0.192,0.298,0.276,0.574,0.083,8.8,0.264,2.3,15,-6.6,0.278,70,sa454740
Brandon Drury,Braves (A),19,480,4.20%,15.20%,0.27,0.229,0.27,0.333,0.603,0.103,4,0.259,-1.6,39,-21,0.278,65,sa549169
William Carmona,Phillies (A),21,111,5.40%,25.20%,0.21,0.221,0.27,0.327,0.597,0.106,1.6,0.284,-0.1,9,-4.9,0.278,65,sa621672
Ben Thomas,Giants (A),23,405,4.90%,17.50%,0.28,0.243,0.281,0.325,0.606,0.082,3.2,0.283,0,33,-17.9,0.277,65,sa598810
Jordan Casas,Indians (A),24,118,5.10%,17.80%,0.29,0.238,0.293,0.295,0.588,0.057,6,0.291,0.9,10,-4.4,0.276,69,sa526429
Tim Carver,Phillies (A),23,210,8.60%,11.40%,0.75,0.21,0.293,0.282,0.574,0.072,5.9,0.234,0.5,17,-9.5,0.276,64,sa579799
Adam Davis,Orioles (A),22,117,6.00%,25.60%,0.23,0.2,0.276,0.305,0.581,0.105,4.3,0.25,0.3,9,-5.3,0.276,64,sa579867
Wes Darvill,Cubs (A),20,496,7.90%,16.50%,0.48,0.224,0.285,0.306,0.592,0.083,5.8,0.265,-0.5,41,-18.9,0.275,68,sa501490
Francisco Aponte,Pirates (A),21,208,7.20%,14.40%,0.5,0.234,0.288,0.303,0.591,0.069,5.9,0.275,-0.3,16,-9.6,0.275,63,sa504935
Chevy Clarke,Angels (A),20,307,7.20%,25.70%,0.28,0.19,0.276,0.305,0.581,0.115,7.2,0.242,0.8,25,-11.8,0.275,68,sa548179
Aaron Munoz,Blue Jays (A),23,128,8.60%,24.20%,0.35,0.223,0.304,0.259,0.563,0.036,3.2,0.309,0.1,10,-5.1,0.273,67,sa546784
Jordan Weems,Red Sox (A),19,345,12.80%,25.20%,0.51,0.201,0.308,0.238,0.546,0.037,3.4,0.284,0,27,-16.4,0.273,62,sa597862
Danny Vicioso,Reds (A),23,103,6.80%,23.30%,0.29,0.234,0.291,0.298,0.589,0.064,2.1,0.31,-0.3,8,-4.2,0.272,66,sa503860
Yovan Gonzalez,Reds (A),22,347,5.50%,15.90%,0.35,0.23,0.272,0.315,0.587,0.085,2.7,0.26,-1,27,-14.5,0.271,66,sa502678
Kyrell Hudson,Phillies (A),21,239,4.20%,30.50%,0.14,0.224,0.277,0.297,0.574,0.073,7.5,0.327,1.3,18,-11.8,0.271,60,sa501256
Donavan Tate,Padres (A),21,219,10.00%,28.30%,0.35,0.212,0.298,0.259,0.557,0.047,4.9,0.305,-0.2,17,-9.2,0.27,65,sa500566
Bijan Rademacher,Cubs (A),21,135,7.40%,19.30%,0.38,0.221,0.28,0.295,0.575,0.074,5.4,0.281,-0.1,11,-5.7,0.27,65,sa658233
Zach Maggard,Tigers (A),23,147,4.10%,35.40%,0.12,0.193,0.238,0.356,0.593,0.163,3.9,0.278,0,11,-6.3,0.269,64,sa526943
Adam Bryant,Twins (A),23,318,4.40%,17.60%,0.25,0.243,0.279,0.301,0.58,0.057,4,0.293,-1.8,25,-13.7,0.269,64,sa598264
Hendry Jimenez,Nationals (A),22,207,5.80%,18.40%,0.32,0.205,0.259,0.321,0.58,0.116,5.4,0.24,-0.2,15,-10.6,0.268,59,sa503845
Kevin Torres,Rangers (A),22,233,5.20%,17.60%,0.29,0.236,0.277,0.297,0.574,0.061,1.6,0.28,-0.2,17,-12.1,0.268,59,sa454965
Nick Rickles,Athletics (A),22,372,4.60%,19.60%,0.23,0.22,0.257,0.328,0.584,0.107,2.3,0.26,-1,28,-16.5,0.267,63,sa546837
Matthew Scioscia,Angels (A),23,290,3.40%,18.60%,0.19,0.234,0.271,0.303,0.574,0.069,2.4,0.281,-0.8,22,-13,0.267,63,sa599572
Corey Brownsten,Braves (A),24,270,8.50%,16.70%,0.51,0.206,0.283,0.269,0.552,0.063,5.1,0.249,0.5,19,-14.3,0.266,57,sa549187
Terrence Dayleg,Marlins (A),24,293,5.10%,18.80%,0.27,0.219,0.273,0.287,0.56,0.068,2.2,0.262,-0.3,21,-15.9,0.265,57,sa502108
Niko Gallego,Diamondbacks (A),23,220,4.50%,15.90%,0.29,0.22,0.274,0.285,0.559,0.065,5,0.267,-1.4,16,-10.4,0.263,61,sa526813
Albert Cordero,Mets (A),22,288,9.70%,14.90%,0.65,0.194,0.276,0.27,0.546,0.075,1.6,0.223,-1.1,20,-16.2,0.262,55,sa504824
Junior Arias,Reds (A),20,388,5.20%,24.70%,0.21,0.208,0.255,0.313,0.568,0.105,8.2,0.263,2.5,28,-18.8,0.262,60,sa506265
Michael Antonio,Royals (A),20,511,6.30%,15.50%,0.41,0.213,0.265,0.304,0.569,0.091,4.5,0.241,0.2,37,-24.8,0.262,60,sa548196
James Howick,Astros (A),21,109,10.10%,20.20%,0.5,0.179,0.264,0.284,0.548,0.105,4.8,0.211,-0.1,7,-6.2,0.262,55,sa599211
Leonardo Castillo,Indians (A),19,457,4.20%,19.30%,0.22,0.216,0.254,0.318,0.572,0.101,4,0.261,0,33,-22.6,0.261,59,sa547916
Trevor Hairgrove,Angels (A),22,393,4.30%,17.60%,0.25,0.221,0.26,0.301,0.561,0.08,2.8,0.261,-0.8,28,-19.9,0.259,58,sa547088
Rosell Herrera,Rockies (A),19,237,8.90%,20.70%,0.43,0.202,0.271,0.272,0.543,0.07,5.5,0.255,-0.3,16,-13.9,0.259,53,sa547996
Theodis Bowe,Reds (A),21,100,12.00%,19.00%,0.63,0.186,0.286,0.244,0.53,0.058,8.6,0.239,1.9,7,-5.1,0.259,58,sa455442
Gari Pena,White Sox (A),20,230,3.50%,27.00%,0.13,0.218,0.251,0.306,0.557,0.088,2,0.285,-0.9,15,-13.8,0.258,52,sa503465
Rory Rhodes,Twins (A),20,103,9.70%,26.20%,0.37,0.189,0.262,0.289,0.551,0.1,3.4,0.234,-1.1,7,-5.4,0.257,57,sa503321
Felix Marte,Braves (A),21,129,3.10%,38.80%,0.08,0.231,0.264,0.289,0.553,0.058,1.3,0.384,-0.6,8,-7.8,0.257,52,sa506244
Elias Diaz,Pirates (A),21,347,6.30%,14.70%,0.43,0.208,0.262,0.288,0.549,0.08,3.2,0.234,-0.8,22,-20.9,0.257,52,sa504943
Jack Lopez,Royals (A),19,288,4.90%,14.90%,0.33,0.222,0.271,0.272,0.543,0.05,6.7,0.265,0.6,20,-15.3,0.256,56,sa598270
Jason Esposito,Orioles (A),21,512,5.10%,22.10%,0.23,0.211,0.262,0.279,0.541,0.068,4.8,0.265,-0.2,32,-31.5,0.255,51,sa454765
Casey Rasmus,Cardinals (A),22,160,4.40%,21.90%,0.2,0.22,0.253,0.307,0.56,0.087,7.4,0.272,0.9,11,-8.7,0.254,55,sa598550
Cody Grice,Yankees (A),22,106,4.70%,31.10%,0.15,0.212,0.264,0.263,0.527,0.051,6.2,0.308,1.1,6,-6.8,0.252,48,sa598564
Carlos George,Brewers (A),23,280,2.10%,25.40%,0.08,0.233,0.253,0.301,0.553,0.068,5.1,0.306,-1.7,18,-15.9,0.252,53,sa455776
Patrick Leyland,Tigers (A),20,271,1.10%,12.20%,0.09,0.237,0.25,0.3,0.55,0.062,1.1,0.263,-0.1,17,-15.4,0.251,53,sa548548
Marco Hernandez,Cubs (A),19,171,5.30%,23.40%,0.23,0.21,0.249,0.299,0.548,0.089,6.3,0.263,-0.1,11,-9.8,0.251,53,sa547804
Yucary De La Cruz,Mets (A),21,220,7.30%,20.90%,0.35,0.195,0.257,0.27,0.527,0.075,6.6,0.237,0.1,13,-14.4,0.25,47,sa506910
Ryan Query,Braves (A),24,169,4.10%,21.30%,0.19,0.21,0.251,0.28,0.532,0.07,2.3,0.258,-0.6,10,-11.2,0.249,47,sa549515
Kellen Sweeney,Blue Jays (A),20,165,13.90%,18.20%,0.77,0.179,0.297,0.207,0.504,0.029,3.2,0.225,-0.7,10,-9.7,0.249,52,sa548265
Jefry Sierra,Reds (A),22,266,2.30%,23.30%,0.1,0.241,0.257,0.284,0.541,0.043,7.2,0.315,0.1,16,-15.7,0.248,51,sa503861
Jordan Akins,Rangers (A),20,447,2.70%,36.20%,0.07,0.199,0.224,0.323,0.547,0.124,7.4,0.287,1.2,26,-30.3,0.248,46,sa548254
Henry Moreno,Royals (A),23,165,4.80%,30.30%,0.16,0.197,0.242,0.289,0.532,0.092,1,0.279,-0.1,10,-10.2,0.245,49,sa502814
Stephen Malcolm,Phillies (A),22,156,9.60%,28.20%,0.34,0.169,0.26,0.243,0.502,0.074,5.2,0.239,-1.1,9,-10.9,0.245,44,sa548552
Brandon Dailey,Reds (A),20,102,5.90%,21.60%,0.27,0.191,0.24,0.287,0.527,0.096,4.3,0.239,-0.1,6,-6.3,0.245,49,sa549949
Roberto De La Cruz,Cardinals (A),20,250,2.00%,26.80%,0.07,0.207,0.229,0.306,0.535,0.099,2.2,0.265,-0.9,15,-15.6,0.244,48,sa503024
Nick O'Shea,Reds (A),23,275,2.50%,24.70%,0.1,0.208,0.231,0.298,0.529,0.091,1.7,0.264,-0.1,16,-17.6,0.242,47,sa546795
Ashley Ponce,Pirates (A),21,196,6.60%,10.70%,0.62,0.192,0.259,0.233,0.492,0.041,3.1,0.212,-1.5,10,-14.6,0.24,41,sa504945
Josh Parr,Diamondbacks (A),22,163,1.80%,20.20%,0.09,0.189,0.248,0.25,0.498,0.061,7.2,0.241,-0.3,9,-11,0.238,44,sa579806
Mike Garza,Brewers (A),22,151,2.00%,20.50%,0.1,0.209,0.236,0.281,0.517,0.072,3.4,0.255,-2,8,-10.2,0.237,44,sa621584
Joel Caminero,Rays (A),22,141,3.50%,19.10%,0.19,0.209,0.243,0.261,0.504,0.052,3.4,0.255,0.1,7,-9.7,0.236,43,sa506134
Luis Nieves,Mets (A),23,148,6.10%,12.20%,0.5,0.2,0.25,0.237,0.487,0.037,7.7,0.231,1.9,7,-11.7,0.233,37,sa455740
Colin Kaline,Tigers (A),23,137,10.90%,21.20%,0.52,0.171,0.271,0.179,0.45,0.009,2.1,0.227,-0.5,6,-10.1,0.229,39,sa392176
Delvis Morales,Dodgers (A),21,125,11.20%,20.80%,0.54,0.16,0.264,0.189,0.453,0.028,5.6,0.213,-0.3,6,-9.3,0.229,39,sa547910
Justin Boudreaux,Dodgers (A),22,120,10.00%,26.70%,0.38,0.144,0.25,0.212,0.462,0.067,7.9,0.205,-0.1,6,-8.9,0.229,38,sa599156
Yasiel Balaguert,Cubs (A),19,155,3.20%,31.60%,0.1,0.208,0.232,0.262,0.494,0.054,1.6,0.3,-0.5,7,-11.6,0.228,38,sa656575
Jin-Ho Shin,Royals (A),20,100,5.00%,35.00%,0.14,0.181,0.222,0.266,0.488,0.085,4.9,0.276,0.2,4,-7.6,0.227,37,sa549635
Gabriel Purroy,Tigers (A),20,120,5.80%,18.30%,0.32,0.173,0.235,0.236,0.472,0.064,1.5,0.207,-0.9,5,-9.2,0.226,37,sa505034
Michael Mergenthaler,Giants (A),23,119,7.60%,30.30%,0.25,0.17,0.237,0.226,0.464,0.057,4.2,0.239,0.5,5,-10.3,0.224,31,sa599498
Yaniel Cabeza,Cubs (A),23,222,4.50%,15.30%,0.29,0.197,0.233,0.245,0.478,0.048,2.8,0.23,-0.3,9,-17.4,0.224,35,sa598337
Carlos Mesa,Pirates (A),24,151,1.30%,37.10%,0.04,0.189,0.199,0.291,0.489,0.101,4.3,0.278,0.1,5,-13.5,0.22,28,sa598314
Adrian Williams,Brewers (A),21,144,11.80%,27.10%,0.44,0.153,0.263,0.161,0.424,0.008,4,0.225,-0.3,6,-11.7,0.22,33,sa546620
Edul Escobar,Royals (A),21,137,4.40%,19.00%,0.23,0.18,0.221,0.25,0.471,0.07,2.9,0.216,0.2,5,-11.2,0.22,33,sa502983
Corey Adamson,Padres (A),20,100,15.00%,17.00%,0.88,0.111,0.245,0.16,0.405,0.049,3,0.123,-1.7,3,-8.7,0.212,28,sa508178
Gustavo Gonzalez,Phillies (A),21,125,5.60%,19.20%,0.29,0.181,0.234,0.181,0.415,0,5.2,0.228,0.9,3,-12.7,0.205,19,sa598645
Danry Vasquez,Tigers (A),18,112,6.30%,17.90%,0.35,0.162,0.218,0.222,0.44,0.061,0.7,0.185,0,3,-10.5,0.204,22,sa598653
Tillman Pugh,- - -,23,100,7.00%,37.00%,0.19,0.143,0.204,0.198,0.402,0.055,7.3,0.226,1.3,2,-10.9,0.196,13,sa501901
