Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Steven Sides,Indians (A+),23,30.2,11.15,6.75,1.65,0.29,28.20%,17.00%,11.10%,0.234,1.6,0.347,72.00%,3.52,3.68,-0.16,sa598757
Alan Farina,Blue Jays (A+),25,24.1,8.88,5.18,1.71,0.37,21.20%,12.40%,8.90%,0.283,1.73,0.365,59.10%,5.18,3.68,1.5,sa388377
Yohan Almonte,Mets (A+),22,86.1,5.94,2.19,2.71,0.42,14.70%,5.40%,9.30%,0.294,1.47,0.341,51.80%,6.57,3.68,2.88,sa503968
Matt Andriese,Padres (A+),22,146,8.08,2.34,3.45,0.55,21.70%,6.30%,15.40%,0.25,1.22,0.311,64.90%,3.58,3.68,-0.11,sa577754
Alexis Lara,Padres (A+),25,16,8.44,2.25,3.75,0.56,25.00%,6.70%,18.30%,0.164,0.81,0.205,79.40%,2.25,3.69,-1.44,sa393401
Jay Johnson,Phillies (A+),22,3.1,10.8,5.4,2,0,30.80%,15.40%,15.40%,0.1,0.9,0.167,100.00%,0,3.69,-3.69,sa502141
Seth Rosin,- - -,23,68.1,9.88,2.9,3.41,0.79,26.60%,7.80%,18.80%,0.216,1.14,0.281,63.70%,4.08,3.7,0.39,10606
B.J. Hermsen,Twins (A+),22,23,4.7,1.96,2.4,0.39,13.30%,5.60%,7.80%,0.191,0.91,0.211,97.10%,0.78,3.7,-2.92,sa454729
Zach Thornton,Athletics (A+),24,53.2,11.74,3.19,3.68,0.84,28.70%,7.80%,20.90%,0.258,1.42,0.356,64.40%,4.53,3.7,0.83,sa549662
Yeiper Castillo,Red Sox (A+),23,59.2,7.39,3.77,1.96,0.45,20.60%,10.50%,10.10%,0.208,1.16,0.256,69.90%,3.17,3.7,-0.54,sa455793
Logan Verrett,Mets (A+),22,38.2,6.05,0.93,6.5,0.93,17.30%,2.70%,14.70%,0.206,0.88,0.224,81.00%,2.09,3.7,-1.61,sa526931
Seth Harvey,Brewers (A+),24,25,10.08,5.4,1.87,0.36,26.40%,14.20%,12.30%,0.18,1.24,0.25,76.00%,3.24,3.71,-0.47,sa503537
Andrew Robinson,Astros (A+),24,60.1,11.04,3.88,2.85,0.6,27.70%,9.70%,18.00%,0.228,1.33,0.315,54.90%,4.33,3.71,0.61,sa549091
Juan Jaime,Braves (A+),24,51.1,12.8,5.79,2.21,0.7,33.30%,15.10%,18.30%,0.17,1.25,0.257,78.50%,3.16,3.72,-0.56,6127
Austin Kirk,Cubs (A+),22,129.1,5.43,3.34,1.63,0.21,14.30%,8.80%,5.50%,0.243,1.3,0.283,72.90%,3.13,3.72,-0.59,sa501263
Casey Sadler,Pirates (A+),21,130.1,6.42,2.42,2.66,0.48,17.10%,6.40%,10.70%,0.251,1.23,0.297,67.00%,3.73,3.72,0.01,11209
Bo Schultz,Diamondbacks (A+),26,34,9.53,2.65,3.6,0.79,23.70%,6.60%,17.10%,0.289,1.5,0.369,64.10%,4.5,3.73,0.77,5028
Alex Smith,Yankees (A+),27,3,3,3,1,0,7.70%,7.70%,0.00%,0.25,1.33,0.273,100.00%,0,3.73,-3.73,sa532360
Jimmy Barthmaier,Nationals (A+),28,19.2,5.49,2.29,2.4,0.46,16.70%,6.90%,9.70%,0.152,0.76,0.17,82.20%,1.83,3.74,-1.91,6292
Matthew Miller,Brewers (A+),23,20,9,2.25,4,0.9,20.40%,5.10%,15.30%,0.363,1.9,0.449,56.50%,7.2,3.74,3.46,sa548353
Daniel Schlereth,Tigers (A+),26,8,10.13,7.88,1.29,0,24.30%,18.90%,5.40%,0.2,1.63,0.286,92.30%,1.13,3.77,-2.64,8739
Matt Iannazzo,Cubs (A+),22,5.1,3.38,3.38,1,0,9.50%,9.50%,0.00%,0.158,0.94,0.177,100.00%,0,3.77,-3.77,sa578000
Wilmer Font,Rangers (A+),22,83.1,11.77,4,2.95,1.08,32.30%,11.00%,21.40%,0.195,1.14,0.27,67.90%,4.21,3.77,0.44,5257
Dakota Watts,Twins (A+),24,10.1,7.84,1.74,4.5,0.87,25.00%,5.60%,19.40%,0.121,0.58,0.13,100.00%,0.87,3.78,-2.91,sa501935
Dustin Antolin,Blue Jays (A+),22,59,7.17,3.81,1.88,0.46,17.50%,9.30%,8.20%,0.298,1.64,0.359,71.40%,4.58,3.78,0.79,sa454888
Cole Mccurry,Braves (A+),26,5,3.6,3.6,1,0,8.30%,8.30%,0.00%,0.364,2,0.4,60.00%,5.4,3.79,1.61,sa396259
Zach Russell,Cardinals (A+),22,53.1,7.93,5.06,1.57,0.17,18.80%,12.00%,6.80%,0.259,1.61,0.327,65.50%,4.39,3.79,0.6,sa399344
Pedro Vidal,Athletics (A+),24,39.1,8.47,1.6,5.29,0.92,23.90%,4.50%,19.40%,0.196,0.92,0.234,65.80%,3.43,3.79,-0.36,sa456353
Eliecer Navarro,Pirates (A+),24,112,7.07,2.17,3.26,0.72,18.60%,5.70%,12.90%,0.256,1.24,0.303,71.40%,3.62,3.8,-0.19,sa503034
Ryan Sherriff,Cardinals (A+),22,97,5.29,1.86,2.85,0.65,14.50%,5.10%,9.40%,0.212,1.02,0.234,66.50%,3.25,3.81,-0.56,sa549863
Ben Henry,Rangers (A+),23,47,8.04,4.6,1.75,0.38,21.90%,12.50%,9.40%,0.193,1.19,0.246,67.00%,3.83,3.81,0.02,sa392234
Matt Ridings,Royals (A+),24,65.2,7.4,1.64,4.5,0.96,20.60%,4.60%,16.00%,0.207,0.96,0.237,74.70%,2.74,3.81,-1.07,sa502136
Taylor Jungmann,Brewers (A+),22,153,5.82,2.71,2.15,0.41,15.10%,7.00%,8.10%,0.265,1.34,0.308,70.80%,3.53,3.81,-0.28,sa455475
Tyler Latorre,Giants (A+),29,0.1,0,0,0,0,0.00%,0.00%,0.00%,0.5,3,0.5,100.00%,0,3.81,-3.81,sa326461
Helder Velazquez,Rockies (A+),23,0.1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.81,-3.81,sa326728
Justin Souza,Athletics (A+),26,9.2,10.24,2.79,3.67,0.93,24.40%,6.70%,17.80%,0.286,1.55,0.367,80.90%,3.72,3.81,-0.09,sa327061
Ryan Chaffee,Angels (A+),24,22.2,11.12,3.57,3.11,0.79,31.10%,10.00%,21.10%,0.213,1.15,0.3,86.80%,2.38,3.81,-1.43,sa454506
Jairo Gomez,Padres (A+),20,1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.81,-3.81,sa507250
Ty Kelley,Angels (A+),23,15,12,4.2,2.86,0.6,33.30%,11.70%,21.70%,0.216,1.2,0.333,96.80%,1.2,3.81,-2.61,sa551371
Jim Moran,Reds (A+),22,1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.81,-3.81,sa599716
Jared Clark,Rockies (A+),26,3,0,0,0,0,0.00%,0.00%,0.00%,0.1,0.33,0.1,100.00%,0,3.81,-3.81,sa389935
Juan Rodriguez,Dodgers (A+),23,9.1,14.46,9.64,1.5,0,31.90%,21.30%,10.60%,0.243,2.04,0.409,79.00%,2.89,3.81,-0.92,sa506240
Dawerd Cruz,Yankees (A+),23,2.1,3.86,3.86,1,0,7.10%,7.10%,0.00%,0.462,3,0.5,57.10%,7.71,3.82,3.89,sa505550
Matthew Tracy,Yankees (A+),23,99,5.82,3.55,1.64,0.27,15.70%,9.50%,6.10%,0.241,1.28,0.285,66.50%,3.27,3.83,-0.56,sa550199
Matt Neil,Marlins (A+),25,43.2,5.77,2.27,2.55,0.62,15.50%,6.10%,9.40%,0.231,1.15,0.261,79.10%,2.06,3.83,-1.77,sa599369
Benny Suarez,Indians (A+),20,6.2,4.05,2.7,1.5,0,9.70%,6.50%,3.20%,0.286,1.5,0.32,63.60%,5.4,3.84,1.56,sa659041
Rob Rasmussen,Marlins (A+),23,87.2,7.7,3.7,2.08,0.62,20.00%,9.60%,10.40%,0.245,1.36,0.298,60.90%,3.9,3.84,0.06,11250
Tim Berry,Orioles (A+),21,75,7.32,2.4,3.05,0.72,18.90%,6.20%,12.70%,0.28,1.37,0.336,64.60%,4.32,3.84,0.48,sa503777
Jeff Urlaub,Athletics (A+),25,30.1,9.2,2.37,3.88,0.89,26.30%,6.80%,19.50%,0.191,0.96,0.237,64.50%,3.86,3.85,0.01,sa549814
Jose Contreras,Phillies (A+),40,4.1,14.54,2.08,7,2.08,35.00%,5.00%,30.00%,0.263,1.38,0.364,43.50%,8.31,3.86,4.45,1660
Chris Young,Mets (A+),33,17,3.71,1.06,3.5,0.53,10.50%,3.00%,7.50%,0.266,1.12,0.286,75.30%,3.18,3.86,-0.69,3196
Tom Stuifbergen,Twins (A+),23,74.1,4.72,1.45,3.25,0.61,11.40%,3.50%,7.90%,0.316,1.55,0.348,61.60%,5.09,3.86,1.22,sa397814
Alesone Escalante,Blue Jays (A+),23,8.1,1.08,2.16,0.5,0,2.50%,5.00%,-2.50%,0.368,1.92,0.378,62.50%,5.4,3.87,1.53,sa506196
Tyler Burgoon,Mariners (A+),23,63.2,11.31,4.38,2.58,0.71,29.20%,11.30%,17.90%,0.224,1.34,0.314,73.80%,3.25,3.88,-0.63,sa526419
Nicholas Mcbride,Rangers (A+),21,40.2,3.54,2.66,1.33,0.22,9.40%,7.00%,2.30%,0.279,1.38,0.305,57.60%,3.76,3.88,-0.11,sa501460
Richard Castillo,Cardinals (A+),22,38.2,5.35,2.33,2.3,0.47,15.80%,6.90%,8.90%,0.165,0.83,0.185,80.80%,1.86,3.88,-2.02,sa454225
Eammon Portice,Dodgers (A+),27,38,9.47,4.26,2.22,0.47,24.00%,10.80%,13.20%,0.291,1.61,0.387,72.60%,4.26,3.89,0.37,sa390191
Zach Samuels,Tigers (A+),25,2,4.5,4.5,1,0,12.50%,12.50%,0.00%,0,0.5,0,0.00%,0,3.89,-3.89,sa506478
Jameson Taillon,Pirates (A+),20,125,7.06,2.66,2.65,0.72,18.80%,7.10%,11.70%,0.228,1.17,0.267,68.80%,3.82,3.9,-0.08,sa548151
Matt Crouse,Tigers (A+),22,70.2,5.99,3.18,1.88,0.51,16.90%,9.00%,7.90%,0.194,1.05,0.224,82.10%,1.91,3.9,-1.99,sa577832
Jerome Williams,Angels (A+),30,11,7.36,0.82,9,0.82,19.60%,2.20%,17.40%,0.25,1.09,0.294,77.60%,3.27,3.9,-0.63,1137
Matthew Loosen,Cubs (A+),23,112.2,8.79,3.67,2.39,0.64,23.20%,9.70%,13.50%,0.199,1.14,0.251,63.90%,4.07,3.91,0.17,sa549666
Buddy Boshers,Angels (A+),24,39.1,10.98,3.66,3,0.92,28.70%,9.60%,19.20%,0.199,1.17,0.263,76.70%,2.52,3.92,-1.4,8490
Juan Sosa,Phillies (A+),22,80.1,8.85,3.36,2.63,0.9,23.40%,8.90%,14.50%,0.243,1.29,0.303,67.50%,4.26,3.92,0.34,sa503978
Angel Cuan,Mets (A+),23,114.1,6.53,2.28,2.86,0.79,17.10%,6.00%,11.10%,0.271,1.33,0.313,69.50%,4.01,3.92,0.1,sa502992
Eric Arnett,Brewers (A+),24,60.2,9.05,4.6,1.97,0.59,23.10%,11.70%,11.40%,0.235,1.4,0.303,70.40%,3.56,3.92,-0.36,sa500738
Austin Wright,Phillies (A+),22,147.2,8.11,3.66,2.22,0.67,20.70%,9.30%,11.40%,0.255,1.4,0.315,71.00%,3.47,3.92,-0.45,sa455460
C.J. Riefenhauser,Rays (A+),22,96.1,9.62,2.99,3.22,1.03,24.80%,7.70%,17.10%,0.26,1.35,0.331,67.20%,4.76,3.92,0.84,11193
Brody Colvin,Phillies (A+),21,105.1,7.95,4.36,1.82,0.43,20.10%,11.00%,9.10%,0.28,1.56,0.353,69.70%,4.27,3.93,0.35,sa501521
Ryan Berry,Orioles (A+),23,67,5.78,2.82,2.05,0.4,14.80%,7.20%,7.60%,0.256,1.31,0.296,69.40%,3.36,3.94,-0.58,sa501544
Matt Wickswat,White Sox (A+),25,12.2,9.24,7.82,1.18,0,21.30%,18.00%,3.30%,0.3,2.05,0.405,57.70%,7.82,3.94,3.88,sa460152
Warwick Saupold,Tigers (A+),22,31,6.97,3.19,2.18,0.58,17.90%,8.20%,9.70%,0.265,1.39,0.316,71.10%,3.77,3.94,-0.17,sa654357
Dimaster Delgado,Braves (A+),23,128.2,5.6,2.73,2.05,0.49,14.40%,7.00%,7.40%,0.284,1.42,0.325,70.60%,3.92,3.94,-0.03,sa455763
Kelvin Marte,Giants (A+),24,36.1,6.69,1.98,3.38,0.5,17.80%,5.30%,12.50%,0.255,1.21,0.304,72.40%,3.47,3.95,-0.48,sa455682
Pat Urckfitz,Astros (A+),23,66.1,8.41,2.85,2.95,0.68,21.30%,7.20%,14.10%,0.258,1.36,0.318,71.80%,3.66,3.96,-0.3,sa457153
Kyle Allen,Mets (A+),22,56,6.27,1.93,3.25,0.8,16.20%,5.00%,11.20%,0.257,1.25,0.291,60.60%,4.18,3.96,0.21,sa455154
Rigoberto Arrebato,Yankees (A+),26,53.2,9.06,4.36,2.08,0.67,22.60%,10.90%,11.70%,0.229,1.38,0.29,67.20%,4.19,3.97,0.22,sa654259
Manuel Flores,Angels (A+),25,61.1,7.92,3.96,2,0.15,19.90%,10.00%,10.00%,0.237,1.35,0.304,67.00%,3.96,3.98,-0.02,sa393027
Ryan Dennick,Royals (A+),25,21.2,7.06,2.49,2.83,0.83,18.70%,6.60%,12.10%,0.31,1.48,0.369,72.90%,4.57,3.99,0.58,9261
Porfirio Lopez,Pirates (A+),22,28.1,5.72,2.86,2,0.64,15.90%,8.00%,8.00%,0.202,1.06,0.226,73.50%,2.22,3.99,-1.77,sa507218
Nick Bucci,Brewers (A+),21,31.2,10.52,4.26,2.47,0.85,27.00%,11.00%,16.10%,0.21,1.26,0.279,90.20%,1.99,3.99,-2,sa455372
Ryan Searle,Cubs (A+),23,59.2,7.39,3.02,2.45,0.75,19.10%,7.80%,11.30%,0.252,1.32,0.3,70.70%,4.22,4,0.23,sa377586
Matthew Branham,Padres (A+),24,111.1,8.25,2.59,3.19,0.73,22.20%,7.00%,15.30%,0.244,1.21,0.301,69.60%,3.72,4,-0.28,sa503734
Kyle Lotzkar,Reds (A+),22,26.1,9.23,3.42,2.7,0.68,24.60%,9.10%,15.50%,0.222,1.22,0.286,82.80%,2.39,4,-1.61,sa389930
Pat Dean,Twins (A+),23,153.1,4.75,1.94,2.45,0.65,12.40%,5.00%,7.30%,0.287,1.37,0.316,70.60%,3.99,4.01,-0.02,sa548253
Daniel Huchingson,Mets (A+),23,120.2,7.61,4.1,1.85,0.45,19.00%,10.20%,8.70%,0.255,1.45,0.314,68.90%,4.1,4.02,0.09,sa455464
Sean Donatello,Marlins (A+),21,16,7.31,5.63,1.3,0,15.90%,12.20%,3.70%,0.329,2.06,0.404,65.70%,6.75,4.02,2.73,sa599283
Caleb Cotham,Yankees (A+),24,62.1,6.35,3.18,2,0.58,16.10%,8.10%,8.10%,0.286,1.49,0.335,69.70%,4.48,4.02,0.46,sa501483
Manuarys Correa,Angels (A+),23,165,6.05,1.42,4.27,0.71,15.80%,3.70%,12.10%,0.283,1.32,0.324,66.90%,4.31,4.02,0.29,sa456106
Drew Verhagen,Tigers (A+),21,27,5.67,4.67,1.21,0,14.70%,12.10%,2.60%,0.202,1.26,0.244,64.90%,3.67,4.02,-0.36,13424
Marco Duarte,Red Sox (A+),25,25,9,2.88,3.13,1.08,23.40%,7.50%,15.90%,0.245,1.28,0.3,76.40%,3.24,4.03,-0.79,sa393279
Roman Mendez,Rangers (A+),21,70,9.13,3.21,2.84,0.9,23.40%,8.20%,15.10%,0.254,1.34,0.32,63.60%,5.14,4.03,1.11,10307
Sean Black,Yankees (A+),24,62.2,7.61,3.73,2.04,0.72,18.30%,9.00%,9.30%,0.298,1.66,0.358,57.10%,6.61,4.03,2.57,sa326533
Bryant George,Angels (A+),23,55.2,7.76,4.85,1.6,0.16,18.30%,11.40%,6.80%,0.286,1.72,0.357,64.20%,4.69,4.05,0.64,sa549177
Will Roberts,Indians (A+),21,122,5.68,2.21,2.57,0.74,14.30%,5.60%,8.70%,0.29,1.44,0.327,58.70%,5.68,4.05,1.63,sa577696
Cesar Carrillo,Tigers (A+),28,32,6.19,2.53,2.44,0.56,16.70%,6.80%,9.90%,0.269,1.28,0.316,68.70%,4.5,4.05,0.45,4697
Chris Sorce,Mariners (A+),24,38,6.63,3.08,2.15,0.47,16.20%,7.50%,8.70%,0.313,1.66,0.369,51.50%,7.11,4.05,3.05,sa502294
John Church,Mets (A+),25,57.2,8.27,4.21,1.96,0.47,20.90%,10.60%,10.20%,0.237,1.37,0.301,74.90%,2.97,4.05,-1.09,sa502177
Scott Mcgough,- - -,22,64,7.88,4.22,1.87,0.42,19.80%,10.60%,9.20%,0.255,1.47,0.318,71.90%,3.8,4.06,-0.27,sa597876
Jandy Sena,Mariners (A+),22,4,9,6.75,1.33,0,21.10%,15.80%,5.30%,0.25,1.75,0.333,85.70%,2.25,4.06,-1.81,sa549667
Randol Rojas,Rangers (A+),21,113.1,6.04,2.94,2.05,0.56,15.50%,7.50%,7.90%,0.27,1.39,0.312,68.50%,3.73,4.06,-0.33,sa506015
Thomas Walz,Athletics (A+),23,99.2,10.11,3.25,3.11,0.81,26.60%,8.60%,18.10%,0.223,1.2,0.293,77.10%,3.16,4.06,-0.9,sa550379
Clayton Cook,Indians (A+),21,11.2,6.17,5.4,1.14,0,15.70%,13.70%,2.00%,0.116,1.03,0.143,61.50%,2.31,4.07,-1.76,sa454928
Carlos Quevedo,Astros (A+),22,31,10.74,2.9,3.7,1.16,30.10%,8.10%,22.00%,0.204,1.06,0.264,94.90%,2.03,4.07,-2.04,sa503635
Joshua Bowman,Athletics (A+),23,146.2,7.79,2.02,3.85,0.86,20.40%,5.30%,15.10%,0.268,1.3,0.321,67.70%,3.62,4.08,-0.46,sa548477
Marty Popham,Twins (A+),24,69.2,6.2,3.75,1.66,0.52,15.40%,9.30%,6.10%,0.286,1.56,0.333,66.40%,5.04,4.1,0.94,sa455066
Kyle Gibson,Twins (A+),24,7,9,1.29,7,1.29,24.10%,3.50%,20.70%,0.222,1,0.263,90.90%,2.57,4.11,-1.54,10123
P.J. Zocchi,Dodgers (A+),27,3.1,16.2,0,6,2.7,28.60%,0.00%,28.60%,0.429,2.7,0.571,26.30%,16.2,4.11,12.09,sa455651
Tanner Robles,Reds (A+),23,36,8.75,3.25,2.69,0.75,22.90%,8.50%,14.40%,0.237,1.28,0.297,84.10%,2.5,4.12,-1.62,sa390675
Shane Greene,Yankees (A+),23,112,8.12,5.06,1.6,0.4,20.00%,12.50%,7.50%,0.262,1.57,0.331,59.20%,5.22,4.13,1.1,10756
Kevin Siegrist,Cardinals (A+),22,55.1,6.67,3.58,1.86,0.49,18.50%,9.90%,8.60%,0.17,0.99,0.2,75.70%,2.28,4.13,-1.86,8180
Dennis O'Grady,Padres (A+),23,26.2,10.46,4.39,2.38,0.68,26.50%,11.10%,15.40%,0.226,1.35,0.304,68.20%,3.38,4.15,-0.78,sa546796
Spencer Arroyo,White Sox (A+),23,72.2,7.31,3.96,1.84,0.74,18.90%,10.30%,8.70%,0.257,1.43,0.307,70.10%,4.33,4.16,0.18,sa454994
Luis Sanz,Tigers (A+),24,114.1,7.16,3.15,2.28,0.71,18.80%,8.30%,10.50%,0.247,1.29,0.293,72.20%,3.46,4.16,-0.7,sa456447
Danny Sandbrink,Giants (A+),23,34.1,6.82,4.46,1.53,0.26,16.80%,11.00%,5.80%,0.254,1.51,0.306,63.20%,3.67,4.16,-0.49,sa526835
Carmine Giardina,Angels (A+),24,19.2,14.64,5.95,2.46,0.92,37.70%,15.30%,22.40%,0.171,1.27,0.278,74.40%,4.12,4.17,-0.05,sa328332
Jose Guzman,Athletics (A+),24,22.1,8.46,3.22,2.63,0.81,22.80%,8.70%,14.10%,0.226,1.21,0.279,78.50%,2.82,4.17,-1.35,sa329065
Gonzalez Germen,Mets (A+),24,26.2,7.09,2.7,2.63,1.01,19.40%,7.40%,12.00%,0.25,1.24,0.29,79.90%,3.04,4.18,-1.14,5876
Enny Romero,Rays (A+),21,126,7.64,5.43,1.41,0.36,19.90%,14.10%,5.80%,0.195,1.31,0.244,63.60%,3.93,4.19,-0.26,4001
Robert Lara,Padres (A+),25,15.2,6.32,2.87,2.2,0.57,16.90%,7.70%,9.20%,0.217,1.15,0.25,66.30%,1.72,4.2,-2.47,sa455283
Blake Treinen,Athletics (A+),24,103,8.04,2.01,4,0.96,20.50%,5.10%,15.40%,0.276,1.35,0.33,65.10%,4.37,4.2,0.17,12572
Drew Benes,Cardinals (A+),23,103.1,6.88,3.14,2.19,0.7,17.10%,7.80%,9.30%,0.281,1.48,0.33,64.60%,5.31,4.21,1.11,sa550020
Trystan Magnuson,Blue Jays (A+),27,18.1,12.76,1.47,8.67,1.96,29.90%,3.50%,26.40%,0.305,1.53,0.404,65.60%,5.4,4.21,1.19,3646
Matt Grace,Nationals (A+),23,141.1,5.29,3.06,1.73,0.64,13.10%,7.60%,5.50%,0.306,1.6,0.344,62.30%,4.84,4.21,0.63,sa526941
Carlos Contreras,Reds (A+),21,10,10.8,4.5,2.4,0.9,25.50%,10.60%,14.90%,0.214,1.4,0.276,71.40%,2.7,4.21,-1.51,10386
Edgar Olmos,Marlins (A+),22,89.1,7.86,4.84,1.63,0.5,19.80%,12.20%,7.60%,0.245,1.47,0.305,67.20%,4.33,4.22,0.11,10174
Cody Evans,Blue Jays (A+),28,14.1,8.16,2.51,3.25,1.26,20.30%,6.30%,14.10%,0.3,1.53,0.356,52.10%,6.91,4.23,2.68,sa291732
Iden Nazario,Cardinals (A+),23,62.2,8.47,6.18,1.37,0.43,22.30%,16.20%,6.00%,0.186,1.34,0.239,76.70%,2.73,4.24,-1.51,sa545221
Jason Adam,Royals (A+),20,158,7.01,2.05,3.42,1.03,19.00%,5.60%,13.40%,0.247,1.16,0.284,72.20%,3.53,4.24,-0.71,sa548332
Edward Mccray,White Sox (A+),24,117.1,6.98,3.3,2.12,0.84,18.60%,8.80%,9.80%,0.22,1.19,0.253,70.80%,3.3,4.25,-0.96,sa549252
Patrick Francescon,Cubs (A+),23,84,5.68,2.57,2.21,0.86,15.00%,6.80%,8.20%,0.253,1.27,0.281,68.20%,3.75,4.26,-0.51,sa599399
Austin Hudson,Mariners (A+),24,37,7.54,1.22,6.2,0.97,18.20%,2.90%,15.30%,0.329,1.57,0.389,53.20%,6.32,4.27,2.05,sa502315
Matt Heidenreich,White Sox (A+),21,93.1,5.98,1.25,4.77,1.16,16.50%,3.50%,13.00%,0.244,1.08,0.266,71.40%,3.57,4.27,-0.71,sa501303
Blaine Sims,Braves (A+),23,71.1,6.56,3.53,1.86,0.76,16.40%,8.80%,7.60%,0.285,1.54,0.33,66.60%,4.42,4.28,0.13,sa558070
Charlie Rosario,Red Sox (A+),23,51.1,6.31,2.63,2.4,0.88,16.30%,6.80%,9.50%,0.271,1.36,0.309,65.20%,4.91,4.3,0.61,sa455794
Brett Brach,Indians (A+),24,28.1,5.08,3.49,1.45,0.32,12.90%,8.90%,4.00%,0.266,1.41,0.304,68.10%,4.45,4.3,0.14,sa501623
Zack Cates,Cubs (A+),22,24,3.75,4.88,0.77,0,7.90%,10.20%,-2.40%,0.372,2.29,0.408,41.10%,10.5,4.31,6.19,sa548216
Brad Penny,Giants (A+),34,2,4.5,4.5,1,0,11.10%,11.10%,0.00%,0.25,1.5,0.286,66.70%,0,4.31,-4.31,535
Andrew Bowlin,Giants (A+),25,34,10.32,5.56,1.86,0.53,25.80%,13.90%,11.90%,0.234,1.5,0.322,73.70%,3.97,4.31,-0.34,sa392146
Ryan Buch,White Sox (A+),24,62.1,9.1,3.9,2.33,1.01,21.90%,9.40%,12.50%,0.288,1.62,0.358,57.80%,6.21,4.32,1.89,sa501589
Tucker Jensen,Blue Jays (A+),22,4.1,2.08,4.15,0.5,0,4.40%,8.70%,-4.40%,0.429,2.54,0.45,36.40%,14.54,4.32,10.22,sa599883
Kyle Simon,- - -,21,87,6.52,2.28,2.86,0.93,16.50%,5.80%,10.80%,0.274,1.36,0.312,67.00%,3.52,4.32,-0.8,sa577011
Christopher Haney,Padres (A+),23,35.2,7.57,2.27,3.33,0.76,18.30%,5.50%,12.80%,0.291,1.49,0.348,51.10%,5.3,4.32,0.98,sa598486
Randy Henry,Rangers (A+),22,83.1,7.02,3.56,1.97,0.76,17.60%,8.90%,8.70%,0.267,1.45,0.314,72.50%,3.35,4.32,-0.97,sa501222
Eswarlin Jimenez,Angels (A+),20,19.2,6.41,0.46,14,0.92,17.10%,1.20%,15.90%,0.295,1.22,0.339,82.60%,2.75,4.32,-1.58,sa505273
Kyle Devore,Rangers (A+),21,72,5.38,2.5,2.15,0.88,13.90%,6.50%,7.40%,0.278,1.39,0.307,68.00%,3.5,4.33,-0.83,sa599365
Tyler Higgins,Marlins (A+),21,26.2,6.41,2.36,2.71,1.01,17.40%,6.40%,11.00%,0.208,1.05,0.228,76.60%,2.36,4.33,-1.97,sa503722
Jordan Roberts,Dodgers (A+),26,88.1,6.72,2.95,2.28,0.71,17.30%,7.60%,9.70%,0.283,1.46,0.332,74.70%,3.67,4.33,-0.67,sa455529
Devin Jones,Orioles (A+),21,54.2,4.77,1.98,2.42,0.82,13.00%,5.40%,7.60%,0.255,1.19,0.276,82.00%,2.8,4.34,-1.54,sa577952
Stephen Harrold,Giants (A+),23,76.1,7.31,3.54,2.07,0.59,18.50%,9.00%,9.60%,0.268,1.45,0.323,60.80%,5.19,4.34,0.85,sa526131
Nate Garcia,Rays (A+),24,32.2,7.71,3.86,2,0.83,19.30%,9.70%,9.70%,0.271,1.5,0.327,79.10%,3.58,4.34,-0.76,sa545279
Christian Bergman,Rockies (A+),24,162.2,6.69,2.05,3.27,0.89,18.10%,5.50%,12.60%,0.256,1.22,0.295,71.70%,3.65,4.34,-0.69,10925
Colby Shreve,Phillies (A+),24,20,8.55,2.7,3.17,1.35,23.80%,7.50%,16.30%,0.23,1.15,0.269,95.70%,2.25,4.34,-2.09,sa390625
Ryan Acosta,Dodgers (A+),23,67,10.61,3.76,2.82,1.07,27.10%,9.60%,17.50%,0.252,1.4,0.331,67.20%,4.3,4.35,-0.05,sa390653
Nick Tropeano,Astros (A+),21,70.2,8.79,2.67,3.29,1.02,23.10%,7.00%,16.10%,0.262,1.32,0.323,69.60%,3.31,4.35,-1.04,12385
Chad Rogers,Reds (A+),22,111.1,7.11,2.34,3.03,0.89,19.00%,6.30%,12.70%,0.262,1.28,0.306,74.70%,3.15,4.35,-1.2,sa549784
Robert Gilliam,Nationals (A+),24,36,7.5,2,3.75,1.25,19.40%,5.20%,14.20%,0.269,1.31,0.309,59.50%,4.25,4.36,-0.11,sa501570
Josh Smith,Reds (A+),24,147,8.57,2.82,3.04,0.92,22.40%,7.40%,15.00%,0.25,1.29,0.308,71.80%,3.8,4.36,-0.56,sa549494
Dayton Marze,Blue Jays (A+),23,70.1,4.73,3.2,1.48,0.51,12.50%,8.50%,4.10%,0.248,1.29,0.276,77.40%,2.82,4.36,-1.55,sa549124
Garrett Claypool,Phillies (A+),23,37,10.46,3.65,2.87,1.22,25.20%,8.80%,16.40%,0.276,1.54,0.356,55.60%,7.3,4.37,2.93,sa502754
Jon Keck,Royals (A+),24,22.1,6.04,4.84,1.25,0.4,16.90%,13.50%,3.40%,0.197,1.21,0.233,90.20%,1.61,4.37,-2.76,sa503418
Anthony Ferrara,Cardinals (A+),22,98,7.07,4.22,1.67,0.64,18.30%,10.90%,7.40%,0.242,1.38,0.289,70.40%,3.58,4.37,-0.79,sa454787
