Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Omar Poveda,Marlins (AA),24,70.2,6.75,2.93,2.3,0.64,16.90%,7.40%,9.60%,0.291,1.51,0.342,65.40%,4.71,3.58,1.13,sa294843
Jose Alvarez,Marlins (AA),23,136.1,4.62,1.72,2.69,0.53,12.50%,4.60%,7.90%,0.267,1.22,0.296,66.10%,4.22,3.58,0.64,5358
Ronald Uviedo,Blue Jays (AA),25,57.2,8.9,3.9,2.28,0.62,22.70%,10.00%,12.80%,0.229,1.32,0.29,76.30%,2.97,3.58,-0.62,sa386157
Trevor Rosenthal,Cardinals (AA),22,94,7.95,3.54,2.24,0.57,21.90%,9.80%,12.10%,0.197,1.11,0.243,74.80%,2.78,3.59,-0.81,10745
Yoervis Medina,Mariners (AA),23,69.1,10,4.54,2.2,0.65,25.40%,11.60%,13.90%,0.24,1.41,0.32,81.30%,3.25,3.59,-0.35,10498
Josh Zeid,Astros (AA),25,56.1,10.54,3.2,3.3,0.96,26.70%,8.10%,18.60%,0.256,1.37,0.338,63.40%,5.59,3.6,1.99,6527
Mike Kickham,Giants (AA),23,150.2,8.18,4.48,1.83,0.48,21.80%,11.90%,9.80%,0.215,1.29,0.272,75.20%,3.05,3.61,-0.56,11618
David Holmberg,Diamondbacks (AA),20,95,6.35,2.18,2.91,0.76,16.70%,5.70%,11.00%,0.277,1.34,0.319,71.30%,3.6,3.62,-0.02,7725
Matt Packer,Indians (AA),24,18.2,5.79,0.48,12,0.96,15.80%,1.30%,14.50%,0.27,1.13,0.3,72.90%,2.41,3.63,-1.22,sa502757
Matt Lindstrom,Orioles (AA),32,2.1,3.86,3.86,1,0,8.30%,8.30%,0.00%,0.364,2.14,0.4,40.00%,3.86,3.63,0.23,4604
Drew Hayes,Reds (AA),24,63.1,9.09,5.4,1.68,0.43,23.30%,13.80%,9.50%,0.226,1.44,0.298,77.70%,3.41,3.63,-0.22,sa328425
Jonathan Pettibone,Phillies (AA),21,117.1,6.21,2.07,3,0.69,16.60%,5.50%,11.10%,0.252,1.21,0.29,70.70%,3.3,3.64,-0.34,7106
Nate Samson,Cubs (AA),24,2,4.5,0,1,0,8.30%,0.00%,8.30%,0.364,2,0.4,40.00%,9,3.64,5.36,sa331346
Ryan Buch,White Sox (AA),24,4,4.5,4.5,1,0,15.40%,15.40%,0.00%,0.091,0.75,0.111,100.00%,0,3.64,-3.64,sa501589
Keith Butler,Cardinals (AA),23,58.2,9.05,3.53,2.57,0.77,23.80%,9.30%,14.50%,0.238,1.3,0.302,78.90%,2.76,3.66,-0.89,10080
Nick Schmidt,Rockies (AA),26,82,8.01,1.65,4.87,0.99,22.10%,4.50%,17.50%,0.238,1.09,0.284,77.40%,3.29,3.66,-0.37,sa388834
Jorge Rondon,Cardinals (AA),24,34,7.94,4.24,1.88,0.26,20.70%,11.00%,9.70%,0.232,1.32,0.298,73.50%,3.44,3.66,-0.22,5791
Jaime Garcia,Cardinals (AA),25,10.1,9.58,0,11,1.74,28.20%,0.00%,28.20%,0.205,0.77,0.231,38.50%,5.23,3.67,1.56,8137
Seth Maness,Cardinals (AA),23,123.2,6.04,0.65,9.22,0.95,16.50%,1.80%,14.70%,0.25,1.06,0.278,73.20%,3.27,3.67,-0.39,12235
James Simmons,Athletics (AA),25,48.1,6.89,2.61,2.64,0.56,18.50%,7.00%,11.50%,0.225,1.14,0.268,74.80%,3.35,3.67,-0.32,sa389395
Evan Marshall,Diamondbacks (AA),22,48.2,4.99,2.96,1.69,0.37,12.60%,7.40%,5.10%,0.279,1.46,0.316,69.80%,3.51,3.68,-0.16,12297
Brandon Hynick,Rockies (AA),27,81,5.67,2,2.83,0.67,15.70%,5.50%,10.20%,0.229,1.09,0.257,84.40%,2.11,3.69,-1.58,sa326872
Daniel Corcino,Reds (AA),21,143.1,7.91,4.08,1.94,0.57,21.30%,11.00%,10.30%,0.213,1.23,0.264,71.40%,3.01,3.69,-0.67,9266
Rob Bryson,Indians (AA),24,65.1,10.47,5.92,1.77,0.55,27.00%,15.30%,11.70%,0.189,1.35,0.26,82.70%,2.62,3.69,-1.08,sa393057
Nick Struck,Cubs (AA),22,155.2,7.11,2.54,2.8,0.81,19.00%,6.80%,12.20%,0.234,1.18,0.273,71.00%,3.18,3.7,-0.52,sa503356
Gonzalez Germen,Mets (AA),24,119.2,7.3,2.48,2.94,0.83,18.90%,6.40%,12.50%,0.266,1.34,0.314,61.90%,4.59,3.7,0.88,5876
Ryan Pressly,Red Sox (AA),23,27.2,6.83,3.25,2.1,0.65,18.60%,8.90%,9.70%,0.223,1.19,0.263,79.50%,2.93,3.71,-0.78,7005
Anthony Fernandez,Mariners (AA),22,76,6.51,2.84,2.29,0.71,17.50%,7.60%,9.80%,0.255,1.29,0.297,77.30%,3.32,3.71,-0.39,sa503582
Scott Gorgen,Cardinals (AA),25,92.1,9.06,3.8,2.38,0.68,23.60%,9.90%,13.70%,0.249,1.36,0.321,67.90%,4.09,3.71,0.38,sa454525
Kyle Heckathorn,Brewers (AA),24,119.1,6.64,2.87,2.32,0.53,16.90%,7.30%,9.60%,0.27,1.38,0.32,66.00%,4.75,3.71,1.04,sa501205
Jarred Cosart,Astros (AA),22,87,7.03,3.93,1.79,0.31,17.80%,9.90%,7.80%,0.246,1.39,0.3,73.50%,3.52,3.72,-0.2,10304
TJ House,Indians (AA),22,124.1,6.51,3.18,2.05,0.51,17.20%,8.40%,8.80%,0.241,1.27,0.285,68.30%,3.98,3.72,0.26,9121
Carlos Pimentel,Rangers (AA),22,88.1,9.37,5.3,1.77,0.41,24.90%,14.10%,10.80%,0.185,1.25,0.249,78.60%,2.55,3.72,-1.17,sa393262
Jon Michael Redding,Dodgers (AA),24,10.1,7.84,6.97,1.13,0,19.20%,17.00%,2.10%,0.256,1.74,0.333,61.10%,6.1,3.72,2.37,sa454583
Brent Leach,Braves (AA),29,48,7.5,4.31,1.74,0.56,19.80%,11.40%,8.40%,0.251,1.42,0.309,73.70%,2.81,3.73,-0.91,4576
Forrest Snow,Mariners (AA),23,61,6.34,4.28,1.48,0.3,15.90%,10.70%,5.20%,0.256,1.48,0.306,64.30%,4.43,3.73,0.69,sa549462
Wilfredo Boscan,Rangers (AA),22,98.1,8.15,2.56,3.18,0.92,22.00%,6.90%,15.10%,0.246,1.22,0.298,71.60%,3.75,3.74,0.01,sa455657
Barret Loux,Rangers (AA),23,127,7.09,2.91,2.44,0.71,18.90%,7.80%,11.20%,0.247,1.27,0.293,71.80%,3.47,3.74,-0.27,sa392162
Ryan Chaffee,Angels (AA),24,43,11.72,5.65,2.07,0.63,30.90%,14.90%,16.00%,0.16,1.19,0.231,78.70%,2.72,3.75,-1.02,sa454506
Tyler Lyons,Cardinals (AA),24,64.1,7.55,2.66,2.84,0.84,19.70%,6.90%,12.80%,0.276,1.38,0.33,69.90%,3.92,3.75,0.17,11334
Tom Vessella,Giants (AA),26,52.2,7.69,4.78,1.61,0.34,19.50%,12.10%,7.40%,0.24,1.44,0.301,66.90%,4.1,3.75,0.35,sa327168
Josh Romanski,Yankees (AA),25,29,6.21,2.79,2.22,0.62,15.60%,7.00%,8.60%,0.305,1.55,0.354,67.10%,4.97,3.75,1.21,sa454528
Yordano Ventura,Royals (AA),21,29.1,7.67,3.99,1.92,0.31,20.30%,10.60%,9.80%,0.217,1.23,0.275,62.20%,4.6,3.76,0.84,11855
Frank Gailey,Phillies (AA),26,28.2,8.16,3.77,2.17,0.63,20.20%,9.30%,10.90%,0.304,1.64,0.379,73.60%,4.4,3.76,0.63,sa389206
Jose Gonzalez,Twins (AA),22,16,9.56,4.5,2.13,0.56,25.40%,11.90%,13.40%,0.158,1.06,0.205,56.80%,3.38,3.77,-0.39,sa504004
John Gast,Cardinals (AA),23,51.1,7.19,2.28,3.15,0.88,20.90%,6.60%,14.30%,0.209,0.99,0.243,86.70%,1.93,3.77,-1.84,11133
Jason Townsend,Pirates (AA),23,10.1,2.61,3.48,0.75,0,7.30%,9.80%,-2.40%,0.27,1.35,0.294,100.00%,0,3.78,-3.78,sa549842
Kenny Faulk,Tigers (AA),25,57.2,10.61,4.99,2.13,0.78,25.90%,12.20%,13.70%,0.254,1.56,0.342,74.40%,4.53,3.79,0.73,sa501909
Chris Tillman,Orioles (AA),24,3.1,5.4,5.4,1,0,13.30%,13.30%,0.00%,0.308,1.8,0.364,50.00%,8.1,3.8,4.3,5279
Tim Berry,Orioles (AA),21,1.2,21.6,10.8,2,0,26.70%,13.30%,13.30%,0.583,5.4,0.875,10.00%,37.8,3.8,34,sa503777
Marquis Fleming,Rays (AA),25,63.1,10.23,4.83,2.12,0.85,26.90%,12.70%,14.20%,0.211,1.31,0.279,74.40%,3.55,3.81,-0.25,sa454927
Lendy Castillo,Cubs (AA),23,3,6,6,1,0,15.40%,15.40%,0.00%,0.273,1.67,0.333,80.00%,3,3.81,-0.81,11562
Aaron Loup,Blue Jays (AA),24,44.1,8.32,2.84,2.93,0.81,21.00%,7.20%,13.90%,0.261,1.35,0.321,77.40%,3.05,3.81,-0.77,10343
Trevor Holder,Nationals (AA),25,52.1,3.96,1.89,2.09,0.52,10.60%,5.10%,5.50%,0.268,1.26,0.291,69.00%,3.78,3.81,-0.03,sa455101
Jose Lugo,Braves (AA),28,62.2,7.18,3.88,1.85,0.57,19.30%,10.40%,8.90%,0.227,1.26,0.274,77.20%,3.02,3.81,-0.8,sa294401
Bryan Price,Indians (AA),25,50.2,8.17,2.13,3.83,1.07,22.60%,5.90%,16.70%,0.233,1.11,0.277,77.10%,3.02,3.81,-0.79,8436
Zac Rosscup,Cubs (AA),24,22.1,11.69,7.66,1.53,0.4,29.30%,19.20%,10.10%,0.177,1.48,0.265,67.50%,4.84,3.82,1.02,9419
Hector Nelo,Nationals (AA),25,51.2,10.63,5.05,2.1,0.7,26.90%,12.80%,14.10%,0.223,1.39,0.305,78.40%,2.79,3.82,-1.03,sa392069
Jesse Simpson,Cardinals (AA),25,31.1,8.9,2.59,3.44,1.15,22.30%,6.50%,15.80%,0.269,1.4,0.326,59.90%,5.46,3.82,1.63,sa503382
Jandy Sena,Mariners (AA),22,50,4.68,3.06,1.53,0.36,12.40%,8.10%,4.30%,0.221,1.18,0.247,72.60%,2.88,3.82,-0.94,sa549667
Zach Lee,Dodgers (AA),20,65.2,6.99,3.02,2.32,0.82,18.20%,7.80%,10.30%,0.267,1.39,0.313,65.80%,4.25,3.83,0.42,sa548182
Jhoulys Chacin,Rockies (AA),24,9,7,2,3.5,1,18.90%,5.40%,13.50%,0.257,1.22,0.296,52.10%,6,3.84,2.16,2608
Jeff Mandel,Nationals (AA),27,65.2,5.21,2.74,1.9,0.55,13.50%,7.10%,6.40%,0.281,1.42,0.317,61.50%,4.66,3.84,0.82,sa389701
Cody Buckel,Rangers (AA),20,69,8.87,3,2.96,0.91,24.50%,8.30%,16.20%,0.224,1.14,0.28,71.40%,3.78,3.85,-0.06,sa548270
Kris Johnson,Pirates (AA),27,56,6.75,3.86,1.75,0.48,17.40%,9.90%,7.40%,0.233,1.32,0.277,79.70%,2.09,3.85,-1.76,886
Mark Cohoon,Mets (AA),24,146.2,5.09,1.84,2.77,0.74,13.90%,5.00%,8.90%,0.259,1.2,0.286,70.00%,3.62,3.85,-0.23,sa455146
Josh Schmidt,Marlins (AA),29,42.1,8.72,5.74,1.52,0.21,21.40%,14.10%,7.30%,0.208,1.42,0.274,72.80%,3.83,3.85,-0.03,sa292712
B.J. Hermsen,Twins (AA),22,141,4.91,1.6,3.08,0.77,13.20%,4.30%,8.90%,0.26,1.2,0.284,73.20%,3.06,3.86,-0.79,sa454729
Dylan Bundy,Orioles (AA),19,16.2,7.02,4.32,1.63,0.54,18.30%,11.30%,7.00%,0.222,1.32,0.265,72.80%,3.24,3.86,-0.62,12917
AJ Schugel,Angels (AA),23,140.1,6.99,3.53,1.98,0.58,19.00%,9.60%,9.40%,0.228,1.23,0.273,75.00%,2.89,3.86,-0.98,sa546773
Matt Buschmann,Rays (AA),28,141,7.09,3.06,2.31,0.77,18.90%,8.20%,10.70%,0.255,1.3,0.302,70.20%,3.89,3.87,0.03,sa327840
Shane Dyer,Rays (AA),24,66.1,4.61,3.39,1.36,0.27,12.10%,8.90%,3.20%,0.218,1.21,0.245,65.70%,2.85,3.87,-1.02,sa328214
Eric Jokisch,Cubs (AA),22,105,5.4,2.83,1.91,0.6,14.90%,7.80%,7.10%,0.223,1.13,0.25,77.70%,2.91,3.87,-0.95,11157
Stolmy Pimentel,Red Sox (AA),22,115.2,6.69,3.27,2.05,0.7,17.40%,8.50%,8.90%,0.253,1.35,0.295,63.30%,4.59,3.87,0.72,6415
Kyle Kaminska,- - -,23,61.1,7.78,1.32,5.89,1.32,19.10%,3.20%,15.80%,0.311,1.5,0.361,72.50%,4.84,3.87,0.97,sa392170
Mike Bolsinger,Diamondbacks (AA),24,77.2,7.42,4.4,1.68,0.58,19.10%,11.30%,7.80%,0.278,1.55,0.341,71.30%,3.82,3.88,-0.05,11137
Matt Neil,Marlins (AA),25,92.1,6.43,1.66,3.88,1.07,16.60%,4.30%,12.30%,0.28,1.33,0.316,62.00%,4.78,3.88,0.9,sa599369
David Bromberg,Twins (AA),24,72,8.5,4.38,1.94,0.63,21.30%,11.00%,10.30%,0.244,1.43,0.306,76.20%,3.75,3.88,-0.13,sa326256
Tim Bascom,Orioles (AA),27,120.1,6.58,3.37,1.96,0.67,17.10%,8.70%,8.40%,0.259,1.38,0.302,66.30%,4.41,3.88,0.53,sa326787
Kevin Pucetas,Nationals (AA),27,97.2,6.17,1.84,3.35,0.83,16.40%,4.90%,11.50%,0.247,1.17,0.28,70.40%,3.69,3.89,-0.2,sa327994
Andrew Taylor,Angels (AA),25,41,8.56,3.07,2.79,0.88,21.20%,7.60%,13.60%,0.264,1.41,0.323,70.40%,4.61,3.89,0.72,7896
Mark Serrano,Reds (AA),26,93.1,9.16,2.89,3.17,1.06,23.80%,7.50%,16.30%,0.249,1.29,0.31,75.70%,3.95,3.89,0.06,sa501508
Billy Buckner,Red Sox (AA),28,56.1,8.15,2.72,3,0.96,21.70%,7.20%,14.50%,0.238,1.21,0.287,81.80%,3.2,3.9,-0.7,8253
Wirfin Obispo,Reds (AA),27,76.2,9.04,3.29,2.75,0.94,25.60%,9.30%,16.30%,0.159,0.91,0.189,86.80%,2.23,3.9,-1.67,sa530473
Sonny Gray,Athletics (AA),22,148,5.9,3.47,1.7,0.49,15.40%,9.10%,6.40%,0.261,1.39,0.302,68.80%,4.14,3.91,0.23,12768
Kyle Lobstein,Rays (AA),22,144,8.06,4.31,1.87,0.75,20.70%,11.10%,9.60%,0.253,1.45,0.311,71.10%,4.06,3.91,0.15,9178
Rett Varner,Marlins (AA),24,10.1,6.1,2.61,2.33,0.87,14.00%,6.00%,8.00%,0.277,1.55,0.308,89.00%,2.61,3.92,-1.31,sa503048
Fabio Castro,Athletics (AA),27,72,7.25,4.63,1.57,0.38,17.70%,11.30%,6.40%,0.279,1.63,0.341,68.50%,4.63,3.92,0.71,4048
Carlos Martinez,Cardinals (AA),20,71.1,7.32,2.78,2.64,0.76,19.70%,7.50%,12.20%,0.232,1.18,0.276,77.20%,2.9,3.92,-1.02,11682
Tim Gustafson,Reds (AA),27,44.2,6.85,3.22,2.13,0.81,17.90%,8.40%,9.50%,0.272,1.41,0.319,59.90%,5.04,3.93,1.11,sa327085
Brian Flynn,- - -,22,50,6.3,2.7,2.33,0.72,16.00%,6.90%,9.10%,0.28,1.42,0.323,69.20%,4.32,3.93,0.39,12027
Craig Westcott,Giants (AA),26,165,3.71,3.11,1.19,0.33,9.70%,8.20%,1.60%,0.284,1.44,0.31,67.10%,4.09,3.94,0.15,sa502674
Keyvius Sampson,Padres (AA),21,122.1,8.98,4.19,2.14,0.81,22.90%,10.70%,12.20%,0.229,1.35,0.287,64.50%,5,3.95,1.05,sa501217
Jenrry Mejia,Mets (AA),22,8,9,3.38,2.67,1.13,22.90%,8.60%,14.30%,0.344,1.75,0.435,71.40%,5.63,3.95,1.67,8476
Ricky Orta,Yankees (AA),27,8,9,3.38,2.67,1.13,26.70%,10.00%,16.70%,0.148,0.88,0.167,71.40%,2.25,3.95,-1.7,sa326700
Tyler Tufts,Rangers (AA),25,10.1,7.84,3.48,2.25,0.87,19.60%,8.70%,10.90%,0.31,1.65,0.375,76.90%,4.35,3.96,0.4,sa455353
Chris Manno,Reds (AA),23,50,9.18,3.96,2.32,0.9,23.20%,10.00%,13.20%,0.263,1.46,0.333,72.90%,3.78,3.96,-0.18,sa503241
Brandon Morrow,Blue Jays (AA),27,14.1,7.53,1.88,4,1.26,22.20%,5.60%,16.70%,0.196,0.91,0.216,88.20%,2.51,3.97,-1.46,9346
Jake Buchanan,Astros (AA),22,134.1,5.56,2.21,2.52,0.74,14.00%,5.60%,8.40%,0.308,1.52,0.346,64.20%,4.96,3.98,0.98,10962
Michael Lee,Red Sox (AA),25,9,4,4,1,0,8.70%,8.70%,0.00%,0.39,2.22,0.432,61.90%,7,3.98,3.02,sa328306
Taijuan Walker,Mariners (AA),19,126.2,8.38,3.55,2.36,0.85,21.50%,9.10%,12.40%,0.254,1.37,0.313,68.60%,4.69,3.98,0.71,11836
Pedro Hernandez,White Sox (AA),23,68.2,4.85,2.36,2.06,0.79,13.00%,6.30%,6.70%,0.256,1.25,0.278,83.80%,2.75,3.99,-1.24,4578
James Gillheeney,Mariners (AA),24,28.1,8.58,3.81,2.25,0.95,21.40%,9.50%,11.90%,0.274,1.52,0.337,70.40%,3.81,3.99,-0.18,sa501532
Scott Weismann,Cubs (AA),22,4.2,1.93,3.86,0.5,0,5.90%,11.80%,-5.90%,0.133,0.86,0.143,100.00%,0,4,-4,sa455418
Yohan Pino,Blue Jays (AA),28,134,7.46,1.95,3.83,1.14,20.10%,5.30%,14.90%,0.236,1.13,0.271,74.50%,3.56,4,-0.44,6955
Nik Turley,Yankees (AA),22,5,1.8,1.8,1,0,4.20%,4.20%,0.00%,0.364,1.8,0.381,70.00%,5.4,4,1.4,sa466024
Geison Aguasviva,Dodgers (AA),24,64,5.63,3.94,1.43,0.42,15.40%,10.80%,4.60%,0.185,1.09,0.212,75.90%,2.53,4,-1.47,sa447649
Jared Gayhart,Tigers (AA),25,92.1,9.65,3.31,2.91,1.07,24.70%,8.50%,16.20%,0.254,1.35,0.323,70.80%,4.58,4,0.58,sa454790
Beau Jones,Athletics (AA),25,23.1,7.33,4.63,1.58,0.39,19.40%,12.20%,7.10%,0.202,1.24,0.25,67.60%,3.86,4.01,-0.15,sa290173
David Hale,Braves (AA),24,145.2,7.66,4.14,1.85,0.68,20.10%,10.80%,9.20%,0.224,1.29,0.271,72.30%,3.77,4.01,-0.24,9756
Robert Lara,Padres (AA),25,53,8.15,5.26,1.55,0.51,20.50%,13.30%,7.30%,0.243,1.51,0.305,76.80%,3.23,4.02,-0.79,sa455283
Brandon Cumpton,Pirates (AA),23,152.1,5.2,2.72,1.91,0.53,13.70%,7.20%,6.50%,0.257,1.28,0.289,69.90%,3.84,4.02,-0.18,11366
Tim Alderson,Pirates (AA),23,84.2,6.59,2.76,2.38,0.74,16.80%,7.10%,9.80%,0.266,1.36,0.308,68.90%,4.25,4.02,0.23,sa389899
Will Latimer,Red Sox (AA),26,48.2,7.03,3.14,2.24,0.92,18.40%,8.20%,10.10%,0.279,1.44,0.327,69.80%,4.81,4.02,0.78,sa389847
Tyler Sturdevant,Indians (AA),26,9.2,9.31,2.79,3.33,0.93,23.80%,7.10%,16.70%,0.27,1.34,0.346,73.50%,3.72,4.03,-0.31,sa502327
Giovanni Soto,Indians (AA),21,121.1,7.42,3.63,2.04,0.74,19.50%,9.60%,9.90%,0.243,1.32,0.292,68.80%,3.93,4.04,-0.1,sa502008
Jon Keck,Royals (AA),24,42.1,8.93,5.74,1.56,0.43,22.70%,14.60%,8.10%,0.245,1.54,0.324,72.10%,4.04,4.04,0,sa503418
Justin Wright,Cardinals (AA),22,60.2,9.49,4.01,2.37,0.89,24.20%,10.20%,14.00%,0.249,1.4,0.319,73.50%,4.45,4.04,0.41,sa526239
Mikey O'Brien,Yankees (AA),22,105,6.17,3.34,1.85,0.6,15.70%,8.50%,7.20%,0.266,1.42,0.308,68.60%,4.2,4.04,0.16,sa455055
Kevin Thomas,Cardinals (AA),25,73.1,8.96,2.7,3.32,1.23,23.30%,7.00%,16.20%,0.228,1.2,0.271,65.80%,4.3,4.04,0.25,sa455028
Jimmy Patterson,Rays (AA),23,3.1,0,2.7,0,0,0.00%,6.70%,-6.70%,0.357,1.8,0.357,66.70%,2.7,4.04,-1.34,sa546805
Scott Gracey,Blue Jays (AA),25,26,6.23,4.85,1.29,0.35,15.70%,12.20%,3.50%,0.26,1.54,0.309,75.80%,3.81,4.05,-0.24,sa454894
Ethan Hollingsworth,Royals (AA),25,73.1,5.89,2.45,2.4,0.74,15.50%,6.50%,9.00%,0.281,1.36,0.32,70.40%,4.17,4.06,0.12,sa454537
Brad Thompson,Twins (AA),30,7,6.43,0,5,1.29,13.20%,0.00%,13.20%,0.432,2.29,0.484,51.30%,10.29,4.06,6.23,4911
Sam Dyson,Blue Jays (AA),24,45.1,4.37,2.98,1.47,0.4,11.70%,8.00%,3.70%,0.225,1.17,0.248,68.30%,2.38,4.06,-1.68,11710
Ryan Flannery,Yankees (AA),26,45.1,5.96,5.56,1.07,0,14.40%,13.40%,1.00%,0.244,1.57,0.295,72.40%,3.97,4.06,-0.09,sa455145
Blake Johnson,Dodgers (AA),27,29.1,6.75,4.6,1.47,0.61,17.20%,11.70%,5.50%,0.221,1.36,0.258,67.20%,3.38,4.06,-0.69,sa253230
Francisco Rondon,Yankees (AA),24,63.2,9.9,5.51,1.79,0.85,24.90%,13.90%,11.00%,0.231,1.49,0.301,76.20%,3.96,4.07,-0.11,sa456143
Shaeffer Hall,Yankees (AA),24,164.1,5.48,2.25,2.44,0.82,14.30%,5.80%,8.40%,0.276,1.34,0.307,71.60%,3.67,4.07,-0.4,sa392149
Jeffry Antigua,Cubs (AA),22,40,9,2.93,3.08,1.35,23.50%,7.70%,15.90%,0.261,1.35,0.315,81.10%,3.83,4.07,-0.24,sa456113
Bobby Doran,Astros (AA),23,54,7.17,2.67,2.69,1,18.40%,6.80%,11.50%,0.281,1.43,0.327,70.40%,4.83,4.08,0.76,sa503077
Aaron Poreda,Pirates (AA),25,16,6.19,6.19,1,0,15.90%,15.90%,0.00%,0.211,1.44,0.261,75.00%,2.25,4.08,-1.83,4313
Christopher Hernandez,Red Sox (AA),23,103.2,5.21,3.13,1.67,0.61,13.70%,8.20%,5.50%,0.256,1.33,0.286,72.60%,3.13,4.08,-0.96,sa390676
Ross Seaton,Astros (AA),22,146,6.53,1.91,3.42,1.05,17.20%,5.00%,12.20%,0.267,1.27,0.301,69.40%,4.07,4.08,-0.01,sa454510
Santos Rodriguez,White Sox (AA),24,64,8.44,4.64,1.82,0.84,23.60%,13.00%,10.60%,0.15,1.03,0.175,76.80%,2.81,4.08,-1.27,sa393054
Cory Mazzoni,Mets (AA),22,80.2,6.25,2.23,2.8,1,16.10%,5.80%,10.40%,0.277,1.36,0.312,67.40%,4.46,4.08,0.38,sa455498
Zach Clark,Orioles (AA),28,121.1,4.9,2.82,1.74,0.59,13.20%,7.60%,5.60%,0.246,1.24,0.272,75.50%,3.19,4.08,-0.9,9189
Michael Dubee,- - -,26,55.1,8.62,4.72,1.83,0.81,20.70%,11.30%,9.40%,0.279,1.66,0.345,75.60%,4.07,4.09,-0.02,sa328048
Steven Wright,- - -,27,121.2,7.62,4.73,1.61,0.59,20.10%,12.50%,7.60%,0.206,1.27,0.251,77.40%,2.44,4.09,-1.65,8185
Mike Tarsi,Braves (AA),25,19,9,3.32,2.71,0.95,22.90%,8.40%,14.50%,0.206,1.16,0.25,90.10%,1.89,4.09,-2.2,sa389404
Richard Bleier,Rangers (AA),25,32,4.78,1.97,2.43,0.84,12.90%,5.30%,7.60%,0.272,1.28,0.295,70.70%,3.94,4.09,-0.16,sa454724
Deryk Hooker,Cardinals (AA),23,48,8.06,3.19,2.53,0.94,20.40%,8.10%,12.30%,0.272,1.44,0.329,69.20%,4.31,4.09,0.22,sa389288
Brett Marshall,Yankees (AA),22,158.1,6.82,3.01,2.26,0.85,18.10%,8.00%,10.10%,0.251,1.29,0.292,75.50%,3.52,4.09,-0.57,5364
Jonathan Ortiz,Athletics (AA),26,62.1,7.22,2.6,2.78,1.01,18.90%,6.80%,12.10%,0.238,1.22,0.273,70.40%,3.75,4.1,-0.34,sa381976
Jason Stevenson,Giants (AA),30,48,5.63,2.81,2,0.75,14.30%,7.10%,7.10%,0.29,1.48,0.327,57.90%,5.81,4.1,1.71,sa200952
Mike Colla,Pirates (AA),25,96,7.03,2.53,2.78,1.03,18.30%,6.60%,11.70%,0.254,1.28,0.291,69.90%,3.75,4.1,-0.35,sa454777
James Avery,Tigers (AA),28,158,6.49,3.02,2.15,0.8,16.30%,7.60%,8.70%,0.293,1.51,0.339,68.90%,4.73,4.11,0.62,sa294384
Blake Martin,Twins (AA),26,75.2,8.44,4.16,2.03,0.83,21.70%,10.70%,11.00%,0.251,1.41,0.311,67.50%,4.76,4.11,0.64,sa455002
Royce Ring,Rockies (AA),31,8.1,6.48,2.16,3,1.08,18.80%,6.30%,12.50%,0.2,0.96,0.217,100.00%,1.08,4.12,-3.04,4350
Michael Mariot,Royals (AA),23,113.2,6.41,2.38,2.7,0.95,17.20%,6.40%,10.90%,0.255,1.24,0.289,75.70%,3.4,4.12,-0.72,10835
Patrick Mccoy,Nationals (AA),23,58.1,9.26,2.93,3.16,1.39,23.50%,7.50%,16.10%,0.275,1.44,0.335,77.00%,3.7,4.13,-0.43,6605
Eric Berger,Indians (AA),26,22.2,8.34,3.18,2.63,1.19,21.40%,8.20%,13.30%,0.244,1.32,0.288,54.30%,4.37,4.13,0.24,sa389697
Evan Englebrook,Blue Jays (AA),30,9.2,8.38,7.45,1.13,0,18.80%,16.70%,2.10%,0.282,1.97,0.367,65.00%,6.52,4.13,2.38,sa253737
Steven Hensley,Mariners (AA),25,33.1,9.72,5.13,1.89,0.81,25.40%,13.40%,12.00%,0.183,1.23,0.235,70.40%,3.24,4.13,-0.89,sa454531
Luke French,Twins (AA),26,55.2,4.37,2.75,1.59,0.65,13.00%,8.20%,4.80%,0.185,0.93,0.196,82.30%,2.1,4.14,-2.04,7529
Robbie Weinhardt,Tigers (AA),26,66,7.64,3.55,2.15,0.82,19.90%,9.30%,10.70%,0.229,1.26,0.273,84.40%,2.73,4.14,-1.41,8479
Stephen Kohlscheen,Mariners (AA),23,1,9,9,1,0,14.30%,14.30%,0.00%,0.333,3,0.4,66.70%,0,4.14,-4.14,sa502700
Frank Santana,Diamondbacks (AA),23,1,9,9,1,0,20.00%,20.00%,0.00%,0.25,2,0.333,100.00%,0,4.14,-4.14,sa506885
Luis Atilano,Reds (AA),27,3,9,9,1,0,23.10%,23.10%,0.00%,0.2,1.67,0.286,80.00%,3,4.14,-1.14,3802
Ryan Tepera,Blue Jays (AA),24,74.1,6.9,4.48,1.54,0.48,16.50%,10.70%,5.80%,0.272,1.6,0.325,68.10%,4.84,4.14,0.7,sa502039
Rob Rasmussen,Astros (AA),23,54.1,7.29,2.98,2.44,0.99,19.00%,7.80%,11.20%,0.272,1.4,0.319,68.50%,4.8,4.15,0.66,11250
Steve Marek,Blue Jays (AA),28,11.2,10.03,5.4,1.86,0.77,25.00%,13.50%,11.50%,0.205,1.37,0.267,51.30%,6.94,4.15,2.8,sa288780
