Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Luis Diaz,Red Sox (A+),22,67.2,6.38,2.39,2.67,0.4,16.50%,6.20%,10.30%,0.263,1.32,0.311,69.50%,3.33,3.61,-0.28,sa506249
Aaron Nola,Phillies (A+),21,31.1,8.62,1.44,6,1.15,24.80%,4.10%,20.70%,0.207,0.93,0.244,72.70%,3.16,3.61,-0.45,sa599230
Alex Gonzalez,Rangers (A+),22,65.1,6.75,2.2,3.06,0.41,17.80%,5.80%,12.00%,0.221,1.1,0.262,75.90%,2.62,3.62,-1.01,sa709714
Joe Gunkel,Red Sox (A+),22,52.1,6.71,2.24,3,0.52,16.90%,5.60%,11.30%,0.287,1.43,0.339,61.80%,4.64,3.63,1.01,sa738176
Stefan Lopez,Yankees (A+),23,24.2,9.12,2.92,3.13,0.73,21.40%,6.80%,14.50%,0.299,1.62,0.375,43.40%,8.03,3.63,4.39,sa658302
Mark Blackmar,Orioles (A+),22,130.1,5.73,2.21,2.59,0.35,15.90%,6.10%,9.80%,0.225,1.08,0.263,66.70%,3.18,3.64,-0.46,sa549945
Shawn Camp,Phillies (A+),38,4,13.5,0,6,2.25,46.20%,0.00%,46.20%,0.154,0.5,0.167,100.00%,2.25,3.64,-1.39,1855
Jose De La Torre,Brewers (A+),28,4,13.5,0,6,2.25,37.50%,0.00%,37.50%,0.188,0.75,0.222,100.00%,2.25,3.64,-1.39,787
Mitchell Lambson,Astros (A+),23,21.2,11.63,1.66,7,1.25,32.20%,4.60%,27.60%,0.256,1.15,0.353,82.60%,3.32,3.65,-0.33,sa577012
Austin Pruitt,Rays (A+),24,147,6.49,1.9,3.42,0.73,17.60%,5.20%,12.50%,0.253,1.19,0.293,66.60%,3.73,3.66,0.07,sa737920
Rob Zastryzny,Cubs (A+),22,110,9,2.7,3.33,0.82,23.00%,6.90%,16.10%,0.276,1.4,0.348,70.10%,4.66,3.66,1,sa737538
Steven Sabatino,Cardinals (A+),24,3.2,2.45,0,1,0,7.10%,0.00%,7.10%,0.231,0.82,0.25,100.00%,0,3.66,-3.66,sa658788
Ty Wagner,Brewers (A+),23,150,7.08,2.88,2.46,0.6,19.80%,8.10%,11.80%,0.216,1.11,0.258,82.40%,1.86,3.66,-1.8,sa658003
Marcus Jensen,Rays (A+),22,87,5.69,2.07,2.75,0.52,14.70%,5.40%,9.40%,0.274,1.33,0.313,65.20%,3.93,3.67,0.26,sa502703
Greg Ross,Braves (A+),24,79.2,7.46,2.03,3.67,0.68,19.80%,5.40%,14.40%,0.25,1.21,0.3,72.10%,3.5,3.67,-0.17,sa599717
Chris Devenski,Astros (A+),23,76.2,9.04,1.41,6.42,0.94,24.10%,3.80%,20.40%,0.23,1.07,0.283,58.30%,4.11,3.68,0.43,sa599312
Adam Loewen,Phillies (A+),30,10.1,7.84,6.1,1.29,0,20.90%,16.30%,4.70%,0.194,1.35,0.259,78.60%,2.61,3.68,-1.07,2134
Tyler Danish,White Sox (A+),19,91.2,7.66,2.26,3.39,0.69,20.60%,6.10%,14.60%,0.248,1.2,0.301,75.80%,2.65,3.69,-1.04,sa737562
Justin Amlung,Cubs (A+),24,59.2,6.79,2.87,2.37,0.45,16.90%,7.10%,9.70%,0.295,1.53,0.352,69.40%,4.37,3.69,0.68,sa602580
Alexander Muren,Twins (A+),22,18.2,5.3,1.93,2.75,0.48,14.30%,5.20%,9.10%,0.25,1.18,0.283,78.70%,2.41,3.71,-1.3,sa658181
Miguel Alfredo Gonzalez,Phillies (A+),27,15.1,6.46,5.28,1.22,0,15.10%,12.30%,2.70%,0.313,1.89,0.377,62.10%,4.7,3.72,0.98,15675
Kramer Champlin,Blue Jays (A+),24,30,5.4,3.3,1.64,0.3,15.10%,9.20%,5.90%,0.213,1.13,0.247,67.50%,2.7,3.72,-1.02,sa599534
Andrew Kittredge,Mariners (A+),24,82.2,12.19,2.72,4.48,1.2,30.40%,6.80%,23.60%,0.266,1.4,0.365,69.20%,4.35,3.74,0.61,sa577676
Marquez Smith,Reds (A+),29,0,0,0,0,0,0.00%,0.00%,0.00%,1,2,1,50.00%,9,3.74,5.26,sa388379
Richard Rodriguez,Astros (A+),24,10.2,13.5,1.69,8,1.69,37.20%,4.70%,32.60%,0.244,1.13,0.348,65.20%,5.06,3.74,1.32,sa548063
Joe Church,Padres (A+),24,33.1,9.18,3.24,2.83,0.54,22.50%,8.00%,14.60%,0.248,1.38,0.317,53.10%,5.4,3.74,1.66,sa599528
Austin Elkins,Astros (A+),23,1,0,0,0,0,0.00%,0.00%,0.00%,0.25,1,0.25,100.00%,0,3.74,-3.74,sa621617
Scott Peoples,Indians (A+),22,101.2,8.94,3.72,2.4,0.62,22.70%,9.40%,13.30%,0.265,1.46,0.339,65.90%,4.34,3.75,0.58,sa658314
Lindsey Caughel,Dodgers (A+),23,86.2,8.41,2.08,4.05,0.73,21.70%,5.40%,16.30%,0.269,1.32,0.332,73.00%,3.53,3.75,-0.22,sa578783
Cody Forsythe,Phillies (A+),23,35.2,11.86,2.78,4.27,1.26,32.20%,7.50%,24.70%,0.205,1.07,0.275,79.40%,2.27,3.76,-1.48,sa738372
Parker Markel,Rays (A+),23,48.2,6.84,3.14,2.18,0.37,17.10%,7.80%,9.20%,0.277,1.46,0.333,61.50%,5.18,3.76,1.42,sa502751
Daniel Camarena,Yankees (A+),21,88,7.06,2.86,2.46,0.61,18.80%,7.60%,11.20%,0.229,1.19,0.272,71.30%,2.35,3.77,-1.41,sa599205
Brady Lail,Yankees (A+),20,37.1,5.06,2.17,2.33,0.48,14.30%,6.10%,8.20%,0.219,1.04,0.246,69.90%,3.38,3.77,-0.39,sa658405
Adam Conley,Marlins (A+),24,5.1,3.38,3.38,1,0,7.10%,7.10%,0.00%,0.346,2.06,0.375,45.50%,5.06,3.77,1.3,sa597781
Michael Fulmer,Mets (A+),21,95.1,8.12,2.93,2.77,0.66,19.80%,7.10%,12.60%,0.283,1.5,0.347,70.10%,3.97,3.77,0.2,sa597764
Scott Lyman,Marlins (A+),24,135,6.33,3.27,1.94,0.47,16.50%,8.50%,8.00%,0.261,1.38,0.307,70.50%,3.53,3.77,-0.24,sa526467
Branden Kline,Orioles (A+),22,126.2,6.75,2.27,2.97,0.64,17.50%,5.90%,11.60%,0.282,1.38,0.332,71.30%,3.84,3.77,0.07,sa501558
Brandon Brennan,White Sox (A+),22,30.2,6.46,3.52,1.83,0.29,17.30%,9.50%,7.90%,0.281,1.43,0.341,78.00%,2.93,3.78,-0.84,sa550121
Jaime Schultz,Rays (A+),23,23,8.22,5.87,1.4,0,20.60%,14.70%,5.90%,0.224,1.48,0.297,75.00%,3.13,3.78,-0.65,sa708975
Austin Brice,Marlins (A+),22,127.1,7.7,3.89,1.98,0.35,19.80%,10.00%,9.80%,0.236,1.33,0.295,66.30%,3.6,3.79,-0.19,sa548458
Jake Sanchez,Athletics (A+),24,71,9.13,2.15,4.24,0.89,24.20%,5.70%,18.50%,0.255,1.24,0.322,72.30%,3.42,3.8,-0.38,sa739743
Hobbs Johnson,Brewers (A+),23,147.2,6.4,2.62,2.44,0.61,17.80%,7.30%,10.50%,0.217,1.09,0.252,70.20%,2.93,3.8,-0.88,sa738890
Felix Pena,Cubs (A+),24,96,7.13,3.19,2.24,0.56,18.60%,8.30%,10.30%,0.238,1.27,0.285,70.60%,3.19,3.81,-0.62,sa506724
Blayne Weller,Diamondbacks (A+),24,45.2,13.8,4.14,3.33,0.99,34.80%,10.50%,24.40%,0.229,1.34,0.35,66.10%,4.73,3.81,0.92,sa455271
Benny Suarez,Indians (A+),22,56.2,5.88,3.65,1.61,0.16,14.90%,9.30%,5.70%,0.257,1.41,0.304,69.90%,3.81,3.82,-0.01,sa659041
Jacob Lee,Indians (A+),24,72.1,6.59,2.24,2.94,0.62,17.40%,5.90%,11.50%,0.236,1.18,0.274,74.10%,2.99,3.82,-0.84,sa658135
Chris Manno,Nationals (A+),25,13,12.46,5.54,2.25,0.69,30.50%,13.60%,17.00%,0.22,1.46,0.323,80.70%,3.46,3.83,-0.36,sa503241
Andres Avila,Athletics (A+),24,36,10.25,2.75,3.73,1,27.20%,7.30%,19.90%,0.243,1.25,0.316,81.20%,3,3.83,-0.83,sa541874
Shane Carle,Pirates (A+),22,55,5.89,2.13,2.77,0.49,15.10%,5.40%,9.60%,0.25,1.24,0.287,64.50%,3.6,3.83,-0.23,sa737893
Joe Ross,Padres (A+),21,101.2,7.7,2.48,3.11,0.53,20.00%,6.40%,13.50%,0.252,1.27,0.308,65.80%,3.98,3.83,0.15,sa597788
Blair Walters,Braves (A+),24,46.1,6.41,2.14,3,0.58,17.70%,5.90%,11.80%,0.237,1.12,0.277,84.70%,2.33,3.84,-1.51,sa598185
Matt Tomshaw,Twins (A+),25,136.1,5.41,1.85,2.93,0.66,14.30%,4.90%,9.40%,0.28,1.32,0.316,68.80%,3.5,3.85,-0.35,sa598974
Dennis Torres,Orioles (A+),24,39.1,4.81,2.75,1.75,0.23,12.80%,7.30%,5.50%,0.26,1.3,0.297,69.80%,3.66,3.85,-0.19,sa658652
Stephen Perakslis,Cubs (A+),23,68.2,7.21,3.67,1.96,0.52,19.20%,9.80%,9.40%,0.242,1.31,0.294,69.40%,3.93,3.86,0.07,sa621679
Mike Hauschild,Astros (A+),24,34.2,8.05,2.34,3.44,0.78,21.80%,6.30%,15.50%,0.301,1.41,0.374,71.40%,4.41,3.86,0.55,sa621613
Joseph Biagini,Giants (A+),24,128,7.24,3.23,2.24,0.35,19.00%,8.50%,10.50%,0.272,1.4,0.336,71.40%,4.01,3.86,0.15,sa599307
Kyle Mcgowin,Angels (A+),22,58.1,7.41,2.47,3,0.62,20.10%,6.70%,13.40%,0.23,1.15,0.277,70.50%,2.93,3.86,-0.93,sa738327
Miguel Nunez,Phillies (A+),21,122.1,6.99,3.24,2.16,0.59,18.00%,8.30%,9.70%,0.26,1.38,0.31,66.80%,4.49,3.87,0.62,sa547827
J.B. Wendelken,White Sox (A+),21,145.2,7.97,2.04,3.91,0.93,19.90%,5.10%,14.80%,0.296,1.47,0.355,57.60%,5.25,3.87,1.38,sa658247
Aaron Blair,Diamondbacks (A+),22,72.1,10.08,2.61,3.86,0.75,25.90%,6.70%,19.20%,0.248,1.26,0.328,69.10%,4.35,3.87,0.49,sa549491
Jason Creasy,Pirates (A+),22,148.2,6.05,1.33,4.55,0.79,15.90%,3.50%,12.40%,0.277,1.26,0.315,68.60%,3.93,3.87,0.07,sa598099
Kyle Westwood,Astros (A+),23,132,6,1.77,3.38,0.55,15.90%,4.70%,11.20%,0.279,1.3,0.323,64.30%,4.23,3.88,0.35,sa503548
Jorge Lopez,Brewers (A+),21,137.2,7.78,3.01,2.59,0.78,20.40%,7.90%,12.50%,0.27,1.38,0.328,64.30%,4.58,3.88,0.69,sa597780
Tyler Herb,Mariners (A+),22,7,11.57,2.57,4.5,1.29,25.70%,5.70%,20.00%,0.364,2,0.478,55.60%,6.43,3.89,2.54,sa829625
Jonathan Barrios,Pirates (A+),22,20,5.4,3.15,1.71,0.45,15.60%,9.10%,6.50%,0.171,0.95,0.193,79.60%,2.25,3.89,-1.64,sa504940
Endrys Briceno,Tigers (A+),22,16,3.94,1.69,2.33,0.56,10.60%,4.60%,6.10%,0.254,1.19,0.273,73.90%,3.38,3.89,-0.52,sa505062
Brett Huber,Tigers (A+),24,2,18,13.5,1.33,0,33.30%,25.00%,8.30%,0.333,3,0.6,83.30%,4.5,3.89,0.61,sa738629
Jefferson Olacio,White Sox (A+),20,55.2,9.38,5.01,1.87,0.32,21.60%,11.60%,10.10%,0.281,1.72,0.368,59.50%,4.69,3.89,0.79,sa597055
Silfredo Garcia,Cardinals (A+),22,93,6.48,2.61,2.48,0.68,17.10%,6.90%,10.20%,0.259,1.3,0.301,72.70%,3.68,3.9,-0.22,sa546464
Ben Klimesh,Reds (A+),24,45.2,10.45,2.76,3.79,0.99,27.00%,7.10%,19.90%,0.222,1.18,0.287,59.20%,4.34,3.9,0.44,sa621382
Myles Jaye,White Sox (A+),22,29,4.66,1.55,3,0.62,13.00%,4.40%,8.70%,0.2,0.93,0.215,78.50%,1.55,3.9,-2.35,sa549275
Adam Cimber,Padres (A+),23,77.2,4.98,1.04,4.78,0.58,13.80%,2.90%,10.90%,0.267,1.15,0.298,76.20%,2.9,3.9,-1,sa737888
Zach Isler,White Sox (A+),23,41.2,9.5,5.4,1.76,0.43,21.00%,11.90%,9.10%,0.321,2.02,0.413,63.30%,5.18,3.9,1.28,sa658116
Seth Lugo,Mets (A+),24,105,9.77,3.26,3,1.03,25.10%,8.40%,16.70%,0.242,1.31,0.307,69.50%,4.11,3.91,0.21,sa599698
Miguel Almonte,Royals (A+),21,110.1,8.24,2.61,3.16,0.73,21.80%,6.90%,14.90%,0.255,1.26,0.316,65.50%,4.49,3.92,0.57,sa597271
Luis Chirinos,Dodgers (A+),24,28.1,8.58,2.86,3,0.64,22.70%,7.60%,15.10%,0.232,1.2,0.291,51.20%,6.04,3.92,2.12,sa503965
Calvin Drummond,Tigers (A+),24,45.1,12.9,6.55,1.97,0.79,29.70%,15.10%,14.60%,0.238,1.7,0.345,64.90%,3.97,3.92,0.05,sa580426
Sean Black,Reds (A+),26,16.2,8.1,5.94,1.36,0,19.50%,14.30%,5.20%,0.212,1.5,0.275,48.00%,5.94,3.92,2.02,sa326533
Gene Escat,Orioles (A+),24,56.2,9.21,4.13,2.23,0.64,23.90%,10.70%,13.20%,0.234,1.34,0.303,72.20%,3.49,3.92,-0.43,sa658552
Iden Nazario,Cardinals (A+),25,56.1,8.95,3.83,2.33,0.64,23.50%,10.10%,13.50%,0.221,1.24,0.284,82.40%,2.72,3.92,-1.21,sa545221
John Walter,Royals (A+),23,64,6.19,3.09,2,0.42,16.00%,8.00%,8.00%,0.264,1.38,0.31,73.70%,3.8,3.92,-0.13,sa658678
Nolan Sanburn,Athletics (A+),22,71.1,9.21,3.15,2.92,0.76,23.80%,8.10%,15.60%,0.279,1.44,0.358,78.70%,3.28,3.93,-0.65,sa549956
Ryne Stanek,Rays (A+),22,13,2.77,3.46,0.8,0,7.30%,9.10%,-1.80%,0.26,1.38,0.283,55.60%,5.54,3.93,1.61,sa548245
Ryan Kulik,Rockies (A+),28,24.1,7.77,2.59,3,0.74,19.30%,6.40%,12.80%,0.294,1.52,0.354,73.10%,4.44,3.95,0.49,sa454977
Cliff Lee,Phillies (A+),35,10.2,6.75,1.69,4,0.84,16.30%,4.10%,12.20%,0.283,1.41,0.324,34.30%,5.06,3.95,1.11,1636
Eric Pfisterer,Braves (A+),24,18.1,10.31,3.44,3,0.98,25.30%,8.40%,16.90%,0.293,1.58,0.385,40.40%,6.87,3.95,2.92,sa455307
Brett Gerritse,Yankees (A+),23,92.1,5.17,2.63,1.96,0.49,13.10%,6.70%,6.40%,0.276,1.41,0.311,63.80%,4,3.95,0.04,sa501679
Ryan Garton,Rays (A+),24,67.1,5.88,3.74,1.57,0.4,15.70%,10.00%,5.70%,0.242,1.32,0.283,71.10%,3.07,3.96,-0.88,sa658983
Vincent Velasquez,Astros (A+),22,55.1,11.71,3.74,3.13,0.98,31.40%,10.00%,21.40%,0.222,1.23,0.312,75.10%,3.74,3.96,-0.22,sa548239
DJ Brown,Indians (A+),23,123.2,6.04,2.4,2.52,0.58,15.20%,6.00%,9.10%,0.284,1.43,0.326,63.50%,4.51,3.96,0.55,sa659293
Ryan Fraser,Mets (A+),25,21,5.14,3.86,1.33,0,12.20%,9.20%,3.10%,0.267,1.52,0.311,74.30%,3.43,3.96,-0.53,sa549217
Chad Kuhl,Pirates (A+),21,153.1,5.87,2.47,2.38,0.53,16.00%,6.70%,9.30%,0.248,1.19,0.287,70.70%,3.46,3.96,-0.5,sa737891
Trevor Gott,Padres (A+),21,31.1,8.9,2.59,3.44,0.86,23.30%,6.80%,16.50%,0.228,1.18,0.281,74.00%,3.16,3.97,-0.81,sa621611
Dylan Bundy,Orioles (A+),21,26.1,5.13,4.44,1.15,0,12.80%,11.10%,1.70%,0.272,1.56,0.318,66.70%,4.78,3.97,0.81,12917
Aroni Nina,Royals (A+),24,43.2,9.27,5.15,1.8,0.41,23.70%,13.20%,10.50%,0.228,1.42,0.304,61.10%,4.53,3.98,0.56,sa506381
Joan Montero,Pirates (A+),25,18.2,5.3,5.3,1,0,13.30%,13.30%,0.00%,0.306,1.77,0.361,63.60%,5.79,3.98,1.81,sa637930
William Gabay,Rays (A+),22,6.2,5.4,5.4,1,0,13.80%,13.80%,0.00%,0.24,1.5,0.286,90.00%,1.35,3.99,-2.64,sa658273
Rafael De Paula,- - -,23,131.2,9.91,3.76,2.64,0.82,24.90%,9.50%,15.50%,0.262,1.44,0.343,67.90%,4.92,3.99,0.93,sa657482
Adam Plutko,Indians (A+),22,97,7.24,1.67,4.33,1.02,19.70%,4.50%,15.10%,0.263,1.21,0.306,69.50%,4.08,4,0.08,sa548327
Tyler Deloach,Angels (A+),23,112,9.8,3.94,2.49,0.48,25.50%,10.20%,15.20%,0.21,1.21,0.283,73.80%,3.21,4,-0.79,sa658786
Jordan John,Tigers (A+),23,12.2,5.68,4.97,1.14,0,14.30%,12.50%,1.80%,0.25,1.5,0.3,45.00%,7.82,4.02,3.79,sa599375
Colin Rea,Padres (A+),24,139,7.64,2.4,3.19,0.71,19.80%,6.20%,13.60%,0.273,1.35,0.33,72.40%,3.88,4.02,-0.14,sa578060
Zach Eflin,Padres (A+),20,128,6.54,2.18,3,0.63,17.40%,5.80%,11.60%,0.275,1.32,0.323,72.90%,3.8,4.02,-0.23,sa657853
Mason Melotakis,Twins (A+),23,47,8.62,4.6,1.88,0.57,21.00%,11.20%,9.80%,0.267,1.57,0.338,78.30%,3.45,4.03,-0.58,sa621016
Colin Kleven,Phillies (A+),23,136,7.08,2.18,3.24,0.86,18.20%,5.60%,12.60%,0.285,1.38,0.335,64.70%,4.83,4.03,0.8,sa502789
Conner Kendrick,Yankees (A+),21,76.1,7.31,4.01,1.82,0.59,17.70%,9.70%,8.00%,0.302,1.69,0.363,63.70%,5.78,4.03,1.74,sa737927
Christopher Nunn,Padres (A+),23,58.2,11.66,3.84,3.04,1.07,30.40%,10.00%,20.40%,0.232,1.31,0.319,68.90%,4.3,4.03,0.26,sa658577
Bruce Caldwell,Cardinals (A+),22,4.2,5.79,3.86,1.5,0,14.30%,9.50%,4.80%,0.222,1.29,0.267,85.70%,0,4.03,-4.03,sa658271
Kurt Spomer,Angels (A+),24,40.1,6.25,2.9,2.15,0.45,18.00%,8.30%,9.60%,0.197,1.02,0.232,86.70%,1.79,4.04,-2.26,sa659458
Dakota Bacus,Nationals (A+),23,128.2,6.23,2.8,2.23,0.63,16.00%,7.20%,8.80%,0.279,1.42,0.324,66.90%,4.41,4.05,0.36,sa658132
Andrew Edwards,Royals (A+),22,18.2,7.23,3.38,2.14,0.48,18.10%,8.40%,9.60%,0.297,1.55,0.362,64.20%,5.79,4.05,1.73,sa738219
Tyler Ihrig,Cubs (A+),22,9,8,3,2.67,1,20.00%,7.50%,12.50%,0.27,1.44,0.321,51.70%,7,4.06,2.94,sa738252
J.R. Bradley,Diamondbacks (A+),22,18.2,12.05,4.34,2.78,0.96,31.30%,11.30%,20.00%,0.2,1.23,0.279,89.60%,2.41,4.06,-1.65,sa548235
Jarrett Miller,Braves (A+),24,151.1,7.55,2.97,2.54,0.77,19.00%,7.50%,11.50%,0.268,1.41,0.32,71.40%,4.04,4.07,-0.02,sa599218
Rob Rogers,Dodgers (A+),23,64.2,9.19,2.78,3.3,0.84,23.10%,7.00%,16.10%,0.264,1.38,0.333,58.40%,4.59,4.07,0.52,sa738615
Angel Sanchez,White Sox (A+),24,12.2,6.39,2.13,3,0.71,17.00%,5.70%,11.30%,0.265,1.26,0.308,64.10%,4.26,4.07,0.19,sa596521
Tyler Sample,Pirates (A+),25,17.2,10.19,6.11,1.67,0.51,24.10%,14.50%,9.60%,0.257,1.7,0.347,60.80%,6.11,4.07,2.04,sa454449
Michael Ynoa,Athletics (A+),22,45.2,12.61,4.14,3.05,0.99,31.80%,10.50%,21.40%,0.24,1.38,0.349,65.60%,5.52,4.07,1.45,sa549595
Roberto Osuna,Blue Jays (A+),19,22,12.27,3.68,3.33,1.23,29.70%,8.90%,20.80%,0.315,1.68,0.446,67.00%,6.55,4.07,2.47,sa594306
Philip Walby,Yankees (A+),21,14.2,6.14,6.14,1,0,15.90%,15.90%,0.00%,0.189,1.36,0.233,75.00%,3.07,4.07,-1,sa550369
Reinaldo Lopez,Rays (A+),23,142,5.01,3.68,1.36,0.38,13.10%,9.60%,3.50%,0.247,1.36,0.28,66.80%,3.49,4.07,-0.59,sa505006
Shane Broyles,Rockies (A+),22,63,9.71,3,3.24,1,26.30%,8.10%,18.20%,0.232,1.21,0.296,71.40%,3.43,4.08,-0.65,sa658297
Lee Ridenhour,Phillies (A+),24,55.1,6.02,3.25,1.85,0.65,15.60%,8.40%,7.20%,0.258,1.37,0.296,59.70%,4.72,4.08,0.64,sa738188
William Cuevas,Red Sox (A+),23,95.2,7.53,3.01,2.5,0.66,19.30%,7.70%,11.60%,0.246,1.3,0.296,61.70%,4.7,4.08,0.62,sa506245
Alving Mejias,Rockies (A+),22,78.1,9.77,3.45,2.83,0.92,25.00%,8.80%,16.20%,0.275,1.47,0.357,68.70%,4.48,4.09,0.39,sa506309
Ryan Hafner,Pirates (A+),22,77.1,6.28,4.31,1.46,0.35,15.80%,10.80%,5.00%,0.253,1.46,0.299,62.90%,4.31,4.09,0.22,sa549265
Sam Wolff,Rangers (A+),23,120.1,6.06,2.62,2.31,0.67,16.70%,7.20%,9.50%,0.237,1.17,0.271,73.80%,3.37,4.09,-0.73,sa503437
Matt Spann,Nationals (A+),23,106.1,5.33,3.22,1.66,0.34,13.80%,8.30%,5.50%,0.264,1.38,0.304,70.10%,3.81,4.09,-0.28,sa549730
Colby Suggs,Marlins (A+),22,58.1,7.25,3.86,1.88,0.46,18.30%,9.70%,8.60%,0.262,1.44,0.32,63.40%,5.09,4.09,1,sa709543
Brian Rauh,Nationals (A+),22,65.2,6.99,3.15,2.22,0.69,17.90%,8.10%,9.80%,0.254,1.36,0.299,57.10%,4.39,4.1,0.29,sa658170
Josh Hader,Astros (A+),20,103.1,9.75,3.31,2.95,0.78,26.60%,9.00%,17.60%,0.204,1.1,0.266,74.50%,2.7,4.1,-1.4,sa658473
Will Startup,Tigers (A+),29,7,9,2.57,3.5,1.29,24.10%,6.90%,17.20%,0.259,1.29,0.316,92.10%,2.57,4.11,-1.53,sa290704
Pat Ludwig,Pirates (A+),24,68,6.75,2.51,2.68,0.93,17.50%,6.50%,11.00%,0.258,1.31,0.296,69.80%,3.84,4.11,-0.27,sa658147
Tyler Mizenko,Giants (A+),24,62,6.97,2.47,2.82,0.73,18.50%,6.50%,11.90%,0.269,1.32,0.318,75.00%,3.48,4.11,-0.63,sa577659
Matt Marksberry,Braves (A+),23,3.1,5.4,5.4,1,0,12.50%,12.50%,0.00%,0.286,1.8,0.333,33.30%,10.8,4.12,6.68,sa738153
Rafael Pineda,Mariners (A+),23,13.1,6.75,2.03,3.33,0.68,16.70%,5.00%,11.70%,0.286,1.43,0.333,75.30%,3.38,4.12,-0.74,sa658959
Bruedlin Suero,Rays (A+),24,61.2,5.25,1.75,3,0.88,13.40%,4.50%,8.90%,0.277,1.35,0.304,62.20%,4.82,4.12,0.7,sa506189
Nathan Striz,Rockies (A+),25,23,9.78,3.91,2.5,0.78,24.30%,9.70%,14.60%,0.261,1.48,0.339,68.30%,3.91,4.13,-0.22,sa390446
Matt Anderson,Mariners (A+),22,51,8.12,3.35,2.42,0.71,21.60%,8.90%,12.70%,0.244,1.29,0.301,66.80%,4.59,4.14,0.45,sa602589
Matt Heidenreich,Astros (A+),23,53.1,9.11,2.36,3.86,1.01,21.90%,5.70%,16.20%,0.322,1.65,0.4,64.20%,5.4,4.14,1.26,sa501303
Brandon Hardin,White Sox (A+),24,19.1,8.84,3.72,2.38,0.93,23.50%,9.90%,13.60%,0.219,1.24,0.269,80.20%,1.86,4.14,-2.28,sa658151
Austin Reed,Cubs (A+),22,25.1,6.39,4.26,1.5,0.36,15.50%,10.30%,5.20%,0.275,1.58,0.325,69.00%,4.62,4.14,0.48,sa549098
Simon Mercedes,Red Sox (A+),22,85,7.84,4.02,1.95,0.64,20.00%,10.20%,9.70%,0.258,1.45,0.316,64.60%,4.76,4.14,0.62,sa701535
Bruce Kern,Rockies (A+),26,27.1,7.57,5.27,1.44,0,18.10%,12.60%,5.50%,0.306,1.79,0.388,67.30%,5.6,4.15,1.45,sa526391
Euclides Leyer,White Sox (A+),21,55.2,8.08,4.69,1.72,0.49,20.40%,11.80%,8.60%,0.258,1.51,0.325,66.40%,4.53,4.15,0.38,sa551004
Stephen Johnson,Giants (A+),23,69,10.04,4.7,2.14,0.65,25.30%,11.80%,13.50%,0.234,1.42,0.312,74.50%,3.65,4.15,-0.5,sa658027
Kyle Kraus,Red Sox (A+),24,83.1,6.37,1.73,3.69,0.97,16.60%,4.50%,12.10%,0.296,1.39,0.337,65.50%,4.43,4.15,0.27,sa621633
Luis Santos,Royals (A+),23,72,6.5,2.25,2.89,0.75,17.30%,6.00%,11.30%,0.246,1.19,0.284,59.80%,5,4.16,0.84,sa601624
Bryton Trepagnier,Pirates (A+),22,53.1,6.75,5.57,1.21,0.17,18.30%,15.10%,3.20%,0.186,1.26,0.232,78.70%,2.53,4.16,-1.63,sa550135
Craig Stem,Dodgers (A+),24,35.1,7.64,3.06,2.5,0.76,18.80%,7.50%,11.30%,0.277,1.5,0.33,63.50%,3.82,4.17,-0.35,sa599258
Sean Lucas,Reds (A+),25,52.2,9.23,3.08,3,0.85,23.30%,7.80%,15.50%,0.271,1.42,0.344,66.70%,4.96,4.18,0.78,sa658619
Taylor Williams,Brewers (A+),22,25.1,8.88,1.78,5,1.42,23.20%,4.60%,18.50%,0.284,1.34,0.343,71.40%,4.26,4.18,0.08,sa737785
Matthew Shepherd,Padres (A+),24,86,10.05,3.87,2.59,0.84,25.50%,9.80%,15.70%,0.243,1.37,0.317,65.30%,5.02,4.19,0.84,sa658825
Wesley Parsons,Braves (A+),21,113.1,7.62,2.7,2.82,0.79,19.50%,6.90%,12.60%,0.267,1.35,0.321,60.90%,5,4.19,0.81,sa736026
Juan Sosa,Marlins (A+),24,5,1.8,3.6,0.5,0,4.20%,8.30%,-4.20%,0.364,2,0.381,70.00%,3.6,4.19,-0.59,sa503978
Shawn Morimando,Indians (A+),21,96.1,6.54,3.27,2,0.65,17.70%,8.80%,8.80%,0.201,1.11,0.231,67.90%,2.99,4.19,-1.2,sa599725
Parker Bridwell,Orioles (A+),22,141.2,9.02,4.45,2.03,0.7,23.40%,11.50%,11.90%,0.233,1.36,0.299,68.10%,4.45,4.2,0.25,sa548445
John Kuchno,Pirates (A+),23,144,3.88,3.63,1.07,0.19,10.30%,9.70%,0.70%,0.255,1.35,0.284,69.90%,3.56,4.2,-0.63,sa658331
Ian Dickson,Nationals (A+),23,123.2,7.28,3.42,2.13,0.65,19.00%,8.90%,10.10%,0.247,1.32,0.296,67.10%,4.37,4.2,0.16,sa599738
Alex Burgos,Tigers (A+),23,61.1,8.51,4.99,1.71,0.59,21.30%,12.50%,8.80%,0.248,1.5,0.314,69.70%,4.26,4.21,0.05,sa548431
Ryan Carpenter,Rockies (A+),23,77.2,6.26,3.36,1.86,0.35,15.80%,8.50%,7.30%,0.242,1.33,0.285,63.00%,3.94,4.21,-0.27,sa455439
