Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Tobi Stoner,Mets (A+),26,15,6,1.2,5,1.8,14.90%,3.00%,11.90%,0.333,1.53,0.36,57.70%,7.8,5.46,2.34,4591
Dan Cooper,Mariners (A+),24,58.1,5.86,2.93,2,1.23,14.70%,7.30%,7.30%,0.297,1.54,0.326,63.90%,5.25,5.46,-0.21,sa501987
Connor Hoehn,Athletics (A+),21,48.1,10.99,2.23,4.92,2.05,29.40%,6.00%,23.40%,0.211,1.06,0.244,58.10%,5.21,5.46,-0.24,sa392120
Ryan Chaffee,Angels (A+),23,96.2,8.1,4.47,1.81,1.02,18.80%,10.40%,8.40%,0.282,1.68,0.337,56.50%,7.26,5.46,1.8,sa454506
Mike Ness,Astros (A+),23,84.1,6.62,2.56,2.58,1.39,16.00%,6.20%,9.80%,0.311,1.61,0.347,59.10%,5.98,5.48,0.5,sa503706
Adrian Rosario,- - -,21,68.1,5.4,4.48,1.21,1.19,13.20%,11.00%,2.30%,0.307,1.73,0.335,66.10%,5.66,5.48,0.18,sa393062
Eric Smith,Diamondbacks (A+),22,150.1,6.17,5.09,1.21,0.66,14.30%,11.80%,2.50%,0.318,1.88,0.367,59.90%,6.35,5.48,0.86,sa500819
James Gillheeney,Mariners (A+),23,107.2,9.11,2.34,3.89,1.76,22.90%,5.90%,17.00%,0.271,1.37,0.316,65.60%,5.35,5.49,-0.14,sa501532
Jason Stephens,Phillies (A+),26,3.1,10.8,10.8,1,0,20.00%,20.00%,0.00%,0.267,2.4,0.364,44.40%,10.8,5.49,5.31,sa244059
Deivis Mavarez,Rays (A+),24,61.2,6.13,5.84,1.05,0.58,14.60%,13.90%,0.70%,0.227,1.51,0.261,68.10%,3.79,5.5,-1.7,sa501835
Kyle Hurst,Angels (A+),25,85.2,6.51,3.57,1.82,1.16,16.20%,8.90%,7.30%,0.265,1.46,0.295,64.30%,5.15,5.5,-0.35,sa455350
Stephen Pryor,Mariners (A+),21,27,11.33,8.67,1.31,0.67,25.40%,19.40%,6.00%,0.264,2,0.371,60.20%,7.67,5.5,2.16,10663
Steven Wright,Indians (A+),26,38.1,6.34,3.76,1.69,1.64,15.70%,9.30%,6.40%,0.303,1.64,0.331,66.40%,4.46,5.52,-1.06,8185
Rob Donovan,Astros (A+),23,137.1,6.16,3.54,1.74,1.18,15.60%,8.90%,6.60%,0.283,1.52,0.315,58.40%,6.29,5.53,0.76,sa502169
Robert Roth,Braves (A+),22,14.1,6.28,5.02,1.25,1.26,15.60%,12.50%,3.10%,0.218,1.4,0.233,71.40%,4.4,5.53,-1.14,sa328080
Brian Leach,Pirates (A+),25,52,5.71,4.33,1.32,1.21,13.60%,10.30%,3.30%,0.29,1.67,0.316,51.70%,7.62,5.54,2.07,sa455179
Aaron Terry,Cardinals (A+),24,35.1,4.33,4.84,0.89,0.76,10.60%,11.90%,-1.30%,0.257,1.53,0.276,76.60%,4.33,5.57,-1.24,sa503424
Geison Aguasviva,Dodgers (A+),23,8,6.75,2.25,3,1.13,18.80%,6.30%,12.50%,0.179,0.88,0.191,92.10%,1.13,5.57,-4.45,sa447649
Sean Black,Yankees (A+),23,104.1,5.61,3.19,1.76,1.47,13.30%,7.60%,5.70%,0.318,1.71,0.343,57.00%,7.25,5.58,1.66,sa326533
Joey Mahalic,Indians (A+),22,9.2,3.72,4.66,0.8,0.93,7.80%,9.80%,-2.00%,0.356,2.17,0.375,43.70%,11.17,5.61,5.56,sa396279
Jacob Brown,Athletics (A+),24,99,4.82,1.73,2.79,1.45,12.10%,4.40%,7.80%,0.296,1.43,0.308,55.10%,5.55,5.61,-0.07,sa549729
Clay Hensley,Marlins (A+),31,4,4.5,0,2,2.25,14.30%,0.00%,14.30%,0.143,0.5,0.091,0.00%,4.5,5.64,-1.14,4593
Bradley Tippett,Twins (A+),23,18.2,5.3,1.93,2.75,1.93,12.80%,4.70%,8.10%,0.329,1.66,0.343,59.10%,7.23,5.64,1.59,sa326954
Mace Thurman,Reds (A+),24,65.1,8.4,5.23,1.61,1.1,20.10%,12.50%,7.60%,0.264,1.64,0.318,65.50%,5.51,5.65,-0.14,sa454986
Kasey Kiker,Rangers (A+),23,44.2,10.88,10.48,1.04,0.6,22.90%,22.00%,0.90%,0.254,2.17,0.35,65.10%,7.05,5.65,1.41,sa326474
Maxwell Peterson,Athletics (A+),25,10,8.1,2.7,3,1.8,20.00%,6.70%,13.30%,0.286,1.5,0.323,41.00%,9,5.65,3.35,sa502022
Brandon Maurer,Mariners (A+),20,42.1,7.87,2.34,3.36,1.7,20.00%,6.00%,14.10%,0.275,1.37,0.31,58.20%,6.38,5.65,0.73,4878
Andrew Liebel,Blue Jays (A+),25,38.2,4.89,2.79,1.75,1.63,11.80%,6.70%,5.10%,0.339,1.76,0.358,72.60%,5.59,5.67,-0.08,sa454498
Brian Stroud,Tigers (A+),22,16.1,7.16,1.65,4.33,2.2,16.70%,3.90%,12.80%,0.351,1.78,0.386,57.40%,8.27,5.72,2.55,sa599344
Vince Bongiovanni,Blue Jays (A+),28,19.2,6.86,3.2,2.14,1.83,16.70%,7.80%,8.90%,0.268,1.47,0.286,69.70%,5.95,5.73,0.22,sa293557
Andrew Robinson,Astros (A+),23,127.1,6.43,2.33,2.76,1.55,15.80%,5.70%,10.10%,0.314,1.58,0.346,63.40%,6.29,5.73,0.56,sa549091
Nick Czyz,Mariners (A+),24,45.1,5.56,2.98,1.87,1.39,12.90%,6.90%,6.00%,0.343,1.85,0.374,50.50%,8.54,5.78,2.76,sa455247
Daniel Renken,Reds (A+),21,30,7.2,3.9,1.85,1.2,17.00%,9.20%,7.80%,0.29,1.63,0.333,61.20%,4.8,5.78,-0.98,sa549725
Jacob Rasner,Orioles (A+),24,20.2,4.79,3.92,1.22,1.31,10.10%,8.30%,1.80%,0.351,2.08,0.374,40.70%,10.45,5.79,4.66,sa291531
Nick Pugliese,Angels (A+),25,8.2,6.23,4.15,1.5,1.04,14.00%,9.30%,4.70%,0.263,1.62,0.29,58.80%,7.27,5.79,1.48,sa456108
Jose Valdez,Giants (A+),22,38.2,10.24,7.91,1.29,0.93,22.70%,17.50%,5.20%,0.298,2.09,0.391,67.20%,6.98,5.81,1.17,sa329099
Jose Casilla,Giants (A+),22,12.1,2.92,4.38,0.67,0.73,6.90%,10.30%,-3.50%,0.327,1.86,0.34,46.30%,9.49,5.81,3.67,sa456056
Alex Sanabia,Marlins (A+),22,11,0.82,0,1,1.64,2.00%,0.00%,2.00%,0.271,1.18,0.244,53.60%,5.73,5.84,-0.12,5350
Jeff Marquez,Yankees (A+),26,13.1,4.73,2.7,1.75,1.35,12.10%,6.90%,5.20%,0.333,1.58,0.357,70.80%,6.08,5.86,0.21,7456
James Hill,Rays (A+),22,6,7.5,4.5,1.67,1.5,17.90%,10.70%,7.10%,0.25,1.5,0.278,58.10%,7.5,5.89,1.61,sa503593
Anthony Fernandez,Mariners (A+),21,30.1,8.01,4.45,1.8,1.48,17.70%,9.80%,7.80%,0.372,2.18,0.438,60.00%,8.01,5.89,2.12,sa503582
Kevin Nabors,Angels (A+),25,44,8.59,6.75,1.27,1.02,18.70%,14.70%,4.00%,0.279,1.95,0.336,55.60%,6.14,5.9,0.23,sa454862
Ethan Martin,Dodgers (A+),22,55,9.98,6.05,1.65,1.31,22.90%,13.90%,9.00%,0.289,1.85,0.365,61.60%,7.36,5.91,1.45,3877
Freddie Cabrera,Dodgers (A+),21,10.2,4.22,3.38,1.25,0.84,10.60%,8.50%,2.10%,0.293,1.5,0.314,60.20%,5.91,5.92,-0.01,sa599291
Nathan Reed,Mariners (A+),23,35,7.71,3.09,2.5,1.54,18.10%,7.20%,10.80%,0.289,1.57,0.327,58.10%,5.91,5.92,0,sa502048
Jason Markovitz,Mariners (A+),22,45,5.6,3.2,1.75,1.4,13.50%,7.70%,5.80%,0.353,1.84,0.387,66.50%,6.2,5.93,0.27,sa549167
Shane Wolf,Astros (A+),24,28.2,7.85,4.08,1.92,1.57,18.80%,9.80%,9.00%,0.294,1.67,0.337,61.90%,6.28,5.94,0.34,sa454691
Carlos Martinez,Rockies (A+),22,3,0,3,0,0,0.00%,6.70%,-6.70%,0.308,1.67,0.308,50.00%,9,5.95,3.05,sa392984
T.J. Hose,Red Sox (A+),25,10.2,7.59,5.91,1.29,1.69,19.60%,15.20%,4.40%,0.282,1.69,0.321,85.50%,4.22,5.95,-1.73,sa455042
Andrew Suiter,Dodgers (A+),24,43.1,7.27,6.44,1.13,0.83,17.00%,15.10%,1.90%,0.269,1.78,0.318,67.60%,5.61,5.96,-0.35,sa501630
Junichi Tazawa,Red Sox (A+),25,19.1,6.05,2.79,2.17,1.86,15.50%,7.10%,8.30%,0.267,1.34,0.276,68.40%,6.05,5.97,0.08,4079
Dan Jurik,Braves (A+),24,15.2,7.47,5.17,1.44,1.72,19.40%,13.40%,6.00%,0.263,1.53,0.293,91.40%,3.45,5.97,-2.53,sa549739
Brad Wilson,Diamondbacks (A+),24,23.2,7.23,2.28,3.17,1.9,18.60%,5.90%,12.80%,0.284,1.39,0.31,74.10%,4.94,5.98,-1.03,sa502559
Jason Lowey,Braves (A+),26,8,12.38,5.63,2.2,2.25,30.60%,13.90%,16.70%,0.2,1.38,0.235,100.00%,2.25,5.98,-3.73,sa560990
Sheng-An Kuo,Rockies (A+),25,51.1,8.06,3.33,2.42,1.4,20.00%,8.30%,11.70%,0.251,1.34,0.29,58.70%,6.66,5.99,0.67,sa376269
Willie Kempf,Braves (A+),23,46.2,6.75,4.24,1.59,1.93,16.20%,10.20%,6.00%,0.295,1.69,0.318,65.20%,6.75,5.99,0.76,sa545067
Scott Allen,Yankees (A+),19,48.2,6.84,3.88,1.76,1.66,16.00%,9.10%,6.90%,0.324,1.79,0.361,63.90%,7.21,6,1.21,sa501628
Chase Ware,Reds (A+),23,3.1,2.7,8.1,0.33,0,5.00%,15.00%,-10.00%,0.471,3.3,0.5,36.40%,16.2,6.05,10.15,sa504208
Shane Minks,Rays (A+),23,14.2,4.91,8.59,0.57,0.61,11.60%,20.30%,-8.70%,0.255,1.91,0.283,63.90%,6.14,6.05,0.09,sa551210
Luis Sanz,Tigers (A+),23,6,4.5,3,1.5,1.5,12.00%,8.00%,4.00%,0.273,1.33,0.278,79.00%,4.5,6.06,-1.56,sa456447
Robert Romero,Dodgers (A+),26,27.1,10.54,9.55,1.1,0.66,22.50%,20.40%,2.10%,0.282,2.2,0.382,51.50%,8.56,6.07,2.49,sa291536
Caleb Brewer,Braves (A+),22,21,5.57,8.57,0.65,0.86,13.30%,20.40%,-7.10%,0.244,1.86,0.27,71.80%,5.14,6.09,-0.94,sa390672
Vic Black,Pirates (A+),23,6.2,6.75,5.4,1.25,1.35,16.10%,12.90%,3.20%,0.308,1.8,0.35,77.60%,4.05,6.09,-2.04,9195
Josh Ravin,Reds (A+),23,95.2,8.75,5.55,1.58,1.22,21.50%,13.70%,7.90%,0.221,1.44,0.262,72.00%,4.61,6.09,-1.48,sa326734
Manuel Rivera,Red Sox (A+),21,19.1,3.72,4.66,0.8,1.4,9.40%,11.80%,-2.40%,0.243,1.45,0.238,68.60%,5.59,6.13,-0.54,sa503988
Robert Lara,Padres (A+),24,16,5.63,7.88,0.71,0.56,11.90%,16.70%,-4.80%,0.314,2.25,0.356,46.20%,11.25,6.13,5.12,sa455283
Mark Serrano,Reds (A+),25,109,8.26,3.14,2.63,1.9,21.50%,8.20%,13.30%,0.236,1.26,0.257,74.70%,4.62,6.15,-1.53,sa501508
Jose Jimenez,Mariners (A+),24,64.1,7.13,3.64,1.96,1.54,16.80%,8.60%,8.20%,0.311,1.71,0.351,65.30%,6.44,6.17,0.27,sa455777
Kirk Clark,Astros (A+),22,52.2,8.54,4.96,1.72,1.54,19.30%,11.20%,8.10%,0.284,1.77,0.331,58.60%,7.01,6.21,0.8,sa511138
Yoervis Medina,Mariners (A+),22,101,6.5,3.39,1.92,1.69,15.40%,8.00%,7.40%,0.323,1.75,0.354,59.20%,6.5,6.22,0.28,10498
Brian Peacock,Nationals (A+),26,1,0,9,0,0,0.00%,16.70%,-16.70%,0.4,3,0.4,100.00%,0,6.23,-6.23,sa289020
Kyle Moore,Orioles (A+),25,1,0,9,0,0,0.00%,25.00%,-25.00%,0,1,0,100.00%,0,6.23,-6.23,sa553214
Tzu-Kai Chiu,Reds (A+),23,34.1,5.5,2.36,2.33,1.83,13.20%,5.70%,7.60%,0.322,1.66,0.339,45.60%,6.82,6.25,0.57,sa393271
Jeremy Haynes,- - -,25,52,8.13,8.65,0.94,1.21,18.40%,19.60%,-1.20%,0.284,2.08,0.34,63.50%,7.1,6.33,0.77,sa326151
Clint Dempster,Twins (A+),21,20.2,6.1,2.61,2.33,2.18,13.20%,5.70%,7.60%,0.398,2.18,0.43,65.00%,8.27,6.34,1.93,sa502706
Colton Pitkin,Astros (A+),21,51.2,6.45,3.31,1.95,1.74,16.30%,8.40%,7.90%,0.284,1.49,0.306,65.70%,6.45,6.37,0.08,sa395349
Bobby Parnell,Mets (A+),26,1,0,9,0,0,0.00%,33.30%,-33.30%,0,1,0,100.00%,0,6.39,-6.39,9926
Holden Sprague,Marlins (A+),23,1,0,9,0,0,0.00%,25.00%,-25.00%,0,1,0,100.00%,0,6.39,-6.39,sa502386
Jared Bradford,Cardinals (A+),25,1.2,10.8,16.2,0.67,0,22.20%,33.30%,-11.10%,0.167,2.4,0.25,75.00%,5.4,6.39,-0.99,sa455003
Fabian Williamson,Athletics (A+),22,49,7.35,5.33,1.38,1.47,17.80%,12.90%,4.90%,0.311,1.82,0.359,63.10%,7.53,6.4,1.13,sa328152
Trevor Harden,Diamondbacks (A+),23,100.2,6.88,5.01,1.38,1.52,16.30%,11.90%,4.50%,0.294,1.76,0.327,63.00%,6.35,6.4,-0.05,sa455278
Jason Braun,Reds (A+),24,7.1,7.36,11.05,0.67,0,12.20%,18.40%,-6.10%,0.462,3.68,0.546,53.60%,14.73,6.4,8.33,sa502418
Gary Cuevas,Royals (A+),23,5,7.2,14.4,0.5,0,13.80%,27.60%,-13.80%,0.286,2.8,0.353,64.30%,9,6.43,2.57,sa456377
Stephen Hunt,Reds (A+),22,2,9,13.5,0.67,0,20.00%,30.00%,-10.00%,0.286,2.5,0.4,80.00%,4.5,6.45,-1.95,sa392084
Adam Schrader,Padres (A+),24,8,2.25,7.88,0.29,0,4.40%,15.60%,-11.10%,0.378,2.63,0.4,63.60%,9,6.45,2.55,sa549922
Zachary Grimmett,Astros (A+),21,117.2,5.97,3.82,1.56,1.68,14.30%,9.20%,5.10%,0.309,1.71,0.332,60.70%,6.81,6.48,0.33,sa455527
Donnie Hume,Mariners (A+),25,8,5.63,6.75,0.83,1.13,13.20%,15.80%,-2.60%,0.25,1.75,0.269,47.60%,6.75,6.57,0.18,sa389660
Bryan Augenstein,Cardinals (A+),24,4.1,12.46,0,6,4.15,31.60%,0.00%,31.60%,0.316,1.38,0.364,31.30%,10.38,6.62,3.76,936
Derrik Lutz,Reds (A+),26,18.1,6.87,4.91,1.4,1.47,17.10%,12.20%,4.90%,0.188,1.25,0.192,68.80%,3.93,6.67,-2.75,sa328064
Gabriel Alvarado,Pirates (A+),24,6.2,8.1,9.45,0.86,1.35,17.70%,20.60%,-2.90%,0.296,2.25,0.35,80.90%,5.4,6.69,-1.29,sa455790
Michael Wuertz,Athletics (A+),32,4,15.75,9,1.75,2.25,29.20%,16.70%,12.50%,0.4,3,0.583,47.20%,15.75,6.7,9.05,1856
Nick Greenwood,Cardinals (A+),23,3,9,0,3,3,23.10%,0.00%,23.10%,0.25,1,0.25,38.50%,9,6.72,2.28,8182
Kevan Hess,Tigers (A+),23,6,6,7.5,0.8,1.5,16.00%,20.00%,-4.00%,0.25,1.67,0.267,93.00%,3,6.72,-3.72,sa501706
Arismendy Ozoria,Dodgers (A+),20,85,6.14,4.34,1.41,1.69,15.20%,10.80%,4.50%,0.282,1.59,0.301,72.70%,5.4,6.72,-1.32,sa506958
Shooter Hunt,Twins (A+),24,42.2,9.7,12.87,0.75,0.63,19.70%,26.20%,-6.40%,0.24,2.37,0.314,62.90%,7.38,6.79,0.6,sa454393
Forrest Snow,Mariners (A+),22,33.1,5.4,3.51,1.54,1.89,12.60%,8.20%,4.40%,0.34,1.86,0.359,62.70%,8.1,6.83,1.27,sa549462
Graham Johnson,Marlins (A+),21,56.1,4.79,5.43,0.88,1.76,10.20%,11.60%,-1.40%,0.356,2.22,0.372,62.20%,7.51,6.83,0.68,sa454710
Chris Kirkland,Mariners (A+),25,16.1,7.16,6.06,1.18,1.1,14.10%,12.00%,2.20%,0.382,2.45,0.443,54.50%,9.92,6.89,3.03,sa455249
David Berner,Astros (A+),23,33.1,4.32,2.16,2,2.16,10.30%,5.10%,5.10%,0.306,1.59,0.301,46.70%,6.21,6.92,-0.71,sa501738
Mike Belfiore,Diamondbacks (A+),22,79,9,6.49,1.39,1.94,21.40%,15.50%,6.00%,0.277,1.81,0.321,71.60%,5.92,6.95,-1.02,9324
Jose Gualdron,Reds (A+),23,1,0,9,0,0,0.00%,16.70%,-16.70%,0.4,3,0.4,66.70%,9,6.95,2.05,sa392407
Chris Odegaard,Diamondbacks (A+),24,14,10.93,12.21,0.89,0.64,21.00%,23.50%,-2.50%,0.3,2.64,0.405,63.80%,9.64,6.95,2.7,sa455465
Mike Hart,Athletics (A+),24,25.2,6.66,2.1,3.17,2.45,16.00%,5.00%,10.90%,0.306,1.56,0.318,68.30%,5.26,6.95,-1.69,sa455299
Scott Nestor,Dodgers (A+),26,3.1,10.8,16.2,0.67,0,21.10%,31.60%,-10.50%,0.154,2.4,0.222,50.00%,10.8,6.95,3.85,sa225795
Bret Montgomery,Dodgers (A+),25,4.2,13.5,7.71,1.75,1.93,30.40%,17.40%,13.00%,0.111,1.29,0.1,71.40%,3.86,6.95,-3.09,sa550297
Matt Frevert,Braves (A+),24,12,8.25,3.75,2.2,3,20.80%,9.40%,11.30%,0.271,1.5,0.273,56.50%,8.25,6.98,1.27,sa455021
Douglas Ferguson,Orioles (A+),23,2.2,3.38,13.5,0.25,0,6.70%,26.70%,-20.00%,0.273,2.63,0.3,57.10%,10.13,6.98,3.15,sa550056
Matthew Daly,Blue Jays (A+),24,14.2,7.98,5.52,1.44,2.45,19.10%,13.20%,5.90%,0.305,1.84,0.333,60.80%,8.59,7,1.59,sa454890
Chris Malone,Blue Jays (A+),28,8,7.88,11.25,0.7,1.13,18.90%,27.00%,-8.10%,0.222,2,0.263,68.50%,6.75,7.01,-0.26,sa287533
Bobby Doran,Astros (A+),22,66.2,5.54,4.32,1.28,1.89,12.70%,9.90%,2.80%,0.353,2.01,0.376,54.50%,9.05,7.02,2.02,sa503077
Scott Gaffney,Reds (A+),25,61.2,7.15,7.59,0.94,1.17,15.80%,16.80%,-1.00%,0.262,1.9,0.298,67.40%,6.28,7.06,-0.79,sa388820
Glenn Gibson,Royals (A+),23,10.1,6.1,3.48,1.75,2.61,11.50%,6.60%,4.90%,0.446,2.81,0.478,50.40%,13.06,7.1,5.96,sa326710
Ryan Mullins,Twins (A+),27,8.1,5.4,4.32,1.25,2.16,13.20%,10.50%,2.60%,0.273,1.56,0.269,44.60%,8.64,7.11,1.53,sa290187
Luis Vasquez,Dodgers (A+),25,14.1,6.91,13.19,0.52,0,14.30%,27.30%,-13.00%,0.241,2.37,0.302,77.80%,3.77,7.23,-3.46,sa393198
Ogui Diaz,Mariners (A+),25,34.2,6.49,4.41,1.47,2.08,15.40%,10.50%,4.90%,0.317,1.79,0.339,70.60%,6.75,7.24,-0.49,sa328438
Michael Main,Giants (A+),22,52.2,7.86,6.15,1.28,1.88,17.90%,14.00%,3.90%,0.288,1.86,0.323,66.60%,6.84,7.31,-0.47,sa389900
Brad Hand,Marlins (A+),21,5,7.2,9,0.8,1.8,16.70%,20.80%,-4.20%,0.263,2,0.286,58.10%,7.2,7.39,-0.19,9111
Frank De Los Santos,Rays (A+),23,8,9,2.25,4,3.38,16.30%,4.10%,12.20%,0.544,3.38,0.629,46.20%,19.13,7.39,11.74,sa393084
Miguel Munoz,Twins (A+),22,6,3,7.5,0.4,1.5,7.10%,17.90%,-10.70%,0.304,2,0.3,56.60%,9,7.39,1.61,sa455901
Dean Weaver,Nationals (A+),23,16.1,3.86,3.86,1,2.2,8.90%,8.90%,0.00%,0.319,1.78,0.31,56.80%,9.37,7.39,1.98,sa501493
Dennis Neuman,Red Sox (A+),21,11.2,6.17,9.26,0.67,1.54,12.70%,19.10%,-6.40%,0.3,2.31,0.325,79.40%,5.4,7.43,-2.03,sa455917
Rolando Pascual,Brewers (A+),22,25,5.4,11.88,0.45,0,10.10%,22.20%,-12.10%,0.314,2.64,0.367,50.70%,11.88,7.47,4.41,sa329087
Ryan Acosta,Dodgers (A+),22,12.2,8.53,6.39,1.33,2.13,16.90%,12.70%,4.20%,0.377,2.53,0.435,41.70%,10.66,7.5,3.16,sa390653
Jose Trinidad,Astros (A+),23,10.2,6.75,4.22,1.6,2.53,17.00%,10.60%,6.40%,0.357,1.88,0.387,76.00%,6.75,7.51,-0.76,sa456081
Brenny Paulino,Tigers (A+),18,5.1,11.81,15.19,0.78,0,18.40%,23.70%,-5.30%,0.346,3.38,0.474,38.10%,21.94,7.51,14.42,sa547774
Brian Sanches,Marlins (A+),32,2.2,3.38,0,1,3.38,10.00%,0.00%,10.00%,0.2,0.75,0.125,0.00%,6.75,7.51,-0.76,2739
Mauricio Robles,Mariners (A+),22,12.1,6.57,8.03,0.82,1.46,14.10%,17.20%,-3.10%,0.346,2.35,0.39,44.10%,12.41,7.51,4.89,8895
Jason Buursma,Mariners (A+),25,21,3,3,1,2.14,7.60%,7.60%,0.00%,0.286,1.48,0.264,60.00%,5.14,7.52,-2.38,sa455019
Ryan Shopshire,Blue Jays (A+),25,27.1,5.93,8.56,0.69,1.65,12.10%,17.50%,-5.40%,0.331,2.41,0.357,68.90%,8.56,7.52,1.04,sa502761
Justin Orenduff,Dodgers (A+),28,11.1,5.56,10.32,0.54,0.79,12.30%,22.80%,-10.50%,0.256,2.12,0.286,59.30%,8.74,7.57,1.17,sa254165
Mark Rogers,Brewers (A+),25,16.1,9.37,8.27,1.13,2.2,18.50%,16.30%,2.20%,0.293,2.27,0.333,56.90%,9.37,7.61,1.75,4083
Scott Hodsdon,Athletics (A+),26,3,12,6,2,3,21.10%,10.50%,10.50%,0.412,3,0.5,26.30%,18,7.61,10.39,sa389782
Jeremiah Meiners,Astros (A+),22,4.1,6.23,6.23,1,2.08,13.60%,13.60%,0.00%,0.368,2.31,0.4,81.40%,6.23,7.64,-1.41,sa550000
Keli'i Zablan,Mariners (A+),24,16.1,8.27,6.06,1.36,2.2,16.70%,12.20%,4.40%,0.338,2.27,0.379,50.90%,11.02,7.68,3.34,sa596152
Adrian Alaniz,Phillies (A+),27,9.1,6.75,4.82,1.4,2.89,15.60%,11.10%,4.40%,0.359,2.04,0.379,63.30%,7.71,8,-0.28,sa389682
Tyler Matzek,Rockies (A+),20,33,10.09,12.55,0.8,1.36,20.80%,25.80%,-5.10%,0.262,2.42,0.33,60.00%,9.82,8.04,1.78,10058
Nicholas Schnaitmann,Rockies (A+),21,67.1,5.88,6.01,0.98,2.27,13.10%,13.40%,-0.30%,0.339,2.12,0.355,52.40%,10.16,8.06,2.1,sa455457
Rafael Soriano,Yankees (A+),31,2.1,3.86,0,1,3.86,10.00%,0.00%,10.00%,0.4,1.71,0.375,38.50%,11.57,8.1,3.47,1100
Ruben Medina,Reds (A+),24,1.2,5.4,16.2,0.33,0,6.30%,18.80%,-12.50%,0.615,6.6,0.667,9.10%,37.8,8.15,29.65,sa245449
Carlos Frias,Dodgers (A+),21,16,6.19,9.56,0.65,1.69,14.50%,22.40%,-7.90%,0.288,2.13,0.311,70.50%,6.19,8.2,-2.01,3547
Stiven Osuna,Padres (A+),24,16.2,6.48,4.32,1.5,2.7,13.50%,9.00%,4.50%,0.342,2.1,0.355,63.30%,9.18,8.21,0.97,sa456047
Tim Boyce,Mariners (A+),24,17.1,7.27,1.56,4.67,3.63,17.10%,3.70%,13.40%,0.385,1.9,0.404,70.30%,8.83,8.27,0.55,sa550200
Conner Crumbliss,Athletics (A+),24,2,0,9,0,0,0.00%,18.20%,-18.20%,0.25,2,0.25,40.00%,13.5,8.45,5.05,sa502365
Yordany Ramirez,Astros (A+),26,25,5.4,7.56,0.71,2.16,11.10%,15.60%,-4.40%,0.363,2.48,0.38,55.00%,11.88,8.51,3.37,sa201860
Manuarys Correa,Angels (A+),22,7.1,6.14,4.91,1.25,2.45,13.20%,10.50%,2.60%,0.344,2.05,0.36,49.30%,9.82,8.58,1.23,sa456106
Frank Francisco,Blue Jays (A+),31,5,10.8,7.2,1.5,3.6,25.00%,16.70%,8.30%,0.3,2,0.333,41.70%,10.8,8.59,2.21,1933
Joaquin Hinojosa,Yankees (A+),22,1.1,6.75,13.5,0.5,0,11.10%,22.20%,-11.10%,0.333,3,0.4,60.00%,13.5,8.64,4.86,sa600967
Kaimi Mead,Rockies (A+),25,7.2,8.22,9.39,0.88,2.35,18.00%,20.50%,-2.60%,0.29,2.22,0.318,63.40%,9.39,8.64,0.75,sa455375
Jonathan Sanchez,Giants (A+),28,2.2,10.13,6.75,1.5,3.38,18.80%,12.50%,6.30%,0.429,3,0.5,30.30%,20.25,8.82,11.43,7507
Aneurys Solano,Marlins (A+),22,6,7.5,9,0.83,3,14.30%,17.10%,-2.90%,0.345,2.67,0.364,53.00%,12,9.06,2.94,sa506865
Chris Wilkes,Padres (A+),21,7.1,4.91,6.14,0.8,2.45,10.80%,13.50%,-2.70%,0.3,1.91,0.292,68.20%,4.91,9.27,-4.36,sa455456
Felix Fuentes,Rays (A+),24,1,0,18,0,0,0.00%,33.30%,-33.30%,0.5,4,0.5,75.00%,9,9.39,-0.39,sa598696
Matt Fairel,Reds (A+),23,22.1,4.84,5.64,0.86,3.22,9.70%,11.30%,-1.60%,0.436,2.78,0.444,51.20%,12.09,9.41,2.68,sa496301
John Housey,- - -,23,11.2,5.4,6.94,0.78,3.09,10.90%,14.10%,-3.10%,0.352,2.4,0.349,64.10%,10.03,9.78,0.25,sa503076
Andy Simunic,Astros (A+),25,1,0,18,0,0,0.00%,28.60%,-28.60%,0.6,5,0.6,40.00%,27,9.95,17.05,sa455409
Matthew Leonard,Reds (A+),22,2,9,4.5,2,4.5,28.60%,14.30%,14.30%,0.167,1,0,100.00%,4.5,9.95,-5.45,sa549905
Frank Dejiulio,Angels (A+),21,0.2,13.5,27,0.5,0,14.30%,28.60%,-14.30%,0.6,7.5,0.75,0.00%,67.51,9.95,57.56,sa503577
Aaron King,Giants (A+),22,5.2,6.35,7.94,0.8,3.18,16.70%,20.80%,-4.20%,0.167,1.41,0.083,96.80%,4.76,10.3,-5.54,sa454767
James Nygren,Marlins (A+),22,2,4.5,4.5,1,4.5,10.00%,10.00%,0.00%,0.444,2.5,0.429,83.30%,9,10.39,-1.39,sa599514
Ryan Demmin,Nationals (A+),23,11.2,6.94,4.63,1.5,4.63,15.80%,10.50%,5.30%,0.327,1.89,0.294,70.50%,10.03,10.43,-0.4,sa551725
Stephen Locke,Angels (A+),25,7.2,1.17,9.39,0.13,2.35,2.30%,18.20%,-15.90%,0.429,3,0.406,47.20%,10.57,10.6,-0.03,sa502135
Frank Del Valle,Cubs (A+),21,6.1,7.11,8.53,0.83,4.26,13.50%,16.20%,-2.70%,0.387,2.84,0.391,50.70%,15.63,10.81,4.82,sa600031
Luis Cruz,Astros (A+),20,13,6.92,4.15,1.67,4.85,14.30%,8.60%,5.70%,0.387,2.31,0.378,49.60%,14.54,11.26,3.28,sa454687
