Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Jeff Clement,Twins (AAA),29,495,9.10%,21.40%,0.42,0.22,0.291,0.388,0.679,0.168,2,0.251,-0.6,49,-6.4,0.309,89,4652
Carlos Perez,Astros (AAA),22,296,8.40%,13.20%,0.64,0.269,0.328,0.345,0.672,0.076,2,0.304,-0.4,30,-7.6,0.309,79,sa503317
Anderson De La Rosa,Brewers (AAA),28,227,5.30%,19.80%,0.27,0.27,0.313,0.37,0.682,0.1,3.3,0.331,0.5,23,-5.9,0.309,79,sa254509
Adonis Garcia,Yankees (AAA),28,216,5.10%,9.70%,0.52,0.256,0.312,0.357,0.668,0.101,3.5,0.274,-1,21,-2.9,0.309,88,sa623174
Pete Orr,Phillies (AAA),34,352,4.80%,17.30%,0.28,0.258,0.3,0.385,0.684,0.126,6.5,0.305,-1.3,35,-4.7,0.309,88,2748
Juan Diaz,Indians (AAA),24,495,9.30%,26.10%,0.36,0.242,0.317,0.348,0.665,0.106,2.1,0.324,-0.5,49,-6.6,0.309,88,9235
Brandon Douglas,Tigers (AAA),27,197,7.10%,13.20%,0.54,0.257,0.316,0.352,0.668,0.095,5,0.289,-0.4,20,-2.7,0.309,88,sa455065
Adam Moore,Royals (AAA),29,148,11.50%,35.10%,0.33,0.191,0.284,0.405,0.688,0.214,1.7,0.239,0,15,-3.9,0.308,79,9362
Luke Carlin,Angels (AAA),32,292,13.70%,18.20%,0.75,0.23,0.339,0.311,0.651,0.082,3.9,0.277,-0.3,29,-7.7,0.308,79,4666
Tommy Pham,Cardinals (AAA),25,113,6.20%,22.10%,0.28,0.264,0.31,0.368,0.678,0.104,4,0.338,-0.1,11,-3.1,0.307,78,2967
Brian Dinkelman,Twins (AAA),29,279,11.50%,14.30%,0.8,0.215,0.312,0.35,0.662,0.135,6.1,0.231,0.9,27,-4.1,0.307,87,3814
Nick Noonan,Giants (AAA),24,188,9.00%,23.40%,0.39,0.255,0.323,0.345,0.668,0.091,3.7,0.339,-0.8,18,-5.2,0.307,78,6880
Rusty Ryal,- - -,30,407,4.90%,19.70%,0.25,0.267,0.313,0.363,0.675,0.096,3.3,0.325,-0.2,39,-11.7,0.306,77,9698
Chris Valaika,Marlins (AAA),27,143,7.00%,17.50%,0.4,0.246,0.308,0.362,0.669,0.115,2.8,0.282,-0.3,14,-4.2,0.305,77,1165
Argenis Diaz,Tigers (AAA),26,518,7.70%,21.80%,0.35,0.255,0.314,0.344,0.658,0.089,3.9,0.331,-1.3,50,-8.5,0.305,85,6403
Ezequiel Carrera,Indians (AAA),26,464,8.20%,18.80%,0.44,0.248,0.312,0.346,0.658,0.099,7.7,0.301,3.3,44,-7.8,0.304,85,9048
Mike Olt,- - -,24,420,13.10%,30.00%,0.44,0.197,0.302,0.368,0.671,0.172,2.2,0.254,-0.1,40,-12.5,0.304,76,10698
Xavier Avery,- - -,23,347,9.20%,21.30%,0.43,0.248,0.321,0.332,0.653,0.085,6.3,0.315,1.2,34,-5.6,0.304,85,8471
Tim Fedroff,Indians (AAA),26,594,12.10%,19.90%,0.61,0.242,0.334,0.306,0.64,0.064,4.5,0.3,-0.7,57,-10.1,0.304,85,sa454958
Lars Davis,Rockies (AAA),27,333,7.20%,25.50%,0.28,0.255,0.313,0.356,0.669,0.101,3.5,0.344,-0.4,32,-10,0.304,76,sa390233
Pedro Ciriaco,Royals (AAA),27,171,3.50%,12.90%,0.27,0.281,0.31,0.363,0.672,0.081,5.3,0.319,0.3,16,-5.2,0.304,76,5278
Anthony Gose,Blue Jays (AAA),22,443,8.60%,27.30%,0.31,0.239,0.316,0.336,0.652,0.097,7.9,0.336,-1.2,42,-7.7,0.304,85,5097
Brett Jackson,Cubs (AAA),24,242,8.70%,31.80%,0.27,0.223,0.3,0.367,0.667,0.144,6.1,0.316,-0.9,23,-7.4,0.303,76,9632
Shelley Duncan,Rays (AAA),33,376,8.80%,21.80%,0.4,0.215,0.287,0.382,0.669,0.167,1.9,0.247,-0.3,36,-6.6,0.303,84,3620
Jose Constanza,Braves (AAA),29,373,7.80%,13.10%,0.59,0.276,0.332,0.314,0.646,0.038,5.8,0.322,0.1,35,-6.7,0.303,84,6003
Henry Rodriguez,Reds (AAA),23,514,5.40%,13.40%,0.41,0.274,0.319,0.335,0.654,0.061,2.6,0.311,-1.4,49,-9.2,0.303,84,7983
Carter Jurica,Giants (AAA),24,404,9.40%,20.80%,0.45,0.249,0.328,0.318,0.647,0.07,3.4,0.319,-0.9,38,-12.6,0.303,75,sa548259
Cedric Hunter,Indians (AAA),25,106,7.50%,13.20%,0.57,0.25,0.305,0.365,0.669,0.115,3.7,0.272,-0.5,10,-1.9,0.303,84,2833
Andy Simunic,Astros (AAA),27,163,9.20%,17.20%,0.54,0.278,0.346,0.299,0.644,0.021,5.3,0.339,0.8,15,-5.1,0.302,75,sa455409
Matt Lawson,Indians (AAA),27,179,11.70%,24.60%,0.48,0.23,0.331,0.311,0.642,0.081,5.5,0.311,0.6,17,-3.3,0.302,84,sa388392
Gil Velazquez,- - -,33,392,13.00%,16.30%,0.8,0.254,0.35,0.278,0.628,0.024,1.9,0.31,-2.3,37,-10.9,0.302,76,2070
Ian Stewart,- - -,28,238,14.30%,34.00%,0.42,0.171,0.303,0.347,0.649,0.176,3.3,0.241,-0.1,22,-7.6,0.302,74,5950
Reid Brignac,Rockies (AAA),27,193,10.40%,17.10%,0.61,0.23,0.325,0.315,0.64,0.085,3.7,0.273,-0.1,18,-6.2,0.301,74,8380
Dave Sappelt,Cubs (AAA),26,355,7.60%,10.70%,0.71,0.252,0.305,0.364,0.67,0.112,4.2,0.268,-2.4,33,-11.6,0.301,74,6898
Ramon Cabrera,Tigers (AAA),23,165,8.50%,12.70%,0.67,0.242,0.311,0.336,0.647,0.094,2.5,0.276,-0.6,15,-3.2,0.301,83,sa503033
Rich Thompson,Rays (AAA),34,217,7.40%,17.50%,0.42,0.249,0.325,0.312,0.638,0.063,9.4,0.309,3,20,-4.3,0.3,82,1883
Chun-Hsiu Chen,Indians (AAA),24,395,9.40%,26.60%,0.35,0.223,0.302,0.349,0.651,0.126,4,0.289,-0.6,37,-7.8,0.3,82,sa455954
Matt Young,Angels (AAA),30,154,13.00%,11.00%,1.18,0.208,0.327,0.3,0.627,0.092,6.5,0.225,0.8,14,-5.1,0.3,74,8989
Billy Hamilton,Reds (AAA),22,547,6.90%,18.60%,0.37,0.256,0.308,0.343,0.651,0.087,7.8,0.31,8.4,51,-10.9,0.3,82,10199
Jerry Sands,Pirates (AAA),25,397,12.60%,26.40%,0.48,0.207,0.311,0.329,0.64,0.122,2.6,0.276,-0.8,37,-8,0.3,82,4016
Edwin Maysonet,Cubs (AAA),31,242,4.50%,18.20%,0.25,0.242,0.283,0.402,0.685,0.16,3.2,0.269,-1.2,22,-8.1,0.3,73,5735
Irving Falu,Royals (AAA),30,568,8.30%,9.00%,0.92,0.256,0.32,0.329,0.648,0.073,5.6,0.281,-0.6,52,-19.1,0.3,73,6165
Brian Jeroloman,- - -,28,141,15.60%,22.70%,0.69,0.221,0.35,0.265,0.616,0.044,1.9,0.305,-0.6,13,-2.8,0.299,83,sa326780
Brock Holt,Red Sox (AAA),25,329,9.10%,16.40%,0.56,0.258,0.327,0.309,0.636,0.052,3.8,0.303,0,30,-7.1,0.298,81,9345
Darnell Mcdonald,Cubs (AAA),34,294,9.20%,17.00%,0.54,0.236,0.307,0.346,0.653,0.11,5.5,0.275,0.6,27,-10.3,0.298,72,1867
Trayvon Robinson,Orioles (AAA),25,201,10.90%,29.90%,0.37,0.22,0.307,0.333,0.64,0.113,5.3,0.304,0.8,18,-4.4,0.298,81,9875
Willy Taveras,Royals (AAA),31,279,6.50%,14.30%,0.45,0.239,0.308,0.34,0.648,0.101,8.2,0.274,1.2,25,-9.8,0.298,72,1876
Leury Bonilla,Mariners (AAA),28,149,7.40%,17.40%,0.42,0.254,0.312,0.331,0.643,0.077,3.3,0.304,-1.9,13,-5.3,0.297,72,sa293541
Alberto Rosario,Red Sox (AAA),26,102,6.90%,21.60%,0.32,0.233,0.303,0.333,0.636,0.1,2.2,0.288,-0.1,9,-2.3,0.297,80,sa392748
Gary Brown,Giants (AAA),24,608,5.40%,22.20%,0.24,0.231,0.286,0.375,0.66,0.143,6.5,0.282,-1.7,55,-21.7,0.297,72,11464
Steve Parker,Brewers (AAA),25,456,10.30%,23.20%,0.44,0.218,0.307,0.333,0.64,0.115,3.2,0.275,0,41,-16.3,0.297,71,sa501459
Walter Ibarra,Yankees (AAA),25,130,6.20%,32.30%,0.19,0.254,0.3,0.344,0.644,0.09,2.6,0.372,-0.3,12,-2.9,0.297,80,sa314143
Reese Havens,Mets (AAA),26,109,9.20%,13.80%,0.67,0.237,0.312,0.33,0.642,0.093,4.5,0.268,0.2,10,-3.9,0.297,71,sa454377
Jeremy Moore,Dodgers (AAA),26,156,9.00%,26.90%,0.33,0.22,0.295,0.355,0.649,0.135,4.7,0.292,-0.1,14,-5.6,0.297,71,7307
Kevin Mattison,Marlins (AAA),27,380,9.50%,36.30%,0.26,0.216,0.293,0.368,0.662,0.153,8.1,0.339,-0.5,34,-13.8,0.297,71,6635
Robert Andino,- - -,29,272,6.30%,21.30%,0.29,0.257,0.3,0.353,0.653,0.096,3,0.318,-0.6,24,-8.6,0.296,75,4900
Joe Dunigan,Mariners (AAA),27,100,10.00%,44.00%,0.23,0.193,0.28,0.375,0.655,0.182,7.9,0.317,0.6,9,-3.8,0.295,70,sa389233
Blake Davis,Brewers (AAA),29,357,5.30%,19.90%,0.27,0.256,0.297,0.352,0.649,0.096,5.2,0.318,-1.3,31,-13.8,0.294,69,5812
Corky Miller,Reds (AAA),37,157,10.20%,14.60%,0.7,0.2,0.295,0.333,0.628,0.133,0.2,0.209,-0.2,14,-4,0.293,78,342
Jae-Hoon Ha,Cubs (AAA),22,244,6.10%,17.20%,0.36,0.241,0.288,0.364,0.652,0.123,4,0.276,0.4,21,-9.6,0.293,69,sa502535
Phil Gosselin,Braves (AAA),24,228,5.30%,16.70%,0.32,0.266,0.308,0.324,0.631,0.058,3.2,0.315,-0.1,20,-5.9,0.292,77,10953
Leandro Castro,Phillies (AAA),24,458,3.30%,16.80%,0.19,0.256,0.28,0.368,0.647,0.112,5.3,0.294,0.8,40,-11.9,0.292,77,sa455746
Tyler Kuhn,Diamondbacks (AAA),26,139,7.20%,15.80%,0.45,0.244,0.296,0.35,0.646,0.106,8,0.284,0.5,12,-5.6,0.292,68,sa455308
Jackson Williams,Giants (AAA),27,289,7.30%,16.60%,0.44,0.23,0.289,0.356,0.646,0.126,2.8,0.261,-0.1,25,-11.6,0.292,68,8524
Chase D'Arnaud,Pirates (AAA),26,262,6.90%,16.40%,0.42,0.233,0.288,0.35,0.638,0.117,8.1,0.268,1.2,22,-7.1,0.291,76,6652
Greg Miclat,Rangers (AAA),25,309,11.30%,15.20%,0.74,0.238,0.329,0.279,0.608,0.042,3.6,0.289,-0.3,26,-12.7,0.291,67,sa454552
Omir Santos,Indians (AAA),32,222,4.50%,21.20%,0.21,0.248,0.285,0.354,0.639,0.107,2.2,0.302,-0.2,19,-6.1,0.29,76,3583
Ray Olmedo,Twins (AAA),32,361,10.00%,13.00%,0.77,0.234,0.316,0.298,0.614,0.064,5.1,0.267,0.8,30,-10.1,0.29,75,1718
Scott Cousins,Angels (AAA),28,220,7.30%,20.90%,0.35,0.233,0.31,0.306,0.616,0.073,7.9,0.299,0.4,18,-9.4,0.289,66,173
Danny Worth,Tigers (AAA),27,345,10.10%,26.40%,0.38,0.223,0.305,0.308,0.613,0.085,5,0.315,-0.5,29,-10,0.289,74,198
Manny Pina,Royals (AAA),26,111,5.40%,9.00%,0.6,0.242,0.287,0.354,0.641,0.111,2.6,0.247,0.2,9,-4.8,0.288,66,2829
Chris Robinson,- - -,29,255,2.70%,16.50%,0.17,0.282,0.307,0.32,0.626,0.037,3,0.34,-0.7,21,-9.2,0.288,69,3443
Luis Flores,Cubs (AAA),26,217,10.60%,14.70%,0.72,0.204,0.295,0.325,0.62,0.12,0.8,0.219,-0.1,18,-9.4,0.288,65,sa454795
Marwin Gonzalez,Astros (AAA),24,183,4.40%,12.60%,0.35,0.262,0.293,0.349,0.642,0.087,4.9,0.295,0.3,15,-8,0.287,65,5497
Ben Lasater,Marlins (AAA),29,196,9.20%,27.00%,0.34,0.217,0.297,0.32,0.617,0.103,1.8,0.288,-0.1,16,-8.6,0.287,65,sa389264
Ben Francisco,Padres (AAA),31,209,8.60%,18.20%,0.47,0.241,0.309,0.31,0.619,0.07,5.3,0.295,0.7,17,-9.3,0.287,65,4677
Matt Downs,Marlins (AAA),29,301,8.00%,17.90%,0.44,0.215,0.282,0.359,0.642,0.144,2.7,0.236,-0.5,24,-13.4,0.287,65,957
Ryan Roberts,Rays (AAA),32,148,14.20%,20.30%,0.7,0.21,0.32,0.274,0.594,0.065,3.3,0.263,0,12,-4.5,0.286,73,5653
Darren Ford,Pirates (AAA),27,274,9.90%,20.40%,0.48,0.23,0.307,0.301,0.609,0.071,7.5,0.288,1.1,22,-8.4,0.286,73,109
Kristopher Negron,Reds (AAA),27,379,6.90%,24.50%,0.28,0.225,0.295,0.317,0.612,0.093,4.8,0.292,0.6,31,-11.8,0.286,72,5306
Luis Exposito,Orioles (AAA),26,226,7.50%,22.10%,0.34,0.224,0.279,0.346,0.625,0.122,1.5,0.271,-0.2,18,-7.2,0.285,72,4398
Travis Tartamella,Cardinals (AAA),25,193,7.30%,28.00%,0.26,0.244,0.302,0.318,0.62,0.074,0.8,0.333,-0.5,15,-8.9,0.285,63,sa502036
Eric Farris,Twins (AAA),27,449,6.90%,11.80%,0.58,0.248,0.301,0.312,0.613,0.064,5.7,0.275,2.1,36,-14.7,0.284,71,2066
Freddy Galvis,Phillies (AAA),23,266,4.10%,19.20%,0.22,0.245,0.274,0.357,0.631,0.112,5.1,0.29,0,21,-8.7,0.284,71,6609
Ronald Bermudez,Red Sox (AAA),25,176,3.40%,17.00%,0.2,0.258,0.289,0.331,0.62,0.074,4.1,0.311,-1,14,-5.8,0.283,71,sa455626
Sean Ochinko,Blue Jays (AAA),25,171,9.90%,20.50%,0.49,0.22,0.294,0.313,0.607,0.093,1,0.261,-1,14,-5.7,0.283,71,sa501639
Andy Parrino,Athletics (AAA),27,420,10.20%,24.30%,0.42,0.21,0.3,0.302,0.602,0.093,4.6,0.278,0,33,-20,0.283,62,3972
Scott Savastano,Mariners (AAA),27,205,7.30%,20.00%,0.37,0.235,0.293,0.328,0.621,0.093,4.8,0.278,-0.2,16,-9.7,0.283,62,sa389423
Nick Green,Marlins (AAA),34,343,5.20%,23.90%,0.22,0.214,0.264,0.368,0.632,0.154,3.2,0.249,-0.8,27,-16.3,0.283,62,1502
Chris Herrmann,Twins (AAA),25,275,8.70%,22.20%,0.39,0.227,0.297,0.312,0.608,0.085,5.3,0.292,-0.5,22,-9.2,0.283,70,9284
John Baker,- - -,32,169,11.80%,22.50%,0.53,0.205,0.302,0.295,0.596,0.089,1.5,0.245,-0.5,13,-8.2,0.282,61,4756
Koyie Hill,Marlins (AAA),34,206,7.30%,18.40%,0.39,0.237,0.291,0.326,0.618,0.089,1.3,0.289,-0.1,16,-10.1,0.281,61,1829
Kyle Skipworth,Marlins (AAA),23,257,4.70%,31.90%,0.15,0.188,0.241,0.397,0.639,0.209,2.8,0.231,-0.1,20,-12.8,0.28,60,5298
Tyson Gillies,Phillies (AAA),24,237,8.00%,23.20%,0.35,0.22,0.286,0.313,0.599,0.093,7.5,0.282,1.6,18,-8.5,0.28,68,sa328244
Drew Garcia,- - -,27,233,5.60%,27.50%,0.2,0.231,0.281,0.329,0.61,0.097,4.9,0.325,0.1,18,-10.6,0.28,63,sa455332
Jesus Merchan,Padres (AAA),32,196,4.60%,11.20%,0.41,0.254,0.299,0.315,0.614,0.061,3.3,0.288,-0.8,15,-10,0.278,59,sa199270
Chad Tracy,Royals (AAA),27,166,12.00%,22.30%,0.54,0.187,0.297,0.288,0.585,0.101,0.9,0.218,-0.1,12,-8.6,0.278,59,sa326677
Franklin Gutierrez,Mariners (AAA),30,213,7.00%,28.20%,0.25,0.211,0.272,0.34,0.613,0.129,4.6,0.286,-0.1,16,-11.1,0.278,59,3255
Jason Jaramillo,- - -,30,227,8.80%,19.40%,0.45,0.215,0.283,0.317,0.6,0.102,2,0.263,-0.1,17,-12,0.276,58,8358
Carlos Rivero,Nationals (AAA),25,239,9.20%,16.70%,0.55,0.233,0.307,0.281,0.588,0.048,1.9,0.277,-0.7,18,-9.1,0.276,66,1136
Cole Garner,Brewers (AAA),28,234,7.30%,38.00%,0.19,0.192,0.261,0.355,0.616,0.164,4,0.282,0.3,17,-12.5,0.276,58,616
Taylor Harbin,Diamondbacks (AAA),27,385,4.40%,14.00%,0.31,0.231,0.268,0.343,0.612,0.113,5.8,0.258,-1.1,28,-20.8,0.275,57,sa388380
Quintin Berry,- - -,28,381,13.10%,21.30%,0.62,0.191,0.309,0.257,0.566,0.066,6.2,0.245,4,28,-17.3,0.275,61,9414
Matt Pagnozzi,Braves (AAA),30,321,6.50%,19.90%,0.33,0.21,0.274,0.314,0.588,0.103,2.3,0.249,-0.3,23,-12.9,0.274,64,6046
Carlos Sanchez,White Sox (AAA),21,479,6.10%,15.90%,0.38,0.241,0.293,0.296,0.589,0.056,5.3,0.29,-0.1,35,-19.3,0.274,64,11602
Luis Hernandez,Indians (AAA),29,151,7.90%,11.30%,0.71,0.229,0.297,0.282,0.579,0.053,3.2,0.254,-0.8,11,-6.1,0.274,64,3206
Justin Henry,Red Sox (AAA),28,409,9.80%,13.90%,0.7,0.21,0.294,0.286,0.58,0.076,5,0.242,-0.6,29,-16.6,0.273,64,sa390269
Jose Felix,Rangers (AAA),25,117,3.40%,14.50%,0.24,0.27,0.291,0.306,0.597,0.036,2.7,0.313,0,8,-6.6,0.272,55,sa447630
Sean Kazmar,Braves (AAA),28,296,6.10%,13.50%,0.45,0.228,0.277,0.309,0.586,0.081,4.8,0.263,-0.3,21,-12.5,0.271,62,7349
Craig Albernaz,Rays (AAA),30,115,6.10%,19.10%,0.32,0.225,0.279,0.304,0.583,0.078,4.9,0.275,0.5,8,-4.9,0.271,62,sa328612
Jose Iglesias,Red Sox (AAA),23,133,6.80%,13.50%,0.5,0.202,0.262,0.319,0.581,0.118,5.1,0.204,-0.3,9,-5.9,0.269,61,10231
Lucas May,Pirates (AAA),28,203,5.90%,21.20%,0.28,0.226,0.277,0.301,0.578,0.075,3.7,0.275,0,14,-9,0.269,61,5633
Lars Anderson,White Sox (AAA),25,266,12.40%,27.10%,0.46,0.194,0.302,0.251,0.553,0.057,2.1,0.271,-0.1,18,-11.9,0.268,60,9018
Jeremy Barfield,Athletics (AAA),24,134,10.40%,23.10%,0.45,0.188,0.269,0.316,0.585,0.128,1.5,0.212,0,9,-8.1,0.268,52,sa327073
Josh Wilson,Diamondbacks (AAA),32,206,6.30%,21.40%,0.3,0.219,0.268,0.323,0.591,0.104,2.1,0.264,-1.2,13,-12.4,0.267,52,2102
Todd Linden,Giants (AAA),33,152,7.20%,31.60%,0.23,0.204,0.276,0.299,0.576,0.095,2.8,0.303,0,10,-9.2,0.267,52,1803
Brandon Wood,- - -,28,252,5.20%,17.90%,0.29,0.226,0.262,0.329,0.591,0.103,1.5,0.258,-0.2,17,-12.2,0.267,58,6592
J.C. Boscan,Cubs (AAA),33,258,8.10%,17.10%,0.48,0.232,0.297,0.27,0.567,0.039,1.7,0.284,-0.3,17,-15.7,0.267,52,2324
Jason Donald,Reds (AAA),28,271,5.90%,25.80%,0.23,0.219,0.268,0.319,0.586,0.1,4.4,0.294,-0.2,18,-12.5,0.266,59,9331
Danny Espinosa,Nationals (AAA),26,313,6.10%,32.30%,0.19,0.216,0.28,0.286,0.566,0.071,5.3,0.324,0.5,21,-14.5,0.266,59,9219
Emmanuel Burriss,Reds (AAA),28,405,5.40%,10.10%,0.54,0.241,0.294,0.266,0.56,0.024,4.1,0.268,-0.2,26,-19.3,0.264,58,2917
Jose Gonzalez,Rockies (AAA),26,108,11.10%,23.10%,0.48,0.185,0.29,0.25,0.54,0.065,3.8,0.239,-0.3,7,-7,0.262,48,sa456023
Joe Leonard,Braves (AAA),24,449,4.90%,20.30%,0.24,0.23,0.271,0.297,0.568,0.067,3,0.291,-1,28,-22.4,0.261,56,sa548249
Chris Swauger,Cardinals (AAA),26,113,6.20%,21.20%,0.29,0.212,0.259,0.327,0.586,0.115,2.7,0.253,-0.3,7,-7.5,0.26,47,sa455020
Brandon Short,White Sox (AAA),24,113,8.80%,26.50%,0.33,0.186,0.275,0.268,0.543,0.082,5.5,0.269,-0.3,7,-5.8,0.259,54,sa455526
Kevin Russo,Tigers (AAA),28,415,4.60%,21.40%,0.21,0.213,0.252,0.309,0.561,0.096,3.8,0.263,-1.3,24,-22.5,0.256,52,3630
Paul Janish,Braves (AAA),30,152,8.60%,21.10%,0.41,0.207,0.285,0.244,0.529,0.037,1.2,0.269,-0.2,9,-8.3,0.255,51,7412
Brad Davis,Tigers (AAA),30,135,5.90%,24.40%,0.24,0.202,0.244,0.315,0.559,0.113,6,0.25,0.1,8,-7.5,0.254,50,8250
Joe Benson,Twins (AAA),25,164,6.10%,30.50%,0.2,0.192,0.256,0.285,0.541,0.093,7.4,0.28,-0.1,9,-9.2,0.253,50,2845
Mark Teahen,- - -,31,123,12.20%,26.80%,0.45,0.198,0.293,0.226,0.519,0.028,1.8,0.28,0,6,-9.2,0.25,40,4511
Corey Patterson,- - -,33,288,3.50%,20.10%,0.17,0.199,0.232,0.32,0.551,0.121,5.2,0.226,0.2,15,-18,0.25,46,300
Tim Torres,Cubs (AAA),29,151,6.00%,29.80%,0.2,0.207,0.252,0.307,0.559,0.1,5.6,0.284,0.3,8,-11.3,0.25,40,sa328090
Luis Nunez,Braves (AAA),26,122,2.50%,9.80%,0.25,0.205,0.233,0.321,0.555,0.116,5.1,0.208,0.1,7,-7.2,0.249,47,sa295125
Cody Clark,Astros (AAA),31,158,4.40%,20.30%,0.22,0.217,0.258,0.273,0.531,0.056,2.1,0.273,0,8,-12.3,0.246,38,6019
Wilson Valdez,Marlins (AAA),35,122,5.70%,13.90%,0.41,0.232,0.275,0.259,0.534,0.027,3.7,0.271,0.3,6,-9.5,0.246,38,1863
Roberto Perez,Indians (AAA),24,222,9.90%,26.60%,0.37,0.176,0.269,0.241,0.509,0.064,1.7,0.25,-0.6,11,-13.8,0.245,45,2900
Angel Sanchez,White Sox (AAA),29,163,7.40%,15.30%,0.48,0.189,0.264,0.243,0.507,0.054,2.9,0.221,-0.6,8,-10.3,0.244,44,3492
Brian Bocock,- - -,28,158,7.00%,19.00%,0.37,0.175,0.237,0.287,0.524,0.112,3.3,0.198,0.1,8,-10,0.244,44,3534
Mike Nickeas,Blue Jays (AAA),30,200,8.50%,20.00%,0.43,0.166,0.255,0.251,0.507,0.086,1.6,0.209,-0.2,10,-12.7,0.243,43,7419
Jose Yepez,Braves (AAA),32,205,3.90%,10.70%,0.36,0.219,0.259,0.26,0.519,0.042,1.3,0.244,-0.2,10,-13.2,0.242,43,sa209508
Tommy Manzella,Rockies (AAA),30,115,6.10%,36.50%,0.17,0.19,0.246,0.276,0.522,0.086,4.3,0.313,-0.5,5,-9.5,0.24,34,3789
Eli Whiteside,Rangers (AAA),33,244,6.60%,25.00%,0.26,0.187,0.242,0.28,0.522,0.093,1.4,0.23,-0.1,10,-20.3,0.24,34,3536
Alberto Gonzalez,- - -,30,249,7.60%,14.90%,0.51,0.201,0.264,0.237,0.501,0.036,1.3,0.234,-1,11,-17.1,0.239,39,4906
Jhonatan Solano,Nationals (AAA),27,148,3.40%,11.50%,0.29,0.214,0.245,0.279,0.523,0.064,2.4,0.242,-0.1,7,-10.1,0.237,39,7515
Denny Almonte,Mariners (AAA),24,101,5.90%,49.50%,0.12,0.163,0.212,0.315,0.527,0.152,8.8,0.3,0.3,4,-8.9,0.234,30,sa390314
Drew Butera,- - -,29,151,4.00%,19.20%,0.21,0.187,0.228,0.281,0.509,0.094,2.6,0.218,-0.1,6,-11.9,0.233,34,3411
Gustavo Nunez,Tigers (AAA),25,202,5.90%,22.30%,0.27,0.194,0.242,0.215,0.457,0.022,3.2,0.255,-1,6,-16.8,0.218,26,sa446859
Ozzie Chavez,Brewers (AAA),29,117,4.30%,23.90%,0.18,0.202,0.235,0.22,0.455,0.018,2.1,0.268,-0.3,2,-12.3,0.213,16,sa200296
Jesus Flores,- - -,28,269,4.10%,22.30%,0.18,0.174,0.213,0.241,0.455,0.067,0.8,0.219,-0.2,6,-25.7,0.209,18,4166
Joe Mahoney,Marlins (AAA),26,200,1.50%,33.00%,0.05,0.19,0.2,0.262,0.462,0.072,2.2,0.271,0.2,2,-22.7,0.203,9,8179
