Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Casey Lawrence,Blue Jays (AA),26,151.1,5.53,1.72,3.21,0.54,14.90%,4.60%,10.20%,0.271,1.26,0.308,66.90%,3.69,3.51,0.17,sa549433
Jason Hursh,Braves (AA),22,148.1,5.04,2.61,1.93,0.3,13.50%,7.00%,6.50%,0.267,1.31,0.306,67.50%,3.58,3.52,0.06,sa548316
Nick Kingham,Pirates (AA),22,71,6.85,3.17,2.16,0.38,17.60%,8.10%,9.50%,0.254,1.35,0.305,67.20%,3.04,3.52,-0.48,sa548285
Tyler Wilson,Orioles (AA),24,96.2,8.47,2.05,4.14,0.93,22.30%,5.40%,16.90%,0.262,1.27,0.32,70.00%,3.72,3.53,0.19,sa526290
Jose Flores,Athletics (AA),25,24.1,6.66,3.7,1.8,0.37,18.20%,10.10%,8.10%,0.182,1.07,0.217,74.20%,2.96,3.53,-0.57,sa503583
Matt Anderson,Mariners (AA),22,66.1,6.11,1.9,3.21,0.68,15.60%,4.80%,10.70%,0.293,1.42,0.336,58.40%,5.16,3.53,1.62,sa602589
Justin Freeman,Reds (AA),27,17,8.47,2.12,4,1.06,21.60%,5.40%,16.20%,0.243,1.24,0.289,60.40%,4.24,3.54,0.7,7568
Tyler Cravy,Brewers (AA),24,73.1,7.85,1.84,4.27,0.86,22.80%,5.30%,17.40%,0.181,0.85,0.212,87.60%,1.72,3.54,-1.82,sa501972
Joe Mantiply,Tigers (AA),23,10.2,8.44,2.53,3.33,0.84,21.70%,6.50%,15.20%,0.279,1.41,0.344,73.50%,3.38,3.54,-0.17,sa503764
Frankie Reed,Marlins (AA),26,30.1,8.6,2.97,2.9,0.89,22.80%,7.90%,15.00%,0.248,1.29,0.306,71.80%,3.86,3.55,0.31,sa599077
Jason Adam,- - -,22,105.1,7.86,2.73,2.88,0.77,20.00%,7.00%,13.00%,0.277,1.41,0.335,62.20%,5.04,3.55,1.49,sa548332
Bryan Augenstein,Tigers (AA),27,44.2,8.26,2.42,3.42,0.81,21.40%,6.30%,15.10%,0.263,1.32,0.321,58.80%,5.44,3.56,1.88,936
Trevor Miller,Mariners (AA),23,111,7.05,3.49,2.02,0.41,18.40%,9.10%,9.30%,0.237,1.29,0.288,63.60%,3.81,3.56,0.25,sa599519
Erik Hamren,Rangers (AA),27,16,11.81,4.5,2.63,0.56,32.80%,12.50%,20.30%,0.135,0.94,0.2,96.60%,1.13,3.56,-2.43,9133
Roberto Gomez,Rays (AA),24,37.2,5.02,1.43,3.5,0.48,12.60%,3.60%,9.00%,0.325,1.51,0.366,56.70%,5.97,3.56,2.41,sa551705
Scott Mcgregor,Nationals (AA),27,29.1,6.75,2.45,2.75,0.61,18.20%,6.60%,11.60%,0.248,1.23,0.292,54.20%,5.22,3.56,1.66,sa455250
Andy Ferguson,Royals (AA),25,147.2,7.19,2.5,2.88,0.79,19.60%,6.80%,12.80%,0.233,1.16,0.275,79.00%,2.93,3.56,-0.63,sa598931
Joe Wieland,Padres (AA),24,9,6,1,6,1,17.70%,2.90%,14.70%,0.242,1,0.269,79.00%,2,3.56,-1.56,6109
Randy Henry,Rangers (AA),24,13.1,4.05,2.03,2,0,9.80%,4.90%,4.90%,0.273,1.35,0.306,76.20%,3.38,3.57,-0.2,sa501222
Greg Ross,Braves (AA),24,78,5.08,2.31,2.2,0.46,14.00%,6.40%,7.60%,0.215,1.06,0.241,79.40%,2.08,3.57,-1.49,sa599717
Ryan O'Rourke,Twins (AA),26,40.2,11.51,3.54,3.25,1.11,29.90%,9.20%,20.70%,0.228,1.28,0.307,62.20%,3.98,3.58,0.41,sa549170
Justin Jackson,Blue Jays (AA),25,8.2,5.19,3.12,1.67,0,10.90%,6.50%,4.40%,0.357,2.08,0.405,63.20%,6.23,3.59,2.65,sa389926
Matt Crouse,Tigers (AA),24,4.1,8.31,6.23,1.33,0,19.10%,14.30%,4.80%,0.222,1.62,0.286,71.40%,2.08,3.59,-1.51,sa577832
Paul Sewald,Mets (AA),24,4.1,14.54,6.23,2.33,0,33.30%,14.30%,19.10%,0.188,1.38,0.333,75.00%,4.15,3.59,0.57,sa658150
Cody Wheeler,Diamondbacks (AA),24,22.1,10.88,8.06,1.35,0,30.00%,22.20%,7.80%,0.087,1.16,0.143,92.60%,0.4,3.59,-3.19,sa548334
Christopher Jensen,Athletics (AA),23,160.1,5.28,3.48,1.52,0.17,13.80%,9.10%,4.70%,0.243,1.3,0.283,72.10%,3.14,3.59,-0.45,sa579619
Robbie Erlin,Padres (AA),23,10.1,8.71,3.48,2.5,0.87,22.20%,8.90%,13.30%,0.293,1.55,0.367,82.20%,3.48,3.6,-0.12,10354
David Goforth,Brewers (AA),25,64.2,6.4,4.04,1.59,0.28,16.30%,10.30%,6.00%,0.239,1.38,0.286,71.40%,3.76,3.6,0.15,sa526815
Buck Farmer,Tigers (AA),23,12,8.25,3,2.75,0.75,22.50%,8.20%,14.30%,0.222,1.17,0.273,79.40%,3,3.6,-0.6,14814
Andrew Faulkner,Rangers (AA),21,30.2,9.68,4.11,2.36,0.88,24.60%,10.50%,14.20%,0.233,1.37,0.298,52.90%,4.99,3.61,1.38,sa599168
Scott Alexander,Royals (AA),24,48.2,6.66,2.96,2.25,0.55,17.70%,7.80%,9.80%,0.227,1.19,0.267,61.60%,3.88,3.61,0.27,sa526516
David Bromberg,Braves (AA),26,37,9,3.65,2.47,0.73,23.10%,9.40%,13.80%,0.245,1.35,0.311,60.70%,4.14,3.62,0.52,sa326256
Daniel Slania,Giants (AA),22,11.1,2.38,2.38,1,0,6.40%,6.40%,0.00%,0.227,1.15,0.244,84.60%,0.79,3.62,-2.83,sa550172
Tanner Scheppers,Rangers (AA),27,2,4.5,4.5,1,0,11.10%,11.10%,0.00%,0.25,1.5,0.286,66.70%,0,3.62,-3.62,10267
Michael Wacha,Cardinals (AA),23,2,4.5,4.5,1,0,12.50%,12.50%,0.00%,0.143,1,0.167,100.00%,0,3.62,-3.62,14078
Jayson Aquino,Rockies (AA),21,12,6.75,6,1.13,0,17.30%,15.40%,1.90%,0.205,1.42,0.257,76.50%,3,3.62,-0.62,sa550591
Adrian Sampson,Pirates (AA),22,148,6.02,1.82,3.3,0.61,16.70%,5.10%,11.60%,0.224,1.05,0.256,78.90%,2.55,3.62,-1.07,sa598288
Mark Montgomery,Yankees (AA),23,21.2,7.06,3.32,2.13,0.42,20.70%,9.80%,11.00%,0.178,0.97,0.218,82.50%,0.83,3.63,-2.8,sa598328
Ryan Bores,Rangers (AA),23,29,4.34,2.17,2,0.31,10.60%,5.30%,5.30%,0.303,1.52,0.336,65.80%,2.79,3.64,-0.84,sa599305
Colton Murray,Phillies (AA),24,59,9.15,3.36,2.73,0.76,25.50%,9.40%,16.20%,0.185,1.03,0.233,73.20%,2.29,3.64,-1.35,sa578045
Kyle Simon,Phillies (AA),23,61.1,4.84,1.61,3,0.44,13.70%,4.60%,9.10%,0.257,1.13,0.29,75.60%,2.64,3.65,-1.01,sa577011
Jim Walczak,Reds (AA),27,73.2,10.38,4.89,2.13,0.73,27.20%,12.80%,14.40%,0.247,1.45,0.339,67.60%,4.52,3.65,0.87,sa501724
Jose Berrios,Twins (AA),20,40.2,6.2,2.66,2.33,0.44,17.20%,7.40%,9.80%,0.222,1.11,0.261,67.90%,3.54,3.65,-0.11,sa657852
Sammy Solis,Nationals (AA),25,3.1,2.7,2.7,1,0,5.00%,5.00%,0.00%,0.474,3,0.5,10.00%,21.6,3.65,17.95,sa392088
Paolo Espino,Nationals (AA),27,113,8.92,1.83,4.87,0.96,24.00%,4.90%,19.10%,0.226,1.07,0.278,69.40%,3.98,3.66,0.33,sa327124
Nathan Baker,Pirates (AA),26,26.1,7.52,4.44,1.69,0.34,18.60%,11.00%,7.60%,0.229,1.41,0.281,78.70%,1.71,3.66,-1.95,sa501452
Zachary Nuding,Yankees (AA),24,83,7.27,2.28,3.19,0.76,20.00%,6.30%,13.70%,0.224,1.1,0.265,80.50%,2.71,3.67,-0.96,sa503167
Austin Fleet,Giants (AA),27,97,7.14,3.34,2.14,0.46,19.40%,9.10%,10.30%,0.229,1.22,0.279,79.10%,2.78,3.67,-0.89,sa549259
Eddie Gamboa,Orioles (AA),29,31,8.71,5.23,1.67,0.29,22.70%,13.60%,9.10%,0.168,1.19,0.22,65.60%,3.19,3.68,-0.48,sa455163
Drew Hayes,Reds (AA),26,71.1,9.59,4.92,1.95,0.5,24.40%,12.50%,11.90%,0.237,1.43,0.317,73.20%,4.04,3.68,0.36,sa328425
Omar Duran,Athletics (AA),24,14.1,11.3,3.77,3,1.26,33.30%,11.10%,22.20%,0.146,0.91,0.179,78.40%,3.14,3.68,-0.54,sa503579
Jon Moscot,Reds (AA),22,149.1,6.69,2.59,2.58,0.66,17.50%,6.80%,10.70%,0.249,1.26,0.291,75.30%,3.13,3.68,-0.55,sa578871
Louis Head,Indians (AA),24,36.1,9.66,3.96,2.44,0.74,24.50%,10.10%,14.50%,0.247,1.4,0.32,79.50%,2.97,3.69,-0.71,sa658343
Dillon Mcnamara,Yankees (AA),22,3,12,3,4,0,28.60%,7.10%,21.40%,0.182,1,0.286,20.00%,12,3.69,8.31,sa738389
Ryan Doolittle,Athletics (AA),26,47.1,8.94,3.61,2.47,0.76,22.30%,9.00%,13.30%,0.25,1.39,0.314,74.50%,3.23,3.69,-0.46,sa454858
Ty Blach,Giants (AA),23,141,5.81,2.49,2.33,0.51,15.30%,6.50%,8.70%,0.256,1.28,0.295,75.80%,3.13,3.7,-0.57,sa658009
Blake Smith,Dodgers (AA),26,33.1,8.91,4.32,2.06,0.54,21.60%,10.50%,11.10%,0.261,1.53,0.333,68.40%,4.05,3.7,0.35,sa500814
Wilmer Font,Rangers (AA),24,31,9,4.94,1.82,0.58,22.80%,12.50%,10.30%,0.212,1.35,0.271,74.60%,3.48,3.7,-0.22,5257
Lee Stoppelman,Cardinals (AA),24,36,11.25,3.75,3,0.75,27.00%,9.00%,18.00%,0.252,1.42,0.347,66.30%,5,3.7,1.3,sa658588
Justin Haley,Red Sox (AA),23,37.2,7.88,3.82,2.06,0.48,21.30%,10.30%,11.00%,0.219,1.22,0.275,95.10%,1.19,3.73,-2.53,sa550274
Adam Kolarek,Mets (AA),25,56.1,6.87,3.36,2.05,0.32,15.50%,7.60%,7.90%,0.307,1.74,0.364,58.30%,6.07,3.73,2.34,sa549067
Andrew Chafin,Diamondbacks (AA),24,55,6.71,3.11,2.16,0.65,18.10%,8.40%,9.70%,0.238,1.24,0.28,86.80%,1.96,3.73,-1.77,12988
Dean Kiekhefer,Cardinals (AA),25,14.2,6.14,0.61,10,1.23,16.40%,1.60%,14.80%,0.3,1.3,0.333,55.60%,4.3,3.73,0.56,sa526393
Tony Zych,Cubs (AA),23,58.1,5.4,2.78,1.94,0.46,13.80%,7.10%,6.70%,0.322,1.59,0.369,65.40%,5.09,3.74,1.36,sa577744
Alec Asher,Rangers (AA),22,154,7.13,1.87,3.81,1.05,19.30%,5.10%,14.30%,0.233,1.11,0.265,67.20%,3.8,3.74,0.06,sa549673
Luis Cruz,Astros (AA),23,100.1,8.25,2.24,3.68,1.08,22.50%,6.10%,16.40%,0.227,1.11,0.269,77.60%,3.14,3.74,-0.6,sa454687
Nick Martinez,Rangers (AA),23,9.2,8.38,6.52,1.29,0,20.50%,15.90%,4.60%,0.222,1.55,0.296,87.50%,1.86,3.74,-1.88,12730
Matthew Montgomery,Marlins (AA),26,28.1,5.4,2.22,2.43,0.64,13.10%,5.40%,7.70%,0.303,1.55,0.34,66.40%,4.45,3.75,0.7,sa501634
Andrew Triggs,Royals (AA),25,61.1,5.58,2.35,2.38,0.59,14.60%,6.20%,8.50%,0.23,1.16,0.259,68.20%,2.93,3.76,-0.82,sa549679
Jimmy Reed,Cardinals (AA),23,11,4.91,1.64,3,0.82,13.60%,4.60%,9.10%,0.238,1.09,0.257,56.60%,4.91,3.76,1.15,sa658611
Kevin Siegrist,Cardinals (AA),24,4.2,5.79,5.79,1,0,14.30%,14.30%,0.00%,0.222,1.5,0.267,100.00%,0,3.76,-3.76,8180
Phil Mccormick,Giants (AA),25,65.1,8.54,3.99,2.14,0.55,21.40%,10.00%,11.40%,0.237,1.38,0.298,71.30%,3.72,3.77,-0.05,sa598568
Brett Brach,Nationals (AA),26,31.1,4.88,1.72,2.83,0.57,12.20%,4.30%,7.90%,0.371,1.76,0.416,71.40%,4.88,3.77,1.11,sa501623
Anthony Bucciferro,White Sox (AA),24,36,5.25,1.5,3.5,0.75,13.20%,3.80%,9.40%,0.298,1.42,0.331,67.60%,5,3.77,1.23,sa621362
Shane Dyer,Reds (AA),26,49.2,6.34,3.44,1.84,0.54,16.40%,8.90%,7.50%,0.258,1.39,0.301,74.50%,3.26,3.77,-0.51,sa328214
Jeff Urlaub,Athletics (AA),27,23,7.43,2.35,3.17,0.78,21.10%,6.70%,14.40%,0.198,0.96,0.233,94.60%,1.57,3.77,-2.21,sa549814
Adalberto Mejia,Giants (AA),21,108,6.83,2.58,2.65,0.75,17.90%,6.80%,11.10%,0.278,1.39,0.326,64.10%,4.67,3.78,0.89,sa596976
Mitch Atkins,Braves (AA),28,107,7.57,1.6,4.74,1.09,20.60%,4.40%,16.30%,0.243,1.11,0.283,76.80%,3.45,3.78,-0.34,8369
Juan Morillo,Orioles (AA),30,34.2,10.64,7.27,1.46,0.26,25.50%,17.40%,8.10%,0.263,1.82,0.374,71.40%,4.67,3.79,0.89,3369
Tyson Perez,Astros (AA),24,38.2,6.75,3.26,2.07,0.7,19.30%,9.30%,10.00%,0.185,1.01,0.214,81.00%,2.09,3.79,-1.7,sa598434
Elvin Ramirez,Reds (AA),26,21.1,4.22,4.22,1,0,10.60%,10.60%,0.00%,0.253,1.45,0.288,62.50%,5.06,3.8,1.27,2247
Chris Reed,Dodgers (AA),24,137,7.62,3.61,2.11,0.66,20.10%,9.50%,10.60%,0.221,1.23,0.267,65.40%,3.22,3.8,-0.58,sa578869
Randy Fontanez,Mets (AA),25,33.1,8.91,3.78,2.36,0.81,21.70%,9.20%,12.50%,0.268,1.53,0.333,64.10%,4.86,3.8,1.06,sa549664
Frank Batista,Cubs (AA),25,38.2,7.45,2.09,3.56,0.93,20.40%,5.70%,14.70%,0.228,1.09,0.266,83.80%,1.63,3.81,-2.18,sa506678
Frank Gailey,Athletics (AA),28,52,7.62,3.63,2.1,0.69,19.30%,9.20%,10.10%,0.245,1.37,0.295,77.50%,3.46,3.81,-0.35,sa389206
Angel Nesbitt,Tigers (AA),23,32.1,10.02,4.18,2.4,0.84,27.70%,11.50%,16.20%,0.175,1.08,0.227,88.10%,2.23,3.82,-1.59,sa505061
Marcus Walden,Athletics (AA),25,35.2,6.56,3.28,2,0.5,16.40%,8.20%,8.20%,0.268,1.43,0.316,63.20%,3.79,3.82,-0.04,sa389195
Jose Valdez,Red Sox (AA),31,17,6.88,2.12,3.25,0.53,17.60%,5.40%,12.20%,0.269,1.29,0.321,89.00%,1.59,3.83,-2.24,3217
Jose Valdez,Tigers (AA),24,57,10.42,4.11,2.54,0.95,26.80%,10.60%,16.30%,0.256,1.44,0.34,75.10%,4.11,3.83,0.28,sa506748
Stolmy Pimentel,Pirates (AA),24,6.1,8.53,7.11,1.2,0,20.70%,17.20%,3.50%,0.25,1.74,0.333,72.70%,1.42,3.83,-2.41,6415
Jerad Eickhoff,Rangers (AA),23,154.1,8.4,3.03,2.77,0.99,22.60%,8.20%,14.50%,0.224,1.17,0.269,68.20%,4.08,3.83,0.25,sa550286
Mike Mcclendon,Rockies (AA),29,7,5.14,0,4,1.29,14.30%,0.00%,14.30%,0.286,1.14,0.304,45.50%,5.14,3.83,1.31,9587
Joel De La Cruz,Yankees (AA),25,56,6.27,3.05,2.05,0.48,16.20%,7.90%,8.30%,0.274,1.41,0.322,65.60%,4.34,3.84,0.5,sa329081
Brooks Hall,Brewers (AA),24,26,5.54,2.42,2.29,0.35,14.70%,6.40%,8.30%,0.247,1.19,0.288,78.00%,2.77,3.84,-1.07,sa501327
Fabian Williamson,Reds (AA),25,58,10.24,4.34,2.36,0.78,25.00%,10.60%,14.40%,0.24,1.43,0.317,69.90%,4.03,3.84,0.19,sa328152
Gabriel Arias,Indians (AA),24,69,5.48,2.74,2,0.52,14.90%,7.50%,7.50%,0.254,1.26,0.29,74.00%,3.13,3.85,-0.72,sa507276
Pete Ruiz,Red Sox (AA),26,26,7.27,3.46,2.1,0.35,18.80%,8.90%,9.80%,0.245,1.31,0.303,71.00%,4.15,3.85,0.3,sa455120
Willy Paredes,Diamondbacks (AA),25,65.2,6.17,4.25,1.45,0.27,16.30%,11.20%,5.10%,0.249,1.39,0.299,82.60%,2.33,3.86,-1.53,sa597071
Michael Lee,- - -,27,136.1,6.01,2.38,2.53,0.66,15.80%,6.30%,9.60%,0.253,1.25,0.29,68.70%,3.96,3.86,0.1,sa328306
Juan Carlos Sulbaran,Royals (AA),24,127.1,8.2,3.82,2.15,0.78,20.80%,9.70%,11.10%,0.257,1.43,0.315,75.50%,3.25,3.86,-0.61,sa455559
John Hussey,Padres (AA),27,89.1,5.84,2.42,2.42,0.81,14.80%,6.10%,8.70%,0.282,1.42,0.318,66.20%,4.23,3.86,0.37,sa281349
Kyle Smith,Astros (AA),21,95.1,9.06,2.36,3.84,1.32,24.20%,6.30%,17.90%,0.249,1.23,0.3,72.40%,4.34,3.86,0.48,sa597834
Michael Recchia,White Sox (AA),25,107.1,7.3,2.93,2.49,0.84,19.30%,7.80%,11.50%,0.233,1.22,0.273,76.00%,3.1,3.87,-0.76,sa550224
Jared Rogers,Marlins (AA),26,94,5.07,1.82,2.79,0.77,13.20%,4.70%,8.50%,0.284,1.35,0.314,65.70%,4.4,3.87,0.54,sa550017
Steven Hensley,Orioles (AA),27,60.1,8.5,4.03,2.11,0.6,22.80%,10.80%,12.00%,0.21,1.21,0.266,84.00%,2.09,3.87,-1.78,sa454531
Jarrett Casey,White Sox (AA),26,41,5.71,3.73,1.53,0.44,16.20%,10.60%,5.60%,0.182,1.05,0.209,85.00%,1.98,3.87,-1.89,sa549937
Brandon Finnegan,Royals (AA),21,12,9.75,1.5,6.5,1.5,23.20%,3.60%,19.60%,0.283,1.42,0.342,59.20%,2.25,3.87,-1.62,16208
D.J. Baxendale,Twins (AA),23,25,5.04,1.8,2.8,0.72,12.70%,4.60%,8.20%,0.305,1.48,0.337,49.70%,5.76,3.87,1.89,sa577014
Emmanuel De Leon,Pirates (AA),23,48,6.56,3.75,1.75,0.38,15.70%,9.00%,6.70%,0.285,1.6,0.337,72.50%,3.56,3.88,-0.31,sa507213
Mike Augliera,Red Sox (AA),24,148,4.62,1.22,3.8,0.73,12.30%,3.20%,9.00%,0.287,1.29,0.314,63.60%,4.56,3.89,0.67,sa621541
Brady Rodgers,Astros (AA),23,120.2,6.49,1.42,4.58,1.12,17.30%,3.80%,13.50%,0.282,1.28,0.318,62.30%,4.77,3.89,0.88,sa503350
Eric Ruth,Yankees (AA),23,13,4.85,4.15,1.17,0,12.10%,10.30%,1.70%,0.235,1.38,0.273,52.60%,5.54,3.89,1.65,sa621786
Philip Wetherell,Yankees (AA),24,42.1,6.59,4.46,1.48,0.21,15.70%,10.70%,5.10%,0.278,1.63,0.333,63.70%,4.25,3.9,0.35,sa598165
CC Sabathia,Yankees (AA),33,3.2,4.91,2.45,2,0,11.10%,5.60%,5.60%,0.313,1.64,0.357,28.60%,7.36,3.9,3.46,404
Alex Panteliodis,Mets (AA),23,3.2,4.91,4.91,1,0,10.50%,10.50%,0.00%,0.412,2.45,0.467,44.40%,12.27,3.9,8.37,sa577987
Francisco Mendoza,Rangers (AA),26,65,9.14,4.15,2.2,0.83,24.30%,11.00%,13.20%,0.211,1.23,0.267,79.60%,2.63,3.9,-1.27,sa506029
Will Lamb,Rangers (AA),23,33,9.27,7.09,1.31,0.27,24.60%,18.80%,5.80%,0.162,1.33,0.224,91.70%,1.09,3.91,-2.82,sa577799
Sam Runion,- - -,25,26.1,7.86,2.39,3.29,1.03,21.10%,6.40%,14.70%,0.248,1.22,0.293,55.60%,4.78,3.91,0.87,sa390308
Chris Beck,White Sox (AA),23,116.2,4.4,2.39,1.84,0.54,11.60%,6.30%,5.30%,0.254,1.26,0.278,71.70%,3.39,3.92,-0.52,sa503060
Taylor Garrison,Yankees (AA),24,39,6,3.46,1.73,0.46,16.50%,9.50%,7.00%,0.225,1.21,0.263,68.60%,3.46,3.92,-0.46,sa599354
Jimmie Sherfy,Diamondbacks (AA),22,38,10.66,4.26,2.5,0.95,27.10%,10.80%,16.30%,0.236,1.37,0.316,69.40%,4.97,3.92,1.05,sa737897
Kevin Johnson,Angels (AA),25,60.1,5.22,4.33,1.21,0.3,13.10%,10.90%,2.30%,0.309,1.69,0.357,79.10%,2.98,3.93,-0.95,sa549486
Christian Binford,Royals (AA),21,48,7.13,1.13,6.33,1.31,19.60%,3.10%,16.50%,0.242,1.06,0.27,78.70%,3.19,3.93,-0.75,sa599309
Matt Boyd,Blue Jays (AA),23,42.2,9.28,2.74,3.38,1.05,22.30%,6.60%,15.70%,0.304,1.59,0.379,59.40%,6.96,3.94,3.02,sa621603
Jeffrey Lorick,Cubs (AA),26,63.2,8.2,4.1,2,0.71,20.40%,10.20%,10.20%,0.235,1.38,0.287,61.20%,4.52,3.94,0.58,sa501999
Bryan Woodall,Diamondbacks (AA),27,38.1,6.57,2.58,2.55,0.94,17.50%,6.90%,10.60%,0.235,1.2,0.265,71.80%,3.76,3.94,-0.19,sa454885
Mitch Harris,Cardinals (AA),28,43.2,7.01,2.68,2.62,1.03,18.90%,7.20%,11.70%,0.228,1.17,0.258,72.70%,3.92,3.94,-0.03,sa392158
Seth Rosin,Phillies (AA),25,35.1,6.11,2.55,2.4,0.76,16.70%,6.90%,9.70%,0.246,1.22,0.28,87.60%,2.29,3.95,-1.66,10606
Richard Vargas,Mariners (AA),23,49.2,8.7,6.16,1.41,0.36,21.80%,15.50%,6.40%,0.212,1.47,0.276,65.10%,4.71,3.95,0.76,sa506636
Matthew Tracy,Yankees (AA),25,88.1,5.09,3.46,1.47,0.31,13.10%,8.90%,4.20%,0.283,1.48,0.324,76.50%,3.26,3.95,-0.69,sa550199
Madison Boer,Twins (AA),24,3.1,5.4,5.4,1,0,12.50%,12.50%,0.00%,0.286,1.8,0.333,83.30%,2.7,3.95,-1.25,sa580423
Dae-Eun Rhee,Cubs (AA),25,104.2,5.25,3.44,1.53,0.43,14.10%,9.30%,4.90%,0.231,1.23,0.263,72.70%,3.27,3.96,-0.69,sa447648
Wilfredo Boscan,Red Sox (AA),24,62.2,6.32,2.15,2.93,0.86,16.20%,5.50%,10.70%,0.293,1.44,0.335,64.20%,3.88,3.96,-0.08,sa455657
Kyle Crick,Giants (AA),21,90.1,11.06,6.08,1.82,0.7,27.90%,15.30%,12.60%,0.232,1.54,0.326,75.30%,3.79,3.96,-0.18,sa597770
Tyler Deloach,Angels (AA),23,35.1,9.93,4.33,2.29,0.76,27.50%,12.00%,15.50%,0.143,0.96,0.182,86.60%,2.29,3.97,-1.68,sa658786
Hansel Robles,Mets (AA),23,110.2,8.62,3.5,2.47,0.81,22.20%,9.00%,13.20%,0.251,1.36,0.312,69.90%,4.31,3.97,0.34,sa506925
Edwin Quirarte,Giants (AA),27,83.2,5.49,3.01,1.82,0.43,14.50%,8.00%,6.60%,0.237,1.23,0.271,69.60%,3.23,3.98,-0.75,sa454556
Tyler Herron,Nationals (AA),27,62.2,7.18,3.73,1.92,0.57,18.50%,9.60%,8.90%,0.241,1.34,0.289,77.40%,2.73,3.98,-1.25,sa290174
Luke Farrell,Royals (AA),23,11.2,8.49,1.54,5.5,1.54,23.40%,4.30%,19.20%,0.244,1.11,0.281,49.00%,6.17,3.98,2.19,sa621674
Mark Hamburger,Twins (AA),27,16,9.56,2.81,3.4,1.13,24.30%,7.10%,17.10%,0.25,1.31,0.311,67.70%,3.38,3.98,-0.6,5329
John Anderson,Blue Jays (AA),25,68.2,9.44,4.19,2.25,0.92,25.10%,11.20%,13.90%,0.224,1.3,0.284,63.10%,4.59,3.98,0.61,sa454912
Forrest Snow,Mariners (AA),25,16.1,7.71,2.2,3.5,1.1,20.90%,6.00%,14.90%,0.226,1.1,0.261,67.90%,3.86,3.98,-0.13,sa549462
Patrick Francescon,Cubs (AA),25,69,6.26,4.04,1.55,0.52,16.10%,10.40%,5.70%,0.241,1.38,0.28,73.30%,3.52,3.98,-0.46,sa599399
Will Roberts,Indians (AA),23,161,5.48,2.01,2.72,0.73,14.60%,5.40%,9.20%,0.27,1.28,0.303,67.80%,4.08,3.99,0.09,sa577696
Daniel Turpen,Twins (AA),27,62.1,8.95,4.33,2.07,0.72,23.00%,11.10%,11.90%,0.224,1.33,0.282,67.10%,4.48,4,0.48,sa389922
Eric Marzec,Brewers (AA),26,72.2,6.19,3.34,1.85,0.74,15.60%,8.40%,7.20%,0.266,1.44,0.304,73.50%,3.34,4,-0.65,sa546696
A.J. Morris,Pirates (AA),27,59,6.1,2.75,2.22,0.61,16.80%,7.60%,9.20%,0.222,1.12,0.256,82.30%,1.98,4,-2.02,sa501212
Luis De La Cruz,Padres (AA),25,67,8.46,4.84,1.75,0.67,21.90%,12.50%,9.40%,0.198,1.27,0.244,72.00%,2.69,4,-1.31,sa503010
Ben Lively,Reds (AA),22,72,9.5,4.5,2.11,0.88,24.80%,11.80%,13.10%,0.226,1.33,0.29,75.40%,3.88,4.01,-0.13,sa549720
Michael Lorenzen,Reds (AA),22,120.2,6.27,3.28,1.91,0.67,16.70%,8.70%,7.90%,0.247,1.29,0.285,75.00%,3.13,4.01,-0.87,sa548385
Nathan Long,Athletics (AA),28,150,7.56,2.94,2.57,1.02,20.00%,7.80%,12.20%,0.256,1.31,0.302,79.70%,3.18,4.01,-0.83,sa502312
Jeffry Antigua,Cubs (AA),24,32.2,5.23,3.58,1.46,0.55,14.00%,9.60%,4.40%,0.252,1.35,0.284,70.40%,3.58,4.01,-0.43,sa456113
Brent Suter,Brewers (AA),24,152.1,6.97,3.13,2.23,0.83,18.70%,8.40%,10.30%,0.253,1.29,0.297,71.60%,3.96,4.01,-0.06,sa621681
Matt Summers,Twins (AA),24,53,9.17,3.57,2.57,0.85,22.00%,8.60%,13.50%,0.292,1.6,0.369,53.00%,6.79,4.02,2.78,sa546755
Mikey O'Brien,Reds (AA),24,66.1,7.33,3.8,1.93,0.54,18.40%,9.50%,8.80%,0.245,1.37,0.297,65.70%,3.8,4.02,-0.22,sa455055
Darin Gorski,Mets (AA),26,52.2,9.23,2.05,4.5,1.37,26.00%,5.80%,20.20%,0.21,1.01,0.248,88.80%,2.22,4.02,-1.8,sa501520
Michael Roth,Angels (AA),24,140.2,5.05,3.39,1.49,0.58,13.70%,9.20%,4.50%,0.232,1.24,0.258,78.50%,2.62,4.02,-1.4,13736
Graham Godfrey,Diamondbacks (AA),29,8.1,9.72,3.24,3,1.08,22.00%,7.30%,14.60%,0.324,1.8,0.407,68.50%,6.48,4.03,2.45,3128
Luis Diaz,Red Sox (AA),22,77.1,7.33,3.03,2.42,0.81,19.50%,8.10%,11.50%,0.242,1.25,0.286,73.20%,3.72,4.03,-0.3,sa506249
Daniel Norris,Blue Jays (AA),21,35.2,12.36,4.29,2.88,1.26,31.60%,11.00%,20.70%,0.235,1.37,0.329,75.00%,4.54,4.03,0.51,13475
Nathan Reed,Red Sox (AA),26,13.1,7.43,4.05,1.83,0.68,16.70%,9.10%,7.60%,0.383,2.18,0.458,68.80%,6.75,4.03,2.72,sa502048
